PdfType: central
Format: lhagrid1
---
 1.000000E-6 1.700000E-6 3.200000E-6 6.000000E-6 1.000000E-5 1.700000E-5 3.200000E-5 6.000000E-5 1.000000E-4 1.700000E-4 3.200000E-4 6.000000E-4 1.000000E-3 1.700000E-3 3.200000E-3 6.000000E-3 1.000000E-2 1.700000E-2 3.200000E-2 6.000000E-2 1.000000E-1
 3.162278E-1 3.981068E-1 5.011876E-1 6.309572E-1 7.943280E-1 1.000000E+0 1.258924E+0 1.584894E+0 1.995262E+0 2.511886E+0 3.162278E+0 3.981068E+0 5.011876E+0 6.309572E+0 7.943280E+0 1.000000E+1 1.258924E+1 1.584894E+1 1.995262E+1 2.511886E+1 3.162278E+1
900 901 917 918 920 921
 2.126170E-1 2.134290E-2 4.319980E-3 1.209120E-5 8.761460E-5 2.818940E-8
 3.354470E-1 4.378460E-2 8.338520E-3 3.673290E-5 1.594890E-4 8.126060E-8
 5.126300E-1 8.198880E-2 1.634350E-2 1.128540E-4 3.010350E-4 2.427650E-7
 7.713740E-1 1.447620E-1 3.222340E-2 3.472720E-4 5.846780E-4 7.458500E-7
 1.132350E+0 2.324460E-1 6.325020E-2 1.053480E-3 1.160530E-3 2.339560E-6
 1.725620E+0 3.819750E-1 1.252420E-1 3.196080E-3 2.345990E-3 7.464730E-6
 2.499270E+0 5.733690E-1 2.402360E-1 9.213130E-3 4.789880E-3 2.398930E-5
 3.490400E+0 8.100330E-1 4.431940E-1 2.489960E-2 9.849640E-3 7.733360E-5
 4.967450E+0 1.168110E+0 7.969570E-1 6.352240E-2 2.032250E-2 2.484150E-4
 7.111170E+0 1.666280E+0 1.380080E+0 1.492270E-1 4.180400E-2 7.903580E-4
 9.852530E+0 2.345200E+0 2.251270E+0 3.150930E-1 8.432850E-2 2.426950E-3
 1.417940E+1 3.403430E+0 3.622160E+0 6.208090E-1 1.676920E-1 7.225300E-3
 2.004760E+1 4.808590E+0 5.587940E+0 1.103100E+0 3.233400E-1 2.027560E-2
 2.694400E+1 6.416420E+0 8.076040E+0 1.747800E+0 5.897010E-1 5.173580E-2
 3.560450E+1 8.362930E+0 1.131940E+1 2.571690E+0 1.023610E+0 1.198870E-1
 4.668000E+1 1.068450E+1 1.549980E+1 3.572960E+0 1.680000E+0 2.485090E-1
 6.065280E+1 1.340990E+1 2.082730E+1 4.749570E+0 2.613020E+0 4.600440E-1
 7.822140E+1 1.660050E+1 2.757850E+1 6.115090E+0 3.884030E+0 7.691110E-1
 1.000460E+2 2.029060E+1 3.600840E+1 7.676430E+0 5.550060E+0 1.176120E+0
 1.271810E+2 2.457210E+1 4.657550E+1 9.466700E+0 7.711550E+0 1.677660E+0
 1.609370E+2 2.959430E+1 5.978320E+1 1.154290E+1 1.048570E+1 2.270690E+0
 1.978630E-1 2.034350E-2 3.888540E-3 1.088790E-5 8.266620E-5 2.659950E-8
 3.078540E-1 4.100870E-2 7.401910E-3 3.263340E-5 1.467270E-4 7.476570E-8
 4.675250E-1 7.678660E-2 1.434390E-2 9.922670E-5 2.713660E-4 2.188620E-7
 6.962490E-1 1.313640E-1 2.804720E-2 3.025120E-4 5.184930E-4 6.614410E-7
 1.065180E+0 2.240230E-1 5.541540E-2 9.260900E-4 1.016940E-3 2.050680E-6
