PdfType: replica
Format: lhagrid1
FromMCReplica: 16
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  5.3723647e-06  2.5671236e+00  2.5304987e+00  2.5304987e+00  1.8370474e+01  2.5315573e+00  2.5315573e+00  2.5651409e+00  5.3723652e-06  0.0000000e+00 
  0.0000000e+00  3.1830176e+00  5.7401686e+00  5.7032551e+00  5.7032551e+00  3.0581314e+01  5.7043260e+00  5.7043260e+00  5.7381660e+00  3.1830180e+00  0.0000000e+00 
  0.0000000e+00  6.6608805e+00  9.2082445e+00  9.1710426e+00  9.1710426e+00  5.3551074e+01  9.1721257e+00  9.1721257e+00  9.2062219e+00  6.6608812e+00  0.0000000e+00 
  0.0000000e+00  1.0461011e+01  1.2998759e+01  1.2961269e+01  1.2961269e+01  8.8681929e+01  1.2962364e+01  1.2962364e+01  1.2996716e+01  1.0461012e+01  0.0000000e+00 
  0.0000000e+00  1.4613736e+01  1.7142027e+01  1.7104249e+01  1.7104249e+01  1.3742409e+02  1.7105356e+01  1.7105356e+01  1.7139965e+01  1.4613737e+01  0.0000000e+00 
  0.0000000e+00  1.9150782e+01  2.1669769e+01  2.1631703e+01  2.1631703e+01  2.0122573e+02  2.1632823e+01  2.1632823e+01  2.1667687e+01  1.9150783e+01  0.0000000e+00 
  0.0000000e+00  2.4108843e+01  2.6618669e+01  2.6580315e+01  2.6580315e+01  2.8165569e+02  2.6581447e+01  2.6581447e+01  2.6616567e+01  2.4108844e+01  0.0000000e+00 
  0.0000000e+00  2.9525553e+01  3.2026354e+01  3.1987712e+01  3.1987712e+01  3.8026652e+02  3.1988856e+01  3.1988856e+01  3.2024232e+01  2.9525555e+01  0.0000000e+00 
  0.0000000e+00  3.5437388e+01  3.7929291e+01  3.7890361e+01  3.7890362e+01  4.9859198e+02  3.7891517e+01  3.7891517e+01  3.7927150e+01  3.5437390e+01  0.0000000e+00 
  0.0000000e+00  4.1898568e+01  4.4381694e+01  4.4342476e+01  4.4342476e+01  6.3857958e+02  4.4343644e+01  4.4343644e+01  4.4379533e+01  4.1898570e+01  0.0000000e+00 
  0.0000000e+00  4.8947518e+01  5.1421981e+01  5.1382475e+01  5.1382475e+01  8.0177925e+02  5.1383655e+01  5.1383655e+01  5.1419801e+01  4.8947520e+01  0.0000000e+00 
  0.0000000e+00  5.6343739e+01  5.8809941e+01  5.8770156e+01  5.8770156e+01  9.8273135e+02  5.8771348e+01  5.8771348e+01  5.8807741e+01  5.6343742e+01  0.0000000e+00 
  0.0000000e+00  6.0558318e-06  2.4837956e+00  2.4449556e+00  2.4449556e+00  1.4825522e+01  2.4460914e+00  2.4460914e+00  2.4816763e+00  6.0558336e-06  0.0000000e+00 
  0.0000000e+00  3.0554676e+00  5.5296393e+00  5.4904951e+00  5.4904951e+00  2.9386988e+01  5.4916441e+00  5.4916442e+00  5.5274987e+00  3.0554680e+00  0.0000000e+00 
  0.0000000e+00  6.3881212e+00  8.8528490e+00  8.8134011e+00  8.8134011e+00  5.4462841e+01  8.8145632e+00  8.8145633e+00  8.8506872e+00  6.3881219e+00  0.0000000e+00 
  0.0000000e+00  1.0023443e+01  1.2478891e+01  1.2439140e+01  1.2439140e+01  9.1296192e+01  1.2440315e+01  1.2440315e+01  1.2476708e+01  1.0023444e+01  0.0000000e+00 
  0.0000000e+00  1.3989427e+01  1.6435752e+01  1.6395698e+01  1.6395698e+01  1.4116767e+02  1.6396886e+01  1.6396886e+01  1.6433548e+01  1.3989429e+01  0.0000000e+00 
  0.0000000e+00  1.8315202e+01  2.0752550e+01  2.0712192e+01  2.0712192e+01  2.0535301e+02  2.0713393e+01  2.0713393e+01  2.0750325e+01  1.8315204e+01  0.0000000e+00 
  0.0000000e+00  2.3034286e+01  2.5462795e+01  2.5422134e+01  2.5422134e+01  2.8522744e+02  2.5423348e+01  2.5423348e+01  2.5460549e+01  2.3034288e+01  0.0000000e+00 
