PdfType: replica
Format: lhagrid1
FromMCReplica: 13
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  2.8610617e-07  5.5755401e+00  1.7023489e+00  1.7023175e+00  2.6825502e+01  1.7024995e+00  1.7025320e+00  5.5765776e+00  2.8609841e-07  0.0000000e+00 
  0.0000000e+00  1.0136762e+00  6.5715945e+00  2.7102317e+00  2.7101993e+00  2.9404689e+01  2.7103871e+00  2.7104206e+00  6.5726490e+00  1.0136775e+00  0.0000000e+00 
  0.0000000e+00  2.1420050e+00  7.6826271e+00  3.8328725e+00  3.8328393e+00  3.3338869e+01  3.8330328e+00  3.8330673e+00  7.6836984e+00  2.1420076e+00  0.0000000e+00 
  0.0000000e+00  3.3942041e+00  8.9178363e+00  5.0794828e+00  5.0794487e+00  3.9112984e+01  5.0796478e+00  5.0796832e+00  8.9189244e+00  3.3942079e+00  0.0000000e+00 
  0.0000000e+00  4.7807408e+00  1.0287671e+01  6.4605237e+00  6.4604888e+00  4.7290589e+01  6.4606935e+00  6.4607299e+00  1.0288776e+01  4.7807457e+00  0.0000000e+00 
  0.0000000e+00  6.3145041e+00  1.1805004e+01  7.9888793e+00  7.9888435e+00  5.8507184e+01  7.9890537e+00  7.9890911e+00  1.1806126e+01  6.3145100e+00  0.0000000e+00 
  0.0000000e+00  8.0085737e+00  1.3482898e+01  9.6776240e+00  9.6775873e+00  7.3506447e+01  9.6778030e+00  9.6778414e+00  1.3484036e+01  8.0085807e+00  0.0000000e+00 
  0.0000000e+00  9.8788807e+00  1.5337270e+01  1.1542684e+01  1.1542646e+01  9.3110982e+01  1.1542868e+01  1.1542907e+01  1.5338425e+01  9.8788886e+00  0.0000000e+00 
  0.0000000e+00  1.1947974e+01  1.7390654e+01  1.3606604e+01  1.3606565e+01  1.1818183e+02  1.3606792e+01  1.3606832e+01  1.7391825e+01  1.1947983e+01  0.0000000e+00 
  0.0000000e+00  1.4227461e+01  1.9654645e+01  1.5880987e+01  1.5880947e+01  1.4994533e+02  1.5881179e+01  1.5881221e+01  1.9655833e+01  1.4227471e+01  0.0000000e+00 
  0.0000000e+00  1.6747023e+01  2.2158911e+01  1.8395509e+01  1.8395469e+01  1.8941393e+02  1.8395707e+01  1.8395749e+01  2.2160115e+01  1.6747034e+01  0.0000000e+00 
  0.0000000e+00  1.9442343e+01  2.4839641e+01  2.1086023e+01  2.1085981e+01  2.3555797e+02  2.1086224e+01  2.1086268e+01  2.4840862e+01  1.9442354e+01  0.0000000e+00 
  0.0000000e+00  6.0398793e-07  5.4349952e+00  1.6554935e+00  1.6554574e+00  2.6886713e+01  1.6556626e+00  1.6556998e+00  5.4361253e+00  6.0399958e-07  0.0000000e+00 
  0.0000000e+00  9.7208492e-01  6.3899022e+00  2.6219427e+00  2.6219057e+00  2.9669178e+01  2.6221173e+00  2.6221556e+00  6.3910508e+00  9.7208637e-01  0.0000000e+00 
  0.0000000e+00  2.0519008e+00  7.4528577e+00  3.6962258e+00  3.6961877e+00  3.3817479e+01  3.6964057e+00  3.6964450e+00  7.4540247e+00  2.0519036e+00  0.0000000e+00 
  0.0000000e+00  3.2480952e+00  8.6324905e+00  4.8869838e+00  4.8869448e+00  3.9794588e+01  4.8871691e+00  4.8872095e+00  8.6336758e+00  3.2480994e+00  0.0000000e+00 
  0.0000000e+00  4.5705133e+00  9.9386279e+00  6.2040561e+00  6.2040161e+00  4.8136633e+01  6.2042466e+00  6.2042881e+00  9.9398314e+00  4.5705187e+00  0.0000000e+00 
  0.0000000e+00  6.0311601e+00  1.1383258e+01  7.6594426e+00  7.6594017e+00  5.9442013e+01  7.6596383e+00  7.6596809e+00  1.1384480e+01  6.0311666e+00  0.0000000e+00 
  0.0000000e+00  7.6424211e+00  1.2978752e+01  9.2655238e+00  9.2654819e+00  7.4415419e+01  9.2657246e+00  9.2657684e+00  1.2979992e+01  7.6424287e+00  0.0000000e+00 
