PdfType: replica
Format: lhagrid1
FromMCReplica: 119
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  3.4967863e-07  3.7171695e+00  2.8288379e+00  2.8263848e+00  4.9227796e+00  2.8268547e+00  2.8293149e+00  3.7171821e+00  3.4968252e-07  0.0000000e+00 
  0.0000000e+00  3.8623341e-01  4.0908877e+00  3.2024628e+00  3.1999859e+00  4.3070297e+00  3.2004640e+00  3.2029483e+00  4.0909014e+00  3.8623416e-01  0.0000000e+00 
  0.0000000e+00  8.3277072e-01  4.5251457e+00  3.6366094e+00  3.6341087e+00  3.5902500e+00  3.6345950e+00  3.6371032e+00  4.5251603e+00  8.3277218e-01  0.0000000e+00 
  0.0000000e+00  1.3443817e+00  5.0246997e+00  4.1360356e+00  4.1335110e+00  2.9645707e+00  4.1340054e+00  4.1365377e+00  5.0247152e+00  1.3443838e+00  0.0000000e+00 
  0.0000000e+00  1.9263132e+00  5.5947836e+00  4.7059762e+00  4.7034277e+00  2.6744699e+00  4.7039302e+00  4.7064866e+00  5.5948000e+00  1.9263160e+00  0.0000000e+00 
  0.0000000e+00  2.5859210e+00  6.2427415e+00  5.3537766e+00  5.3512043e+00  3.0401900e+00  5.3517147e+00  5.3542953e+00  6.2427587e+00  2.5859243e+00  0.0000000e+00 
  0.0000000e+00  3.3292424e+00  6.9745991e+00  6.0854641e+00  6.0828677e+00  4.4219183e+00  6.0833863e+00  6.0859910e+00  6.9746171e+00  3.3292463e+00  0.0000000e+00 
  0.0000000e+00  4.1648946e+00  7.7989631e+00  6.9096462e+00  6.9070258e+00  7.2688714e+00  6.9075523e+00  6.9101813e+00  7.7989819e+00  4.1648990e+00  0.0000000e+00 
  0.0000000e+00  5.1097259e+00  8.7326723e+00  7.8431619e+00  7.8405175e+00  1.2163450e+01  7.8410520e+00  7.8437053e+00  8.7326918e+00  5.1097309e+00  0.0000000e+00 
  0.0000000e+00  6.1608647e+00  9.7728451e+00  8.8831313e+00  8.8804627e+00  1.9638326e+01  8.8810053e+00  8.8836828e+00  9.7728653e+00  6.1608701e+00  0.0000000e+00 
  0.0000000e+00  7.3424039e+00  1.0943566e+01  1.0053640e+01  1.0050947e+01  3.0469186e+01  1.0051497e+01  1.0054199e+01  1.0943587e+01  7.3424098e+00  0.0000000e+00 
  0.0000000e+00  8.6418685e+00  1.2232718e+01  1.1342577e+01  1.1339861e+01  4.4822103e+01  1.1340419e+01  1.1343145e+01  1.2232739e+01  8.6418748e+00  0.0000000e+00 
  0.0000000e+00  4.1325694e-07  3.6144295e+00  2.7224324e+00  2.7198076e+00  4.7734504e+00  2.7203214e+00  2.7229543e+00  3.6144433e+00  4.1326081e-07  0.0000000e+00 
  0.0000000e+00  3.7163929e-01  3.9739795e+00  3.0818892e+00  3.0792390e+00  4.2345444e+00  3.0797618e+00  3.0824203e+00  3.9739944e+00  3.7164012e-01  0.0000000e+00 
  0.0000000e+00  8.0043427e-01  4.3909137e+00  3.4987121e+00  3.4960364e+00  3.6415484e+00  3.4965680e+00  3.4992523e+00  4.3909297e+00  8.0043587e-01  0.0000000e+00 
  0.0000000e+00  1.2908702e+00  4.8697040e+00  3.9773746e+00  3.9746733e+00  3.1864115e+00  3.9752138e+00  3.9779238e+00  4.8697210e+00  1.2908725e+00  0.0000000e+00 
  0.0000000e+00  1.8479199e+00  5.4153109e+00  4.5228381e+00  4.5201112e+00  3.1113694e+00  4.5206606e+00  4.5233964e+00  5.4153288e+00  1.8479229e+00  0.0000000e+00 
  0.0000000e+00  2.4784640e+00  6.0346036e+00  5.1419732e+00  5.1392208e+00  3.7257019e+00  5.1397789e+00  5.1425405e+00  6.0346224e+00  2.4784677e+00  0.0000000e+00 
  0.0000000e+00  3.1883429e+00  6.7334111e+00  5.8406104e+00  5.8378323e+00  5.3839651e+00  5.8383992e+00  5.8411867e+00  6.7334309e+00  3.1883472e+00  0.0000000e+00 
