PdfType: replica
Format: lhagrid1
FromMCReplica: 57
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  3.0916536e-04  1.7400147e+00  1.7532436e+00  1.7532450e+00  1.8702860e+01  1.7530627e+00  1.7530657e+00  1.7392222e+00  3.0916531e-04  0.0000000e+00 
  0.0000000e+00  4.4394228e-01  2.1776071e+00  2.1909241e+00  2.1909256e+00  1.8537359e+01  2.1907423e+00  2.1907455e+00  2.1768028e+00  4.4394222e-01  0.0000000e+00 
  0.0000000e+00  9.4724882e-01  2.6749815e+00  2.6883865e+00  2.6883881e+00  1.8374014e+01  2.6882039e+00  2.6882073e+00  2.6741655e+00  9.4724870e-01  0.0000000e+00 
  0.0000000e+00  1.5150160e+00  3.2369189e+00  3.2504121e+00  3.2504137e+00  1.8410287e+01  3.2502286e+00  3.2502322e+00  3.2360913e+00  1.5150158e+00  0.0000000e+00 
  0.0000000e+00  2.1525174e+00  3.8686870e+00  3.8822681e+00  3.8822697e+00  1.8893760e+01  3.8820839e+00  3.8820876e+00  3.8678478e+00  2.1525172e+00  0.0000000e+00 
  0.0000000e+00  2.8670628e+00  4.5775898e+00  4.5912590e+00  4.5912606e+00  2.0144684e+01  4.5910740e+00  4.5910780e+00  4.5767391e+00  2.8670626e+00  0.0000000e+00 
  0.0000000e+00  3.6647385e+00  5.3697085e+00  5.3834656e+00  5.3834673e+00  2.2521007e+01  5.3832800e+00  5.3832841e+00  5.3688462e+00  3.6647383e+00  0.0000000e+00 
  0.0000000e+00  4.5541045e+00  6.2535979e+00  6.2674432e+00  6.2674449e+00  2.6465680e+01  6.2672570e+00  6.2672613e+00  6.2527241e+00  4.5541042e+00  0.0000000e+00 
  0.0000000e+00  5.5516513e+00  7.2457442e+00  7.2596774e+00  7.2596792e+00  3.2553975e+01  7.2594907e+00  7.2594952e+00  7.2448588e+00  5.5516510e+00  0.0000000e+00 
  0.0000000e+00  6.6549500e+00  8.3437137e+00  8.3577350e+00  8.3577368e+00  4.1299275e+01  8.3575478e+00  8.3575525e+00  8.3428168e+00  6.6549497e+00  0.0000000e+00 
  0.0000000e+00  7.8874592e+00  9.5709611e+00  9.5850707e+00  9.5850725e+00  5.3463801e+01  9.5848830e+00  9.5848880e+00  9.5700527e+00  7.8874589e+00  0.0000000e+00 
  0.0000000e+00  9.2341282e+00  1.0912610e+01  1.0926805e+01  1.0926807e+01  6.9167488e+01  1.0926617e+01  1.0926622e+01  1.0911690e+01  9.2341279e+00  0.0000000e+00 
  0.0000000e+00  3.3542319e-04  1.6911182e+00  1.7050441e+00  1.7050459e+00  1.7467308e+01  1.7048489e+00  1.7048527e+00  1.6902498e+00  3.3542313e-04  0.0000000e+00 
  0.0000000e+00  4.2421146e-01  2.1091158e+00  2.1231344e+00  2.1231362e+00  1.7334708e+01  2.1229384e+00  2.1229424e+00  2.1082348e+00  4.2421142e-01  0.0000000e+00 
  0.0000000e+00  9.0455427e-01  2.5836858e+00  2.5977968e+00  2.5977987e+00  1.7244332e+01  2.5976002e+00  2.5976043e+00  2.5827922e+00  9.0455418e-01  0.0000000e+00 
  0.0000000e+00  1.4458638e+00  3.1193221e+00  3.1335257e+00  3.1335275e+00  1.7392195e+01  3.1333284e+00  3.1333328e+00  3.1184160e+00  1.4458637e+00  0.0000000e+00 
  0.0000000e+00  2.0531334e+00  3.7210121e+00  3.7353081e+00  3.7353100e+00  1.8022339e+01  3.7351103e+00  3.7351148e+00  3.7200935e+00  2.0531333e+00  0.0000000e+00 
  0.0000000e+00  2.7331970e+00  4.3955844e+00  4.4099728e+00  4.4099747e+00  1.9443079e+01  4.4097745e+00  4.4097793e+00  4.3946534e+00  2.7331968e+00  0.0000000e+00 
  0.0000000e+00  3.4919265e+00  5.1489058e+00  5.1633866e+00  5.1633885e+00  2.2005351e+01  5.1631879e+00  5.1631929e+00  5.1479624e+00  3.4919263e+00  0.0000000e+00 
  0.0000000e+00  4.3374339e+00  5.9890833e+00  6.0036566e+00  6.0036586e+00  2.6134906e+01  6.0034576e+00  6.0034628e+00  5.9881275e+00  4.3374337e+00  0.0000000e+00 
  0.0000000e+00  5.2846821e+00  6.9310755e+00  6.9457412e+00  6.9457432e+00  3.2358514e+01  6.9455418e+00  6.9455473e+00  6.9301073e+00  5.2846819e+00  0.0000000e+00 
  0.0000000e+00  6.3327769e+00  7.9739837e+00  7.9887419e+00  7.9887440e+00  4.1214509e+01  7.9885423e+00  7.9885480e+00  7.9730032e+00  6.3327768e+00  0.0000000e+00 
  0.0000000e+00  7.5028592e+00  9.1389449e+00  9.1537959e+00  9.1537979e+00  5.3388847e+01  9.1535961e+00  9.1536020e+00  9.1379521e+00  7.5028591e+00  0.0000000e+00 
  0.0000000e+00  8.7780502e+00  1.0409250e+01  1.0424190e+01  1.0424192e+01  6.8892205e+01  1.0423990e+01  1.0423997e+01  1.0408245e+01  8.7780500e+00  0.0000000e+00 
  0.0000000e+00  3.6401753e-04  1.6435398e+00  1.6581994e+00  1.6582012e+00  1.6320356e+01  1.6579889e+00  1.6579932e+00  1.6425884e+00  3.6401747e-04  0.0000000e+00 
  0.0000000e+00  4.0541898e-01  2.0428739e+00  2.0576307e+00  2.0576325e+00  1.6222629e+01  2.0574198e+00  2.0574243e+00  2.0419090e+00  4.0541895e-01  0.0000000e+00 
  0.0000000e+00  8.6388303e-01  2.4957197e+00  2.5105736e+00  2.5105755e+00  1.6204363e+01  2.5103623e+00  2.5103671e+00  2.4947414e+00  8.6388298e-01  0.0000000e+00 
  0.0000000e+00  1.3799869e+00  3.0063022e+00  3.0212533e+00  3.0212552e+00  1.6459472e+01  3.0210417e+00  3.0210467e+00  3.0053106e+00  1.3799869e+00  0.0000000e+00 
  0.0000000e+00  1.9584582e+00  3.5793431e+00  3.5943912e+00  3.5943932e+00  1.7227723e+01  3.5941794e+00  3.5941847e+00  3.5783382e+00  1.9584581e+00  0.0000000e+00 
  0.0000000e+00  2.6056860e+00  4.2212265e+00  4.2363716e+00  4.2363736e+00  1.8805561e+01  4.2361596e+00  4.2361651e+00  4.2202083e+00  2.6056859e+00  0.0000000e+00 
  0.0000000e+00  3.3273283e+00  4.9376051e+00  4.9528472e+00  4.9528493e+00  2.1535777e+01  4.9526352e+00  4.9526410e+00  4.9365737e+00  3.3273283e+00  0.0000000e+00 
  0.0000000e+00  4.1310675e+00  5.7361568e+00  5.7514960e+00  5.7514981e+00  2.5826756e+01  5.7512840e+00  5.7512900e+00  5.7351122e+00  4.1310675e+00  0.0000000e+00 
  0.0000000e+00  5.0304727e+00  6.6304463e+00  6.6458824e+00  6.6458846e+00  3.2161145e+01  6.6456705e+00  6.6456768e+00  6.6293885e+00  5.0304726e+00  0.0000000e+00 
  0.0000000e+00  6.0259669e+00  7.6208922e+00  7.6364255e+00  7.6364276e+00  4.1093459e+01  7.6362136e+00  7.6362202e+00  7.6198212e+00  6.0259669e+00  0.0000000e+00 
  0.0000000e+00  7.1365810e+00  8.7265218e+00  8.7421523e+00  8.7421545e+00  5.3241014e+01  8.7419406e+00  8.7419475e+00  8.7254376e+00  7.1365810e+00  0.0000000e+00 
  0.0000000e+00  8.3439637e+00  9.9291488e+00  9.9448732e+00  9.9448754e+00  6.8522563e+01  9.9446618e+00  9.9446688e+00  9.9280519e+00  8.3439637e+00  0.0000000e+00 
  0.0000000e+00  3.9515496e-04  1.5972413e+00  1.6126721e+00  1.6126742e+00  1.5255778e+01  1.6124465e+00  1.6124515e+00  1.5962007e+00  3.9515496e-04  0.0000000e+00 
  0.0000000e+00  3.8751074e-01  1.9787888e+00  1.9943217e+00  1.9943239e+00  1.5194566e+01  1.9940961e+00  1.9941014e+00  1.9777339e+00  3.8751072e-01  0.0000000e+00 
  0.0000000e+00  8.2512049e-01  2.4109304e+00  2.4265651e+00  2.4265674e+00  1.5247302e+01  2.4263397e+00  2.4263452e+00  2.4098612e+00  8.2512047e-01  0.0000000e+00 
  0.0000000e+00  1.3172028e+00  2.8976386e+00  2.9133754e+00  2.9133776e+00  1.5605194e+01  2.9131501e+00  2.9131559e+00  2.8965552e+00  1.3172028e+00  0.0000000e+00 
  0.0000000e+00  1.8682333e+00  3.4433836e+00  3.4592221e+00  3.4592245e+00  1.6503082e+01  3.4589971e+00  3.4590032e+00  3.4422860e+00  1.8682333e+00  0.0000000e+00 
  0.0000000e+00  2.4841852e+00  4.0541335e+00  4.0700738e+00  4.0700762e+00  1.8225629e+01  4.0698491e+00  4.0698554e+00  4.0530218e+00  2.4841852e+00  0.0000000e+00 
  0.0000000e+00  3.1705036e+00  4.7353284e+00  4.7513705e+00  4.7513729e+00  2.1106509e+01  4.7511461e+00  4.7511528e+00  4.7342025e+00  3.1705036e+00  0.0000000e+00 
  0.0000000e+00  3.9344591e+00  5.4942345e+00  5.5103785e+00  5.5103810e+00  2.5536661e+01  5.5101546e+00  5.5101616e+00  5.4930945e+00  3.9344592e+00  0.0000000e+00 
  0.0000000e+00  4.7883500e+00  6.3431458e+00  6.3593916e+00  6.3593941e+00  3.1958583e+01  6.3591682e+00  6.3591755e+00  6.3419919e+00  4.7883501e+00  0.0000000e+00 
