PdfType: replica
Format: lhagrid1
FromMCReplica: 66
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  4.1325887e-07  9.4997215e+00  2.9596091e-01  2.9596428e-01  2.7247133e+00  2.9653603e-01  2.9653940e-01  9.4995546e+00  4.1325887e-07  0.0000000e+00 
  0.0000000e+00  3.8951978e-01  9.8538363e+00  6.8502044e-01  6.8502396e-01  1.9896800e+00  6.8560522e-01  6.8560874e-01  9.8536674e+00  3.8952049e-01  0.0000000e+00 
  0.0000000e+00  8.4098676e-01  1.0270532e+01  1.1360375e+00  1.1360412e+00  1.1775457e+00  1.1366319e+00  1.1366356e+00  1.0270362e+01  8.4098814e-01  0.0000000e+00 
  0.0000000e+00  1.3593092e+00  1.0754683e+01  1.6539191e+00  1.6539229e+00  4.9159609e-01  1.6545231e+00  1.6545269e+00  1.0754510e+01  1.3593112e+00  0.0000000e+00 
  0.0000000e+00  1.9499050e+00  1.1311671e+01  2.2440824e+00  2.2440864e+00  1.8869532e-01  2.2446959e+00  2.2446999e+00  1.1311495e+01  1.9499076e+00  0.0000000e+00 
  0.0000000e+00  2.6203095e+00  1.1949000e+01  2.9140625e+00  2.9140667e+00  6.0117180e-01  2.9146855e+00  2.9146897e+00  1.1948822e+01  2.6203127e+00  0.0000000e+00 
  0.0000000e+00  3.3768110e+00  1.2672927e+01  3.6701468e+00  3.6701511e+00  2.1046577e+00  3.6707793e+00  3.6707837e+00  1.2672747e+01  3.3768147e+00  0.0000000e+00 
  0.0000000e+00  4.2282857e+00  1.3492300e+01  4.5212112e+00  4.5212157e+00  5.1632302e+00  4.5218532e+00  4.5218578e+00  1.3492118e+01  4.2282899e+00  0.0000000e+00 
  0.0000000e+00  5.1917311e+00  1.4424091e+01  5.4842525e+00  5.4842572e+00  1.0368510e+01  5.4849041e+00  5.4849087e+00  1.4423907e+01  5.1917358e+00  0.0000000e+00 
  0.0000000e+00  6.2649158e+00  1.5466042e+01  6.5570389e+00  6.5570437e+00  1.8284790e+01  6.5576999e+00  6.5577048e+00  1.5465855e+01  6.2649209e+00  0.0000000e+00 
  0.0000000e+00  7.4720550e+00  1.6642345e+01  7.7637853e+00  7.7637903e+00  2.9694347e+01  7.7644558e+00  7.7644609e+00  1.6642156e+01  7.4720606e+00  0.0000000e+00 
  0.0000000e+00  8.7993975e+00  1.7940270e+01  9.0907531e+00  9.0907583e+00  4.4731016e+01  9.0914328e+00  9.0914380e+00  1.7940079e+01  8.7994034e+00  0.0000000e+00 
  0.0000000e+00  2.8609648e-07  9.2081032e+00  2.9318822e-01  2.9319218e-01  2.6728268e+00  2.9381624e-01  2.9382021e-01  9.2079220e+00  2.8610810e-07  0.0000000e+00 
  0.0000000e+00  3.7522440e-01  9.5490081e+00  6.6794308e-01  6.6794721e-01  2.0332876e+00  6.6858163e-01  6.6858577e-01  9.5488246e+00  3.7522518e-01  0.0000000e+00 
  0.0000000e+00  8.0916959e-01  9.9492484e+00  1.1014290e+00  1.1014333e+00  1.3655993e+00  1.1020781e+00  1.1020824e+00  9.9490625e+00  8.0917109e-01  0.0000000e+00 
  0.0000000e+00  1.3064531e+00  1.0413407e+01  1.5982625e+00  1.5982669e+00  8.7228491e-01  1.5989219e+00  1.5989264e+00  1.0413219e+01  1.3064553e+00  0.0000000e+00 
  0.0000000e+00  1.8722105e+00  1.0946587e+01  2.1635784e+00  2.1635830e+00  8.0723207e-01  2.1642483e+00  2.1642529e+00  1.0946396e+01  1.8722134e+00  0.0000000e+00 
  0.0000000e+00  2.5134921e+00  1.1555807e+01  2.8044265e+00  2.8044314e+00  1.4910413e+00  2.8051068e+00  2.8051117e+00  1.1555613e+01  2.5134955e+00  0.0000000e+00 
  0.0000000e+00  3.2363750e+00  1.2247114e+01  3.5268834e+00  3.5268884e+00  3.2925995e+00  3.5275741e+00  3.5275791e+00  1.2246918e+01  3.2363791e+00  0.0000000e+00 
