PdfType: replica
Format: lhagrid1
FromMCReplica: 86
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  6.0003600e-04  1.9113632e+00  2.0202410e+00  2.0202422e+00  6.1733109e+01  2.0209174e+00  2.0209186e+00  1.9110018e+00  6.0003600e-04  0.0000000e+00 
  0.0000000e+00  7.0050163e-01  2.6036529e+00  2.7126612e+00  2.7126625e+00  6.5216386e+01  2.7133480e+00  2.7133493e+00  2.6032882e+00  7.0050235e-01  0.0000000e+00 
  0.0000000e+00  1.4655748e+00  3.3612477e+00  3.4703878e+00  3.4703892e+00  6.9106318e+01  3.4710849e+00  3.4710863e+00  3.3608798e+00  1.4655762e+00  0.0000000e+00 
  0.0000000e+00  2.3011693e+00  4.1894901e+00  4.2987632e+00  4.2987646e+00  7.3609141e+01  4.2994706e+00  4.2994720e+00  4.1891189e+00  2.3011714e+00  0.0000000e+00 
  0.0000000e+00  3.2131296e+00  5.0942172e+00  5.2036242e+00  5.2036257e+00  7.8979299e+01  5.2043418e+00  5.2043433e+00  5.0938427e+00  3.2131322e+00  0.0000000e+00 
  0.0000000e+00  4.2092552e+00  6.0832221e+00  6.1927638e+00  6.1927654e+00  8.5541279e+01  6.1934916e+00  6.1934933e+00  6.0828442e+00  4.2092584e+00  0.0000000e+00 
  0.0000000e+00  5.2962243e+00  7.1631763e+00  7.2728538e+00  7.2728554e+00  9.3655472e+01  7.2735917e+00  7.2735935e+00  7.1627951e+00  5.2962281e+00  0.0000000e+00 
  0.0000000e+00  6.4830735e+00  8.3431106e+00  8.4529246e+00  8.4529263e+00  1.0376391e+02  8.4536727e+00  8.4536746e+00  8.3427259e+00  6.4830778e+00  0.0000000e+00 
  0.0000000e+00  7.7865271e+00  9.6397437e+00  9.7496947e+00  9.7496965e+00  1.1644191e+02  9.7504530e+00  9.7504549e+00  9.6393556e+00  7.7865319e+00  0.0000000e+00 
  0.0000000e+00  9.2050870e+00  1.1051572e+01  1.1161661e+01  1.1161663e+01  1.3219022e+02  1.1162429e+01  1.1162431e+01  1.1051181e+01  9.2050923e+00  0.0000000e+00 
  0.0000000e+00  1.0762200e+01  1.2602038e+01  1.2712265e+01  1.2712267e+01  1.5176689e+02  1.2713043e+01  1.2713046e+01  1.2601643e+01  1.0762206e+01  0.0000000e+00 
  0.0000000e+00  1.2430904e+01  1.4264399e+01  1.4374760e+01  1.4374762e+01  1.7502373e+02  1.4375548e+01  1.4375550e+01  1.4264000e+01  1.2430910e+01  0.0000000e+00 
  0.0000000e+00  6.2850316e-04  1.8482381e+00  1.9585545e+00  1.9585559e+00  5.7985691e+01  1.9592897e+00  1.9592912e+00  1.8478510e+00  6.2850316e-04  0.0000000e+00 
  0.0000000e+00  6.5884663e-01  2.4990792e+00  2.6095275e+00  2.6095290e+00  6.1214807e+01  2.6102739e+00  2.6102755e+00  2.4986887e+00  6.5884742e-01  0.0000000e+00 
  0.0000000e+00  1.3781863e+00  3.2111713e+00  3.3217526e+00  3.3217542e+00  6.4846309e+01  3.3225102e+00  3.3225119e+00  3.2107773e+00  1.3781878e+00  0.0000000e+00 
  0.0000000e+00  2.1636373e+00  3.9894969e+00  4.1002126e+00  4.1002143e+00  6.9081923e+01  4.1009813e+00  4.1009831e+00  3.9890993e+00  2.1636395e+00  0.0000000e+00 
  0.0000000e+00  3.0206839e+00  4.8395333e+00  4.9503842e+00  4.9503860e+00  7.4169517e+01  4.9511640e+00  4.9511660e+00  4.8391322e+00  3.0206868e+00  0.0000000e+00 
  0.0000000e+00  3.9565773e+00  5.7685254e+00  5.8795125e+00  5.8795143e+00  8.0418969e+01  5.8803033e+00  5.8803053e+00  5.7681207e+00  3.9565808e+00  0.0000000e+00 
  0.0000000e+00  4.9776846e+00  6.7828339e+00  6.8939580e+00  6.8939600e+00  8.8180643e+01  6.8947599e+00  6.8947621e+00  6.7824256e+00  4.9776887e+00  0.0000000e+00 
