PdfType: replica
Format: lhagrid1
FromMCReplica: 145
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  2.0303631e-02  2.1385260e+00  1.9740289e+00  2.0944350e+00  1.1605261e+02  2.0947771e+00  1.9743709e+00  2.1384663e+00  2.0303631e-02  0.0000000e+00 
  0.0000000e+00  1.2642083e+00  3.3773437e+00  3.2121318e+00  3.3331705e+00  1.2586533e+02  3.3335195e+00  3.2124807e+00  3.3772843e+00  1.2642090e+00  0.0000000e+00 
  0.0000000e+00  2.6028337e+00  4.7109856e+00  4.5450592e+00  4.6667302e+00  1.3698004e+02  4.6670860e+00  4.5454149e+00  4.7109265e+00  2.6028351e+00  0.0000000e+00 
  0.0000000e+00  4.0439308e+00  6.1471966e+00  5.9805560e+00  6.1028590e+00  1.4970541e+02  6.1032216e+00  5.9809185e+00  6.1471377e+00  4.0439328e+00  0.0000000e+00 
  0.0000000e+00  5.5960202e+00  7.6944912e+00  7.5271365e+00  7.6500712e+00  1.6441115e+02  7.6504405e+00  7.5275057e+00  7.6944324e+00  5.5960228e+00  0.0000000e+00 
  0.0000000e+00  7.2697662e+00  9.3635282e+00  9.1954596e+00  9.3190257e+00  1.8153988e+02  9.3194017e+00  9.1958356e+00  9.3634696e+00  7.2697693e+00  0.0000000e+00 
  0.0000000e+00  9.0751705e+00  1.1164304e+01  1.0995522e+01  1.1119719e+01  2.0159858e+02  1.1120102e+01  1.0995904e+01  1.1164245e+01  9.0751742e+00  0.0000000e+00 
  0.0000000e+00  1.1024795e+01  1.3109376e+01  1.2939880e+01  1.3064709e+01  2.2517764e+02  1.3065098e+01  1.2940269e+01  1.3109317e+01  1.1024800e+01  0.0000000e+00 
  0.0000000e+00  1.3138748e+01  1.5218846e+01  1.5048636e+01  1.5174097e+01  2.5297046e+02  1.5174493e+01  1.5049033e+01  1.5218788e+01  1.3138753e+01  0.0000000e+00 
  0.0000000e+00  1.5421024e+01  1.7496706e+01  1.7325783e+01  1.7451875e+01  2.8575913e+02  1.7452278e+01  1.7326186e+01  1.7496648e+01  1.5421029e+01  0.0000000e+00 
  0.0000000e+00  1.7898770e+01  1.9970100e+01  1.9798462e+01  1.9925186e+01  3.2441498e+02  1.9925596e+01  1.9798872e+01  1.9970042e+01  1.7898776e+01  0.0000000e+00 
  0.0000000e+00  2.0512345e+01  2.2579528e+01  2.2407200e+01  2.2534535e+01  3.6803837e+02  2.2534951e+01  2.2407617e+01  2.2579470e+01  2.0512351e+01  0.0000000e+00 
  0.0000000e+00  2.0358134e-02  2.0999095e+00  1.9293994e+00  2.0549698e+00  1.1129191e+02  2.0553462e+00  1.9297757e+00  2.0998468e+00  2.0358134e-02  0.0000000e+00 
  0.0000000e+00  1.1887889e+00  3.2633674e+00  3.0921156e+00  3.2183458e+00  1.2051297e+02  3.2187298e+00  3.0924995e+00  3.2633050e+00  1.1887897e+00  0.0000000e+00 
  0.0000000e+00  2.4451694e+00  4.5148765e+00  4.3428833e+00  4.4697729e+00  1.3095658e+02  4.4701644e+00  4.3432747e+00  4.5148143e+00  2.4451710e+00  0.0000000e+00 
  0.0000000e+00  3.7966804e+00  5.8616114e+00  5.6888773e+00  5.8164259e+00  1.4291822e+02  5.8168249e+00  5.6892762e+00  5.8615495e+00  3.7966826e+00  0.0000000e+00 
  0.0000000e+00  5.2512493e+00  7.3114937e+00  7.1380188e+00  7.2662261e+00  1.5675126e+02  7.2666325e+00  7.1384252e+00  7.3114320e+00  5.2512522e+00  0.0000000e+00 
  0.0000000e+00  6.8187323e+00  8.8743742e+00  8.7001586e+00  8.8290244e+00  1.7287331e+02  8.8294383e+00  8.7005725e+00  8.8743126e+00  6.8187358e+00  0.0000000e+00 
  0.0000000e+00  8.5085370e+00  1.0559655e+01  1.0384699e+01  1.0514223e+01  1.9176882e+02  1.0514645e+01  1.0385120e+01  1.0559594e+01  8.5085411e+00  0.0000000e+00 
