PdfType: replica
Format: lhagrid1
FromMCReplica: 53
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  1.6231537e-04  1.0728290e+01  1.7003841e+00  1.9831546e+00  2.7102628e+00  1.9835130e+00  1.7007429e+00  1.0728540e+01  1.6231535e-04  0.0000000e+00 
  0.0000000e+00  4.8986211e-01  1.1181012e+01  2.1806009e+00  2.4636730e+00  2.2665135e+00  2.4640383e+00  2.1809667e+00  1.1181267e+01  4.8986291e-01  0.0000000e+00 
  0.0000000e+00  1.0538305e+00  1.1708675e+01  2.7352446e+00  3.0186218e+00  1.9192520e+00  3.0189939e+00  2.7356173e+00  1.1708935e+01  1.0538321e+00  0.0000000e+00 
  0.0000000e+00  1.6979564e+00  1.2317129e+01  3.3701956e+00  3.6538813e+00  1.9319695e+00  3.6542602e+00  3.3705752e+00  1.2317393e+01  1.6979587e+00  0.0000000e+00 
  0.0000000e+00  2.4288015e+00  1.3012899e+01  4.0920075e+00  4.3760045e+00  2.6303486e+00  4.3763902e+00  4.0923939e+00  1.3013167e+01  2.4288045e+00  0.0000000e+00 
  0.0000000e+00  3.2552301e+00  1.3804815e+01  4.9095375e+00  5.1938485e+00  4.4195168e+00  5.1942409e+00  4.9099307e+00  1.3805087e+01  3.2552337e+00  0.0000000e+00 
  0.0000000e+00  4.1850458e+00  1.4700647e+01  5.8305815e+00  6.1152089e+00  7.7644677e+00  6.1156080e+00  5.8309815e+00  1.4700923e+01  4.1850500e+00  0.0000000e+00 
  0.0000000e+00  5.2288562e+00  1.5710973e+01  6.8657408e+00  7.1506870e+00  1.3222444e+01  7.1510928e+00  6.8661476e+00  1.5711253e+01  5.2288610e+00  0.0000000e+00 
  0.0000000e+00  6.4055533e+00  1.6854656e+01  8.0339006e+00  8.3191676e+00  2.1464052e+01  8.3195801e+00  8.0343142e+00  1.6854940e+01  6.4055586e+00  0.0000000e+00 
  0.0000000e+00  7.7153236e+00  1.8131855e+01  9.3352413e+00  9.6208310e+00  3.3222969e+01  9.6212502e+00  9.3356617e+00  1.8132143e+01  7.7153294e+00  0.0000000e+00 
  0.0000000e+00  9.1846883e+00  1.9569066e+01  1.0796279e+01  1.1082193e+01  4.9362812e+01  1.1082619e+01  1.0796706e+01  1.9569358e+01  9.1846946e+00  0.0000000e+00 
  0.0000000e+00  1.0791248e+01  2.1144955e+01  1.2394891e+01  1.2681120e+01  6.9831474e+01  1.2681552e+01  1.2395324e+01  2.1145251e+01  1.0791255e+01  0.0000000e+00 
  0.0000000e+00  1.7887750e-04  1.0427996e+01  1.6181668e+00  1.9043426e+00  2.6997824e+00  1.9047360e+00  1.6185608e+00  1.0428267e+01  1.7887753e-04  0.0000000e+00 
  0.0000000e+00  4.7134738e-01  1.0863236e+01  2.0802157e+00  2.3666962e+00  2.3709928e+00  2.3670971e+00  2.0806173e+00  1.0863511e+01  4.7134827e-01  0.0000000e+00 
  0.0000000e+00  1.0128095e+00  1.1369422e+01  2.6127100e+00  2.8994988e+00  2.1895261e+00  2.8999072e+00  2.6131192e+00  1.1369702e+01  1.0128112e+00  0.0000000e+00 
  0.0000000e+00  1.6301055e+00  1.1952057e+01  3.2211821e+00  3.5082824e+00  2.4151012e+00  3.5086983e+00  3.2215987e+00  1.1952342e+01  1.6301079e+00  0.0000000e+00 
  0.0000000e+00  2.3294482e+00  1.2617320e+01  3.9118368e+00  4.1992517e+00  3.3666719e+00  4.1996750e+00  3.9122610e+00  1.2617609e+01  2.3294514e+00  0.0000000e+00 
  0.0000000e+00  3.1191268e+00  1.3373464e+01  4.6929565e+00  4.9806888e+00  5.4331569e+00  4.9811195e+00  4.6933882e+00  1.3373758e+01  3.1191307e+00  0.0000000e+00 
  0.0000000e+00  4.0066495e+00  1.4227967e+01  5.5720423e+00  5.8600943e+00  9.0673318e+00  5.8605324e+00  5.5724814e+00  1.4228266e+01  4.0066541e+00  0.0000000e+00 
