PdfType: replica
Format: lhagrid1
FromMCReplica: 144
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  2.3471327e+00  6.3295212e+00  9.6984271e-01  9.6983800e-01  2.2667603e+01  9.7059802e-01  9.7059331e-01  6.3291621e+00  2.3471322e+00  0.0000000e+00 
  0.0000000e+00  3.1729886e+00  7.1461920e+00  1.7965444e+00  1.7965396e+00  2.5647096e+01  1.7973127e+00  1.7973079e+00  7.1458267e+00  3.1729890e+00  0.0000000e+00 
  0.0000000e+00  4.0905930e+00  8.0548070e+00  2.7149789e+00  2.7149738e+00  2.9849084e+01  2.7157602e+00  2.7157551e+00  8.0544353e+00  4.0905941e+00  0.0000000e+00 
  0.0000000e+00  5.1074990e+00  9.0629078e+00  3.7327016e+00  3.7326964e+00  3.5623080e+01  3.7334958e+00  3.7334906e+00  9.0625298e+00  5.1075009e+00  0.0000000e+00 
  0.0000000e+00  6.2320917e+00  1.0178868e+01  4.8580993e+00  4.8580939e+00  4.3373482e+01  4.8589064e+00  4.8589010e+00  1.0178483e+01  6.2320943e+00  0.0000000e+00 
  0.0000000e+00  7.4748027e+00  1.1413109e+01  6.1016063e+00  6.1016007e+00  5.3571236e+01  6.1024262e+00  6.1024207e+00  1.1412718e+01  7.4748059e+00  0.0000000e+00 
  0.0000000e+00  8.8456207e+00  1.2775610e+01  7.4732129e+00  7.4732071e+00  6.6743648e+01  7.4740457e+00  7.4740399e+00  1.2775212e+01  8.8456245e+00  0.0000000e+00 
  0.0000000e+00  1.0356935e+01  1.4278750e+01  8.9853098e+00  8.9853038e+00  8.3493631e+01  8.9861554e+00  8.9861495e+00  1.4278346e+01  1.0356939e+01  0.0000000e+00 
  0.0000000e+00  1.2028096e+01  1.5941872e+01  1.0657249e+01  1.0657243e+01  1.0453055e+02  1.0658108e+01  1.0658102e+01  1.5941461e+01  1.2028101e+01  0.0000000e+00 
  0.0000000e+00  1.3863956e+01  1.7769820e+01  1.2493885e+01  1.2493878e+01  1.3060659e+02  1.2494756e+01  1.2494750e+01  1.7769402e+01  1.3863961e+01  0.0000000e+00 
  0.0000000e+00  1.5890439e+01  1.9788511e+01  1.4521143e+01  1.4521136e+01  1.6259918e+02  1.4522027e+01  1.4522020e+01  1.9788086e+01  1.5890445e+01  0.0000000e+00 
  0.0000000e+00  1.8062242e+01  2.1952897e+01  1.6693693e+01  1.6693686e+01  1.9988573e+02  1.6694590e+01  1.6694583e+01  2.1952466e+01  1.8062249e+01  0.0000000e+00 
  0.0000000e+00  2.2782943e+00  6.1902094e+00  8.9926795e-01  8.9926247e-01  2.2480915e+01  9.0009485e-01  9.0008936e-01  6.1898098e+00  2.2782943e+00  0.0000000e+00 
  0.0000000e+00  3.0683790e+00  6.9713712e+00  1.6904089e+00  1.6904033e+00  2.5609465e+01  1.6912500e+00  1.6912444e+00  6.9709647e+00  3.0683798e+00  0.0000000e+00 
  0.0000000e+00  3.9446639e+00  7.8389248e+00  2.5677329e+00  2.5677271e+00  2.9953142e+01  2.5685882e+00  2.5685823e+00  7.8385113e+00  3.9446656e+00  0.0000000e+00 
  0.0000000e+00  4.9142137e+00  8.7999233e+00  3.5383067e+00  3.5383006e+00  3.5843142e+01  3.5391761e+00  3.5391700e+00  8.7995029e+00  4.9142161e+00  0.0000000e+00 
  0.0000000e+00  5.9848863e+00  9.8622134e+00  4.6099902e+00  4.6099839e+00  4.3662161e+01  4.6108737e+00  4.6108674e+00  9.8617859e+00  5.9848894e+00  0.0000000e+00 
  0.0000000e+00  7.1663733e+00  1.1035477e+01  5.7924778e+00  5.7924713e+00  5.3851302e+01  5.7933753e+00  5.7933689e+00  1.1035043e+01  7.1663772e+00  0.0000000e+00 
  0.0000000e+00  8.4680990e+00  1.2329129e+01  7.0951954e+00  7.0951887e+00  6.6909556e+01  7.0961069e+00  7.0961003e+00  1.2328687e+01  8.4681035e+00  0.0000000e+00 
  0.0000000e+00  9.9016406e+00  1.3754736e+01  8.5297217e+00  8.5297148e+00  8.3401979e+01  8.5306473e+00  8.5306404e+00  1.3754287e+01  9.9016457e+00  0.0000000e+00 
