PdfType: replica
Format: lhagrid1
FromMCReplica: 121
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  3.2307307e-04  2.9195304e+00  2.0459940e+00  2.0459943e+00  4.8943095e+00  2.0463381e+00  2.0463383e+00  2.9188876e+00  3.2307307e-04  0.0000000e+00 
  0.0000000e+00  4.0660506e-01  3.3138269e+00  2.4445387e+00  2.4445389e+00  4.1116980e+00  2.4448878e+00  2.4448880e+00  3.3131755e+00  4.0660517e-01  0.0000000e+00 
  0.0000000e+00  8.7446446e-01  3.7699131e+00  2.9047984e+00  2.9047986e+00  3.3213094e+00  2.9051525e+00  2.9051528e+00  3.7692531e+00  8.7446469e-01  0.0000000e+00 
  0.0000000e+00  1.4087896e+00  4.2926658e+00  3.4316539e+00  3.4316542e+00  2.7328773e+00  3.4320130e+00  3.4320134e+00  4.2919972e+00  1.4087900e+00  0.0000000e+00 
  0.0000000e+00  2.0149898e+00  4.8874829e+00  4.0305067e+00  4.0305070e+00  2.6078049e+00  4.0308708e+00  4.0308712e+00  4.8868056e+00  2.0149903e+00  0.0000000e+00 
  0.0000000e+00  2.7005443e+00  5.5618333e+00  4.7088293e+00  4.7088296e+00  3.2806624e+00  4.7091985e+00  4.7091989e+00  5.5611473e+00  2.7005448e+00  0.0000000e+00 
  0.0000000e+00  3.4717539e+00  6.3220076e+00  5.4729161e+00  5.4729164e+00  5.1269835e+00  5.4732903e+00  5.4732907e+00  6.3213130e+00  3.4717546e+00  0.0000000e+00 
  0.0000000e+00  4.3374334e+00  7.1768112e+00  6.3315755e+00  6.3315759e+00  8.6077226e+00  6.3319548e+00  6.3319552e+00  7.1761080e+00  4.3374341e+00  0.0000000e+00 
  0.0000000e+00  5.3143228e+00  8.1429757e+00  7.3015418e+00  7.3015421e+00  1.4312377e+01  7.3019261e+00  7.3019266e+00  8.1422638e+00  5.3143237e+00  0.0000000e+00 
  0.0000000e+00  6.4004496e+00  9.2185196e+00  8.3808367e+00  8.3808371e+00  2.2788119e+01  8.3812261e+00  8.3812266e+00  9.2177991e+00  6.4004506e+00  0.0000000e+00 
  0.0000000e+00  7.6195825e+00  1.0427204e+01  9.5932243e+00  9.5932247e+00  3.4810964e+01  9.5936187e+00  9.5936193e+00  1.0426475e+01  7.6195835e+00  0.0000000e+00 
  0.0000000e+00  8.9570744e+00  1.1754729e+01  1.0924281e+01  1.0924281e+01  5.0500872e+01  1.0924680e+01  1.0924680e+01  1.1753991e+01  8.9570755e+00  0.0000000e+00 
  0.0000000e+00  3.4017561e-04  2.8189804e+00  1.9822498e+00  1.9822501e+00  4.8390784e+00  1.9826237e+00  1.9826239e+00  2.8182835e+00  3.4017567e-04  0.0000000e+00 
  0.0000000e+00  3.9196867e-01  3.1990368e+00  2.3663743e+00  2.3663746e+00  4.1689805e+00  2.3667537e+00  2.3667539e+00  3.1983306e+00  3.9196880e-01  0.0000000e+00 
  0.0000000e+00  8.4193130e-01  3.6376323e+00  2.8089664e+00  2.8089667e+00  3.5387725e+00  2.8093512e+00  2.8093515e+00  3.6369168e+00  8.4193157e-01  0.0000000e+00 
  0.0000000e+00  1.3548308e+00  4.1393585e+00  3.3146215e+00  3.3146218e+00  3.1562257e+00  3.3150117e+00  3.3150121e+00  4.1386336e+00  1.3548312e+00  0.0000000e+00 
  0.0000000e+00  1.9357958e+00  4.7093329e+00  3.8884606e+00  3.8884609e+00  3.2785347e+00  3.8888563e+00  3.8888567e+00  4.7085988e+00  1.9357963e+00  0.0000000e+00 
  0.0000000e+00  2.5918250e+00  5.3545445e+00  4.5374761e+00  4.5374764e+00  4.2275366e+00  4.5378772e+00  4.5378776e+00  5.3538010e+00  2.5918256e+00  0.0000000e+00 
  0.0000000e+00  3.3290009e+00  6.0810656e+00  5.2677438e+00  5.2677442e+00  6.3707238e+00  5.2681505e+00  5.2681509e+00  6.0803128e+00  3.3290016e+00  0.0000000e+00 
