PdfType: replica
Format: lhagrid1
FromMCReplica: 19
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  6.9713591e-05  2.8108852e+00  2.8794050e+00  2.8682878e+00  1.0306349e+01  2.8684676e+00  2.8795845e+00  2.8107228e+00  6.9713598e-05  0.0000000e+00 
  0.0000000e+00  4.2973238e-01  3.2274166e+00  3.2961521e+00  3.2849857e+00  1.0278335e+01  3.2851695e+00  3.2963357e+00  3.2272523e+00  4.2973279e-01  0.0000000e+00 
  0.0000000e+00  9.1992530e-01  3.7047069e+00  3.7736580e+00  3.7624425e+00  1.0284281e+01  3.7626304e+00  3.7738457e+00  3.7045407e+00  9.1992611e-01  0.0000000e+00 
  0.0000000e+00  1.4754404e+00  4.2475359e+00  4.3167026e+00  4.3054381e+00  1.0521029e+01  4.3056300e+00  4.3168945e+00  4.2473677e+00  1.4754416e+00  0.0000000e+00 
  0.0000000e+00  2.1015526e+00  4.8611664e+00  4.9305486e+00  4.9192350e+00  1.1235330e+01  4.9194309e+00  4.9307445e+00  4.8609963e+00  2.1015542e+00  0.0000000e+00 
  0.0000000e+00  2.8055602e+00  5.5528859e+00  5.6224835e+00  5.6111208e+00  1.2746108e+01  5.6113208e+00  5.6226836e+00  5.5527138e+00  2.8055621e+00  0.0000000e+00 
  0.0000000e+00  3.5935464e+00  6.3287668e+00  6.3985798e+00  6.3871680e+00  1.5410201e+01  6.3873721e+00  6.3987839e+00  6.3285926e+00  3.5935486e+00  0.0000000e+00 
  0.0000000e+00  4.4740556e+00  7.1973437e+00  7.2673722e+00  7.2559114e+00  1.9668968e+01  7.2561195e+00  7.2675804e+00  7.1971674e+00  4.4740581e+00  0.0000000e+00 
  0.0000000e+00  5.4635102e+00  8.1750297e+00  8.2452734e+00  8.2337636e+00  2.6093943e+01  8.2339758e+00  8.2454858e+00  8.1748515e+00  5.4635130e+00  0.0000000e+00 
  0.0000000e+00  6.5595564e+00  9.2594620e+00  9.3299210e+00  9.3183621e+00  3.5200417e+01  9.3185783e+00  9.3301374e+00  9.2592817e+00  6.5595595e+00  0.0000000e+00 
  0.0000000e+00  7.7855465e+00  1.0473985e+01  1.0544659e+01  1.0533051e+01  4.7745259e+01  1.0533272e+01  1.0544880e+01  1.0473802e+01  7.7855499e+00  0.0000000e+00 
  0.0000000e+00  9.1263783e+00  1.1803876e+01  1.1874759e+01  1.1863103e+01  6.3823692e+01  1.1863328e+01  1.1874983e+01  1.1803692e+01  9.1263819e+00  0.0000000e+00 
  0.0000000e+00  7.8423807e-05  2.6985128e+00  2.7689755e+00  2.7574451e+00  9.9700041e+00  2.7576444e+00  2.7691750e+00  2.6983368e+00  7.8423829e-05  0.0000000e+00 
  0.0000000e+00  4.1224199e-01  3.0980488e+00  3.1687324e+00  3.1571510e+00  9.9969478e+00  3.1573548e+00  3.1689365e+00  3.0978706e+00  4.1224245e-01  0.0000000e+00 
  0.0000000e+00  8.8165867e-01  3.5550576e+00  3.6259621e+00  3.6143297e+00  1.0095304e+01  3.6145380e+00  3.6261706e+00  3.5548773e+00  8.8165957e-01  0.0000000e+00 
  0.0000000e+00  1.4128295e+00  4.0740286e+00  4.1451540e+00  4.1334707e+00  1.0460109e+01  4.1336835e+00  4.1453671e+00  4.0738460e+00  1.4128308e+00  0.0000000e+00 
  0.0000000e+00  2.0107449e+00  4.6599406e+00  4.7312867e+00  4.7195525e+00  1.1334246e+01  4.7197698e+00  4.7315043e+00  4.6597559e+00  2.0107466e+00  0.0000000e+00 
  0.0000000e+00  2.6822243e+00  5.3196027e+00  5.3911695e+00  5.3793844e+00  1.3024435e+01  5.3796062e+00  5.3913916e+00  5.3194157e+00  2.6822264e+00  0.0000000e+00 
  0.0000000e+00  3.4331313e+00  6.0588680e+00  6.1306555e+00  6.1188195e+00  1.5880230e+01  6.1190457e+00  6.1308821e+00  6.0586787e+00  3.4331338e+00  0.0000000e+00 
  0.0000000e+00  4.2715582e+00  6.8858195e+00  6.9578277e+00  6.9459409e+00  2.0325579e+01  6.9461716e+00  6.9580589e+00  6.8856280e+00  4.2715611e+00  0.0000000e+00 
  0.0000000e+00  5.2124025e+00  7.8153457e+00  7.8875744e+00  7.8756366e+00  2.6883508e+01  7.8758719e+00  7.8878101e+00  7.8151519e+00  5.2124056e+00  0.0000000e+00 
  0.0000000e+00  6.2548276e+00  8.8466013e+00  8.9190505e+00  8.9070619e+00  3.6093756e+01  8.9073016e+00  8.9192907e+00  8.8464052e+00  6.2548310e+00  0.0000000e+00 
  0.0000000e+00  7.4198747e+00  1.0000620e+01  1.0073290e+01  1.0061250e+01  4.8637096e+01  1.0061495e+01  1.0073535e+01  1.0000421e+01  7.4198785e+00  0.0000000e+00 
  0.0000000e+00  8.6905882e+00  1.1260811e+01  1.1333694e+01  1.1321606e+01  6.4500833e+01  1.1321854e+01  1.1333944e+01  1.1260611e+01  8.6905922e+00  0.0000000e+00 
  0.0000000e+00  8.8548659e-05  2.5904491e+00  2.6629042e+00  2.6509449e+00  9.6446381e+00  2.6511657e+00  2.6631250e+00  2.5902562e+00  8.8548659e-05  0.0000000e+00 
  0.0000000e+00  3.9539045e-01  2.9736070e+00  3.0462884e+00  3.0342762e+00  9.7238609e+00  3.0345020e+00  3.0465143e+00  2.9734118e+00  3.9539097e-01  0.0000000e+00 
  0.0000000e+00  8.4481873e-01  3.4111024e+00  3.4840101e+00  3.4719451e+00  9.9089512e+00  3.4721759e+00  3.4842410e+00  3.4109050e+00  8.4481975e-01  0.0000000e+00 
  0.0000000e+00  1.3526016e+00  3.9071523e+00  3.9802863e+00  3.9681685e+00  1.0392543e+01  3.9684043e+00  3.9805223e+00  3.9069526e+00  1.3526030e+00  0.0000000e+00 
  0.0000000e+00  1.9234596e+00  4.4664662e+00  4.5398264e+00  4.5276557e+00  1.1412982e+01  4.5278965e+00  4.5400674e+00  4.4662642e+00  1.9234615e+00  0.0000000e+00 
  0.0000000e+00  2.5637645e+00  5.0954059e+00  5.1689920e+00  5.1567686e+00  1.3264913e+01  5.1570144e+00  5.1692381e+00  5.0952015e+00  2.5637669e+00  0.0000000e+00 
  0.0000000e+00  3.2791612e+00  5.7996061e+00  5.8734183e+00  5.8611421e+00  1.6289535e+01  5.8613929e+00  5.8736694e+00  5.7993993e+00  3.2791640e+00  0.0000000e+00 
  0.0000000e+00  4.0773091e+00  6.5867172e+00  6.6607555e+00  6.6484266e+00  2.0893279e+01  6.6486824e+00  6.6610117e+00  6.5865080e+00  4.0773122e+00  0.0000000e+00 
  0.0000000e+00  4.9717136e+00  7.4702364e+00  7.5445005e+00  7.5321188e+00  2.7555080e+01  7.5323796e+00  7.5447617e+00  7.4700248e+00  4.9717172e+00  0.0000000e+00 
  0.0000000e+00  5.9628409e+00  8.4506209e+00  8.5251109e+00  8.5126764e+00  3.6830465e+01  8.5129423e+00  8.5253773e+00  8.4504069e+00  5.9628448e+00  0.0000000e+00 
  0.0000000e+00  7.0696281e+00  9.5468008e+00  9.6215168e+00  9.6090296e+00  4.9331751e+01  9.6093005e+00  9.6217883e+00  9.5465844e+00  7.0696323e+00  0.0000000e+00 
  0.0000000e+00  8.2736285e+00  1.0740681e+01  1.0815615e+01  1.0803077e+01  6.4955731e+01  1.0803353e+01  1.0815892e+01  1.0740462e+01  8.2736331e+00  0.0000000e+00 
