PdfType: replica
Format: lhagrid1
FromMCReplica: 136
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  9.1934206e-05  1.6004700e+01  1.6018553e+01  1.6018553e+01  1.1689869e+02  1.6018659e+01  1.6018659e+01  1.6004864e+01  9.1934206e-05  0.0000000e+00 
  0.0000000e+00  1.6175234e+00  1.7561346e+01  1.7575243e+01  1.7575243e+01  1.3267199e+02  1.7575353e+01  1.7575353e+01  1.7561513e+01  1.6175239e+00  0.0000000e+00 
  0.0000000e+00  3.3559441e+00  1.9240057e+01  1.9253998e+01  1.9253998e+01  1.5122754e+02  1.9254110e+01  1.9254110e+01  1.9240228e+01  3.3559450e+00  0.0000000e+00 
  0.0000000e+00  5.2252794e+00  2.1050698e+01  2.1064684e+01  2.1064684e+01  1.7297038e+02  2.1064799e+01  2.1064799e+01  2.1050873e+01  5.2252807e+00  0.0000000e+00 
  0.0000000e+00  7.2363713e+00  2.3004052e+01  2.3018082e+01  2.3018082e+01  1.9835685e+02  2.3018199e+01  2.3018199e+01  2.3004230e+01  7.2363730e+00  0.0000000e+00 
  0.0000000e+00  9.4019087e+00  2.5112754e+01  2.5126828e+01  2.5126828e+01  2.2790272e+02  2.5126948e+01  2.5126948e+01  2.5112936e+01  9.4019108e+00  0.0000000e+00 
  0.0000000e+00  1.1734532e+01  2.7389390e+01  2.7403509e+01  2.7403509e+01  2.6217928e+02  2.7403631e+01  2.7403632e+01  2.7389576e+01  1.1734534e+01  0.0000000e+00 
  0.0000000e+00  1.4248987e+01  2.9848661e+01  2.9862825e+01  2.9862825e+01  3.0182408e+02  2.9862950e+01  2.9862950e+01  2.9848851e+01  1.4248990e+01  0.0000000e+00 
  0.0000000e+00  1.6966295e+01  3.2511541e+01  3.2525747e+01  3.2525748e+01  3.4758126e+02  3.2525875e+01  3.2525876e+01  3.2511734e+01  1.6966298e+01  0.0000000e+00 
  0.0000000e+00  1.9895326e+01  3.5386855e+01  3.5401105e+01  3.5401106e+01  4.0022269e+02  3.5401235e+01  3.5401236e+01  3.5387052e+01  1.9895329e+01  0.0000000e+00 
  0.0000000e+00  2.3063059e+01  3.8501543e+01  3.8515838e+01  3.8515839e+01  4.6064886e+02  3.8515971e+01  3.8515972e+01  3.8501743e+01  2.3063062e+01  0.0000000e+00 
  0.0000000e+00  2.6382537e+01  4.1770406e+01  4.1784744e+01  4.1784745e+01  5.2720423e+02  4.1784880e+01  4.1784880e+01  4.1770610e+01  2.6382540e+01  0.0000000e+00 
  0.0000000e+00  9.9945071e-05  1.5503940e+01  1.5518186e+01  1.5518186e+01  1.1032379e+02  1.5518307e+01  1.5518307e+01  1.5504124e+01  9.9945071e-05  0.0000000e+00 
  0.0000000e+00  1.5151197e+00  1.6960019e+01  1.6974311e+01  1.6974311e+01  1.2545886e+02  1.6974434e+01  1.6974434e+01  1.6960206e+01  1.5151202e+00  0.0000000e+00 
  0.0000000e+00  3.1422353e+00  1.8529235e+01  1.8543571e+01  1.8543571e+01  1.4321306e+02  1.8543697e+01  1.8543697e+01  1.8529426e+01  3.1422363e+00  0.0000000e+00 
  0.0000000e+00  4.8905883e+00  2.0220669e+01  2.0235052e+01  2.0235053e+01  1.6395982e+02  2.0235181e+01  2.0235181e+01  2.0220864e+01  4.8905897e+00  0.0000000e+00 
  0.0000000e+00  6.7701704e+00  2.2044258e+01  2.2058686e+01  2.2058687e+01  1.8812038e+02  2.2058818e+01  2.2058818e+01  2.2044458e+01  6.7701723e+00  0.0000000e+00 
  0.0000000e+00  8.7926223e+00  2.4011590e+01  2.4026063e+01  2.4026063e+01  2.1616829e+02  2.4026197e+01  2.4026198e+01  2.4011793e+01  8.7926245e+00  0.0000000e+00 
  0.0000000e+00  1.0969631e+01  2.6134300e+01  2.6148819e+01  2.6148819e+01  2.4863276e+02  2.6148956e+01  2.6148956e+01  2.6134507e+01  1.0969634e+01  0.0000000e+00 
  0.0000000e+00  1.3314771e+01  2.8425916e+01  2.8440481e+01  2.8440481e+01  2.8610114e+02  2.8440620e+01  2.8440621e+01  2.8426127e+01  1.3314774e+01  0.0000000e+00 
  0.0000000e+00  1.5847031e+01  3.0905383e+01  3.0919992e+01  3.0919993e+01  3.2924318e+02  3.0920135e+01  3.0920135e+01  3.0905598e+01  1.5847034e+01  0.0000000e+00 
  0.0000000e+00  1.8575325e+01  3.3581572e+01  3.3596226e+01  3.3596227e+01  3.7880197e+02  3.3596371e+01  3.3596372e+01  3.3581791e+01  1.8575329e+01  0.0000000e+00 
