 1.8622591E-04  6.2734367E-05  9.0612901E-10  8.2433163E+01  3.0806994E+01 -5.7309450E+00  8.2433116E+01  3.0806985E+01  5.7319451E+00
 2.5427953E-04  8.4167626E-05  1.1566365E-09  8.8497666E+01  3.2570915E+01 -5.7071551E+00  8.8497618E+01  3.2570908E+01  5.7081642E+00
 1.5390637E-06  4.6608728E-07  1.2503833E-11  3.7523039E+01  1.5467546E+01 -2.1429716E+00  3.7522970E+01  1.5467508E+01  2.1438416E+00
 1.6563039E-06  5.2862027E-07  1.4719085E-11  3.5552669E+01  1.5024257E+01 -2.5112560E+00  3.5552602E+01  1.5024220E+01  2.5121366E+00
 1.7616257E-06  5.9770061E-07  1.7387294E-11  3.3270462E+01  1.4452335E+01 -2.8551689E+00  3.3270397E+01  1.4452301E+01  2.8560601E+00
 1.9436520E-06  6.8993070E-07  2.0593711E-11  3.2157521E+01  1.4141608E+01 -3.1734083E+00  3.2157457E+01  1.4141575E+01  3.1743100E+00
 2.2479356E-06  8.1520154E-07  2.4465253E-11  3.2327905E+01  1.4127654E+01 -3.4648908E+00  3.2327842E+01  1.4127623E+01  3.4658030E+00
 2.5929668E-06  9.6221175E-07  2.9154647E-11  3.2294267E+01  1.4028355E+01 -3.7294426E+00  3.2294205E+01  1.4028326E+01  3.7303652E+00
 3.0495492E-06  1.1597480E-06  3.4853000E-11  3.2579955E+01  1.4199850E+01 -3.9677297E+00  3.2579895E+01  1.4199822E+01  3.9686627E+00
 3.6366990E-06  1.4154992E-06  4.1800168E-11  3.3088521E+01  1.4522109E+01 -4.1869674E+00  3.3088461E+01  1.4522083E+01  4.1879108E+00
 4.3420036E-06  1.7285886E-06  5.0298287E-11  3.3511266E+01  1.4805563E+01 -4.3839125E+00  3.3511207E+01  1.4805538E+01  4.3848662E+00
 5.3081826E-06  2.1398244E-06  6.0729249E-11  3.4512975E+01  1.5274842E+01 -4.5613669E+00  3.4512917E+01  1.5274819E+01  4.5623309E+00
 6.5992071E-06  2.6750215E-06  7.3577455E-11  3.5940941E+01  1.5883539E+01 -4.7231651E+00  3.5940883E+01  1.5883517E+01  4.7241394E+00
 8.2363419E-06  3.3491276E-06  8.9459563E-11  3.7406237E+01  1.6481292E+01 -4.8658476E+00  3.7406180E+01  1.6481271E+01  4.8668322E+00
 1.0409520E-05  4.2224847E-06  1.0916348E-10  3.9201443E+01  1.7181167E+01 -4.9925994E+00  3.9201388E+01  1.7181148E+01  4.9935942E+00
 1.3383076E-05  5.3729125E-06  1.3369966E-10  4.1545059E+01  1.8028814E+01 -5.0974505E+00  4.1545004E+01  1.8028797E+01  5.0984554E+00
 1.7319050E-05  6.8657767E-06  1.6436900E-10  4.4134421E+01  1.8929401E+01 -5.1940313E+00  4.4134366E+01  1.8929384E+01  5.1950464E+00
 2.2527999E-05  8.8029745E-06  2.0285270E-10  4.6920347E+01  1.9863723E+01 -5.2765106E+00  4.6920293E+01  1.9863708E+01  5.2775358E+00
 2.9725992E-05  1.1389756E-05  2.5133209E-10  5.0332539E+01  2.0962746E+01 -5.3414970E+00  5.0332485E+01  2.0962732E+01  5.3425323E+00
 3.9465087E-05  1.4819891E-05  3.1264877E-10  5.4071070E+01  2.2148032E+01 -5.3979989E+00  5.4071017E+01  2.2148019E+01  5.3990442E+00
 5.2611376E-05  1.9348018E-05  3.9051962E-10  5.8061600E+01  2.3374901E+01 -5.4361752E+00  5.8061547E+01  2.3374889E+01  5.4372306E+00
 7.0459578E-05  2.5370531E-05  4.8982647E-10  6.2342352E+01  2.4663808E+01 -5.4584926E+00  6.2342300E+01  2.4663797E+01  5.4595579E+00
 9.4962230E-05  3.3562010E-05  6.1700859E-10  6.7021049E+01  2.6121883E+01 -5.4720154E+00  6.7020997E+01  2.6121873E+01  5.4730906E+00
 1.2855926E-04  4.4587924E-05  7.8059539E-10  7.2028697E+01  2.7645854E+01 -5.4693631E+00  7.2028645E+01  2.7645844E+01  5.4704483E+00
 1.7485244E-04  5.9498808E-05  9.9193462E-10  7.7392359E+01  2.9235273E+01 -5.4511701E+00  7.7392307E+01  2.9235264E+01  5.4522652E+00
 2.3894399E-04  7.9822269E-05  1.2661897E-09  8.3152252E+01  3.0906097E+01 -5.4280725E+00  8.3152201E+01  3.0906089E+01  5.4291774E+00
 1.3707160E-06  4.2567527E-07  1.3703661E-11  3.3330816E+01  1.4078526E+01 -2.0319352E+00  3.3330742E+01  1.4078485E+01  2.0328885E+00
 1.4767470E-06  4.8485523E-07  1.6130625E-11  3.1627776E+01  1.3736113E+01 -2.3783717E+00  3.1627704E+01  1.3736074E+01  2.3793364E+00
 1.5729835E-06  5.5079218E-07  1.9053772E-11  2.9650714E+01  1.3278108E+01 -2.7017661E+00  2.9650643E+01  1.3278070E+01  2.7027423E+00
 1.7391767E-06  6.3843004E-07  2.2566454E-11  2.8730724E+01  1.3050085E+01 -3.0010756E+00  2.8730655E+01  1.3050050E+01  3.0020633E+00
 2.0166190E-06  7.5688212E-07  2.6807687E-11  2.8971100E+01  1.3084718E+01 -3.2757850E+00  2.8971032E+01  1.3084685E+01  3.2767841E+00
 2.3331729E-06  8.9658996E-07  3.1944749E-11  2.9038293E+01  1.3044458E+01 -3.5259172E+00  2.9038226E+01  1.3044426E+01  3.5269277E+00
 2.7543521E-06  1.0837290E-06  3.8186950E-11  2.9415194E+01  1.3246538E+01 -3.7519463E+00  2.9415128E+01  1.3246508E+01  3.7529682E+00
 3.2985634E-06  1.3258462E-06  4.5796991E-11  3.0008947E+01  1.3584369E+01 -3.9604100E+00  3.0008883E+01  1.3584341E+01  3.9614433E+00
 3.9563029E-06  1.6230531E-06  5.5105780E-11  3.0536273E+01  1.3889011E+01 -4.1482805E+00  3.0536209E+01  1.3888984E+01  4.1493251E+00
 4.8560482E-06  2.0130003E-06  6.6531572E-11  3.1578457E+01  1.4361668E+01 -4.3180614E+00  3.1578395E+01  1.4361643E+01  4.3191172E+00
 6.0583319E-06  2.5202953E-06  8.0604885E-11  3.3003586E+01  1.4961155E+01 -4.4730700E+00  3.3003524E+01  1.4961132E+01  4.4741371E+00
 7.5881585E-06  3.1600777E-06  9.8001083E-11  3.4472212E+01  1.5551782E+01 -4.6100704E+00  3.4472151E+01  1.5551759E+01  4.6111488E+00
 9.6217002E-06  3.9892890E-06  1.1958307E-10  3.6243974E+01  1.6236919E+01 -4.7320400E+00  3.6243914E+01  1.6236898E+01  4.7331295E+00
 1.2401742E-05  5.0808141E-06  1.4645748E-10  3.8508032E+01  1.7056125E+01 -4.8333945E+00  3.8507972E+01  1.7056106E+01  4.8344952E+00
 1.6087284E-05  6.4978610E-06  1.8004900E-10  4.1004144E+01  1.7925112E+01 -4.9264761E+00  4.1004085E+01  1.7925094E+01  4.9275879E+00
 2.0973015E-05  8.3375418E-06  2.2219882E-10  4.3689100E+01  1.8826062E+01 -5.0059406E+00  4.3689041E+01  1.8826045E+01  5.0070635E+00
 2.7722916E-05  1.0792370E-05  2.7529583E-10  4.6947339E+01  1.9877469E+01 -5.0686302E+00  4.6947281E+01  1.9877453E+01  5.0697641E+00
 3.6863893E-05  1.4047620E-05  3.4245198E-10  5.0512241E+01  2.1009117E+01 -5.1229358E+00  5.0512184E+01  2.1009103E+01  5.1240807E+00
 4.9215003E-05  1.8345283E-05  4.2773777E-10  5.4316863E+01  2.2179605E+01 -5.1596438E+00  5.4316807E+01  2.2179592E+01  5.1607996E+00
 6.5998300E-05  2.4061365E-05  5.3649941E-10  5.8396820E+01  2.3407911E+01 -5.1810674E+00  5.8396764E+01  2.3407899E+01  5.1822342E+00
 8.9046031E-05  3.1832011E-05  6.7578869E-10  6.2845774E+01  2.4792068E+01 -5.1938759E+00  6.2845718E+01  2.4792056E+01  5.1950535E+00
 1.2066495E-04  4.2289699E-05  8.5494626E-10  6.7604193E+01  2.6237380E+01 -5.1910925E+00  6.7604137E+01  2.6237370E+01  5.1922811E+00
 1.6425688E-04  5.6429827E-05  1.0863992E-09  7.2699424E+01  2.7743529E+01 -5.1733746E+00  7.2699369E+01  2.7743520E+01  5.1745740E+00
 2.2463837E-04  7.5699166E-05  1.3867529E-09  7.8169347E+01  2.9325479E+01 -5.1507800E+00  7.8169292E+01  2.9325470E+01  5.1519902E+00
 1.2186363E-06  3.8889511E-07  1.5001737E-11  2.9547106E+01  1.2822252E+01 -1.9171404E+00  2.9547026E+01  1.2822207E+01  1.9181843E+00
 1.3149561E-06  4.4488804E-07  1.7658516E-11  2.8096251E+01  1.2566968E+01 -2.2427956E+00  2.8096173E+01  1.2566925E+01  2.2438520E+00
 1.4035237E-06  5.0778445E-07  2.0858503E-11  2.6405470E+01  1.2208102E+01 -2.5467695E+00  2.6405393E+01  1.2208062E+01  2.5478386E+00
 1.5558246E-06  5.9104614E-07  2.4703864E-11  2.5664547E+01  1.2051821E+01 -2.8282304E+00  2.5664472E+01  1.2051782E+01  2.8293120E+00
 1.8091896E-06  7.0307824E-07  2.9346799E-11  2.5966846E+01  1.2128033E+01 -3.0871021E+00  2.5966772E+01  1.2127996E+01  3.0881962E+00
 2.1001690E-06  8.3585107E-07  3.4970441E-11  2.6123346E+01  1.2138706E+01 -3.3235542E+00  2.6123274E+01  1.2138671E+01  3.3246607E+00
 2.4891896E-06  1.0131829E-06  4.1803937E-11  2.6576922E+01  1.2366263E+01 -3.5378905E+00  2.6576851E+01  1.2366231E+01  3.5390095E+00
 2.9940535E-06  1.2424596E-06  5.0134887E-11  2.7239328E+01  1.2716061E+01 -3.7360088E+00  2.7239258E+01  1.2716030E+01  3.7371402E+00
 3.6079236E-06  1.5246400E-06  6.0325567E-11  2.7852227E+01  1.3037640E+01 -3.9150927E+00  2.7852158E+01  1.3037611E+01  3.9162365E+00
 4.4465528E-06  1.8944815E-06  7.2833878E-11  2.8923276E+01  1.3511085E+01 -4.0773616E+00  2.8923209E+01  1.3511058E+01  4.0785177E+00
 5.5672623E-06  2.3754412E-06  8.8240633E-11  3.0338890E+01  1.4099931E+01 -4.2256812E+00  3.0338823E+01  1.4099906E+01  4.2268497E+00
 6.9980758E-06  2.9827507E-06  1.0728522E-10  3.1803039E+01  1.4681706E+01 -4.3570184E+00  3.1802973E+01  1.4681682E+01  4.3581992E+00
 8.9026456E-06  3.7701573E-06  1.3091237E-10  3.3546317E+01  1.5350958E+01 -4.4741671E+00  3.3546252E+01  1.5350936E+01  4.4753601E+00
 1.1504295E-05  4.8059449E-06  1.6033362E-10  3.5732139E+01  1.6141762E+01 -4.5718900E+00  3.5732075E+01  1.6141741E+01  4.5730951E+00
 1.4958462E-05  6.1511656E-06  1.9710875E-10  3.8136937E+01  1.6979342E+01 -4.6613466E+00  3.8136874E+01  1.6979323E+01  4.6625639E+00
 1.9544860E-05  7.8983483E-06  2.4325356E-10  4.0722861E+01  1.7847149E+01 -4.7376541E+00  4.0722798E+01  1.7847131E+01  4.7388835E+00
 2.5879319E-05  1.0228094E-05  3.0138347E-10  4.3833156E+01  1.8852320E+01 -4.7978736E+00  4.3833094E+01  1.8852303E+01  4.7991151E+00
 3.4464817E-05  1.3317486E-05  3.7490556E-10  4.7231552E+01  1.9932111E+01 -4.8498299E+00  4.7231490E+01  1.9932096E+01  4.8510835E+00
 4.6076140E-05  1.7396444E-05  4.6827636E-10  5.0857816E+01  2.1048126E+01 -4.8848901E+00  5.0857755E+01  2.1048111E+01  4.8861557E+00
 6.1867103E-05  2.2821581E-05  5.8734918E-10  5.4745184E+01  2.2217979E+01 -4.9052273E+00  5.4745123E+01  2.2217966E+01  4.9065049E+00
 8.3558574E-05  3.0192792E-05  7.3984464E-10  5.8975332E+01  2.3531355E+01 -4.9171419E+00  5.8975272E+01  2.3531342E+01  4.9184314E+00
 1.1333133E-04  4.0111036E-05  9.3598943E-10  6.3496528E+01  2.4901431E+01 -4.9140371E+00  6.3496468E+01  2.4901419E+01  4.9153385E+00
 1.5439897E-04  5.3519288E-05  1.1893894E-09  6.8336167E+01  2.6327999E+01 -4.8965891E+00  6.8336108E+01  2.6327988E+01  4.8979024E+00
 2.1130918E-04  7.1787517E-05  1.5182253E-09  7.3529909E+01  2.7825100E+01 -4.8743125E+00  7.3529850E+01  2.7825090E+01  4.8756377E+00
 1.0819703E-06  3.5543078E-07  1.6417581E-11  2.6153697E+01  1.1687659E+01 -1.7981232E+00  2.6153610E+01  1.1687610E+01  1.7992661E+00
 1.1698680E-06  4.0840257E-07  1.9325894E-11  2.4936716E+01  1.1507370E+01 -2.1040281E+00  2.4936631E+01  1.1507324E+01  2.1051849E+00
 1.2519446E-06  4.6837044E-07  2.2828942E-11  2.3510544E+01  1.1234532E+01 -2.3896180E+00  2.3510461E+01  1.1234488E+01  2.3907887E+00
 1.3920626E-06  5.4747140E-07  2.7038551E-11  2.2933546E+01  1.1140223E+01 -2.6542285E+00  2.2933464E+01  1.1140181E+01  2.6554130E+00
 1.6239008E-06  6.5346541E-07  3.2121375E-11  2.3289889E+01  1.1251734E+01 -2.8981104E+00  2.3289810E+01  1.1251694E+01  2.8993086E+00
 1.8919832E-06  7.7966194E-07  3.8277926E-11  2.3524635E+01  1.1306054E+01 -3.1215377E+00  2.3524557E+01  1.1306017E+01  3.1227496E+00
 2.2518769E-06  9.4775128E-07  4.5759102E-11  2.4041574E+01  1.1554489E+01 -3.3246668E+00  2.4041497E+01  1.1554453E+01  3.3258924E+00
 2.7207985E-06  1.1649428E-06  5.4879800E-11  2.4757926E+01  1.1913008E+01 -3.5128083E+00  2.4757851E+01  1.1912975E+01  3.5140474E+00
 3.2943451E-06  1.4329172E-06  6.6036687E-11  2.5439520E+01  1.2247700E+01 -3.6833444E+00  2.5439446E+01  1.2247669E+01  3.6845971E+00
 4.0769703E-06  1.7837795E-06  7.9731134E-11  2.6529575E+01  1.2719618E+01 -3.8382336E+00  2.6529502E+01  1.2719588E+01  3.8394998E+00
 5.1229945E-06  2.2398925E-06  9.6599098E-11  2.7930388E+01  1.3296557E+01 -3.9799354E+00  2.7930316E+01  1.3296529E+01  3.9812151E+00
 6.4628172E-06  2.8164931E-06  1.1745017E-10  2.9383729E+01  1.3867949E+01 -4.1055995E+00  2.9383658E+01  1.3867923E+01  4.1068927E+00
 8.2486670E-06  3.5643255E-06  1.4331879E-10  3.1094469E+01  1.4520321E+01 -4.2178637E+00  3.1094399E+01  1.4520297E+01  4.2191703E+00
 1.0686245E-05  4.5473840E-06  1.7553153E-10  3.3203349E+01  1.5282808E+01 -4.3118052E+00  3.3203280E+01  1.5282786E+01  4.3131251E+00
 1.3927112E-05  5.8245764E-06  2.1579632E-10  3.5518737E+01  1.6089216E+01 -4.3975178E+00  3.5518668E+01  1.6089195E+01  4.3988511E+00
 1.8236862E-05  7.4840439E-06  2.6632038E-10  3.8007582E+01  1.6924156E+01 -4.4705343E+00  3.8007514E+01  1.6924137E+01  4.4718808E+00
 2.4186893E-05  9.6952446E-06  3.2996753E-10  4.0975759E+01  1.7884429E+01 -4.5281205E+00  4.0975692E+01  1.7884411E+01  4.5294803E+00
 3.2257441E-05  1.2627369E-05  4.1046847E-10  4.4214536E+01  1.8914078E+01 -4.5775845E+00  4.4214470E+01  1.8914061E+01  4.5789575E+00
 4.3181657E-05  1.6498815E-05  5.1270303E-10  4.7669753E+01  1.9977458E+01 -4.6108292E+00  4.7669687E+01  1.9977442E+01  4.6122154E+00
 5.8049330E-05  2.1647758E-05  6.4308051E-10  5.1372464E+01  2.1090927E+01 -4.6299002E+00  5.1372398E+01  2.1090912E+01  4.6312995E+00
 7.8478095E-05  2.8639900E-05  8.1005495E-10  5.5394089E+01  2.2336511E+01 -4.6407536E+00  5.5394024E+01  2.2336498E+01  4.6421660E+00
 1.0652979E-04  3.8046093E-05  1.0248245E-09  5.9689349E+01  2.3634608E+01 -4.6371501E+00  5.9689284E+01  2.3634596E+01  4.6385755E+00
 1.4524089E-04  5.0759482E-05  1.3022877E-09  6.4285491E+01  2.4985110E+01 -4.6197802E+00  6.4285427E+01  2.4985098E+01  4.6212187E+00
 1.9890619E-04  6.8077069E-05  1.6623524E-09  6.9216067E+01  2.6401199E+01 -4.5976491E+00  6.9216003E+01  2.6401188E+01  4.5991005E+00
 9.5981907E-07  3.2499751E-07  1.7983760E-11  2.3130447E+01  1.0664813E+01 -1.6744084E+00  2.3130353E+01  1.0664760E+01  1.6756604E+00
 1.0404268E-06  3.7511287E-07  2.1169347E-11  2.2127514E+01  1.0548814E+01 -1.9615414E+00  2.2127422E+01  1.0548764E+01  1.9628086E+00
 1.1170181E-06  4.3227103E-07  2.5006355E-11  2.0943028E+01  1.0350362E+01 -2.2297180E+00  2.0942938E+01  1.0350314E+01  2.2310003E+00
 1.2464833E-06  5.0742448E-07  2.9617221E-11  2.0514356E+01  1.0309306E+01 -2.4784040E+00  2.0514269E+01  1.0309260E+01  2.4797014E+00
 1.4591604E-06  6.0774483E-07  3.5184482E-11  2.0917221E+01  1.0450479E+01 -2.7080886E+00  2.0917136E+01  1.0450436E+01  2.7094010E+00
 1.7068375E-06  7.2771264E-07  4.1927740E-11  2.1219846E+01  1.0541901E+01 -2.9191170E+00  2.1219762E+01  1.0541860E+01  2.9204444E+00
 2.0404720E-06  8.8709712E-07  5.0121780E-11  2.1788258E+01  1.0807069E+01 -3.1115123E+00  2.1788176E+01  1.0807030E+01  3.1128547E+00
 2.4767138E-06  1.0929200E-06  6.0111478E-11  2.2545681E+01  1.1171388E+01 -3.2900170E+00  2.2545600E+01  1.1171352E+01  3.2913743E+00
 3.0133749E-06  1.3474726E-06  7.2331258E-11  2.3281143E+01  1.1515747E+01 -3.4522162E+00  2.3281063E+01  1.1515713E+01  3.4535883E+00
 3.7449155E-06  1.6804283E-06  8.7330218E-11  2.4381759E+01  1.1984057E+01 -3.5998176E+00  2.4381681E+01  1.1984024E+01  3.6012046E+00
 4.7228655E-06  2.1131069E-06  1.0580484E-10  2.5763500E+01  1.2547962E+01 -3.7349470E+00  2.5763423E+01  1.2547931E+01  3.7363487E+00
 5.9794405E-06  2.6606769E-06  1.2864178E-10  2.7200835E+01  1.3107610E+01 -3.8549167E+00  2.7200759E+01  1.3107581E+01  3.8563332E+00
 7.6564238E-06  3.3710582E-06  1.5697390E-10  2.8875743E+01  1.3742235E+01 -3.9622235E+00  2.8875668E+01  1.3742208E+01  3.9636547E+00
 9.9435368E-06  4.3042450E-06  1.9225404E-10  3.0908951E+01  1.4476528E+01 -4.0522312E+00  3.0908877E+01  1.4476503E+01  4.0536771E+00
 1.2988282E-05  5.5170218E-06  2.3635264E-10  3.3136789E+01  1.5252031E+01 -4.1340755E+00  3.3136715E+01  1.5252008E+01  4.1355360E+00
 1.7042973E-05  7.0933304E-06  2.9168693E-10  3.5530510E+01  1.6054419E+01 -4.2036631E+00  3.5530437E+01  1.6054398E+01  4.2051380E+00
 2.2638090E-05  9.1922035E-06  3.6139323E-10  3.8362185E+01  1.6971087E+01 -4.2584511E+00  3.8362113E+01  1.6971067E+01  4.2599405E+00
 3.0232263E-05  1.1975230E-05  4.4955716E-10  4.1447979E+01  1.7952240E+01 -4.3052770E+00  4.1447907E+01  1.7952221E+01  4.3067809E+00
 4.0519540E-05  1.5649823E-05  5.6152283E-10  4.4739197E+01  1.8964754E+01 -4.3365374E+00  4.4739126E+01  1.8964737E+01  4.3380557E+00
 5.4529694E-05  2.0536619E-05  7.0430923E-10  4.8264889E+01  2.0023826E+01 -4.3541621E+00  4.8264819E+01  2.0023810E+01  4.3556948E+00
 7.3784610E-05  2.7169071E-05  8.8717463E-10  5.2087667E+01  2.1204465E+01 -4.3637867E+00  5.2087597E+01  2.1204450E+01  4.3653337E+00
 1.0023402E-04  3.6089283E-05  1.1223824E-09  5.6167616E+01  2.2433684E+01 -4.3595064E+00  5.6167546E+01  2.2433670E+01  4.3610677E+00
 1.3674786E-04  4.8143041E-05  1.4262481E-09  6.0531667E+01  2.3711464E+01 -4.3420233E+00  6.0531598E+01  2.3711452E+01  4.3435989E+00
 1.8738320E-04  6.4558032E-05  1.8205731E-09  6.5211370E+01  2.5050191E+01 -4.3198648E+00  6.5211302E+01  2.5050180E+01  4.3214546E+00
 8.5128419E-07  2.9733931E-07  1.9695564E-11  2.0456684E+01  9.7448143E+00 -1.5455163E+00  2.0456583E+01  9.7447569E+00  1.5468877E+00
 9.2561314E-07  3.4476159E-07  2.3183790E-11  1.9647431E+01  9.6836451E+00 -1.8147960E+00  1.9647333E+01  9.6835905E+00  1.8161839E+00
