PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
   1.6399999999999997        1.7035155079723008        1.7708496754409622        1.8422874613127005        1.9181389401349327        1.9987418343506362        2.0844643326051511        2.1757082297832402        2.2729124293147147        2.3765568538638067        2.4871668169248413        2.6053179152178592        2.7316415102681906        2.8668308773465925        3.0116481112556830        3.1669318915269042        3.3336062247368710        3.5126902992138720        3.7053096077983994        3.9127085180359846        4.1362644967971800        4.3775042285267931        4.6381219039419141        4.9199999999999999     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
 2.3054023E-06  5.1385566E-07  2.9215175E-11  5.9277000E+01  1.8900853E+01  8.9073317E-01  5.9276745E+01  1.8900721E+01 -8.8874880E-01
 2.5285782E-06  5.7721038E-07  3.4326618E-11  5.6891637E+01  1.8165835E+01  6.3861923E-01  5.6891385E+01  1.8165709E+01 -6.3661322E-01
 2.7543538E-06  6.4564569E-07  4.0462588E-11  5.4141328E+01  1.7285534E+01  4.1110294E-01  5.4141080E+01  1.7285414E+01 -4.0907541E-01
 3.0817928E-06  7.3668420E-07  4.7829646E-11  5.2631461E+01  1.6686318E+01  2.1030683E-01  5.2631218E+01  1.6686204E+01 -2.0825788E-01
 3.5635639E-06  8.6020679E-07  5.6710203E-11  5.2483297E+01  1.6406051E+01  3.6902723E-02  5.2483057E+01  1.6405943E+01 -3.4832459E-02
 4.1138681E-06  1.0026024E-06  6.7449075E-11  5.2075433E+01  1.6024686E+01 -1.0875467E-01  5.2075196E+01  1.6024584E+01  1.1084613E-01
 4.8116347E-06  1.1934367E-06  8.0477152E-11  5.1952655E+01  1.5928104E+01 -2.2813158E-01  5.1952421E+01  1.5928007E+01  2.3024412E-01
 5.6818031E-06  1.4390135E-06  9.6334512E-11  5.2020853E+01  1.5986295E+01 -3.2915992E-01  5.2020622E+01  1.5986203E+01  3.3129342E-01
 6.7157239E-06  1.7357034E-06  1.1570056E-10  5.1951531E+01  1.5995508E+01 -4.0994244E-01  5.1951303E+01  1.5995422E+01  4.1209675E-01
 8.0768996E-06  2.1237392E-06  1.3943292E-10  5.2493463E+01  1.6195354E+01 -4.7259991E-01  5.2493237E+01  1.6195273E+01  4.7477491E-01
 9.8407605E-06  2.6259963E-06  1.6861793E-10  5.3470174E+01  1.6537130E+01 -5.2461411E-01  5.3469951E+01  1.6537054E+01  5.2680960E-01
 1.2033182E-05  3.2529827E-06  2.0463673E-10  5.4443316E+01  1.6861262E+01 -5.5905302E-01  5.4443095E+01  1.6861190E+01  5.6126894E-01
 1.4863433E-05  4.0595540E-06  2.4925165E-10  5.5727367E+01  1.7285884E+01 -5.8517426E-01  5.5727148E+01  1.7285817E+01  5.8741032E-01
 1.8627578E-05  5.1184933E-06  3.0471975E-10  5.7575341E+01  1.7860284E+01 -5.9161391E-01  5.7575125E+01  1.7860221E+01  5.9387005E-01
 2.3498741E-05  6.4841152E-06  3.7394303E-10  5.9636967E+01  1.8484855E+01 -5.9757114E-01  5.9636752E+01  1.8484797E+01  5.9984712E-01
 2.9808796E-05  8.2456402E-06  4.6066684E-10  6.1854856E+01  1.9139746E+01 -5.9510362E-01  6.1854642E+01  1.9139692E+01  5.9739930E-01
 3.8321632E-05  1.0592566E-05  5.6974422E-10  6.4695771E+01  1.9960132E+01 -5.8015895E-01  6.4695560E+01  1.9960082E+01  5.8247420E-01
 4.9606049E-05  1.3691135E-05  7.0748876E-10  6.7825061E+01  2.0865663E+01 -5.6576787E-01  6.7824851E+01  2.0865616E+01  5.6810244E-01
 6.4556949E-05  1.7765134E-05  8.8214781E-10  7.1163645E+01  2.1809846E+01 -5.3827023E-01  7.1163437E+01  2.1809802E+01  5.4062401E-01
 8.4494095E-05  2.3163968E-05  1.1045391E-09  7.4746108E+01  2.2813629E+01 -5.0163826E-01  7.4745901E+01  2.2813589E+01  5.0401110E-01
 1.1140629E-04  3.0494036E-05  1.3889125E-09  7.8692794E+01  2.3985911E+01 -4.6400164E-01  7.8692588E+01  2.3985873E+01  4.6639332E-01
 1.4774206E-04  4.0335831E-05  1.7541181E-09  8.2929125E+01  2.5221571E+01 -4.1599065E-01  8.2928920E+01  2.5221536E+01  4.1840105E-01
 1.9706699E-04  5.3614386E-05  2.2252009E-09  8.7470782E+01  2.6520442E+01 -3.5854345E-01  8.7470577E+01  2.6520410E+01  3.6097245E-01
 2.6440454E-04  7.1674985E-05  2.8355829E-09  9.2353432E+01  2.7899228E+01 -3.0332715E-01  9.2353229E+01  2.7899199E+01  3.0577454E-01
 2.1092944E-06  4.7120265E-07  3.1446920E-11  5.4298834E+01  1.7351677E+01  8.5894592E-01  5.4298569E+01  1.7351539E+01 -8.5680721E-01
 2.3169455E-06  5.3116179E-07  3.6949064E-11  5.2178827E+01  1.6732691E+01  6.2453774E-01  5.2178567E+01  1.6732559E+01 -6.2237568E-01
 2.5286706E-06  5.9647628E-07  4.3554111E-11  4.9733988E+01  1.5981919E+01  4.1363134E-01  4.9733731E+01  1.5981794E+01 -4.1144607E-01
 2.8344029E-06  6.8288525E-07  5.1484348E-11  4.8419963E+01  1.5478032E+01  2.2799159E-01  4.8419711E+01  1.5477913E+01 -2.2578320E-01
 3.2823259E-06  7.9945819E-07  6.1043804E-11  4.8347117E+01  1.5256113E+01  6.7557681E-02  4.8346868E+01  1.5256000E+01 -6.5326336E-02
 3.7960708E-06  9.3450987E-07  7.2603661E-11  4.8048623E+01  1.4944582E+01 -6.7592955E-02  4.8048377E+01  1.4944475E+01  6.9847095E-02
 4.4492958E-06  1.1148603E-06  8.6627756E-11  4.8032460E+01  1.4887817E+01 -1.7871727E-01  4.8032218E+01  1.4887716E+01  1.8099408E-01
 5.2661264E-06  1.3467276E-06  1.0369747E-10  4.8205969E+01  1.4970262E+01 -2.7310816E-01  4.8205729E+01  1.4970167E+01  2.7540749E-01
 6.2406220E-06  1.6276134E-06  1.2454416E-10  4.8264353E+01  1.5010096E+01 -3.4900754E-01  4.8264117E+01  1.5010006E+01  3.5132924E-01
 7.5207025E-06  1.9945431E-06  1.5009101E-10  4.8865555E+01  1.5222450E+01 -4.0829621E-01  4.8865322E+01  1.5222365E+01  4.1064015E-01
 9.1778645E-06  2.4692559E-06  1.8150746E-10  4.9855503E+01  1.5563918E+01 -4.5775796E-01  4.9855272E+01  1.5563838E+01  4.6012391E-01
 1.1241985E-05  3.0626494E-06  2.2028025E-10  5.0850301E+01  1.5890503E+01 -4.9082851E-01  5.0850073E+01  1.5890428E+01  4.9321641E-01
 1.3907101E-05  3.8263213E-06  2.6830648E-10  5.2127585E+01  1.6310125E+01 -5.1631322E-01  5.2127359E+01  1.6310055E+01  5.1872276E-01
 1.7445411E-05  4.8282789E-06  3.2801583E-10  5.3907614E+01  1.6866005E+01 -5.2345416E-01  5.3907390E+01  1.6865940E+01  5.2588529E-01
 2.2027556E-05  6.1210654E-06  4.0253218E-10  5.5889334E+01  1.7469266E+01 -5.2992994E-01  5.5889112E+01  1.7469205E+01  5.3238242E-01
 2.7968662E-05  7.7895913E-06  4.9588732E-10  5.8022007E+01  1.8101582E+01 -5.2836461E-01  5.8021786E+01  1.8101526E+01  5.3083827E-01
 3.5978260E-05  1.0011214E-05  6.1330543E-10  6.0725252E+01  1.8885517E+01 -5.1495395E-01  6.0725033E+01  1.8885464E+01  5.1744867E-01
 4.6599128E-05  1.2944663E-05  7.6158291E-10  6.3699178E+01  1.9748909E+01 -5.0193275E-01  6.3698961E+01  1.9748860E+01  5.0444826E-01
 6.0677990E-05  1.6802376E-05  9.4959783E-10  6.6872696E+01  2.0648773E+01 -4.7642052E-01  6.6872480E+01  2.0648727E+01  4.7895670E-01
 7.9460805E-05  2.1915277E-05  1.1889952E-09  7.0277893E+01  2.1604540E+01 -4.4216455E-01  7.0277678E+01  2.1604498E+01  4.4472122E-01
 1.0481241E-04  2.8854223E-05  1.4951147E-09  7.4018999E+01  2.2716021E+01 -4.0683788E-01  7.4018786E+01  2.2715982E+01  4.0941482E-01
 1.3904894E-04  3.8170432E-05  1.8882478E-09  7.8032733E+01  2.3886752E+01 -3.6154780E-01  7.8032521E+01  2.3886715E+01  3.6414489E-01
 1.8553834E-04  5.0739375E-05  2.3953553E-09  8.2335981E+01  2.5116666E+01 -3.0723269E-01  8.2335771E+01  2.5116632E+01  3.0984980E-01
 2.4902294E-04  6.7833620E-05  3.0524147E-09  8.6962397E+01  2.6421426E+01 -2.5492274E-01  8.6962187E+01  2.6421395E+01  2.5755964E-01
 1.9286185E-06  4.3228894E-07  3.3852294E-11  4.9700022E+01  1.5937065E+01  8.2780640E-01  4.9699748E+01  1.5936921E+01 -8.2550098E-01
 2.1223517E-06  4.8899238E-07  3.9775108E-11  4.7837255E+01  1.5419136E+01  6.1016872E-01  4.7836986E+01  1.5418999E+01 -6.0783826E-01
 2.3216039E-06  5.5125460E-07  4.6885198E-11  4.5686044E+01  1.4781989E+01  4.1483563E-01  4.5685779E+01  1.4781859E+01 -4.1248027E-01
 2.6076436E-06  6.3322094E-07  5.5421767E-11  4.4557811E+01  1.4361780E+01  2.4327249E-01  4.4557550E+01  1.4361656E+01 -2.4089235E-01
