 1.9553633E-04  5.2136023E-05  9.0830743E-11  8.6658921E+01  2.5841180E+01  6.6432157E-01  8.6660162E+01  2.5841343E+01 -6.6388826E-01
 2.6211895E-04  6.9756467E-05  1.1821937E-10  9.1421102E+01  2.7196219E+01  7.2280273E-01  9.1422341E+01  2.7196372E+01 -7.2236789E-01
 2.1536753E-06  4.6556680E-07  8.4982841E-13  5.5593409E+01  1.7614517E+01  1.5552443E+00  5.5594947E+01  1.7615164E+01 -1.5547216E+00
 2.3660473E-06  5.2358752E-07  1.0337357E-12  5.3401001E+01  1.6946781E+01  1.3412953E+00  5.3402519E+01  1.6947398E+01 -1.3407754E+00
 2.5825416E-06  5.8637777E-07  1.2593162E-12  5.0874915E+01  1.6144856E+01  1.1510946E+00  5.0876415E+01  1.6145444E+01 -1.1505776E+00
 2.8935970E-06  6.6962009E-07  1.5522568E-12  4.9481067E+01  1.5590127E+01  9.8640592E-01  4.9482550E+01  1.5590687E+01 -9.8589189E-01
 3.3476215E-06  7.8225313E-07  1.9027963E-12  4.9331961E+01  1.5318640E+01  8.4674271E-01  4.9333429E+01  1.5319172E+01 -8.4623177E-01
 3.8674669E-06  9.1227466E-07  2.3365449E-12  4.8951146E+01  1.4956555E+01  7.3207291E-01  4.8952599E+01  1.4957061E+01 -7.3156507E-01
 4.5275004E-06  1.0863738E-06  2.8746693E-12  4.8855516E+01  1.4851114E+01  6.4104648E-01  4.8856956E+01  1.4851593E+01 -6.4054176E-01
 5.3515707E-06  1.3104197E-06  3.5440955E-12  4.8949951E+01  1.4886051E+01  5.6618454E-01  4.8951378E+01  1.4886504E+01 -5.6568294E-01
 6.3327776E-06  1.5813576E-06  4.3792095E-12  4.8923784E+01  1.4878343E+01  5.0909102E-01  4.8925199E+01  1.4878771E+01 -5.0859238E-01
 7.6193643E-06  1.9358864E-06  5.4240676E-12  4.9440325E+01  1.5045184E+01  4.6794558E-01  4.9441729E+01  1.5045588E+01 -4.6744989E-01
 9.2821871E-06  2.3949702E-06  6.7352811E-12  5.0343859E+01  1.5342803E+01  4.3549942E-01  5.0345253E+01  1.5343184E+01 -4.3500627E-01
 1.1349652E-05  2.9686045E-06  8.3858629E-12  5.1248528E+01  1.5626140E+01  4.1880834E-01  5.1249912E+01  1.5626498E+01 -4.1831788E-01
 1.4013889E-05  3.7070837E-06  1.0470327E-11  5.2431592E+01  1.6003987E+01  4.0825740E-01  5.2432969E+01  1.6004324E+01 -4.0776888E-01
 1.7546100E-05  4.6774152E-06  1.3111367E-11  5.4115922E+01  1.6520427E+01  4.1535351E-01  5.4117291E+01  1.6520743E+01 -4.1486705E-01
 2.2113891E-05  5.9297609E-06  1.6468976E-11  5.5999647E+01  1.7085509E+01  4.2166929E-01  5.6001009E+01  1.7085805E+01 -4.2118432E-01
 2.8028179E-05  7.5466076E-06  2.0752447E-11  5.8031637E+01  1.7680884E+01  4.3491871E-01  5.8032993E+01  1.7681163E+01 -4.3443496E-01
 3.5996007E-05  9.7027050E-06  2.6236654E-11  6.0636941E+01  1.8430450E+01  4.5902557E-01  6.0638291E+01  1.8430710E+01 -4.5854290E-01
 4.6550247E-05  1.2551533E-05  3.3283926E-11  6.3510760E+01  1.9261288E+01  4.8129332E-01  6.3512106E+01  1.9261532E+01 -4.8081099E-01
 6.0527141E-05  1.6300530E-05  4.2373896E-11  6.6581954E+01  2.0130027E+01  5.1511048E-01  6.6583296E+01  2.0130255E+01 -5.1462835E-01
 7.9157303E-05  2.1273010E-05  5.4143832E-11  6.9882460E+01  2.1056272E+01  5.5657757E-01  6.9883798E+01  2.1056485E+01 -5.5609529E-01
 1.0428473E-04  2.8029843E-05  6.9444055E-11  7.3517346E+01  2.2140840E+01  5.9797315E-01  7.3518681E+01  2.2141039E+01 -5.9749012E-01
 1.3819688E-04  3.7109745E-05  8.9413740E-11  7.7423782E+01  2.3286375E+01  6.4845129E-01  7.7425115E+01  2.3286561E+01 -6.4796730E-01
 1.8421902E-04  4.9370606E-05  1.1558554E-10  8.1618157E+01  2.4492808E+01  7.0708205E-01  8.1619489E+01  2.4492983E+01 -7.0659680E-01
 2.4703488E-04  6.6059985E-05  1.5003039E-10  8.6134122E+01  2.5776014E+01  7.6279028E-01  8.6135452E+01  2.5776178E+01 -7.6230317E-01
 1.9711841E-06  4.2689607E-07  1.1518912E-12  5.0943484E+01  1.6205314E+01  1.5195477E+00  5.0945132E+01  1.6206008E+01 -1.5189691E+00
 2.1696071E-06  4.8176278E-07  1.3921933E-12  4.9014434E+01  1.5640462E+01  1.3221907E+00  4.9016063E+01  1.5641124E+01 -1.3216150E+00
 2.3736787E-06  5.4164190E-07  1.6858993E-12  4.6789083E+01  1.4954324E+01  1.1473273E+00  4.6790692E+01  1.4954956E+01 -1.1467545E+00
 2.6650798E-06  6.2062232E-07  2.0631519E-12  4.5586991E+01  1.4485450E+01  9.9643049E-01  4.5588583E+01  1.4486051E+01 -9.9586089E-01
 3.0879360E-06  7.2691072E-07  2.5149834E-12  4.5510276E+01  1.4267098E+01  8.6846534E-01  4.5511851E+01  1.4267669E+01 -8.6789891E-01
 3.5741230E-06  8.5022640E-07  3.0722883E-12  4.5233060E+01  1.3968701E+01  7.6319615E-01  4.5234619E+01  1.3969243E+01 -7.6263282E-01
 4.1927846E-06  1.0147850E-06  3.7616021E-12  4.5233758E+01  1.3900041E+01  6.7946682E-01  4.5235303E+01  1.3900555E+01 -6.7890663E-01
 4.9669823E-06  1.2263700E-06  4.6166253E-12  4.5420334E+01  1.3957750E+01  6.1044463E-01  4.5421865E+01  1.3958236E+01 -6.0988756E-01
 5.8924281E-06  1.4829512E-06  5.6803233E-12  4.5506703E+01  1.3978630E+01  5.5758460E-01  4.5508221E+01  1.3979089E+01 -5.5703048E-01
 7.1031562E-06  1.8183067E-06  7.0076545E-12  4.6073980E+01  1.4157542E+01  5.1931310E-01  4.6075486E+01  1.4157975E+01 -5.1876192E-01
 8.6663866E-06  2.2523757E-06  8.6691312E-12  4.6986985E+01  1.4455564E+01  4.8900608E-01  4.6988481E+01  1.4455972E+01 -4.8845739E-01
 1.0613979E-05  2.7955072E-06  1.0755556E-11  4.7908906E+01  1.4741795E+01  4.7338086E-01  4.7910391E+01  1.4742179E+01 -4.7283483E-01
 1.3124420E-05  3.4950325E-06  1.3384294E-11  4.9084917E+01  1.5115672E+01  4.6324514E-01  4.9086394E+01  1.5116033E+01 -4.6270096E-01
 1.6447548E-05  4.4135944E-06  1.6707490E-11  5.0709153E+01  1.5615705E+01  4.6954709E-01  5.0710621E+01  1.5616044E+01 -4.6900488E-01
 2.0747880E-05  5.5997467E-06  2.0923260E-11  5.2521568E+01  1.6161740E+01  4.7527815E-01  5.2523029E+01  1.6162058E+01 -4.7473732E-01
 2.6320882E-05  7.1320483E-06  2.6290410E-11  5.4477205E+01  1.6736834E+01  4.8761870E-01  5.4478659E+01  1.6737133E+01 -4.8707896E-01
 3.3823153E-05  9.1741248E-06  3.3148390E-11  5.6957115E+01  1.7453267E+01  5.1025861E-01  5.6958563E+01  1.7453546E+01 -5.0971980E-01
 4.3763792E-05  1.1872632E-05  4.1944075E-11  5.9689174E+01  1.8245673E+01  5.3123265E-01  5.9690617E+01  1.8245934E+01 -5.3069397E-01
 5.6934612E-05  1.5424619E-05  5.3268254E-11  6.2609655E+01  1.9073895E+01  5.6321047E-01  6.2611094E+01  1.9074140E+01 -5.6267177E-01
 7.4498273E-05  2.0136494E-05  6.7904922E-11  6.5748290E+01  1.9956139E+01  6.0249953E-01  6.5749726E+01  1.9956367E+01 -6.0196042E-01
 9.8186166E-05  2.6536514E-05  8.6898907E-11  6.9196464E+01  2.0984804E+01  6.4179526E-01  6.9197896E+01  2.0985018E+01 -6.4125511E-01
 1.3016279E-04  3.5136587E-05  1.1164832E-10  7.2900465E+01  2.2070541E+01  6.8981096E-01  7.2901895E+01  2.2070741E+01 -6.8926955E-01
 1.7357143E-04  4.6749141E-05  1.4403200E-10  7.6877710E+01  2.3213371E+01  7.4561567E-01  7.6879138E+01  2.3213558E+01 -7.4507265E-01
 2.3283696E-04  6.2555017E-05  1.8658580E-10  8.1159955E+01  2.4428203E+01  7.9871655E-01  8.1161382E+01  2.4428379E+01 -7.9817130E-01
 1.8035855E-06  3.9162297E-07  1.4966038E-12  4.6663692E+01  1.4918479E+01  1.4845755E+00  4.6665460E+01  1.4919223E+01 -1.4839355E+00
 1.9893817E-06  4.4347322E-07  1.8017891E-12  4.4983578E+01  1.4443235E+01  1.3028754E+00  4.4985324E+01  1.4443945E+01 -1.3022381E+00
 2.1822566E-06  5.0051467E-07  2.1849996E-12  4.3041074E+01  1.3858677E+01  1.1423513E+00  4.3042800E+01  1.3859354E+01 -1.1417168E+00
 2.4556983E-06  5.7541231E-07  2.6482110E-12  4.2017461E+01  1.3465183E+01  1.0042355E+00  4.2019167E+01  1.3465827E+01 -1.0036041E+00
 2.8498242E-06  6.7570660E-07  3.2167273E-12  4.2005216E+01  1.3293331E+01  8.8707953E-01  4.2006905E+01  1.3293943E+01 -8.8645117E-01
 3.3048798E-06  7.9263037E-07  3.9164232E-12  4.1820369E+01  1.3050941E+01  7.9049704E-01  4.1822040E+01  1.3051523E+01 -7.8987176E-01
 3.8849457E-06  9.4816633E-07  4.7800386E-12  4.1903038E+01  1.3014239E+01  7.1350705E-01  4.1904694E+01  1.3014790E+01 -7.1288489E-01
 4.6122877E-06  1.1479918E-06  5.8491022E-12  4.2165358E+01  1.3091325E+01  6.4990124E-01  4.2166999E+01  1.3091846E+01 -6.4928221E-01
 5.4849882E-06  1.3909639E-06  7.1764934E-12  4.2345499E+01  1.3136775E+01  6.0098507E-01  4.2347127E+01  1.3137268E+01 -6.0036898E-01
 6.6242828E-06  1.7081849E-06  8.8297693E-12  4.2951743E+01  1.3325296E+01  5.6542195E-01  4.2953359E+01  1.3325761E+01 -5.6480880E-01
 8.0939388E-06  2.1186191E-06  1.0895506E-11  4.3867123E+01  1.3622337E+01  5.3714587E-01  4.3868728E+01  1.3622775E+01 -5.3653520E-01
 9.9285379E-06  2.6328668E-06  1.3485064E-11  4.4798106E+01  1.3909787E+01  5.2255468E-01  4.4799699E+01  1.3910199E+01 -5.2194664E-01
 1.2294095E-05  3.2954804E-06  1.6742211E-11  4.5961692E+01  1.4278536E+01  5.1286069E-01  4.5963276E+01  1.4278924E+01 -5.1225445E-01
 1.5421069E-05  4.1650392E-06  2.0853130E-11  4.7526846E+01  1.4762101E+01  5.1848396E-01  4.7528421E+01  1.4762464E+01 -5.1787962E-01
 1.9470215E-05  5.2884748E-06  2.6059977E-11  4.9269463E+01  1.5289143E+01  5.2372860E-01  4.9271030E+01  1.5289484E+01 -5.2312545E-01
 2.4722274E-05  6.7405834E-06  3.2678770E-11  5.1150184E+01  1.5844019E+01  5.3527572E-01  5.1151744E+01  1.5844339E+01 -5.3467348E-01
 3.1786922E-05  8.6746016E-06  4.1123562E-11  5.3509854E+01  1.6528421E+01  5.5659387E-01  5.3511408E+01  1.6528720E+01 -5.5599235E-01
 4.1150445E-05  1.1230603E-05  5.1938899E-11  5.6106273E+01  1.7283839E+01  5.7640203E-01  5.6107822E+01  1.7284119E+01 -5.7580038E-01
 5.3562536E-05  1.4595727E-05  6.5843967E-11  5.8882477E+01  1.8073081E+01  6.0669273E-01  5.8884021E+01  1.8073343E+01 -6.0609078E-01
 7.0121662E-05  1.9060318E-05  8.3792231E-11  6.1866202E+01  1.8913050E+01  6.4396842E-01  6.1867741E+01  1.8913295E+01 -6.4336577E-01
 9.2454522E-05  2.5121914E-05  1.0705316E-10  6.5137159E+01  1.9888407E+01  6.8131737E-01  6.5138695E+01  1.9888636E+01 -6.8071334E-01
 1.2260863E-04  3.3266828E-05  1.3732386E-10  6.8649118E+01  2.0917165E+01  7.2703269E-01  6.8650651E+01  2.0917380E+01 -7.2642702E-01
 1.6355516E-04  4.4264312E-05  1.7688293E-10  7.2420260E+01  2.1999424E+01  7.8018633E-01  7.2421792E+01  2.1999625E+01 -7.7957867E-01
 2.1947432E-04  5.9231891E-05  2.2880294E-10  7.6480542E+01  2.3149188E+01  8.3083596E-01  7.6482072E+01  2.3149376E+01 -8.3022562E-01
 1.6500421E-06  3.5944144E-07  1.9029733E-12  4.2735739E+01  1.3743027E+01  1.4503184E+00  4.2737635E+01  1.3743825E+01 -1.4496100E+00
 1.8243233E-06  4.0841376E-07  2.2846535E-12  4.1286989E+01  1.3345726E+01  1.2833490E+00  4.1288861E+01  1.3346488E+01 -1.2826432E+00
 2.0069848E-06  4.6270081E-07  2.7615023E-12  3.9606599E+01  1.2850186E+01  1.1362035E+00  3.9608450E+01  1.2850912E+01 -1.1355005E+00
 2.2639262E-06  5.3369487E-07  3.3375488E-12  3.8746895E+01  1.2522773E+01  1.0099174E+00  3.8748725E+01  1.2523464E+01 -1.0092174E+00
 2.6315450E-06  6.2832958E-07  4.0432305E-12  3.8791421E+01  1.2391509E+01  9.0274316E-01  3.8793232E+01  1.2392165E+01 -9.0204614E-01
 3.0577686E-06  7.3916663E-07  4.9101775E-12  3.8688214E+01  1.2198254E+01  8.1418844E-01  3.8690007E+01  1.2198877E+01 -8.1349442E-01
 3.6018004E-06  8.8617272E-07  5.9783663E-12  3.8839757E+01  1.2189187E+01  7.4342891E-01  3.8841533E+01  1.2189778E+01 -7.4273792E-01
 4.2851080E-06  1.0749026E-06  7.2984516E-12  3.9163204E+01  1.2282612E+01  6.8485151E-01  3.9164965E+01  1.2283170E+01 -6.8416354E-01
 5.1079099E-06  1.3049783E-06  8.9348644E-12  3.9420376E+01  1.2349034E+01  6.3961524E-01  3.9422122E+01  1.2349562E+01 -6.3893009E-01
 6.1799847E-06  1.6050503E-06  1.0969833E-11  4.0055582E+01  1.2544973E+01  6.0660794E-01  4.0057314E+01  1.2545471E+01 -6.0592560E-01
 7.5618234E-06  1.9931548E-06  1.3508630E-11  4.0967767E+01  1.2839815E+01  5.8026373E-01  4.0969487E+01  1.2840284E+01 -5.7958369E-01
 9.2900622E-06  2.4800546E-06  1.6686531E-11  4.1901243E+01  1.3127005E+01  5.6667867E-01  4.1902952E+01  1.3127447E+01 -5.6600111E-01
 1.1519259E-05  3.1076949E-06  2.0678004E-11  4.3048090E+01  1.3489625E+01  5.5745202E-01  4.3049788E+01  1.3490041E+01 -5.5677601E-01
 1.4462206E-05  3.9308708E-06  2.5708781E-11  4.4555106E+01  1.3956719E+01  5.6250452E-01  4.4556794E+01  1.3957109E+01 -5.6183021E-01
 1.8275454E-05  4.9948875E-06  3.2072180E-11  4.6229384E+01  1.4464882E+01  5.6735285E-01  4.6231064E+01  1.4465248E+01 -5.6667957E-01
 2.3225705E-05  6.3709388E-06  4.0150635E-11  4.8036623E+01  1.4999670E+01  5.7821242E-01  4.8038295E+01  1.5000013E+01 -5.7753984E-01
 2.9879072E-05  8.2025557E-06  5.0444771E-11  5.0281091E+01  1.5653129E+01  5.9834273E-01  5.0282757E+01  1.5653449E+01 -5.9767065E-01
 3.8699928E-05  1.0623470E-05  6.3612418E-11  5.2747841E+01  1.6372965E+01  6.1710302E-01  5.2749501E+01  1.6373266E+01 -6.1643053E-01
 5.0398029E-05  1.3811369E-05  8.0521616E-11  5.5386049E+01  1.7124723E+01  6.4584801E-01  5.5387704E+01  1.7125004E+01 -6.4517493E-01
 6.6011211E-05  1.8041335E-05  1.0232222E-10  5.8221628E+01  1.7924094E+01  6.8126382E-01  5.8223278E+01  1.7924357E+01 -6.8058972E-01
 8.7068671E-05  2.3781972E-05  1.3054388E-10  6.1324303E+01  1.8848625E+01  7.1680888E-01  6.1325950E+01  1.8848871E+01 -7.1613301E-01
 1.1550675E-04  3.1495161E-05  1.6722991E-10  6.4653993E+01  1.9823102E+01  7.6037589E-01  6.4655637E+01  1.9823332E+01 -7.5969799E-01
 1.5413382E-04  4.1909154E-05  2.1512150E-10  6.8229422E+01  2.0847689E+01  8.1104317E-01  6.8231064E+01  2.0847904E+01 -8.1036286E-01
 2.0689893E-04  5.6081395E-05  2.7791215E-10  7.2078830E+01  2.1935540E+01  8.5938866E-01  7.2080470E+01  2.1935741E+01 -8.5870520E-01
 1.5096724E-06  3.3007316E-07  2.3900610E-12  3.9139461E+01  1.2668970E+01  1.4167669E+00  3.9141493E+01  1.2669825E+01 -1.4159827E+00
 1.6733848E-06  3.7630563E-07  2.8612226E-12  3.7902778E+01  1.2339373E+01  1.2636167E+00  3.7904785E+01  1.2340189E+01 -1.2628350E+00
 1.8466312E-06  4.2792890E-07  3.4473875E-12  3.6462307E+01  1.1921750E+01  1.1289286E+00  3.6464291E+01  1.1922528E+01 -1.1281496E+00
 2.0883413E-06  4.9519715E-07  4.1550301E-12  3.5751397E+01  1.1652169E+01  1.0135786E+00  3.5753360E+01  1.1652910E+01 -1.0128026E+00
 2.4314836E-06  5.8449085E-07  5.0204906E-12  3.5845336E+01  1.1556224E+01  9.1561686E-01  3.5847278E+01  1.1556928E+01 -9.1484384E-01
 2.8309739E-06  6.8953692E-07  6.0820397E-12  3.5813651E+01  1.1405958E+01  8.3448204E-01  3.5815574E+01  1.1406626E+01 -8.3371193E-01
 3.3413359E-06  8.2848155E-07  7.3880002E-12  3.6022151E+01  1.1420661E+01  7.6948837E-01  3.6024055E+01  1.1421294E+01 -7.6872120E-01
 3.9832461E-06  1.0067441E-06  8.9995476E-12  3.6393706E+01  1.1527714E+01  7.1558359E-01  3.6395594E+01  1.1528313E+01 -7.1481936E-01
 4.7588369E-06  1.2246023E-06  1.0994424E-11  3.6713019E+01  1.1611887E+01  6.7378636E-01  3.6714891E+01  1.1612453E+01 -6.7302486E-01
 5.7677006E-06  1.5084596E-06  1.3471755E-11  3.7368747E+01  1.1813301E+01  6.4319399E-01  3.7370604E+01  1.1813835E+01 -6.4243521E-01
 7.0672142E-06  1.8754686E-06  1.6558342E-11  3.8273465E+01  1.2104881E+01  6.1869061E-01  3.8275309E+01  1.2105385E+01 -6.1793398E-01
 8.6954597E-06  2.3364771E-06  2.0416982E-11  3.9204224E+01  1.2390512E+01  6.0608712E-01  3.9206056E+01  1.2390985E+01 -6.0533286E-01
 1.0796420E-05  2.9309835E-06  2.5257465E-11  4.0330903E+01  1.2746144E+01  5.9735216E-01  4.0332724E+01  1.2746589E+01 -5.9659927E-01
 1.3566720E-05  3.7102574E-06  3.1351011E-11  4.1780705E+01  1.3196819E+01  6.0193444E-01  4.1782516E+01  1.3197237E+01 -6.0118306E-01
 1.7158434E-05  4.7179830E-06  3.9049754E-11  4.3388097E+01  1.3686272E+01  6.0646898E-01  4.3389899E+01  1.3686664E+01 -6.0571834E-01
 2.1824882E-05  6.0219057E-06  4.8812466E-11  4.5123323E+01  1.4201160E+01  6.1673775E-01  4.5125116E+01  1.4201528E+01 -6.1598750E-01
 2.8091800E-05  7.7564878E-06  6.1239242E-11  4.7257505E+01  1.4824746E+01  6.3580341E-01  4.7259291E+01  1.4825089E+01 -6.3505336E-01
 3.6402492E-05  1.0049356E-05  7.7118034E-11  4.9600393E+01  1.5510370E+01  6.5362444E-01  4.9602173E+01  1.5510693E+01 -6.5287358E-01
 4.7428855E-05  1.3069181E-05  9.7487817E-11  5.2106715E+01  1.6226098E+01  6.8095474E-01  5.2108489E+01  1.6226400E+01 -6.8020289E-01
 6.2151458E-05  1.7076550E-05  1.2372389E-10  5.4800713E+01  1.6986500E+01  7.1465342E-01  5.4802483E+01  1.6986782E+01 -7.1390011E-01
 8.2008550E-05  2.2512815E-05  1.5765454E-10  5.7743534E+01  1.7862582E+01  7.4852764E-01  5.7745300E+01  1.7862845E+01 -7.4777208E-01
 1.0883093E-04  2.9816535E-05  2.0172030E-10  6.0900168E+01  1.8785356E+01  7.9008879E-01  6.0901930E+01  1.8785602E+01 -7.8933068E-01
 1.4527302E-04  3.9677039E-05  2.5919305E-10  6.4289691E+01  1.9755041E+01  8.3842439E-01  6.4291451E+01  1.9755271E+01 -8.3766334E-01
 1.9506540E-04  5.3094766E-05  3.3447837E-10  6.7938706E+01  2.0783993E+01  8.8460414E-01  6.7940465E+01  2.0784209E+01 -8.8383934E-01
 1.3815771E-06  3.0326533E-07  2.9298063E-12  3.5853639E+01  1.1687232E+01  1.3839120E+00  3.5855817E+01  1.1688148E+01 -1.3830440E+00
 1.5355361E-06  3.4689444E-07  3.5019552E-12  3.4809066E+01  1.1416356E+01  1.2436933E+00  3.4811217E+01  1.1417230E+01 -1.2428275E+00
