 2.5275812E-04  7.4445935E-05  1.8364859E-09  1.1252500E+02  3.6714201E+01 -4.2025357E+00  1.1252501E+02  3.6714198E+01  4.2045876E+00
 3.4082278E-04  9.9444894E-05  2.3418246E-09  1.1936475E+02  3.8623489E+01 -4.1454230E+00  1.1936476E+02  3.8623486E+01  4.1474913E+00
 2.2367615E-06  5.5815130E-07  2.5728382E-11  5.7386485E+01  1.9241596E+01 -1.1186474E+00  5.7386488E+01  1.9241576E+01  1.1204620E+00
 2.4721969E-06  6.3907468E-07  3.0251668E-11  5.5584923E+01  1.8843999E+01 -1.4832682E+00  5.5584926E+01  1.8843979E+01  1.4851026E+00
 2.7191998E-06  7.3041001E-07  3.5688461E-11  5.3477519E+01  1.8313279E+01 -1.8211542E+00  5.3477523E+01  1.8313261E+01  1.8230081E+00
 3.0731127E-06  8.5004869E-07  4.2218489E-11  5.2565313E+01  1.8049249E+01 -2.1304635E+00  5.2565318E+01  1.8049232E+01  2.1323370E+00
 3.5868870E-06  1.0092143E-06  5.0095151E-11  5.2964338E+01  1.8088788E+01 -2.4107192E+00  5.2964344E+01  1.8088772E+01  2.4126120E+00
 4.1864167E-06  1.1976598E-06  5.9626199E-11  5.3169523E+01  1.8040320E+01 -2.6617650E+00  5.3169529E+01  1.8040305E+01  2.6636772E+00
 4.9546003E-06  1.4467318E-06  7.1196411E-11  5.3714076E+01  1.8270629E+01 -2.8841951E+00  5.3714083E+01  1.8270614E+01  2.8861265E+00
 5.9244073E-06  1.7664437E-06  8.5288324E-11  5.4499927E+01  1.8656067E+01 -3.0852987E+00  5.4499934E+01  1.8656054E+01  3.0872492E+00
 7.1006225E-06  2.1586401E-06  1.0250928E-10  5.5214870E+01  1.9002311E+01 -3.2624104E+00  5.5214878E+01  1.9002298E+01  3.2643800E+00
 8.6506871E-06  2.6687428E-06  1.2362634E-10  5.6534800E+01  1.9539792E+01 -3.4174902E+00  5.6534809E+01  1.9539780E+01  3.4194787E+00
 1.0667991E-05  3.3279683E-06  1.4961164E-10  5.8306657E+01  2.0223541E+01 -3.5563287E+00  5.8306666E+01  2.0223530E+01  3.5583360E+00
 1.3210676E-05  4.1569167E-06  1.8170181E-10  6.0132283E+01  2.0894028E+01 -3.6725544E+00  6.0132293E+01  2.0894018E+01  3.6745805E+00
 1.6522418E-05  5.2259166E-06  2.2147558E-10  6.2316557E+01  2.1674942E+01 -3.7739007E+00  6.2316567E+01  2.1674933E+01  3.7759454E+00
 2.0932381E-05  6.6236493E-06  2.7095597E-10  6.5076975E+01  2.2605934E+01 -3.8498000E+00  6.5076986E+01  2.2605926E+01  3.8518633E+00
 2.6686082E-05  8.4306415E-06  3.3274543E-10  6.8108200E+01  2.3594979E+01 -3.9176912E+00  6.8108211E+01  2.3594971E+01  3.9197730E+00
 3.4205459E-05  1.0767488E-05  4.1020451E-10  7.1359931E+01  2.4619739E+01 -3.9700812E+00  7.1359943E+01  2.4619732E+01  3.9721814E+00
 4.4358508E-05  1.3866608E-05  5.0768998E-10  7.5268205E+01  2.5814614E+01 -4.0027631E+00  7.5268217E+01  2.5814607E+01  4.0048815E+00
 5.7894759E-05  1.7958117E-05  6.3087278E-10  7.9532857E+01  2.7103344E+01 -4.0287670E+00  7.9532871E+01  2.7103339E+01  4.0309036E+00
 7.5938402E-05  2.3338521E-05  7.8716474E-10  8.4075755E+01  2.8434615E+01 -4.0341294E+00  8.4075769E+01  2.8434611E+01  4.0362842E+00
 1.0013650E-04  3.0466350E-05  9.8629288E-10  8.8938439E+01  2.9831568E+01 -4.0228033E+00  8.8938454E+01  2.9831564E+01  4.0249762E+00
 1.3292074E-04  4.0108393E-05  1.2410772E-09  9.4231716E+01  3.1407777E+01 -4.0041148E+00  9.4231731E+01  3.1407774E+01  4.0063056E+00
 1.7736150E-04  5.3034126E-05  1.5684851E-09  9.9882356E+01  3.3052383E+01 -3.9678842E+00  9.9882372E+01  3.3052380E+01  3.9700930E+00
 2.3793365E-04  7.0446525E-05  1.9910729E-09  1.0592161E+02  3.4765550E+01 -3.9154338E+00  1.0592163E+02  3.4765547E+01  3.9176604E+00
 3.2092741E-04  9.4090085E-05  2.5389568E-09  1.1239309E+02  3.6566285E+01 -3.8604346E+00  1.1239311E+02  3.6566283E+01  3.8626790E+00
 2.0391003E-06  5.1364390E-07  2.7894109E-11  5.2362603E+01  1.7699713E+01 -1.0312458E+00  5.2362614E+01  1.7699694E+01  1.0332160E+00
 2.2582685E-06  5.9030224E-07  3.2798245E-11  5.0815624E+01  1.7398487E+01 -1.3709602E+00  5.0815636E+01  1.7398470E+01  1.3729517E+00
 2.4901123E-06  6.7738052E-07  3.8692832E-11  4.9000541E+01  1.6977477E+01 -1.6854738E+00  4.9000554E+01  1.6977461E+01  1.6874865E+00
 2.8207345E-06  7.9101146E-07  4.5772705E-11  4.8266841E+01  1.6790999E+01 -1.9732200E+00  4.8266854E+01  1.6790983E+01  1.9752539E+00
 3.2984516E-06  9.4155203E-07  5.4312610E-11  4.8719486E+01  1.6872918E+01 -2.2342772E+00  4.8719500E+01  1.6872903E+01  2.2363320E+00
 3.8582412E-06  1.1204621E-06  6.4646219E-11  4.9008542E+01  1.6877438E+01 -2.4686848E+00  4.9008557E+01  1.6877425E+01  2.4707606E+00
 4.5770647E-06  1.3562842E-06  7.7190714E-11  4.9625820E+01  1.7131229E+01 -2.6768679E+00  4.9625836E+01  1.7131216E+01  2.6789644E+00
 5.4865995E-06  1.6587495E-06  9.2469273E-11  5.0476884E+01  1.7524517E+01 -2.8654379E+00  5.0476901E+01  1.7524505E+01  2.8675552E+00
 6.5937351E-06  2.0305409E-06  1.1114039E-10  5.1275335E+01  1.7884224E+01 -3.0319424E+00  5.1275352E+01  1.7884212E+01  3.0340802E+00
 8.0502308E-06  2.5135929E-06  1.3403572E-10  5.2611792E+01  1.8416659E+01 -3.1780638E+00  5.2611810E+01  1.8416649E+01  3.1802222E+00
 9.9445306E-06  3.1375644E-06  1.6220929E-10  5.4354287E+01  1.9082069E+01 -3.3090257E+00  5.4354305E+01  1.9082060E+01  3.3112044E+00
 1.2336723E-05  3.9228960E-06  1.9700186E-10  5.6155494E+01  1.9736400E+01 -3.4187598E+00  5.6155513E+01  1.9736391E+01  3.4209589E+00
 1.5453745E-05  4.9358372E-06  2.4012515E-10  5.8285953E+01  2.0492818E+01 -3.5146839E+00  5.8285972E+01  2.0492810E+01  3.5169031E+00
 1.9599556E-05  6.2593647E-06  2.9377258E-10  6.0933631E+01  2.1385178E+01 -3.5867425E+00  6.0933651E+01  2.1385171E+01  3.5889819E+00
 2.5012237E-05  7.9708540E-06  3.6076578E-10  6.3836236E+01  2.2332022E+01 -3.6509656E+00  6.3836257E+01  2.2332016E+01  3.6532249E+00
 3.2091743E-05  1.0184837E-05  4.4474837E-10  6.6949604E+01  2.3312625E+01 -3.7004037E+00  6.6949625E+01  2.3312619E+01  3.7026829E+00
 4.1645073E-05  1.3119025E-05  5.5044408E-10  7.0663464E+01  2.4448475E+01 -3.7311121E+00  7.0663486E+01  2.4448470E+01  3.7334112E+00
 5.4385561E-05  1.6992538E-05  6.8400154E-10  7.4711354E+01  2.5671582E+01 -3.7553683E+00  7.4711377E+01  2.5671578E+01  3.7576870E+00
 7.1375623E-05  2.2086281E-05  8.5345691E-10  7.9022968E+01  2.6934367E+01 -3.7599749E+00  7.9022991E+01  2.6934363E+01  3.7623133E+00
 9.4169119E-05  2.8833960E-05  1.0693566E-09  8.3636926E+01  2.8258311E+01 -3.7486827E+00  8.3636949E+01  2.8258308E+01  3.7510407E+00
 1.2504886E-04  3.7957161E-05  1.3456004E-09  8.8649498E+01  2.9747347E+01 -3.7303224E+00  8.8649522E+01  2.9747344E+01  3.7326999E+00
 1.6691466E-04  5.0184865E-05  1.7005852E-09  9.3997395E+01  3.1299808E+01 -3.6952205E+00  9.3997420E+01  3.1299806E+01  3.6976174E+00
 2.2398873E-04  6.6653738E-05  2.1587673E-09  9.9711854E+01  3.2915959E+01 -3.6446940E+00  9.9711880E+01  3.2915957E+01  3.6471103E+00
 3.0220308E-04  8.9011421E-05  2.7528001E-09  1.0583384E+02  3.4613634E+01 -3.5916939E+00  1.0583386E+02  3.4613633E+01  3.5941294E+00
 1.8580248E-06  4.7298847E-07  3.0242722E-11  4.7751538E+01  1.6292861E+01 -9.4901833E-01  4.7751560E+01  1.6292845E+01  9.5115747E-01
 2.0624677E-06  5.4557870E-07  3.5559683E-11  4.6444644E+01  1.6074377E+01 -1.2652734E+00  4.6444667E+01  1.6074363E+01  1.2674356E+00
 2.2806181E-06  6.2853923E-07  4.1950508E-11  4.4903595E+01  1.5748394E+01 -1.5578828E+00  4.4903618E+01  1.5748380E+01  1.5600680E+00
 2.5899524E-06  7.3642816E-07  4.9626396E-11  4.4335028E+01  1.5628733E+01 -1.8255088E+00  4.4335052E+01  1.5628720E+01  1.8277169E+00
 3.0344572E-06  8.7881065E-07  5.8885242E-11  4.4833709E+01  1.5746397E+01 -2.0686565E+00  4.4833734E+01  1.5746384E+01  2.0708873E+00
 3.5575095E-06  1.0486368E-06  7.0088816E-11  4.5195606E+01  1.5796165E+01 -2.2875103E+00  4.5195632E+01  1.5796153E+01  2.2897637E+00
 4.2303198E-06  1.2719123E-06  8.3689426E-11  4.5871262E+01  1.6068819E+01 -2.4823463E+00  4.5871288E+01  1.6068808E+01  2.4846222E+00
 5.0832981E-06  1.5580721E-06  1.0025431E-10  4.6771163E+01  1.6466912E+01 -2.6591353E+00  4.6771189E+01  1.6466902E+01  2.6614336E+00
 6.1252185E-06  1.9105008E-06  1.2049740E-10  4.7634417E+01  1.6836392E+01 -2.8156306E+00  4.7634444E+01  1.6836383E+01  2.8179511E+00
 7.4938141E-06  2.3679299E-06  1.4532041E-10  4.8977008E+01  1.7361840E+01 -2.9532543E+00  4.8977036E+01  1.7361831E+01  2.9555971E+00
 9.2728321E-06  2.9585357E-06  1.7586611E-10  5.0685199E+01  1.8008190E+01 -3.0767235E+00  5.0685227E+01  1.8008182E+01  3.0790883E+00
 1.1523567E-05  3.7025132E-06  2.1358820E-10  5.2455926E+01  1.8645357E+01 -3.1802567E+00  5.2455955E+01  1.8645350E+01  3.1826435E+00
 1.4457515E-05  4.6622766E-06  2.6034253E-10  5.4529272E+01  1.9376902E+01 -3.2709707E+00  5.4529301E+01  1.9376895E+01  3.2733793E+00
 1.8355603E-05  5.9154777E-06  3.1850726E-10  5.7067276E+01  2.0231511E+01 -3.3392920E+00  5.7067306E+01  2.0231505E+01  3.3417224E+00
 2.3448119E-05  7.5363900E-06  3.9114167E-10  5.9845096E+01  2.1137212E+01 -3.3999498E+00  5.9845127E+01  2.1137207E+01  3.4024018E+00
 3.0114111E-05  9.6337519E-06  4.8219627E-10  6.2824097E+01  2.2074771E+01 -3.4465058E+00  6.2824128E+01  2.2074766E+01  3.4489794E+00
 3.9103876E-05  1.2411514E-05  5.9679266E-10  6.6351947E+01  2.3153934E+01 -3.4752629E+00  6.6351979E+01  2.3153930E+01  3.4777580E+00
 5.1096116E-05  1.6078240E-05  7.4159735E-10  7.0192804E+01  2.4314195E+01 -3.4977953E+00  7.0192837E+01  2.4314192E+01  3.5003117E+00
 6.7094732E-05  2.0899974E-05  9.2532343E-10  7.4283468E+01  2.5511421E+01 -3.5016267E+00  7.4283501E+01  2.5511418E+01  3.5041643E+00
 8.8565569E-05  2.7286856E-05  1.1594056E-09  7.8659895E+01  2.6765555E+01 -3.4903172E+00  7.8659929E+01  2.6765553E+01  3.4928761E+00
 1.1765262E-04  3.5917866E-05  1.4589147E-09  8.3405959E+01  2.8171673E+01 -3.4722301E+00  8.3405993E+01  2.8171671E+01  3.4748101E+00
 1.5709375E-04  4.7483407E-05  1.8437972E-09  8.8466587E+01  2.9636559E+01 -3.4381740E+00  8.8466622E+01  2.9636558E+01  3.4407750E+00
 2.1087238E-04  6.3057231E-05  2.3405697E-09  9.3872786E+01  3.1160562E+01 -3.3894565E+00  9.3872823E+01  3.1160561E+01  3.3920785E+00
 2.8458212E-04  8.4195143E-05  2.9846363E-09  9.9663001E+01  3.2760416E+01 -3.3383468E+00  9.9663038E+01  3.2760416E+01  3.3409897E+00
 1.6925293E-06  4.3583901E-07  3.2785327E-11  4.3530774E+01  1.5008802E+01 -8.7168195E-01  4.3530808E+01  1.5008789E+01  8.7400420E-01
 1.8835581E-06  5.0455533E-07  3.8549696E-11  4.2446350E+01  1.4861120E+01 -1.1658656E+00  4.2446385E+01  1.4861108E+01  1.1682129E+00
 2.0892178E-06  5.8354376E-07  4.5478363E-11  4.1158301E+01  1.4617224E+01 -1.4379649E+00  4.1158336E+01  1.4617213E+01  1.4403371E+00
 2.3790048E-06  6.8595199E-07  5.3800273E-11  4.0740267E+01  1.4554901E+01 -1.6868286E+00  4.0740303E+01  1.4554891E+01  1.6892255E+00
 2.7928913E-06  8.2062104E-07  6.3838424E-11  4.1277621E+01  1.4702447E+01 -1.9132730E+00  4.1277658E+01  1.4702437E+01  1.9156945E+00
 3.2819408E-06  9.8179942E-07  7.5985050E-11  4.1701856E+01  1.4790592E+01 -2.1175845E+00  4.1701894E+01  1.4790583E+01  2.1200305E+00
 3.9118634E-06  1.1931973E-06  9.0730560E-11  4.2423305E+01  1.5078028E+01 -2.2999106E+00  4.2423343E+01  1.5078019E+01  2.3023809E+00
 4.7118280E-06  1.4639436E-06  1.0868996E-10  4.3358183E+01  1.5478263E+01 -2.4656199E+00  4.3358221E+01  1.5478255E+01  2.4681145E+00
 5.6922665E-06  1.7980032E-06  1.3063734E-10  4.4270277E+01  1.5854273E+01 -2.6126622E+00  4.4270316E+01  1.5854265E+01  2.6151809E+00
 6.9783332E-06  2.2311648E-06  1.5755034E-10  4.5610119E+01  1.6371071E+01 -2.7422184E+00  4.5610158E+01  1.6371064E+01  2.7447612E+00
 8.6493168E-06  2.7901934E-06  1.9066802E-10  4.7279782E+01  1.6997804E+01 -2.8585527E+00  4.7279822E+01  1.6997798E+01  2.8611193E+00
 1.0767106E-05  3.4949664E-06  2.3156652E-10  4.9014848E+01  1.7616999E+01 -2.9561543E+00  4.9014889E+01  1.7616993E+01  2.9587447E+00
 1.3528958E-05  4.4042892E-06  2.8225806E-10  5.1028437E+01  1.8323438E+01 -3.0418529E+00  5.1028478E+01  1.8323433E+01  3.0444670E+00
 1.7194745E-05  5.5908431E-06  3.4532113E-10  5.3459868E+01  1.9141213E+01 -3.1065314E+00  5.3459910E+01  1.9141209E+01  3.1091690E+00
 2.1986703E-05  7.1258564E-06  4.2407277E-10  5.6116753E+01  2.0006858E+01 -3.1637290E+00  5.6116796E+01  2.0006854E+01  3.1663901E+00
 2.8263996E-05  9.1125348E-06  5.2279632E-10  5.8965429E+01  2.0902520E+01 -3.2074772E+00  5.8965473E+01  2.0902517E+01  3.2101617E+00
 3.6724248E-05  1.1741951E-05  6.4704493E-10  6.2315435E+01  2.1927273E+01 -3.2343119E+00  6.2315479E+01  2.1927271E+01  3.2370196E+00
 4.8013030E-05  1.5212538E-05  8.0404681E-10  6.5958676E+01  2.3027372E+01 -3.2551506E+00  6.5958721E+01  2.3027371E+01  3.2578814E+00
 6.3078828E-05  1.9776192E-05  1.0032492E-09  6.9838398E+01  2.4161868E+01 -3.2581952E+00  6.9838443E+01  2.4161867E+01  3.2609491E+00
 8.3304371E-05  2.5820680E-05  1.2570505E-09  7.3988109E+01  2.5349277E+01 -3.2468266E+00  7.3988155E+01  2.5349276E+01  3.2496035E+00
 1.1070402E-04  3.3984830E-05  1.5817913E-09  7.8481068E+01  2.6676545E+01 -3.2289669E+00  7.8481115E+01  2.6676545E+01  3.2317666E+00
 1.4786204E-04  4.4922298E-05  1.9990992E-09  8.3269033E+01  2.8058220E+01 -3.1958837E+00  8.3269080E+01  2.8058220E+01  3.1987062E+00
 1.9853614E-04  5.9647160E-05  2.5377252E-09  8.8382600E+01  2.9494721E+01 -3.1488711E+00  8.8382648E+01  2.9494721E+01  3.1517163E+00
 2.6800031E-04  7.9628156E-05  3.2360574E-09  9.3857830E+01  3.1001750E+01 -3.0995533E+00  9.3857879E+01  3.1001750E+01  3.1024212E+00
 1.5415763E-06  4.0188113E-07  3.5548397E-11  3.9676212E+01  1.3836422E+01 -7.9896864E-01  3.9676260E+01  1.3836413E+01  8.0149001E-01
 1.7203185E-06  4.6691417E-07  4.1798630E-11  3.8794960E+01  1.3749098E+01 -1.0724213E+00  3.8795009E+01  1.3749090E+01  1.0749698E+00
 1.9144861E-06  5.4208043E-07  4.9311331E-11  3.7737504E+01  1.3575898E+01 -1.3253333E+00  3.7737553E+01  1.3575890E+01  1.3279086E+00
 2.1862535E-06  6.3926361E-07  5.8334701E-11  3.7454953E+01  1.3562556E+01 -1.5567051E+00  3.7455003E+01  1.3562549E+01  1.5593072E+00
 2.5718944E-06  7.6664164E-07  6.9218978E-11  3.8024047E+01  1.3734815E+01 -1.7675804E+00  3.8024097E+01  1.3734809E+01  1.7702092E+00
 3.0294456E-06  9.1959163E-07  8.2389464E-11  3.8500858E+01  1.3855246E+01 -1.9583153E+00  3.8500909E+01  1.3855240E+01  1.9609706E+00
 3.6194053E-06  1.1197458E-06  9.8377906E-11  3.9257176E+01  1.4153865E+01 -2.1289396E+00  3.9257227E+01  1.4153860E+01  2.1316212E+00
 4.3697235E-06  1.3759218E-06  1.1785116E-10  4.0215315E+01  1.4553921E+01 -2.2842363E+00  4.0215367E+01  1.4553916E+01  2.2869442E+00
 5.2922646E-06  1.6925576E-06  1.4164856E-10  4.1162594E+01  1.4933615E+01 -2.4223538E+00  4.1162647E+01  1.4933610E+01  2.4250878E+00
 6.5008825E-06  2.1027374E-06  1.7083017E-10  4.2492114E+01  1.5440352E+01 -2.5442411E+00  4.2492167E+01  1.5440348E+01  2.5470011E+00
 8.0706466E-06  2.6318815E-06  2.0673952E-10  4.4119766E+01  1.6047057E+01 -2.6537793E+00  4.4119820E+01  1.6047054E+01  2.6565651E+00
 1.0063536E-05  3.2994889E-06  2.5108559E-10  4.5814890E+01  1.6647639E+01 -2.7457120E+00  4.5814944E+01  1.6647636E+01  2.7485236E+00
 1.2663660E-05  4.1609696E-06  3.0605027E-10  4.7766725E+01  1.7328869E+01 -2.8265879E+00  4.7766779E+01  1.7328866E+01  2.8294251E+00
 1.6111623E-05  5.2843633E-06  3.7442942E-10  5.0094665E+01  1.8110754E+01 -2.8877226E+00  5.0094720E+01  1.8110752E+01  2.8905854E+00
 2.0621449E-05  6.7379181E-06  4.5981974E-10  5.2634424E+01  1.8937455E+01 -2.9415624E+00  5.2634479E+01  1.8937453E+01  2.9444506E+00
 2.6533399E-05  8.6195570E-06  5.6686568E-10  5.5356802E+01  1.9792395E+01 -2.9825749E+00  5.5356858E+01  1.9792394E+01  2.9854884E+00
 3.4496205E-05  1.1108298E-05  7.0158857E-10  5.8536868E+01  2.0764949E+01 -3.0075161E+00  5.8536925E+01  2.0764949E+01  3.0104547E+00
 4.5123744E-05  1.4392859E-05  8.7182605E-10  6.1991587E+01  2.1807483E+01 -3.0266898E+00  6.1991645E+01  2.1807483E+01  3.0296535E+00
 5.9312030E-05  1.8711672E-05  1.0878219E-09  6.5670030E+01  2.2881983E+01 -3.0289366E+00  6.5670088E+01  2.2881984E+01  3.0319253E+00
 7.8365310E-05  2.4431265E-05  1.3630197E-09  6.9603452E+01  2.4005642E+01 -3.0174683E+00  6.9603511E+01  2.4005643E+01  3.0204819E+00
 1.0417675E-04  3.2152626E-05  1.7151381E-09  7.3855991E+01  2.5257949E+01 -2.9997909E+00  7.3856051E+01  2.5257950E+01  3.0028292E+00
 1.3918504E-04  4.2494422E-05  2.1676280E-09  7.8385110E+01  2.6560579E+01 -2.9676087E+00  7.8385171E+01  2.6560581E+01  2.9706717E+00
 1.8693457E-04  5.6414128E-05  2.7516648E-09  8.3220843E+01  2.7914012E+01 -2.9221990E+00  8.3220905E+01  2.7914013E+01  2.9252867E+00
 2.5239744E-04  7.5297959E-05  3.5088732E-09  8.8396994E+01  2.9332979E+01 -2.8745759E+00  8.8397056E+01  2.9332981E+01  2.8776881E+00
 1.4041275E-06  3.7082922E-07  3.8544174E-11  3.6163137E+01  1.2765628E+01 -7.3062484E-01  3.6163201E+01  1.2765624E+01  7.3336246E-01
 1.5715630E-06  4.3236471E-07  4.5320965E-11  3.5465128E+01  1.2729535E+01 -9.8464503E-01  3.5465192E+01  1.2729531E+01  9.8741194E-01
