 2.5868228E-04  7.2414740E-05  5.2800489E-10  1.1486911E+02  3.6080714E+01  1.2093237E+00  1.1486932E+02  3.6080741E+01 -1.2086772E+00
 3.4725174E-04  9.6531920E-05  6.7531125E-10  1.2135643E+02  3.7818251E+01  1.3076895E+00  1.2135664E+02  3.7818276E+01 -1.3070368E+00
 2.3986514E-06  5.6901117E-07  7.0516464E-12  6.1985102E+01  2.1542978E+01  2.0733653E+00  6.1985361E+01  2.1543082E+01 -2.0727873E+00
 2.6649055E-06  6.5170974E-07  8.3201121E-12  6.0237970E+01  2.1065605E+01  1.8234558E+00  6.0238226E+01  2.1065704E+01 -1.8228715E+00
 2.9491682E-06  7.4509522E-07  9.8552978E-12  5.8185913E+01  2.0453716E+01  1.5997392E+00  5.8186166E+01  2.0453811E+01 -1.5991487E+00
 3.3463306E-06  8.6663980E-07  1.1701541E-11  5.7303367E+01  2.0096206E+01  1.4046708E+00  5.7303617E+01  2.0096296E+01 -1.4040742E+00
 3.9100490E-06  1.0273516E-06  1.3935205E-11  5.7704080E+01  2.0030064E+01  1.2375360E+00  5.7704328E+01  2.0030150E+01 -1.2369333E+00
 4.5695719E-06  1.2173336E-06  1.6646074E-11  5.7908067E+01  1.9874311E+01  1.0984745E+00  5.7908313E+01  1.9874393E+01 -1.0978656E+00
 5.4084363E-06  1.4671324E-06  1.9946668E-11  5.8436493E+01  1.9986104E+01  9.8653042E-01  5.8436737E+01  1.9986181E+01 -9.8591541E-01
 6.4620250E-06  1.7865861E-06  2.3978427E-11  5.9193893E+01  2.0245734E+01  8.9449842E-01  5.9194135E+01  2.0245807E+01 -8.9387730E-01
 7.7387165E-06  2.1775742E-06  2.8919792E-11  5.9873362E+01  2.0465418E+01  8.2364319E-01  5.9873602E+01  2.0465487E+01 -8.2301593E-01
 9.4070736E-06  2.6842592E-06  3.4996658E-11  6.1137920E+01  2.0868190E+01  7.7323692E-01  6.1138158E+01  2.0868256E+01 -7.7260354E-01
 1.1564187E-05  3.3370465E-06  4.2495991E-11  6.2836746E+01  2.1412949E+01  7.3441550E-01  6.2836983E+01  2.1413011E+01 -7.3377593E-01
 1.4273661E-05  4.1559235E-06  5.1783670E-11  6.4579162E+01  2.1942162E+01  7.1744429E-01  6.4579397E+01  2.1942220E+01 -7.1679857E-01
 1.7782108E-05  5.2090516E-06  6.3327899E-11  6.6660895E+01  2.2580476E+01  7.0797833E-01  6.6661129E+01  2.2580531E+01 -7.0732633E-01
 2.2421796E-05  6.5821857E-06  7.7730029E-11  6.9295872E+01  2.3361943E+01  7.2267001E-01  6.9296105E+01  2.3361994E+01 -7.2201175E-01
 2.8445906E-05  8.3532331E-06  9.5765450E-11  7.2185261E+01  2.4201556E+01  7.3922025E-01  7.2185493E+01  2.4201604E+01 -7.3855566E-01
 3.6282477E-05  1.0638499E-05  1.1843775E-10  7.5278868E+01  2.5076137E+01  7.6714379E-01  7.5279099E+01  2.5076182E+01 -7.6647281E-01
 4.6799588E-05  1.3661898E-05  1.4705104E-10  7.9003712E+01  2.6114732E+01  8.1146975E-01  7.9003942E+01  2.6114774E+01 -8.1079237E-01
 6.0753037E-05  1.7644950E-05  1.8330672E-10  8.3064067E+01  2.7247821E+01  8.5454258E-01  8.3064297E+01  2.7247861E+01 -8.5385867E-01
 7.9269892E-05  2.2872416E-05  2.2943364E-10  8.7383501E+01  2.8421882E+01  9.1496619E-01  8.7383730E+01  2.8421919E+01 -9.1427573E-01
 1.0399322E-04  2.9784443E-05  2.8836362E-10  9.2001111E+01  2.9660729E+01  9.8704106E-01  9.2001339E+01  2.9660763E+01 -9.8634399E-01
 1.3733972E-04  3.9116613E-05  3.6396961E-10  9.7024627E+01  3.1075567E+01  1.0597143E+00  9.7024855E+01  3.1075599E+01 -1.0590106E+00
 1.8236047E-04  5.1605554E-05  4.6138939E-10  1.0238401E+02  3.2556966E+01  1.1459831E+00  1.0238424E+02  3.2556997E+01 -1.1452726E+00
 2.4348034E-04  6.8402278E-05  5.8746864E-10  1.0810696E+02  3.4105714E+01  1.2439223E+00  1.0810719E+02  3.4105742E+01 -1.2432050E+00
 3.2690579E-04  9.1175033E-05  7.5136858E-10  1.1423457E+02  3.5742392E+01  1.3378237E+00  1.1423480E+02  3.5742419E+01 -1.3370995E+00
 2.1985897E-06  5.2410876E-07  7.8580955E-12  5.6884914E+01  1.9898289E+01  2.0131828E+00  5.6885193E+01  1.9898401E+01 -2.0125416E+00
 2.4475747E-06  6.0230003E-07  9.2709442E-12  5.5381746E+01  1.9515931E+01  1.7828637E+00  5.5382021E+01  1.9516038E+01 -1.7822155E+00
 2.7153448E-06  6.9111087E-07  1.0980727E-11  5.3610234E+01  1.9012207E+01  1.5772757E+00  5.3610507E+01  1.9012308E+01 -1.5766206E+00
 3.0876675E-06  8.0629141E-07  1.3036882E-11  5.2896089E+01  1.8731884E+01  1.3985562E+00  5.2896359E+01  1.8731981E+01 -1.3978943E+00
 3.6135674E-06  9.5798952E-07  1.5524393E-11  5.3342315E+01  1.8709006E+01  1.2454758E+00  5.3342582E+01  1.8709098E+01 -1.2448070E+00
 4.2310770E-06  1.1379439E-06  1.8543208E-11  5.3621354E+01  1.8607047E+01  1.1179735E+00  5.3621619E+01  1.8607135E+01 -1.1172979E+00
 5.0178709E-06  1.3739546E-06  2.2218582E-11  5.4214689E+01  1.8744260E+01  1.0152707E+00  5.4214952E+01  1.8744343E+01 -1.0145883E+00
 6.0078779E-06  1.6755498E-06  2.6707957E-11  5.5030034E+01  1.9014345E+01  9.3081304E-01  5.5030295E+01  1.9014423E+01 -9.3012386E-01
 7.2112716E-06  2.0453785E-06  3.2209960E-11  5.5785330E+01  1.9250065E+01  8.6572373E-01  5.5785588E+01  1.9250139E+01 -8.6502773E-01
 8.7809554E-06  2.5241778E-06  3.8976031E-11  5.7059806E+01  1.9651168E+01  8.1947695E-01  5.7060063E+01  1.9651238E+01 -8.1877412E-01
 1.0808843E-05  3.1407700E-06  4.7325580E-11  5.8723547E+01  2.0181429E+01  7.8391900E-01  5.8723802E+01  2.0181495E+01 -7.8320929E-01
 1.3360037E-05  3.9149203E-06  5.7665843E-11  6.0435999E+01  2.0698497E+01  7.6881067E-01  6.0436253E+01  2.0698559E+01 -7.6809409E-01
 1.6664226E-05  4.9107217E-06  7.0517935E-11  6.2459502E+01  2.1316529E+01  7.6046096E-01  6.2459755E+01  2.1316588E+01 -7.5973740E-01
 2.1028455E-05  6.2083193E-06  8.6551147E-11  6.4979325E+01  2.2064308E+01  7.7469687E-01  6.4979576E+01  2.2064363E+01 -7.7396634E-01
 2.6697634E-05  7.8823770E-06  1.0662845E-10  6.7738350E+01  2.2866738E+01  7.9085942E-01  6.7738600E+01  2.2866789E+01 -7.9012183E-01
 3.4077181E-05  1.0043155E-05  1.3186678E-10  7.0692454E+01  2.3702319E+01  8.1782060E-01  7.0692703E+01  2.3702367E+01 -8.1707592E-01
 4.3974214E-05  1.2900146E-05  1.6371748E-10  7.4223602E+01  2.4687722E+01  8.6030631E-01  7.4223850E+01  2.4687767E+01 -8.5955449E-01
 5.7107185E-05  1.6663854E-05  2.0407402E-10  7.8068884E+01  2.5761127E+01  9.0165648E-01  7.8069131E+01  2.5761170E+01 -9.0089741E-01
 7.4540480E-05  2.1603648E-05  2.5541679E-10  8.2159591E+01  2.6872868E+01  9.5946664E-01  8.2159837E+01  2.6872908E+01 -9.5870029E-01
 9.7823100E-05  2.8135198E-05  3.2100844E-10  8.6532042E+01  2.8045072E+01  1.0283341E+00  8.6532288E+01  2.8045110E+01 -1.0275605E+00
 1.2922246E-04  3.6949805E-05  4.0515884E-10  9.1279861E+01  2.9379573E+01  1.0978047E+00  9.1280106E+01  2.9379608E+01 -1.0970235E+00
 1.7161799E-04  4.8744311E-05  5.1358529E-10  9.6342673E+01  3.0775946E+01  1.1802171E+00  9.6342918E+01  3.0775978E+01 -1.1794284E+00
 2.2918155E-04  6.4604778E-05  6.5390547E-10  1.0174831E+02  3.2235035E+01  1.2736912E+00  1.0174856E+02  3.2235066E+01 -1.2728950E+00
 3.0776180E-04  8.6104682E-05  8.3631356E-10  1.0753535E+02  3.3776164E+01  1.3633629E+00  1.0753559E+02  3.3776192E+01 -1.3625590E+00
 2.0148556E-06  4.8302845E-07  8.7489145E-12  5.2191418E+01  1.8391723E+01  1.9546860E+00  5.2191717E+01  1.8391843E+01 -1.9539747E+00
 2.2481173E-06  5.5692588E-07  1.0321255E-11  5.0918372E+01  1.8091217E+01  1.7427683E+00  5.0918668E+01  1.8091332E+01 -1.7420492E+00
 2.5008809E-06  6.4132588E-07  1.2223932E-11  4.9409956E+01  1.7681480E+01  1.5540811E+00  4.9410249E+01  1.7681590E+01 -1.5533545E+00
 2.8503910E-06  7.5043626E-07  1.4512028E-11  4.8851641E+01  1.7468003E+01  1.3904989E+00  4.8851931E+01  1.7468107E+01 -1.3897648E+00
 3.3413417E-06  8.9361846E-07  1.7280065E-11  4.9336516E+01  1.7482019E+01  1.2504085E+00  4.9336804E+01  1.7482118E+01 -1.2496668E+00
 3.9198896E-06  1.0640387E-06  2.0639239E-11  4.9680430E+01  1.7426410E+01  1.1335969E+00  4.9680715E+01  1.7426504E+01 -1.1328476E+00
 4.6579985E-06  1.2870122E-06  2.4728898E-11  5.0324900E+01  1.7584613E+01  1.0394427E+00  5.0325182E+01  1.7584702E+01 -1.0386858E+00
 5.5881822E-06  1.5717476E-06  2.9724198E-11  5.1182306E+01  1.7862245E+01  9.6201807E-01  5.1182586E+01  1.7862329E+01 -9.6125367E-01
 6.7222248E-06  1.9215352E-06  3.5846110E-11  5.1995374E+01  1.8110471E+01  9.0230381E-01  5.1995652E+01  1.8110551E+01 -9.0153183E-01
 8.1990880E-06  2.3739670E-06  4.3374357E-11  5.3270521E+01  1.8508054E+01  8.5996608E-01  5.3270797E+01  1.8508129E+01 -8.5918652E-01
 1.0105764E-05  2.9563617E-06  5.2664274E-11  5.4895604E+01  1.9023147E+01  8.2748938E-01  5.4895879E+01  1.9023218E+01 -8.2670217E-01
 1.2508109E-05  3.6881876E-06  6.4168895E-11  5.6573377E+01  1.9527116E+01  8.1415716E-01  5.6573650E+01  1.9527182E+01 -8.1336232E-01
 1.5620153E-05  4.6297177E-06  7.8467932E-11  5.8536396E+01  2.0124526E+01  8.0690403E-01  5.8536668E+01  2.0124588E+01 -8.0610143E-01
 1.9725815E-05  5.8558662E-06  9.6305933E-11  6.0944678E+01  2.0839475E+01  8.2077317E-01  6.0944948E+01  2.0839534E+01 -8.1996283E-01
 2.5061540E-05  7.4381243E-06  1.1864290E-10  6.3577728E+01  2.1605754E+01  8.3661732E-01  6.3577997E+01  2.1605809E+01 -8.3579914E-01
 3.2011250E-05  9.4809914E-06  1.4672130E-10  6.6396917E+01  2.2403420E+01  8.6271441E-01  6.6397185E+01  2.2403472E+01 -8.6188833E-01
 4.1325416E-05  1.2180480E-05  1.8215566E-10  6.9743301E+01  2.3337889E+01  9.0350466E-01  6.9743568E+01  2.3337938E+01 -9.0267065E-01
 5.3686807E-05  1.5736556E-05  2.2705224E-10  7.3383751E+01  2.4354299E+01  9.4326228E-01  7.3384017E+01  2.4354344E+01 -9.4242020E-01
 7.0100494E-05  2.0403957E-05  2.8417023E-10  7.7256573E+01  2.5406548E+01  9.9863167E-01  7.7256838E+01  2.5406591E+01 -9.9778149E-01
 9.2026733E-05  2.6575168E-05  3.5713892E-10  8.1395553E+01  2.6515197E+01  1.0644903E+00  8.1395818E+01  2.6515237E+01 -1.0636320E+00
 1.2159380E-04  3.4899819E-05  4.5075248E-10  8.5882279E+01  2.7773468E+01  1.1309486E+00  8.5882543E+01  2.7773505E+01 -1.1300819E+00
 1.6151833E-04  4.6036933E-05  5.7137063E-10  9.0664365E+01  2.9089219E+01  1.2097194E+00  9.0664629E+01  2.9089254E+01 -1.2088444E+00
 2.1573335E-04  6.1011077E-05  7.2746692E-10  9.5769567E+01  3.0463340E+01  1.2989696E+00  9.5769831E+01  3.0463372E+01 -1.2980862E+00
 2.8974991E-04  8.1306036E-05  9.3038079E-10  1.0123409E+02  3.1913968E+01  1.3846334E+00  1.0123435E+02  3.1913999E+01 -1.3837415E+00
 1.8464765E-06  4.4543144E-07  9.7267692E-12  4.7882870E+01  1.7011101E+01  1.8978306E+00  4.7883191E+01  1.7011229E+01 -1.8970422E+00
 2.0653341E-06  5.1524534E-07  1.1475408E-11  4.6822984E+01  1.6780910E+01  1.7031630E+00  4.6823302E+01  1.6781033E+01 -1.7023660E+00
 2.3043155E-06  5.9540309E-07  1.3591405E-11  4.5557430E+01  1.6452668E+01  1.5302191E+00  4.5557745E+01  1.6452785E+01 -1.5294136E+00
 2.6327811E-06  6.9873080E-07  1.6136118E-11  4.5141140E+01  1.6296906E+01  1.3806506E+00  4.5141451E+01  1.6297017E+01 -1.3798365E+00
 3.0914086E-06  8.3387068E-07  1.9214656E-11  4.5658081E+01  1.6342193E+01  1.2525685E+00  4.5658389E+01  1.6342299E+01 -1.2517461E+00
 3.6337880E-06  9.9523233E-07  2.2950705E-11  4.6057281E+01  1.6326329E+01  1.1456517E+00  4.6057586E+01  1.6326429E+01 -1.1448208E+00
 4.3264138E-06  1.2058815E-06  2.7499265E-11  4.6741222E+01  1.6501607E+01  1.0594171E+00  4.6741525E+01  1.6501703E+01 -1.0585777E+00
 5.2004225E-06  1.4747011E-06  3.3055170E-11  4.7627768E+01  1.6784233E+01  9.8852428E-01  4.7628068E+01  1.6784323E+01 -9.8767649E-01
 6.2690093E-06  1.8055101E-06  3.9864215E-11  4.8483699E+01  1.7041844E+01  9.3381800E-01  4.8483997E+01  1.7041929E+01 -9.3296177E-01
 7.6585935E-06  2.2330112E-06  4.8237546E-11  4.9751373E+01  1.7434306E+01  8.9514390E-01  4.9751669E+01  1.7434386E+01 -8.9427923E-01
 9.4514928E-06  2.7830963E-06  5.8570419E-11  5.1334110E+01  1.7933700E+01  8.6556396E-01  5.1334405E+01  1.7933776E+01 -8.6469078E-01
 1.1713759E-05  3.4748734E-06  7.1366765E-11  5.2972586E+01  1.8423783E+01  8.5391016E-01  5.2972879E+01  1.8423854E+01 -8.5302850E-01
 1.4644994E-05  4.3650288E-06  8.7271426E-11  5.4873097E+01  1.9000351E+01  8.4771131E-01  5.4873389E+01  1.9000418E+01 -8.4682102E-01
 1.8508002E-05  5.5235975E-06  1.0711260E-10  5.7173617E+01  1.9683348E+01  8.6127546E-01  5.7173907E+01  1.9683411E+01 -8.6037657E-01
 2.3530522E-05  7.0189746E-06  1.3195814E-10  5.9685224E+01  2.0414528E+01  8.7686890E-01  5.9685513E+01  2.0414588E+01 -8.7596127E-01
 3.0076066E-05  8.9501718E-06  1.6319012E-10  6.2374218E+01  2.1175388E+01  9.0219720E-01  6.2374505E+01  2.1175443E+01 -9.0128078E-01
 3.8842422E-05  1.1500602E-05  2.0260445E-10  6.5544466E+01  2.2061109E+01  9.4143008E-01  6.5544753E+01  2.2061161E+01 -9.4050482E-01
 5.0478322E-05  1.4860147E-05  2.5254403E-10  6.8989935E+01  2.3023112E+01  9.7971839E-01  6.8990220E+01  2.3023161E+01 -9.7878416E-01
 6.5932730E-05  1.9269650E-05  3.1607805E-10  7.2655303E+01  2.4018592E+01  1.0328101E+00  7.2655588E+01  2.4018638E+01 -1.0318669E+00
 8.6582174E-05  2.5099631E-05  3.9724352E-10  7.6572042E+01  2.5066652E+01  1.0958475E+00  7.6572327E+01  2.5066695E+01 -1.0948952E+00
 1.1442508E-04  3.2960507E-05  5.0137326E-10  8.0811437E+01  2.6252609E+01  1.1594740E+00  8.0811720E+01  2.6252649E+01 -1.1585125E+00
 1.5202386E-04  4.3475363E-05  6.3554143E-10  8.5327726E+01  2.7491933E+01  1.2348077E+00  8.5328009E+01  2.7491970E+01 -1.2338369E+00
 2.0308603E-04  5.7610549E-05  8.0917355E-10  9.0148411E+01  2.8785546E+01  1.3200638E+00  9.0148695E+01  2.8785581E+01 -1.3190837E+00
 2.7280411E-04  7.6764986E-05  1.0348829E-09  9.5307444E+01  3.0150477E+01  1.4019311E+00  9.5307727E+01  3.0150510E+01 -1.4009415E+00
 1.6924521E-06  4.1100929E-07  1.0830725E-11  4.3936086E+01  1.5745330E+01  1.8425745E+00  4.3936431E+01  1.5745468E+01 -1.8417000E+00
 1.8980397E-06  4.7694492E-07  1.2777519E-11  4.3070603E+01  1.5575360E+01  1.6640468E+00  4.3070944E+01  1.5575492E+01 -1.6631628E+00
 2.1242600E-06  5.5303142E-07  1.5133143E-11  4.2026223E+01  1.5317610E+01  1.5057408E+00  4.2026560E+01  1.5317735E+01 -1.5048473E+00
 2.4332368E-06  6.5085632E-07  1.7966000E-11  4.1737624E+01  1.5211501E+01  1.3691235E+00  4.1737958E+01  1.5211621E+01 -1.3682205E+00
 2.8619433E-06  7.7840328E-07  2.1393032E-11  4.2280318E+01  1.5283081E+01  1.2521250E+00  4.2280649E+01  1.5283194E+01 -1.2512125E+00
 3.3707058E-06  9.3116252E-07  2.5551892E-11  4.2725708E+01  1.5301080E+01  1.1543527E+00  4.2726036E+01  1.5301188E+01 -1.1534309E+00
 4.0208584E-06  1.1301638E-06  3.0615080E-11  4.3439133E+01  1.5489962E+01  1.0754460E+00  4.3439458E+01  1.5490064E+01 -1.0745148E+00
 4.8421870E-06  1.3839622E-06  3.6799422E-11  4.4344179E+01  1.5775353E+01  1.0106240E+00  4.4344502E+01  1.5775450E+01 -1.0096834E+00
 5.8490749E-06  1.6968048E-06  4.4378452E-11  4.5230374E+01  1.6039616E+01  9.6059895E-01  4.5230694E+01  1.6039708E+01 -9.5964889E-01
 7.1566161E-06  2.1007395E-06  5.3698426E-11  4.6483586E+01  1.6425606E+01  9.2538090E-01  4.6483904E+01  1.6425692E+01 -9.2442144E-01
 8.8427179E-06  2.6203026E-06  6.5199191E-11  4.8020864E+01  1.6908915E+01  8.9855134E-01  4.8021180E+01  1.6908996E+01 -8.9758239E-01
 1.0973193E-05  3.2741906E-06  7.9441519E-11  4.9616267E+01  1.7384494E+01  8.8851541E-01  4.9616581E+01  1.7384571E+01 -8.8753699E-01
 1.3734332E-05  4.1157185E-06  9.7142976E-11  5.1452880E+01  1.7940126E+01  8.8337205E-01  5.1453193E+01  1.7940198E+01 -8.8238401E-01
 1.7369599E-05  5.2103713E-06  1.1922515E-10  5.3649293E+01  1.8592073E+01  8.9672260E-01  5.3649604E+01  1.8592141E+01 -8.9572497E-01
 2.2097919E-05  6.6235294E-06  1.4687627E-10  5.6043811E+01  1.9289218E+01  9.1211377E-01  5.6044120E+01  1.9289282E+01 -9.1110643E-01
 2.8263418E-05  8.4489789E-06  1.8163421E-10  5.8607180E+01  2.0014392E+01  9.3674778E-01  5.8607488E+01  2.0014451E+01 -9.3573066E-01
 3.6514966E-05  1.0858352E-05  2.2549727E-10  6.1609622E+01  2.0853479E+01  9.7454066E-01  6.1609930E+01  2.0853535E+01 -9.7351374E-01
 4.7468799E-05  1.4031892E-05  2.8107236E-10  6.4869604E+01  2.1763566E+01  1.0114650E+00  6.4869910E+01  2.1763619E+01 -1.0104281E+00
 6.2020809E-05  1.8197245E-05  3.5177444E-10  6.8337574E+01  2.2704895E+01  1.0624233E+00  6.8337880E+01  2.2704944E+01 -1.0613764E+00
 8.1468544E-05  2.3704126E-05  4.4209530E-10  7.2042874E+01  2.3695216E+01  1.1228077E+00  7.2043178E+01  2.3695262E+01 -1.1217507E+00
 1.0768911E-04  3.1126054E-05  5.5796834E-10  7.6047944E+01  2.4812587E+01  1.1837645E+00  7.6048248E+01  2.4812630E+01 -1.1826972E+00
 1.4309890E-04  4.1051972E-05  7.0726438E-10  8.0312539E+01  2.5979476E+01  1.2558460E+00  8.0312843E+01  2.5979516E+01 -1.2547685E+00
 1.9119256E-04  5.4393123E-05  9.0047014E-10  8.4863756E+01  2.7196827E+01  1.3373178E+00  8.4864060E+01  2.7196864E+01 -1.3362299E+00
 2.5686209E-04  7.2468140E-05  1.1516189E-09  8.9733421E+01  2.8480626E+01  1.4155820E+00  8.9733725E+01  2.8480661E+01 -1.4144836E+00
 1.5517676E-06  3.7948180E-07  1.2057153E-11  4.0326896E+01  1.4584333E+01  1.7888759E+00  4.0327265E+01  1.4584480E+01 -1.7879065E+00
 1.7450796E-06  4.4173871E-07  1.4223698E-11  3.9636567E+01  1.4465769E+01  1.6254096E+00  3.9636932E+01  1.4465909E+01 -1.6244296E+00
