PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
   1.6399999999999997        1.7035155079723008        1.7708496754409622        1.8422874613127005        1.9181389401349327        1.9987418343506362        2.0844643326051511        2.1757082297832402        2.2729124293147147        2.3765568538638067        2.4871668169248413        2.6053179152178592        2.7316415102681906        2.8668308773465925        3.0116481112556830        3.1669318915269042        3.3336062247368710        3.5126902992138720        3.7053096077983994        3.9127085180359846        4.1362644967971800        4.3775042285267931        4.6381219039419141        4.9199999999999999     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
 2.0302356E-06  5.7446383E-07  2.4871286E-12  5.0805815E+01  2.0135393E+01 -7.2305512E-01  5.0806683E+01  2.0135756E+01  7.2348686E-01
 2.2179458E-06  6.5351588E-07  2.9509669E-12  4.8768835E+01  1.9597749E+01 -1.0727660E+00  4.8769692E+01  1.9598096E+01  1.0731984E+00
 2.4039374E-06  7.4154209E-07  3.5109303E-12  4.6383039E+01  1.8913927E+01 -1.3954950E+00  4.6383886E+01  1.8914257E+01  1.3959280E+00
 2.6887235E-06  8.5760258E-07  4.2030986E-12  4.5278138E+01  1.8523413E+01 -1.6890057E+00  4.5278976E+01  1.8523728E+01  1.6894393E+00
 3.1257956E-06  1.0131933E-06  5.0343818E-12  4.5579392E+01  1.8465170E+01 -1.9521500E+00  4.5580221E+01  1.8465469E+01  1.9525840E+00
 3.6285369E-06  1.1959124E-06  6.0476916E-12  4.5646345E+01  1.8306592E+01 -2.1844840E+00  4.5647166E+01  1.8306875E+01  2.1849185E+00
 4.2786023E-06  1.4386533E-06  7.2867706E-12  4.6039007E+01  1.8448207E+01 -2.3869480E+00  4.6039820E+01  1.8448476E+01  2.3873829E+00
 5.1028442E-06  1.7506282E-06  8.8067740E-12  4.6660172E+01  1.8754724E+01 -2.5674130E+00  4.6660977E+01  1.8754978E+01  2.5678483E+00
 6.0949887E-06  2.1316167E-06  1.0677507E-11  4.7177865E+01  1.9013873E+01 -2.7233079E+00  4.7178664E+01  1.9014113E+01  2.7237439E+00
 7.4252776E-06  2.6280852E-06  1.2987618E-11  4.8350671E+01  1.9475632E+01 -2.8567739E+00  4.8351464E+01  1.9475859E+01  2.8572104E+00
 9.1762317E-06  3.2702240E-06  1.5850063E-11  5.0004091E+01  2.0090588E+01 -2.9745507E+00  5.0004878E+01  2.0090801E+01  2.9749879E+00
 1.1383585E-05  4.0758501E-06  1.9409306E-11  5.1690296E+01  2.0687752E+01 -3.0697965E+00  5.1691078E+01  2.0687953E+01  3.0702344E+00
 1.4279499E-05  5.1142972E-06  2.3850785E-11  5.3743435E+01  2.1397230E+01 -3.1511131E+00  5.3744212E+01  2.1397419E+01  3.1515521E+00
 1.8182986E-05  6.4736665E-06  2.9413366E-11  5.6411990E+01  2.2264899E+01 -3.2071695E+00  5.6412763E+01  2.2265076E+01  3.2076094E+00
 2.3300326E-05  8.2299295E-06  3.6406000E-11  5.9345431E+01  2.3189604E+01 -3.2570818E+00  5.9346201E+01  2.3189771E+01  3.2575231E+00
 3.0013518E-05  1.0499321E-05  4.5229735E-11  6.2486764E+01  2.4148399E+01 -3.2928244E+00  6.2487530E+01  2.4148555E+01  3.2932672E+00
 3.9165684E-05  1.3512849E-05  5.6407262E-11  6.6312864E+01  2.5284981E+01 -3.3100235E+00  6.6313627E+01  2.5285127E+01  3.3104678E+00
 5.1432493E-05  1.7491728E-05  7.0622485E-11  7.0490989E+01  2.6516435E+01 -3.3225486E+00  7.0491749E+01  2.6516572E+01  3.3229949E+00
 6.7852739E-05  2.2723007E-05  8.8773967E-11  7.4936721E+01  2.7789967E+01 -3.3157333E+00  7.4937479E+01  2.7790095E+01  3.3161816E+00
 8.9964729E-05  2.9653156E-05  1.1204706E-10  7.9691852E+01  2.9129419E+01 -3.2938004E+00  7.9692608E+01  2.9129539E+01  3.2942509E+00
 1.2007530E-04  3.9037744E-05  1.4201214E-10  8.4881096E+01  3.0653972E+01 -3.2663273E+00  8.4881851E+01  3.0654084E+01  3.2667803E+00
 1.6105812E-04  5.1622285E-05  1.8075835E-10  9.0422555E+01  3.2247829E+01 -3.2228129E+00  9.0423309E+01  3.2247934E+01  3.2232685E+00
 2.1712624E-04  6.8580361E-05  2.3107721E-10  9.6343005E+01  3.3911085E+01 -3.1645452E+00  9.6343758E+01  3.3911183E+01  3.1650037E+00
 2.9422270E-04  9.1616336E-05  2.9671501E-10  1.0268566E+02  3.5663081E+01 -3.1054146E+00  1.0268641E+02  3.5663173E+01  3.1058762E+00
 1.8319577E-06  5.2747334E-07  2.8673393E-12  4.5820767E+01  1.8459833E+01 -7.0176252E-01  4.5821702E+01  1.8460224E+01  7.0224136E-01
 2.0038260E-06  6.0227396E-07  3.4008548E-12  4.4040356E+01  1.8033377E+01 -1.0288279E+00  4.4041279E+01  1.8033750E+01  1.0293076E+00
 2.1754210E-06  6.8614835E-07  4.0447764E-12  4.1952087E+01  1.7474858E+01 -1.3302760E+00  4.1952999E+01  1.7475214E+01  1.3307566E+00
 2.4377857E-06  7.9625342E-07  4.8400244E-12  4.1031197E+01  1.7174097E+01 -1.6042245E+00  4.1032100E+01  1.7174436E+01  1.6047058E+00
 2.8397113E-06  9.4317336E-07  5.7952087E-12  4.1391394E+01  1.7167027E+01 -1.8502300E+00  4.1392288E+01  1.7167349E+01  1.8507120E+00
 3.3041851E-06  1.1164217E-06  6.9592615E-12  4.1551029E+01  1.7071330E+01 -2.0681102E+00  4.1551913E+01  1.7071635E+01  2.0685928E+00
 3.9071094E-06  1.3459019E-06  8.3823246E-12  4.2030492E+01  1.7244018E+01 -2.2586074E+00  4.2031368E+01  1.7244307E+01  2.2590907E+00
 4.6742684E-06  1.6405964E-06  1.0127612E-11  4.2734537E+01  1.7564939E+01 -2.4288940E+00  4.2735405E+01  1.7565213E+01  2.4293780E+00
 5.6019236E-06  2.0012835E-06  1.2275114E-11  4.3356292E+01  1.7844826E+01 -2.5765845E+00  4.3357153E+01  1.7845084E+01  2.5770692E+00
 6.8437526E-06  2.4708015E-06  1.4926398E-11  4.4560646E+01  1.8307779E+01 -2.7035557E+00  4.4561500E+01  1.8308023E+01  2.7040412E+00
 8.4776211E-06  3.0778123E-06  1.8210862E-11  4.6196125E+01  1.8909936E+01 -2.8158742E+00  4.6196974E+01  1.8910167E+01  2.8163607E+00
 1.0542505E-05  3.8401614E-06  2.2293970E-11  4.7871002E+01  1.9496946E+01 -2.9070917E+00  4.7871844E+01  1.9497162E+01  2.9075791E+00
 1.3253480E-05  4.8230993E-06  2.7388082E-11  4.9881161E+01  2.0187726E+01 -2.9853357E+00  4.9881999E+01  2.0187930E+01  2.9858244E+00
 1.6903459E-05  6.1089749E-06  3.3766708E-11  5.2441923E+01  2.1021948E+01 -3.0399281E+00  5.2442756E+01  2.1022139E+01  3.0404181E+00
 2.1693554E-05  7.7708670E-06  4.1783545E-11  5.5252304E+01  2.1909748E+01 -3.0883753E+00  5.5253133E+01  2.1909927E+01  3.0888669E+00
 2.7985055E-05  9.9191578E-06  5.1897664E-11  5.8262001E+01  2.2829880E+01 -3.1232740E+00  5.8262826E+01  2.2830049E+01  3.1237673E+00
 3.6559743E-05  1.2770084E-05  6.4707285E-11  6.1898577E+01  2.3912413E+01 -3.1405345E+00  6.1899399E+01  2.3912571E+01  3.1410298E+00
 4.8059609E-05  1.6534321E-05  8.0995025E-11  6.5865213E+01  2.5083146E+01 -3.1531414E+00  6.5866033E+01  2.5083294E+01  3.1536389E+00
 6.3464337E-05  2.1483807E-05  1.0178900E-10  7.0085867E+01  2.6293236E+01 -3.1473140E+00  7.0086684E+01  2.6293374E+01  3.1478138E+00
 8.4222199E-05  2.8040790E-05  1.2844525E-10  7.4599326E+01  2.7564792E+01 -3.1270264E+00  7.4600141E+01  2.7564921E+01  3.1275288E+00
 1.1249248E-04  3.6916085E-05  1.6276005E-10  7.9513611E+01  2.9006921E+01 -3.1013099E+00  7.9514424E+01  2.9007042E+01  3.1018152E+00
 1.5098538E-04  4.8816071E-05  2.0712275E-10  8.4758599E+01  3.0513439E+01 -3.0602325E+00  8.4759411E+01  3.0513552E+01  3.0607409E+00
 2.0366982E-04  6.4849663E-05  2.6472551E-10  9.0361557E+01  3.2084541E+01 -3.0050697E+00  9.0362368E+01  3.2084647E+01  3.0055813E+00
 2.7614187E-04  8.6626644E-05  3.3985176E-10  9.6363122E+01  3.3738338E+01 -2.9489358E+00  9.6363933E+01  3.3738437E+01  2.9494510E+00
 1.6502336E-06  4.8456568E-07  3.2971839E-12  4.1242157E+01  1.6930741E+01 -6.8080377E-01  4.1243164E+01  1.6931162E+01  6.8133476E-01
 1.8079786E-06  5.5530367E-07  3.9096103E-12  3.9709386E+01  1.6600239E+01 -9.8646350E-01  3.9710380E+01  1.6600641E+01  9.8699566E-01
 1.9668672E-06  6.3514923E-07  4.6586944E-12  3.7905785E+01  1.6150758E+01 -1.2679215E+00  3.7906768E+01  1.6151141E+01  1.2684548E+00
 2.2089895E-06  7.3955635E-07  5.5605891E-12  3.7158458E+01  1.5927880E+01 -1.5235901E+00  3.7159430E+01  1.5928245E+01  1.5241243E+00
 2.5786992E-06  8.7827713E-07  6.6560976E-12  3.7570335E+01  1.5964622E+01 -1.7535869E+00  3.7571296E+01  1.5964968E+01  1.7541221E+00
 3.0079857E-06  1.0425026E-06  7.9908799E-12  3.7811634E+01  1.5923253E+01 -1.9579368E+00  3.7812586E+01  1.5923582E+01  1.9584729E+00
