PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
   1.6399999999999997        1.7035155079723008        1.7708496754409622        1.8422874613127005        1.9181389401349327        1.9987418343506362        2.0844643326051511        2.1757082297832402        2.2729124293147147        2.3765568538638067        2.4871668169248413        2.6053179152178592        2.7316415102681906        2.8668308773465925        3.0116481112556830        3.1669318915269042        3.3336062247368710        3.5126902992138720        3.7053096077983994        3.9127085180359846        4.1362644967971800        4.3775042285267931        4.6381219039419141        4.9199999999999999     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
 2.6275981E-06  5.7392074E-07 -1.0194161E-11  6.7884322E+01  2.2065251E+01  2.3875457E+00  6.7894452E+01  2.2069571E+01 -2.3849965E+00
 2.9086816E-06  6.5187163E-07 -1.1902685E-11  6.5699418E+01  2.1406557E+01  2.1349402E+00  6.5709425E+01  2.1410681E+01 -2.1324408E+00
 3.2049096E-06  7.3845526E-07 -1.3927722E-11  6.3163559E+01  2.0600732E+01  1.9087605E+00  6.3173452E+01  2.0604666E+01 -1.9063116E+00
 3.6195817E-06  8.5254126E-07 -1.6351919E-11  6.1897767E+01  2.0085155E+01  1.7115796E+00  6.1907551E+01  2.0088900E+01 -1.7091828E+00
 4.2100560E-06  1.0054452E-06 -1.9256599E-11  6.2027259E+01  1.9899867E+01  1.5432507E+00  6.2036941E+01  1.9903427E+01 -1.5409059E+00
 4.8953227E-06  1.1847295E-06 -2.2747956E-11  6.1921532E+01  1.9615114E+01  1.4041276E+00  6.1931118E+01  1.9618493E+01 -1.4018348E+00
 5.7630303E-06  1.4228960E-06 -2.6957953E-11  6.2140034E+01  1.9630114E+01  1.2928872E+00  6.2149530E+01  1.9633315E+01 -1.2906464E+00
 6.8476000E-06  1.7289017E-06 -3.2051192E-11  6.2585203E+01  1.9810464E+01  1.2016073E+00  6.2594614E+01  1.9813492E+01 -1.1994184E+00
 8.1523004E-06  2.1022305E-06 -3.8233596E-11  6.2925391E+01  1.9946445E+01  1.1317243E+00  6.2934723E+01  1.9949306E+01 -1.1295861E+00
 9.8583096E-06  2.5887908E-06 -4.5763655E-11  6.3915436E+01  2.0286311E+01  1.0820861E+00  6.3924694E+01  2.0289009E+01 -1.0799985E+00
 1.2062667E-05  3.2179428E-06 -5.4967118E-11  6.5380640E+01  2.0782387E+01  1.0433636E+00  6.5389831E+01  2.0784929E+01 -1.0413237E+00
 1.4819606E-05  4.0071274E-06 -6.6255849E-11  6.6878585E+01  2.1263616E+01  1.0257226E+00  6.6887712E+01  2.1266004E+01 -1.0237312E+00
 1.8381809E-05  5.0239109E-06 -8.0152350E-11  6.8737779E+01  2.1862044E+01  1.0151512E+00  6.8746849E+01  2.1864291E+01 -1.0132030E+00
 2.3096914E-05  6.3555183E-06 -9.7322486E-11  7.1208963E+01  2.2621198E+01  1.0281438E+00  7.1217978E+01  2.2623304E+01 -1.0262396E+00
 2.9207138E-05  8.0755276E-06 -1.1861723E-10  7.3941935E+01  2.3442626E+01  1.0415064E+00  7.3950903E+01  2.3444601E+01 -1.0396419E+00
 3.7139432E-05  1.0298037E-05 -1.4512890E-10  7.6881160E+01  2.4302771E+01  1.0651398E+00  7.6890083E+01  2.4304620E+01 -1.0633132E+00
 4.7792503E-05  1.3250692E-05 -1.7826480E-10  8.0502223E+01  2.5343956E+01  1.1042255E+00  8.0511105E+01  2.5345684E+01 -1.1024356E+00
 6.1913169E-05  1.7148930E-05 -2.1984569E-10  8.4471821E+01  2.6486533E+01  1.1412363E+00  8.4480669E+01  2.6488151E+01 -1.1394776E+00
 8.0633859E-05  2.2275510E-05 -2.7223588E-10  8.8707755E+01  2.7675166E+01  1.1947544E+00  8.8716571E+01  2.7676676E+01 -1.1930259E+00
 1.0561021E-04  2.9068489E-05 -3.3851907E-10  9.3250954E+01  2.8934482E+01  1.2592443E+00  9.3259741E+01  2.8935892E+01 -1.2575435E+00
 1.3929775E-04  3.8269983E-05 -4.2273358E-10  9.8225313E+01  3.0384226E+01  1.3239197E+00  9.8234077E+01  3.0385544E+01 -1.3222423E+00
 1.8476788E-04  5.0613332E-05 -5.3019020E-10  1.0355048E+02  3.1907294E+01  1.4016561E+00  1.0355922E+02  3.1908525E+01 -1.4000005E+00
 2.4648515E-04  6.7252001E-05 -6.6790375E-10  1.0925263E+02  3.3504064E+01  1.4907884E+00  1.0926136E+02  3.3505212E+01 -1.4891525E+00
 3.3072060E-04  8.9859754E-05 -8.4517883E-10  1.1537437E+02  3.5195406E+01  1.5758906E+00  1.1538308E+02  3.5196481E+01 -1.5742701E+00
 2.4109146E-06  5.2775842E-07 -1.0375421E-11  6.2366875E+01  2.0358147E+01  2.3108333E+00  6.2377590E+01  2.0362719E+01 -2.3080900E+00
 2.6733384E-06  6.0165256E-07 -1.2107504E-11  6.0446018E+01  1.9814977E+01  2.0775247E+00  6.0456603E+01  1.9819342E+01 -2.0748344E+00
 2.9518623E-06  6.8432466E-07 -1.4158653E-11  5.8215382E+01  1.9138832E+01  1.8693109E+00  5.8225846E+01  1.9142996E+01 -1.8666742E+00
 3.3402598E-06  7.9276533E-07 -1.6613223E-11  5.7141922E+01  1.8717720E+01  1.6884124E+00  5.7152272E+01  1.8721684E+01 -1.6858311E+00
 3.8910905E-06  9.3739866E-07 -1.9552732E-11  5.7339240E+01  1.8588592E+01  1.5340329E+00  5.7349482E+01  1.8592360E+01 -1.5315069E+00
 4.5327768E-06  1.1077073E-06 -2.3084060E-11  5.7335131E+01  1.8371633E+01  1.4062718E+00  5.7345272E+01  1.8375209E+01 -1.4038010E+00
 5.3470602E-06  1.3332481E-06 -2.7339949E-11  5.7649384E+01  1.8422800E+01  1.3040144E+00  5.7659429E+01  1.8426189E+01 -1.3015990E+00
 6.3671014E-06  1.6227763E-06 -3.2485897E-11  5.8186506E+01  1.8622715E+01  1.2200154E+00  5.8196462E+01  1.8625920E+01 -1.2176552E+00
 7.5984558E-06  1.9768075E-06 -3.8728838E-11  5.8639973E+01  1.8784466E+01  1.1555708E+00  5.8649846E+01  1.8787495E+01 -1.1532644E+00
 9.2055175E-06  2.4376871E-06 -4.6328394E-11  5.9671335E+01  1.9130575E+01  1.1097551E+00  5.9681130E+01  1.9133430E+01 -1.1075025E+00
 1.1280326E-05  3.0333296E-06 -5.5611572E-11  6.1128911E+01  1.9618866E+01  1.0740061E+00  6.1138634E+01  1.9621557E+01 -1.0718042E+00
 1.3879895E-05  3.7812667E-06 -6.6991608E-11  6.2625999E+01  2.0094802E+01  1.0580083E+00  6.2635654E+01  2.0097329E+01 -1.0558580E+00
 1.7239473E-05  4.7451418E-06 -8.0992452E-11  6.4453323E+01  2.0679298E+01  1.0483572E+00  6.4462918E+01  2.0681675E+01 -1.0462527E+00
 2.1680018E-05  6.0065596E-06 -9.8281473E-11  6.6828439E+01  2.1409692E+01  1.0607586E+00  6.6837977E+01  2.1411921E+01 -1.0587008E+00
 2.7437762E-05  7.6364325E-06 -1.1971107E-10  6.9450396E+01  2.2198746E+01  1.0737175E+00  6.9459883E+01  2.2200835E+01 -1.0717018E+00
 3.4918044E-05  9.7432549E-06 -1.4637479E-10  7.2270273E+01  2.3024591E+01  1.0964782E+00  7.2279712E+01  2.3026548E+01 -1.0945027E+00
 4.4957267E-05  1.2540275E-05 -1.7968072E-10  7.5714496E+01  2.4016010E+01  1.1339187E+00  7.5723893E+01  2.4017838E+01 -1.1319820E+00
 5.8267327E-05  1.6232938E-05 -2.2144959E-10  7.9485676E+01  2.5101974E+01  1.1694795E+00  7.9495036E+01  2.5103685E+01 -1.1675758E+00
 7.5919882E-05  2.1089429E-05 -2.7404426E-10  8.3509854E+01  2.6231114E+01  1.2207643E+00  8.3519179E+01  2.6232712E+01 -1.2188927E+00
 9.9478713E-05  2.7524453E-05 -3.4054478E-10  8.7825017E+01  2.7426327E+01  1.2825156E+00  8.7834311E+01  2.7427819E+01 -1.2806733E+00
 1.3124988E-04  3.6236712E-05 -4.2498219E-10  9.2538498E+01  2.8797325E+01  1.3445101E+00  9.2547768E+01  2.8798720E+01 -1.3426925E+00
 1.7413847E-04  4.7921782E-05 -5.3265455E-10  9.7581553E+01  3.0236588E+01  1.4190006E+00  9.7590800E+01  3.0237890E+01 -1.4172059E+00
 2.3236199E-04  6.3670570E-05 -6.7055551E-10  1.0298089E+02  3.1744588E+01  1.5043404E+00  1.0299011E+02  3.1745802E+01 -1.5025665E+00
 3.1184105E-04  8.5065338E-05 -8.4795574E-10  1.0877657E+02  3.3340945E+01  1.5859003E+00  1.0878579E+02  3.3342082E+01 -1.5841425E+00
 2.2112938E-06  4.8560829E-07 -1.0479779E-11  5.7271316E+01  1.8796727E+01  2.2365678E+00  5.7282637E+01  1.8801560E+01 -2.2336142E+00
 2.4568486E-06  5.5562119E-07 -1.2223268E-11  5.5605119E+01  1.8353759E+01  2.0214491E+00  5.5616304E+01  1.8358375E+01 -2.0185520E+00
 2.7194395E-06  6.3448822E-07 -1.4285910E-11  5.3666304E+01  1.7790917E+01  1.8300281E+00  5.3677362E+01  1.7795319E+01 -1.8271882E+00
 3.0838351E-06  7.3751889E-07 -1.6753349E-11  5.2774184E+01  1.7452233E+01  1.6642287E+00  5.2785121E+01  1.7456424E+01 -1.6614476E+00
 3.5980655E-06  8.7432405E-07 -1.9706602E-11  5.3031623E+01  1.7371706E+01  1.5227512E+00  5.3042447E+01  1.7375690E+01 -1.5200290E+00
 4.1993879E-06  1.0360689E-06 -2.3252407E-11  5.3117753E+01  1.7213809E+01  1.4054990E+00  5.3128469E+01  1.7217590E+01 -1.4028355E+00
 4.9637814E-06  1.2496481E-06 -2.7523255E-11  5.3512192E+01  1.7295761E+01  1.3115463E+00  5.3522808E+01  1.7299344E+01 -1.3089417E+00
 5.9231564E-06  1.5235952E-06 -3.2684234E-11  5.4123029E+01  1.7511534E+01  1.2343087E+00  5.4133551E+01  1.7514923E+01 -1.2317628E+00
 7.0851346E-06  1.8593048E-06 -3.8941649E-11  5.4668930E+01  1.7694660E+01  1.1749366E+00  5.4679365E+01  1.7697862E+01 -1.1724480E+00
