PdfType: replica
Format: lhagrid1
FromMCReplica: 30
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  6.3839085e-02  1.1644409e+00  1.5848788e+00  1.5848811e+00  2.3731936e+01  1.5850431e+00  1.5850453e+00  1.1643351e+00  6.3839085e-02  0.0000000e+00 
  0.0000000e+00  4.8812360e-01  1.5832837e+00  2.0051765e+00  2.0051788e+00  2.4138350e+01  2.0053441e+00  2.0053465e+00  1.5831773e+00  4.8812397e-01  0.0000000e+00 
  0.0000000e+00  9.6620133e-01  2.0560022e+00  2.4793495e+00  2.4793519e+00  2.4521590e+01  2.4795205e+00  2.4795229e+00  2.0558951e+00  9.6620204e-01  0.0000000e+00 
  0.0000000e+00  1.5024175e+00  2.5869369e+00  3.0117385e+00  3.0117410e+00  2.5041615e+01  3.0119128e+00  3.0119154e+00  2.5868291e+00  1.5024185e+00  0.0000000e+00 
  0.0000000e+00  2.1014977e+00  3.1808087e+00  3.6070640e+00  3.6070667e+00  2.5903010e+01  3.6072417e+00  3.6072444e+00  3.1807002e+00  2.1014990e+00  0.0000000e+00 
  0.0000000e+00  2.7700935e+00  3.8442652e+00  4.2719740e+00  4.2719767e+00  2.7381112e+01  4.2721550e+00  4.2721578e+00  3.8441560e+00  2.7700952e+00  0.0000000e+00 
  0.0000000e+00  3.5134977e+00  4.5825948e+00  5.0117567e+00  5.0117595e+00  2.9777815e+01  5.0119411e+00  5.0119439e+00  4.5824849e+00  3.5134996e+00  0.0000000e+00 
  0.0000000e+00  4.3393484e+00  5.4034321e+00  5.8340468e+00  5.8340497e+00  3.3478466e+01  5.8342345e+00  5.8342374e+00  5.4033214e+00  4.3393506e+00  0.0000000e+00 
  0.0000000e+00  5.2631939e+00  6.3223217e+00  6.7543889e+00  6.7543919e+00  3.9012570e+01  6.7545800e+00  6.7545830e+00  6.3222102e+00  5.2631964e+00  0.0000000e+00 
  0.0000000e+00  6.2810982e+00  7.3353238e+00  7.7688436e+00  7.7688467e+00  4.6783766e+01  7.7690380e+00  7.7690412e+00  7.3352116e+00  6.2811009e+00  0.0000000e+00 
  0.0000000e+00  7.4153715e+00  8.4647459e+00  8.8997185e+00  8.8997217e+00  5.7509576e+01  8.8999163e+00  8.8999195e+00  8.4646329e+00  7.4153745e+00  0.0000000e+00 
  0.0000000e+00  8.6543788e+00  9.6991145e+00  1.0135490e+01  1.0135493e+01  7.1377107e+01  1.0135691e+01  1.0135694e+01  9.6990008e+00  8.6543820e+00  0.0000000e+00 
  0.0000000e+00  6.3006774e-02  1.1191976e+00  1.5524353e+00  1.5524379e+00  2.2215515e+01  1.5526163e+00  1.5526189e+00  1.1190849e+00  6.3006766e-02  0.0000000e+00 
  0.0000000e+00  4.6666442e-01  1.5175026e+00  1.9522383e+00  1.9522410e+00  2.2598186e+01  1.9524230e+00  1.9524257e+00  1.5173893e+00  4.6666482e-01  0.0000000e+00 
  0.0000000e+00  9.2118342e-01  1.9667493e+00  2.4029826e+00  2.4029854e+00  2.2987156e+01  2.4031710e+00  2.4031738e+00  1.9666352e+00  9.2118421e-01  0.0000000e+00 
  0.0000000e+00  1.4306377e+00  2.4710071e+00  2.9087377e+00  2.9087406e+00  2.3542259e+01  2.9089298e+00  2.9089327e+00  2.4708923e+00  1.4306389e+00  0.0000000e+00 
  0.0000000e+00  1.9994928e+00  3.0347369e+00  3.4739642e+00  3.4739673e+00  2.4466376e+01  3.4741601e+00  3.4741630e+00  3.0346213e+00  1.9994943e+00  0.0000000e+00 
  0.0000000e+00  2.6339591e+00  3.6641453e+00  4.1048689e+00  4.1048720e+00  2.6025180e+01  4.1050684e+00  4.1050715e+00  3.6640289e+00  2.6339610e+00  0.0000000e+00 
  0.0000000e+00  3.3391451e+00  4.3643364e+00  4.8065559e+00  4.8065592e+00  2.8516579e+01  4.8067591e+00  4.8067623e+00  4.3642192e+00  3.3391472e+00  0.0000000e+00 
