PdfType: replica
Format: lhagrid1
FromMCReplica: 48
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  8.6625317e-07  1.0046573e+00  1.0428492e+00  1.3923575e+00  5.6312721e+01  1.3926133e+00  1.0431057e+00  1.0045493e+00  8.6625516e-07  0.0000000e+00 
  0.0000000e+00  7.1157965e-01  1.7130757e+00  1.7518180e+00  2.1006889e+00  5.9359014e+01  2.1009495e+00  1.7520794e+00  1.7129665e+00  7.1158007e-01  0.0000000e+00 
  0.0000000e+00  1.4917797e+00  2.4901726e+00  2.5294609e+00  2.8777064e+00  6.2908696e+01  2.8779718e+00  2.5297271e+00  2.4900622e+00  1.4917806e+00  0.0000000e+00 
  0.0000000e+00  2.3462471e+00  3.3415907e+00  3.3814208e+00  3.7290520e+00  6.7189897e+01  3.7293222e+00  3.3816918e+00  3.3414792e+00  2.3462483e+00  0.0000000e+00 
  0.0000000e+00  3.2811782e+00  4.2735231e+00  4.3138907e+00  4.6609180e+00  7.2480338e+01  4.6611929e+00  4.3141666e+00  4.2734103e+00  3.2811797e+00  0.0000000e+00 
  0.0000000e+00  4.3047457e+00  5.2941398e+00  5.3350409e+00  5.6814738e+00  7.9127306e+01  5.6817535e+00  5.3353216e+00  5.2940257e+00  4.3047476e+00  0.0000000e+00 
  0.0000000e+00  5.4241085e+00  6.4105963e+00  6.4520274e+00  6.7978748e+00  8.7517934e+01  6.7981592e+00  6.4523129e+00  6.4104811e+00  5.4241107e+00  0.0000000e+00 
  0.0000000e+00  6.6487991e+00  7.6324228e+00  7.6743804e+00  8.0196504e+00  9.8120117e+01  8.0199395e+00  7.6746707e+00  7.6323063e+00  6.6488016e+00  0.0000000e+00 
  0.0000000e+00  7.9959229e+00  8.9767223e+00  9.0192029e+00  9.3639030e+00  1.1152952e+02  9.3641968e+00  9.0194980e+00  8.9766045e+00  7.9959258e+00  0.0000000e+00 
  0.0000000e+00  9.4649703e+00  1.0442983e+01  1.0485983e+01  1.0830120e+01  1.2829101e+02  1.0830419e+01  1.0486283e+01  1.0442863e+01  9.4649735e+00  0.0000000e+00 
  0.0000000e+00  1.1079756e+01  1.2055016e+01  1.2098534e+01  1.2442114e+01  1.4918027e+02  1.2442417e+01  1.2098838e+01  1.2054896e+01  1.1079759e+01  0.0000000e+00 
  0.0000000e+00  1.2810976e+01  1.3783610e+01  1.3827624e+01  1.4170673e+01  1.7399385e+02  1.4170981e+01  1.3827934e+01  1.3783489e+01  1.2810980e+01  0.0000000e+00 
  0.0000000e+00  1.1046737e-06  9.7973406e-01  1.0227532e+00  1.3682560e+00  5.2896618e+01  1.3685367e+00  1.0230349e+00  9.7961628e-01  1.1046718e-06  0.0000000e+00 
  0.0000000e+00  6.7172402e-01  1.6483613e+00  1.6919306e+00  2.0367836e+00  5.5785210e+01  2.0370696e+00  1.6922176e+00  1.6482423e+00  6.7172449e-01  0.0000000e+00 
  0.0000000e+00  1.4078780e+00  2.3814757e+00  2.4255906e+00  2.7698058e+00  5.9175541e+01  2.7700971e+00  2.4258829e+00  2.3813554e+00  1.4078789e+00  0.0000000e+00 
  0.0000000e+00  2.2137339e+00  3.1843448e+00  3.2290011e+00  3.5725897e+00  6.3289339e+01  3.5728862e+00  3.2292988e+00  3.1842232e+00  2.2137352e+00  0.0000000e+00 
  0.0000000e+00  3.0951074e+00  4.0627811e+00  4.1079747e+00  4.4509469e+00  6.8395626e+01  4.4512486e+00  4.1082776e+00  4.0626582e+00  3.0951091e+00  0.0000000e+00 
  0.0000000e+00  4.0595982e+00  5.0243814e+00  5.0701083e+00  5.4124737e+00  7.4824932e+01  5.4127806e+00  5.0704166e+00  5.0242572e+00  4.0596003e+00  0.0000000e+00 
  0.0000000e+00  5.1140211e+00  6.0759577e+00  6.1222143e+00  6.4639816e+00  8.2951715e+01  6.4642938e+00  6.1225279e+00  6.0758322e+00  5.1140236e+00  0.0000000e+00 
