PdfType: replica
Format: lhagrid1
FromMCReplica: 142
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  2.4394034e-03  2.5283389e+00  2.5411925e+00  2.5411951e+00  2.5867828e+01  2.5415640e+00  2.5415664e+00  2.5279593e+00  2.4394034e-03  0.0000000e+00 
  0.0000000e+00  5.5030831e-01  3.0654766e+00  3.0783979e+00  3.0784006e+00  2.7559895e+01  3.0787755e+00  3.0787780e+00  3.0650912e+00  5.5030861e-01  0.0000000e+00 
  0.0000000e+00  1.1611034e+00  3.6657294e+00  3.6787182e+00  3.6787210e+00  2.9603690e+01  3.6791019e+00  3.6791045e+00  3.6653381e+00  1.1611039e+00  0.0000000e+00 
  0.0000000e+00  1.8399390e+00  4.3342014e+00  4.3472578e+00  4.3472608e+00  3.2200876e+01  4.3476476e+00  4.3476504e+00  4.3338042e+00  1.8399398e+00  0.0000000e+00 
  0.0000000e+00  2.5924041e+00  5.0764715e+00  5.0895954e+00  5.0895984e+00  3.5598423e+01  5.0899913e+00  5.0899941e+00  5.0760684e+00  2.5924052e+00  0.0000000e+00 
  0.0000000e+00  3.4259953e+00  5.9000271e+00  5.9132183e+00  5.9132214e+00  4.0111613e+01  5.9136203e+00  5.9136233e+00  5.8996181e+00  3.4259966e+00  0.0000000e+00 
  0.0000000e+00  4.3470843e+00  6.8112309e+00  6.8244896e+00  6.8244929e+00  4.6086642e+01  6.8248977e+00  6.8249007e+00  6.8108160e+00  4.3470859e+00  0.0000000e+00 
  0.0000000e+00  5.3643390e+00  7.8187425e+00  7.8320688e+00  7.8320722e+00  5.3949616e+01  7.8324829e+00  7.8324861e+00  7.8183217e+00  5.3643408e+00  0.0000000e+00 
  0.0000000e+00  6.4939976e+00  8.9387924e+00  8.9521861e+00  8.9521896e+00  6.4263874e+01  8.9526062e+00  8.9526096e+00  8.9383657e+00  6.4939995e+00  0.0000000e+00 
  0.0000000e+00  7.7342099e+00  1.0169523e+01  1.0182984e+01  1.0182988e+01  7.7491109e+01  1.0183410e+01  1.0183414e+01  1.0169090e+01  7.7342120e+00  0.0000000e+00 
  0.0000000e+00  9.1077958e+00  1.1533747e+01  1.1547276e+01  1.1547279e+01  9.4376110e+01  1.1547708e+01  1.1547712e+01  1.1533308e+01  9.1077982e+00  0.0000000e+00 
  0.0000000e+00  1.0593854e+01  1.3010874e+01  1.3024468e+01  1.3024472e+01  1.1487717e+02  1.3024906e+01  1.3024910e+01  1.3010430e+01  1.0593857e+01  0.0000000e+00 
  0.0000000e+00  2.5627771e-03  2.4379754e+00  2.4513857e+00  2.4513888e+00  2.4748512e+01  2.4517932e+00  2.4517963e+00  2.4375558e+00  2.5627771e-03  0.0000000e+00 
  0.0000000e+00  5.2414376e-01  2.9492046e+00  2.9626854e+00  2.9626886e+00  2.6420471e+01  2.9630995e+00  2.9631027e+00  2.9487787e+00  5.2414409e-01  0.0000000e+00 
  0.0000000e+00  1.1049838e+00  3.5198751e+00  3.5334262e+00  3.5334295e+00  2.8455567e+01  3.5338469e+00  3.5338502e+00  3.5194429e+00  1.1049844e+00  0.0000000e+00 
  0.0000000e+00  1.7498669e+00  4.1547608e+00  4.1683824e+00  4.1683858e+00  3.1050405e+01  4.1688097e+00  4.1688131e+00  4.1543223e+00  1.7498678e+00  0.0000000e+00 
  0.0000000e+00  2.4640496e+00  4.8591087e+00  4.8728005e+00  4.8728041e+00  3.4444972e+01  4.8732344e+00  4.8732380e+00  4.8586639e+00  2.4640508e+00  0.0000000e+00 
  0.0000000e+00  3.2545121e+00  5.6398901e+00  5.6536522e+00  5.6536559e+00  3.8939777e+01  5.6540927e+00  5.6540963e+00  5.6394390e+00  3.2545136e+00  0.0000000e+00 
  0.0000000e+00  4.1273389e+00  6.5031808e+00  6.5170132e+00  6.5170170e+00  4.4870912e+01  6.5174602e+00  6.5174640e+00  6.5027234e+00  4.1273407e+00  0.0000000e+00 
