PdfType: replica
Format: lhagrid1
FromMCReplica: 147
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  2.5430927e-07  1.3736705e+00  1.3142704e+00  1.4373468e+00  3.7092663e+01  1.4379902e+00  1.3149139e+00  1.3729602e+00  2.5431703e-07  0.0000000e+00 
  0.0000000e+00  6.1220102e-01  1.9817150e+00  1.9226347e+00  2.0451002e+00  4.0076124e+01  2.0457538e+00  1.9232883e+00  1.9809959e+00  6.1220156e-01  0.0000000e+00 
  0.0000000e+00  1.2873237e+00  2.6527586e+00  2.5939944e+00  2.7158566e+00  4.3528075e+01  2.7165203e+00  2.5946582e+00  2.6520308e+00  1.2873247e+00  0.0000000e+00 
  0.0000000e+00  2.0304953e+00  3.3919241e+00  3.3334725e+00  3.4547383e+00  4.7629452e+01  3.4554122e+00  3.3341464e+00  3.3911874e+00  2.0304969e+00  0.0000000e+00 
  0.0000000e+00  2.8472539e+00  4.2047448e+00  4.1466025e+00  4.2672785e+00  5.2604207e+01  4.2679624e+00  4.1472865e+00  4.2039993e+00  2.8472558e+00  0.0000000e+00 
  0.0000000e+00  3.7450188e+00  5.0986363e+00  5.0408003e+00  5.1608925e+00  5.8745172e+01  5.1615865e+00  5.0414944e+00  5.0978820e+00  3.7450212e+00  0.0000000e+00 
  0.0000000e+00  4.7299599e+00  6.0797644e+00  6.0222319e+00  6.1417460e+00  6.6370083e+01  6.1424500e+00  6.0229360e+00  6.0790012e+00  4.7299627e+00  0.0000000e+00 
  0.0000000e+00  5.8105171e+00  7.1565655e+00  7.0993339e+00  7.2182752e+00  7.5877854e+01  7.2189893e+00  7.1000481e+00  7.1557934e+00  5.8105203e+00  0.0000000e+00 
  0.0000000e+00  7.0029035e+00  8.3452493e+00  8.2883162e+00  8.4066895e+00  8.7815123e+01  8.4074137e+00  8.2890405e+00  8.3444683e+00  7.0029070e+00  0.0000000e+00 
  0.0000000e+00  8.3043607e+00  9.6430543e+00  9.5864174e+00  9.7042272e+00  1.0258719e+02  9.7049615e+00  9.5871518e+00  9.6422644e+00  8.3043647e+00  0.0000000e+00 
  0.0000000e+00  9.7377311e+00  1.1072820e+01  1.1016477e+01  1.1133728e+01  1.2092758e+02  1.1134472e+01  1.1017222e+01  1.1072021e+01  9.7377353e+00  0.0000000e+00 
  0.0000000e+00  1.1280707e+01  1.2612357e+01  1.2556297e+01  1.2673011e+01  1.4275615e+02  1.2673765e+01  1.2557051e+01  1.2611550e+01  1.1280711e+01  0.0000000e+00 
  0.0000000e+00  2.3841567e-07  1.3408401e+00  1.2838645e+00  1.4023309e+00  3.5671814e+01  1.4030321e+00  1.2845656e+00  1.3400716e+00  2.3842148e-07  0.0000000e+00 
  0.0000000e+00  5.8110024e-01  1.9178819e+00  1.8612311e+00  1.9790780e+00  3.8578679e+01  1.9797903e+00  1.8619432e+00  1.9171039e+00  5.8110083e-01  0.0000000e+00 
  0.0000000e+00  1.2212977e+00  2.5540967e+00  2.4977668e+00  2.6150019e+00  4.1944432e+01  2.6157252e+00  2.4984901e+00  2.5533091e+00  1.2212989e+00  0.0000000e+00 
  0.0000000e+00  1.9253632e+00  3.2542504e+00  3.1982382e+00  3.3148683e+00  4.5944869e+01  3.3156026e+00  3.1989725e+00  3.2534534e+00  1.9253649e+00  0.0000000e+00 
  0.0000000e+00  2.6984781e+00  4.0235203e+00  3.9678225e+00  4.0838541e+00  5.0797235e+01  4.0845994e+00  3.9685677e+00  4.0227138e+00  2.6984803e+00  0.0000000e+00 
  0.0000000e+00  3.5475268e+00  4.8687870e+00  4.8134004e+00  4.9288396e+00  5.6780002e+01  4.9295959e+00  4.8141566e+00  4.8679708e+00  3.5475295e+00  0.0000000e+00 
  0.0000000e+00  4.4783745e+00  5.7959116e+00  5.7408335e+00  5.8556860e+00  6.4201914e+01  5.8564532e+00  5.7416007e+00  5.7950859e+00  4.4783776e+00  0.0000000e+00 
  0.0000000e+00  5.4989476e+00  6.8128170e+00  6.7580450e+00  6.8723160e+00  7.3443633e+01  6.8730941e+00  6.7588231e+00  6.8119817e+00  5.4989511e+00  0.0000000e+00 
  0.0000000e+00  6.6239417e+00  7.9341958e+00  7.8797272e+00  7.9934216e+00  8.5002451e+01  7.9942107e+00  7.8805163e+00  7.9333509e+00  6.6239456e+00  0.0000000e+00 
  0.0000000e+00  7.8519193e+00  9.1586072e+00  9.1044398e+00  9.2175621e+00  9.9310087e+01  9.2183622e+00  9.1052399e+00  9.1577526e+00  7.8519236e+00  0.0000000e+00 
  0.0000000e+00  9.2034780e+00  1.0506646e+01  1.0452778e+01  1.0565332e+01  1.1702431e+02  1.0566143e+01  1.0453589e+01  1.0505782e+01  9.2034827e+00  0.0000000e+00 
  0.0000000e+00  1.0655357e+01  1.1955168e+01  1.1901587e+01  1.2013597e+01  1.3797833e+02  1.2014418e+01  1.1902409e+01  1.1954294e+01  1.0655362e+01  0.0000000e+00 
  0.0000000e+00  2.3841761e-07  1.3087844e+00  1.2542825e+00  1.3680532e+00  3.4304707e+01  1.3688168e+00  1.2550462e+00  1.3079528e+00  2.3841955e-07  0.0000000e+00 
  0.0000000e+00  5.5140822e-01  1.8562298e+00  1.8020577e+00  1.9152004e+00  3.7132121e+01  1.9159761e+00  1.8028336e+00  1.8553880e+00  5.5140887e-01  0.0000000e+00 
  0.0000000e+00  1.1582937e+00  2.4592264e+00  2.4053804e+00  2.5179024e+00  4.0408120e+01  2.5186902e+00  2.4061683e+00  2.4583743e+00  1.1582949e+00  0.0000000e+00 
  0.0000000e+00  1.8250933e+00  3.1222066e+00  3.0686833e+00  3.1805916e+00  4.4303384e+01  3.1813914e+00  3.0694832e+00  3.1213442e+00  1.8250952e+00  0.0000000e+00 
  0.0000000e+00  2.5566541e+00  3.8500130e+00  3.7968091e+00  3.9081102e+00  4.9028415e+01  3.9089219e+00  3.7976209e+00  3.8491403e+00  2.5566565e+00  0.0000000e+00 
  0.0000000e+00  3.3593621e+00  4.6490280e+00  4.5961404e+00  4.7068404e+00  5.4848010e+01  4.7076641e+00  4.5969642e+00  4.6481450e+00  3.3593650e+00  0.0000000e+00 
  0.0000000e+00  4.2387899e+00  5.5248204e+00  5.4722465e+00  5.5823510e+00  6.2061524e+01  5.5831866e+00  5.4730823e+00  5.5239271e+00  4.2387933e+00  0.0000000e+00 
  0.0000000e+00  5.2023788e+00  6.4848280e+00  6.4325652e+00  6.5420794e+00  7.1031823e+01  6.5429270e+00  6.4334129e+00  6.4839243e+00  5.2023826e+00  0.0000000e+00 
  0.0000000e+00  6.2634385e+00  7.5423576e+00  7.4904034e+00  7.5993322e+00  8.2211548e+01  7.6001917e+00  7.4912630e+00  7.5414436e+00  6.2634429e+00  0.0000000e+00 
  0.0000000e+00  7.4216748e+00  8.6971116e+00  8.6454637e+00  8.7538117e+00  9.6051256e+01  8.7546832e+00  8.6463354e+00  8.6961872e+00  7.4216796e+00  0.0000000e+00 
  0.0000000e+00  8.6956394e+00  9.9676391e+00  9.9162955e+00  1.0024067e+01  1.1314062e+02  1.0024950e+01  9.9171792e+00  9.9667041e+00  8.6956445e+00  0.0000000e+00 
