PdfType: replica
Format: lhagrid1
FromMCReplica: 143
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  3.1007241e-02  1.9296018e+00  1.4352716e+00  1.4352748e+00  5.4225812e+00  1.4355584e+00  1.4355618e+00  1.9297442e+00  3.1007241e-02  0.0000000e+00 
  0.0000000e+00  4.3616741e-01  2.3280148e+00  1.8358600e+00  1.8358633e+00  4.4266674e+00  1.8361532e+00  1.8361567e+00  2.3281606e+00  4.3616819e-01  0.0000000e+00 
  0.0000000e+00  9.0278833e-01  2.7880093e+00  2.2979914e+00  2.2979949e+00  3.4158324e+00  2.2982910e+00  2.2982947e+00  2.7881584e+00  9.0278983e-01  0.0000000e+00 
  0.0000000e+00  1.4357471e+00  3.3144555e+00  2.8265383e+00  2.8265420e+00  2.6037726e+00  2.8268443e+00  2.8268481e+00  3.3146078e+00  1.4357493e+00  0.0000000e+00 
  0.0000000e+00  2.0404547e+00  3.9127577e+00  3.4269068e+00  3.4269107e+00  2.2563132e+00  3.4272192e+00  3.4272232e+00  3.9129133e+00  2.0404576e+00  0.0000000e+00 
  0.0000000e+00  2.7243850e+00  4.5903837e+00  4.1065667e+00  4.1065708e+00  2.7117512e+00  4.1068854e+00  4.1068896e+00  4.5905424e+00  2.7243884e+00  0.0000000e+00 
  0.0000000e+00  3.4938770e+00  5.3536666e+00  4.8718530e+00  4.8718572e+00  4.3512391e+00  4.8721780e+00  4.8721823e+00  5.3538284e+00  3.4938811e+00  0.0000000e+00 
  0.0000000e+00  4.3577737e+00  6.2114438e+00  5.7316047e+00  5.7316091e+00  7.6403541e+00  5.7319360e+00  5.7319405e+00  6.2116088e+00  4.3577783e+00  0.0000000e+00 
  0.0000000e+00  5.3327279e+00  7.1803632e+00  6.7024709e+00  6.7024755e+00  1.3168463e+01  6.7028085e+00  6.7028132e+00  7.1805312e+00  5.3327330e+00  0.0000000e+00 
  0.0000000e+00  6.4170780e+00  8.2587581e+00  7.7827869e+00  7.7827916e+00  2.1497774e+01  7.7831308e+00  7.7831356e+00  8.2589292e+00  6.4170837e+00  0.0000000e+00 
  0.0000000e+00  7.6344420e+00  9.4702420e+00  8.9961675e+00  8.9961724e+00  3.3400897e+01  8.9965176e+00  8.9965227e+00  9.4704161e+00  7.6344481e+00  0.0000000e+00 
  0.0000000e+00  8.9698103e+00  1.0800000e+01  1.0327735e+01  1.0327740e+01  4.8989865e+01  1.0328091e+01  1.0328096e+01  1.0800177e+01  8.9698169e+00  0.0000000e+00 
  0.0000000e+00  3.2153115e-02  1.8759173e+00  1.4000820e+00  1.4000858e+00  5.3537717e+00  1.4004019e+00  1.4004058e+00  1.8760765e+00  3.2153115e-02  0.0000000e+00 
  0.0000000e+00  4.2311711e-01  2.2603164e+00  1.7865747e+00  1.7865787e+00  4.4850081e+00  1.7869017e+00  1.7869057e+00  2.2604791e+00  4.2311796e-01  0.0000000e+00 
  0.0000000e+00  8.7232083e-01  2.7030726e+00  2.2313877e+00  2.2313918e+00  3.6513202e+00  2.2317216e+00  2.2317258e+00  2.7032389e+00  8.7232248e-01  0.0000000e+00 
  0.0000000e+00  1.3843592e+00  3.2087743e+00  2.7391111e+00  2.7391155e+00  3.0643479e+00  2.7394521e+00  2.7394565e+00  3.2089440e+00  1.3843616e+00  0.0000000e+00 
  0.0000000e+00  1.9643654e+00  3.7825481e+00  3.3148737e+00  3.3148783e+00  2.9855379e+00  3.3152216e+00  3.3152262e+00  3.7827214e+00  1.9643686e+00  0.0000000e+00 
  0.0000000e+00  2.6193358e+00  4.4313845e+00  3.9656676e+00  3.9656724e+00  3.7403146e+00  3.9660224e+00  3.9660272e+00  4.4315611e+00  2.6193397e+00  0.0000000e+00 
  0.0000000e+00  3.3553918e+00  5.1613990e+00  4.6976103e+00  4.6976152e+00  5.7014221e+00  4.6979719e+00  4.6979769e+00  5.1615790e+00  3.3553963e+00  0.0000000e+00 
  0.0000000e+00  4.1809187e+00  5.9809717e+00  5.5190833e+00  5.5190885e+00  9.3157386e+00  5.5194518e+00  5.5194570e+00  5.9811550e+00  4.1809238e+00  0.0000000e+00 
  0.0000000e+00  5.1110297e+00  6.9052110e+00  6.4451963e+00  6.4452017e+00  1.5123306e+01  6.4455717e+00  6.4455771e+00  6.9053976e+00  5.1110354e+00  0.0000000e+00 
  0.0000000e+00  6.1455758e+00  7.9339627e+00  7.4757969e+00  7.4758025e+00  2.3707274e+01  7.4761791e+00  7.4761847e+00  7.9341526e+00  6.1455820e+00  0.0000000e+00 
  0.0000000e+00  7.3058351e+00  9.0885008e+00  8.6321605e+00  8.6321663e+00  3.5763261e+01  8.6325496e+00  8.6325554e+00  9.0886940e+00  7.3058418e+00  0.0000000e+00 
  0.0000000e+00  8.5747936e+00  1.0352001e+01  9.8974018e+00  9.8974078e+00  5.1290639e+01  9.8977976e+00  9.8978036e+00  1.0352197e+01  8.5748008e+00  0.0000000e+00 
  0.0000000e+00  3.3330616e-02  1.8237246e+00  1.3656906e+00  1.3656952e+00  5.2859106e+00  1.3660462e+00  1.3660507e+00  1.8239014e+00  3.3330616e-02  0.0000000e+00 
  0.0000000e+00  4.1047245e-01  2.1944791e+00  1.7384600e+00  1.7384649e+00  4.5388846e+00  1.7388233e+00  1.7388281e+00  2.1946597e+00  4.1047339e-01  0.0000000e+00 
  0.0000000e+00  8.4277064e-01  2.6205041e+00  2.1664645e+00  2.1664696e+00  3.8728459e+00  2.1668355e+00  2.1668405e+00  2.6206886e+00  8.4277247e-01  0.0000000e+00 
  0.0000000e+00  1.3345545e+00  3.1061226e+00  2.6540289e+00  2.6540342e+00  3.4966581e+00  2.6544075e+00  2.6544127e+00  3.1063109e+00  1.3345571e+00  0.0000000e+00 
  0.0000000e+00  1.8906926e+00  3.6561969e+00  3.2060172e+00  3.2060227e+00  3.6666075e+00  3.2064034e+00  3.2064088e+00  3.6563889e+00  1.8906961e+00  0.0000000e+00 
  0.0000000e+00  2.5177337e+00  4.2772699e+00  3.8289742e+00  3.8289798e+00  4.6952872e+00  3.8293679e+00  3.8293735e+00  4.2774655e+00  2.5177379e+00  0.0000000e+00 
  0.0000000e+00  3.2215800e+00  4.9752382e+00  4.5287981e+00  4.5288040e+00  6.9458850e+00  4.5291994e+00  4.5292053e+00  4.9754374e+00  3.2215849e+00  0.0000000e+00 
  0.0000000e+00  4.0101768e+00  5.7580419e+00  5.3134307e+00  5.3134369e+00  1.0846425e+01  5.3138396e+00  5.3138457e+00  5.7582447e+00  4.0101824e+00  0.0000000e+00 
  0.0000000e+00  4.8972325e+00  6.6393848e+00  6.1965769e+00  6.1965833e+00  1.6892017e+01  6.1969933e+00  6.1969996e+00  6.6395911e+00  4.8972387e+00  0.0000000e+00 
  0.0000000e+00  5.8838878e+00  7.6204025e+00  7.1793742e+00  7.1793808e+00  2.5678091e+01  7.1797981e+00  7.1798046e+00  7.6206125e+00  5.8838946e+00  0.0000000e+00 
  0.0000000e+00  6.9892924e+00  8.7202409e+00  8.2809694e+00  8.2809762e+00  3.7830946e+01  8.2814008e+00  8.2814076e+00  8.7204543e+00  6.9892998e+00  0.0000000e+00 
  0.0000000e+00  8.1948129e+00  9.9204509e+00  9.4828551e+00  9.4828622e+00  5.3255253e+01  9.4832938e+00  9.4833009e+00  9.9206677e+00  8.1948209e+00  0.0000000e+00 
  0.0000000e+00  3.4538619e-02  1.7729809e+00  1.3320802e+00  1.3320855e+00  5.2189841e+00  1.3324749e+00  1.3324802e+00  1.7731764e+00  3.4538619e-02  0.0000000e+00 
  0.0000000e+00  3.9822463e-01  2.1304526e+00  1.6914912e+00  1.6914967e+00  4.5884063e+00  1.6918943e+00  1.6918998e+00  2.1306523e+00  3.9822567e-01  0.0000000e+00 
  0.0000000e+00  8.1411683e-01  2.5402416e+00  2.1031853e+00  2.1031910e+00  4.0808198e+00  2.1035968e+00  2.1036025e+00  2.5404454e+00  8.1411884e-01  0.0000000e+00 
  0.0000000e+00  1.2862945e+00  3.0064210e+00  2.5712374e+00  2.5712434e+00  3.9016645e+00  2.5716573e+00  2.5716633e+00  3.0066289e+00  1.2862974e+00  0.0000000e+00 
  0.0000000e+00  1.8193742e+00  3.5336013e+00  3.1002598e+00  3.1002660e+00  4.3013786e+00  3.1006879e+00  3.1006942e+00  3.5338132e+00  1.8193780e+00  0.0000000e+00 
  0.0000000e+00  2.4194849e+00  4.1279057e+00  3.6963774e+00  3.6963838e+00  5.5797936e+00  3.6968138e+00  3.6968203e+00  4.1281215e+00  2.4194896e+00  0.0000000e+00 
  0.0000000e+00  3.0923094e+00  4.7950116e+00  4.3652692e+00  4.3652759e+00  8.0895703e+00  4.3657138e+00  4.3657206e+00  4.7952313e+00  3.0923148e+00  0.0000000e+00 
  0.0000000e+00  3.8453699e+00  5.5424362e+00  5.1144539e+00  5.1144610e+00  1.2239825e+01  5.1149069e+00  5.1149139e+00  5.5426598e+00  3.8453761e+00  0.0000000e+00 
  0.0000000e+00  4.6910939e+00  6.3826025e+00  5.9563558e+00  5.9563630e+00  1.8484716e+01  5.9568169e+00  5.9568243e+00  6.3828300e+00  4.6911008e+00  0.0000000e+00 
  0.0000000e+00  5.6317117e+00  7.3177359e+00  6.8932017e+00  6.8932092e+00  2.7424484e+01  6.8936711e+00  6.8936787e+00  7.3179672e+00  5.6317193e+00  0.0000000e+00 
  0.0000000e+00  6.6844382e+00  8.3650474e+00  7.9422040e+00  7.9422118e+00  3.9623043e+01  7.9426816e+00  7.9426895e+00  8.3652825e+00  6.6844464e+00  0.0000000e+00 
  0.0000000e+00  7.8293648e+00  9.5048078e+00  9.0835771e+00  9.0835852e+00  5.4906247e+01  9.0840627e+00  9.0840709e+00  9.5050464e+00  7.8293736e+00  0.0000000e+00 
  0.0000000e+00  3.5774823e-02  1.7236426e+00  1.2992326e+00  1.2992387e+00  5.1529789e+00  1.2996695e+00  1.2996756e+00  1.7238582e+00  3.5774816e-02  0.0000000e+00 
  0.0000000e+00  3.8636384e-01  2.0681862e+00  1.6456426e+00  1.6456489e+00  4.6336825e+00  1.6460887e+00  1.6460951e+00  2.0684064e+00  3.8636497e-01  0.0000000e+00 
  0.0000000e+00  7.8633769e-01  2.4622229e+00  2.0415127e+00  2.0415193e+00  4.2756466e+00  2.0419680e+00  2.0419747e+00  2.4624475e+00  7.8633991e-01  0.0000000e+00 
  0.0000000e+00  1.2395404e+00  2.9095906e+00  2.4906827e+00  2.4906896e+00  4.2803077e+00  2.4911472e+00  2.4911541e+00  2.9098195e+00  1.2395436e+00  0.0000000e+00 
  0.0000000e+00  1.7503484e+00  3.4146597e+00  2.9975246e+00  2.9975318e+00  4.8916586e+00  2.9979981e+00  2.9980054e+00  3.4148930e+00  1.7503526e+00  0.0000000e+00 
  0.0000000e+00  2.3244971e+00  3.9831604e+00  3.5677701e+00  3.5677777e+00  6.3968643e+00  3.5682528e+00  3.5682604e+00  3.9833979e+00  2.3245022e+00  0.0000000e+00 
  0.0000000e+00  2.9674502e+00  4.6205506e+00  4.2068791e+00  4.2068870e+00  9.1372517e+00  4.2073709e+00  4.2073788e+00  4.6207923e+00  2.9674561e+00  0.0000000e+00 
  0.0000000e+00  3.6863235e+00  5.3339418e+00  4.9219642e+00  4.9219723e+00  1.3503066e+01  4.9224650e+00  4.9224732e+00  5.3341877e+00  3.6863302e+00  0.0000000e+00 
  0.0000000e+00  4.4923776e+00  6.1345898e+00  5.7242824e+00  5.7242909e+00  1.9911120e+01  5.7247922e+00  5.7248008e+00  6.1348398e+00  4.4923852e+00  0.0000000e+00 
  0.0000000e+00  5.3887521e+00  7.0256297e+00  6.6169704e+00  6.6169792e+00  2.8960071e+01  6.6174892e+00  6.6174981e+00  7.0258837e+00  5.3887604e+00  0.0000000e+00 
  0.0000000e+00  6.3909059e+00  8.0225163e+00  7.6154842e+00  7.6154933e+00  4.1157721e+01  7.6160121e+00  7.6160213e+00  8.0227745e+00  6.3909149e+00  0.0000000e+00 
  0.0000000e+00  7.4779602e+00  9.1045455e+00  8.6990655e+00  8.6990749e+00  5.6265087e+01  8.6996021e+00  8.6996116e+00  9.1048076e+00  7.4779698e+00  0.0000000e+00 
  0.0000000e+00  3.7036307e-02  1.6756707e+00  1.2671318e+00  1.2671389e+00  5.0878973e+00  1.2676147e+00  1.2676219e+00  1.6759072e+00  3.7036307e-02  0.0000000e+00 
  0.0000000e+00  3.7487977e-01  2.0076340e+00  1.6008912e+00  1.6008987e+00  4.6748308e+00  1.6013843e+00  1.6013918e+00  2.0078754e+00  3.7488103e-01  0.0000000e+00 
  0.0000000e+00  7.5941123e-01  2.3863907e+00  1.9814122e+00  1.9814200e+00  4.4577280e+00  1.9819154e+00  1.9819232e+00  2.3866369e+00  7.5941368e-01  0.0000000e+00 
  0.0000000e+00  1.1942535e+00  2.8155575e+00  2.4123137e+00  2.4123218e+00  4.6335077e+00  2.4128269e+00  2.4128351e+00  2.8158085e+00  1.1942571e+00  0.0000000e+00 
  0.0000000e+00  1.6835538e+00  3.2992761e+00  2.8977383e+00  2.8977467e+00  5.4392028e+00  2.8982615e+00  2.8982700e+00  3.2995318e+00  1.6835584e+00  0.0000000e+00 
  0.0000000e+00  2.2326792e+00  3.8429081e+00  3.4430496e+00  3.4430584e+00  7.1494324e+00  3.4435828e+00  3.4435917e+00  3.8431684e+00  2.2326848e+00  0.0000000e+00 
  0.0000000e+00  2.8468747e+00  4.4516933e+00  4.0534889e+00  4.0534980e+00  1.0093532e+01  4.0540320e+00  4.0540412e+00  4.4519581e+00  2.8468813e+00  0.0000000e+00 
  0.0000000e+00  3.5328663e+00  5.1323532e+00  4.7357788e+00  4.7357883e+00  1.4642994e+01  4.7363319e+00  4.7363415e+00  5.1326225e+00  3.5328738e+00  0.0000000e+00 
  0.0000000e+00  4.3008527e+00  5.8950818e+00  5.5001148e+00  5.5001247e+00  2.1180554e+01  5.5006778e+00  5.5006878e+00  5.8953557e+00  4.3008610e+00  0.0000000e+00 
  0.0000000e+00  5.1547207e+00  6.7437617e+00  6.3503808e+00  6.3503910e+00  3.0297855e+01  6.3509538e+00  6.3509641e+00  6.7440399e+00  5.1547298e+00  0.0000000e+00 
  0.0000000e+00  6.1083375e+00  7.6922563e+00  7.3004412e+00  7.3004518e+00  4.2452253e+01  7.3010241e+00  7.3010348e+00  7.6925390e+00  6.1083474e+00  0.0000000e+00 
  0.0000000e+00  7.1401243e+00  8.7191564e+00  8.3288349e+00  8.3288458e+00  5.7352205e+01  8.3294274e+00  8.3294385e+00  8.7194433e+00  7.1401349e+00  0.0000000e+00 
  0.0000000e+00  3.8319349e-02  1.6290263e+00  1.2357627e+00  1.2357708e+00  5.0237098e+00  1.2362962e+00  1.2363044e+00  1.6292857e+00  3.8319349e-02  0.0000000e+00 
  0.0000000e+00  3.6376145e-01  1.9487500e+00  1.5572149e+00  1.5572234e+00  4.7119413e+00  1.5577595e+00  1.5577681e+00  1.9490147e+00  3.6376284e-01  0.0000000e+00 
  0.0000000e+00  7.3331517e-01  2.3126879e+00  1.9228507e+00  1.9228596e+00  4.6274375e+00  1.9234064e+00  1.9234154e+00  2.3129578e+00  7.3331786e-01  0.0000000e+00 
  0.0000000e+00  1.1503949e+00  2.7242486e+00  2.3360807e+00  2.3360900e+00  4.9621462e+00  2.3366474e+00  2.3366568e+00  2.7245236e+00  1.1503988e+00  0.0000000e+00 
  0.0000000e+00  1.6189298e+00  3.1873558e+00  2.8008296e+00  2.8008393e+00  5.9457042e+00  2.8014073e+00  2.8014171e+00  3.1876358e+00  1.6189349e+00  0.0000000e+00 
  0.0000000e+00  2.1439414e+00  3.7070256e+00  3.3221155e+00  3.3221256e+00  7.8403298e+00  3.3227041e+00  3.3227144e+00  3.7073106e+00  2.1439476e+00  0.0000000e+00 
  0.0000000e+00  2.7304577e+00  4.2882812e+00  3.9049627e+00  3.9049732e+00  1.0962845e+01  3.9055622e+00  3.9055729e+00  4.2885710e+00  2.7304649e+00  0.0000000e+00 
  0.0000000e+00  3.3848308e+00  4.9374700e+00  4.5557201e+00  4.5557311e+00  1.5666182e+01  4.5563306e+00  4.5563416e+00  4.9377647e+00  3.3848390e+00  0.0000000e+00 
  0.0000000e+00  4.1162936e+00  5.6638206e+00  5.2836175e+00  5.2836289e+00  2.2301954e+01  5.2842388e+00  5.2842504e+00  5.6641201e+00  4.1163027e+00  0.0000000e+00 
  0.0000000e+00  4.9293361e+00  6.4718186e+00  6.0931420e+00  6.0931538e+00  3.1450240e+01  6.0937742e+00  6.0937862e+00  6.4721230e+00  4.9293461e+00  0.0000000e+00 
  0.0000000e+00  5.8363839e+00  7.3738864e+00  6.9967164e+00  6.9967286e+00  4.3523053e+01  6.9973595e+00  6.9973720e+00  7.3741954e+00  5.8363947e+00  0.0000000e+00 
  0.0000000e+00  6.8153964e+00  8.3481479e+00  7.9724152e+00  7.9724279e+00  5.8187030e+01  7.9730689e+00  7.9730818e+00  8.3484615e+00  6.8154081e+00  0.0000000e+00 
  0.0000000e+00  3.9618887e-02  1.5836720e+00  1.2051092e+00  1.2051189e+00  4.9604244e+00  1.2056975e+00  1.2057072e+00  1.5839552e+00  3.9618894e-02  0.0000000e+00 
  0.0000000e+00  3.5299668e-01  1.8914902e+00  1.5145907e+00  1.5146008e+00  4.7451343e+00  1.5151913e+00  1.5152014e+00  1.8917790e+00  3.5299821e-01  0.0000000e+00 
  0.0000000e+00  7.0802607e-01  2.2410598e+00  1.8657943e+00  1.8658048e+00  4.7851670e+00  1.8664070e+00  1.8664176e+00  2.2413543e+00  7.0802903e-01  0.0000000e+00 
