PdfType: replica
Format: lhagrid1
FromMCReplica: 119
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  5.4041470e-07  1.1015766e+00  1.7169230e+00  1.7169230e+00  2.3884565e+01  1.7173716e+00  1.7173716e+00  1.1008582e+00  5.4041618e-07  0.0000000e+00 
  0.0000000e+00  4.7597952e-01  1.5725745e+00  2.1873128e+00  2.1873128e+00  2.5087062e+01  2.1877675e+00  2.1877675e+00  1.5718494e+00  4.7597989e-01  0.0000000e+00 
  0.0000000e+00  1.0082897e+00  2.0999880e+00  2.7141373e+00  2.7141373e+00  2.6480435e+01  2.7145981e+00  2.7145982e+00  2.0992562e+00  1.0082905e+00  0.0000000e+00 
  0.0000000e+00  1.6015258e+00  2.6884073e+00  3.3019853e+00  3.3019854e+00  2.8230590e+01  3.3024522e+00  3.3024523e+00  2.6876688e+00  1.6015269e+00  0.0000000e+00 
  0.0000000e+00  2.2606617e+00  3.3428016e+00  3.9558248e+00  3.9558249e+00  3.0545436e+01  3.9562977e+00  3.9562979e+00  3.3420564e+00  2.2606631e+00  0.0000000e+00 
  0.0000000e+00  2.9925404e+00  4.0700099e+00  4.6824935e+00  4.6824937e+00  3.3701569e+01  4.6829726e+00  4.6829728e+00  4.0692581e+00  2.9925421e+00  0.0000000e+00 
  0.0000000e+00  3.8026953e+00  4.8755616e+00  5.4875199e+00  5.4875201e+00  3.7998120e+01  5.4880050e+00  5.4880053e+00  4.8748030e+00  3.8026972e+00  0.0000000e+00 
  0.0000000e+00  4.6989216e+00  5.7672482e+00  6.3786946e+00  6.3786948e+00  4.3815323e+01  6.3791858e+00  6.3791860e+00  5.7664830e+00  4.6989239e+00  0.0000000e+00 
  0.0000000e+00  5.6967833e+00  6.7606301e+00  7.3715768e+00  7.3715770e+00  5.1681998e+01  7.3720740e+00  7.3720743e+00  6.7598583e+00  5.6967859e+00  0.0000000e+00 
  0.0000000e+00  6.7926821e+00  7.8521056e+00  8.4625640e+00  8.4625643e+00  6.1975316e+01  8.4630672e+00  8.4630676e+00  7.8513271e+00  6.7926849e+00  0.0000000e+00 
  0.0000000e+00  8.0087775e+00  9.0638312e+00  9.6738121e+00  9.6738125e+00  7.5410553e+01  9.6743215e+00  9.6743218e+00  9.0630461e+00  8.0087805e+00  0.0000000e+00 
  0.0000000e+00  9.3302937e+00  1.0381176e+01  1.0990706e+01  1.0990706e+01  9.2087634e+01  1.0991221e+01  1.0991221e+01  1.0380385e+01  9.3302970e+00  0.0000000e+00 
  0.0000000e+00  5.2451941e-07  1.0597380e+00  1.6718610e+00  1.6718613e+00  2.2823463e+01  1.6723447e+00  1.6723449e+00  1.0589715e+00  5.2452231e-07  0.0000000e+00 
  0.0000000e+00  4.5339693e-01  1.5083082e+00  2.1198257e+00  2.1198260e+00  2.4012566e+01  2.1203160e+00  2.1203163e+00  1.5075345e+00  4.5339735e-01  0.0000000e+00 
  0.0000000e+00  9.5992311e-01  2.0100898e+00  2.6210208e+00  2.6210210e+00  2.5407745e+01  2.6215177e+00  2.6215180e+00  2.0093090e+00  9.5992392e-01  0.0000000e+00 
  0.0000000e+00  1.5238760e+00  2.5693752e+00  3.1797375e+00  3.1797378e+00  2.7172306e+01  3.1802410e+00  3.1802414e+00  2.5685874e+00  1.5238771e+00  0.0000000e+00 
  0.0000000e+00  2.1499370e+00  3.1908417e+00  3.8006514e+00  3.8006518e+00  2.9510059e+01  3.8011616e+00  3.8011620e+00  3.1900468e+00  2.1499386e+00  0.0000000e+00 
  0.0000000e+00  2.8444802e+00  3.8808593e+00  4.4901318e+00  4.4901321e+00  3.2685846e+01  4.4906486e+00  4.4906489e+00  3.8800573e+00  2.8444821e+00  0.0000000e+00 
  0.0000000e+00  3.6128091e+00  4.6447274e+00  5.2534768e+00  5.2534772e+00  3.6992609e+01  5.2540002e+00  5.2540006e+00  4.6439184e+00  3.6128113e+00  0.0000000e+00 
