PdfType: replica
Format: lhagrid1
FromMCReplica: 105
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  3.0163128e-04  1.0280571e+00  1.0282053e+00  1.0282112e+00  2.8478015e+02  1.0285497e+00  1.0285556e+00  1.0277377e+00  3.0163128e-04  0.0000000e+00 
  0.0000000e+00  2.3526356e+00  3.3780774e+00  3.3782266e+00  3.3782328e+00  3.0750839e+02  3.3785768e+00  3.3785830e+00  3.3777551e+00  2.3526361e+00  0.0000000e+00 
  0.0000000e+00  4.8314730e+00  5.8546470e+00  5.8547972e+00  5.8548036e+00  3.3381801e+02  5.8551533e+00  5.8551597e+00  5.8543218e+00  4.8314739e+00  0.0000000e+00 
  0.0000000e+00  7.4480459e+00  8.4689949e+00  8.4691463e+00  8.4691529e+00  3.6412718e+02  8.4695082e+00  8.4695148e+00  8.4686669e+00  7.4480473e+00  0.0000000e+00 
  0.0000000e+00  1.0214514e+01  1.1233279e+01  1.1233431e+01  1.1233438e+01  3.9890222e+02  1.1233799e+01  1.1233805e+01  1.1232948e+01  1.0214516e+01  0.0000000e+00 
  0.0000000e+00  1.3144765e+01  1.4161382e+01  1.4161536e+01  1.4161543e+01  4.3866506e+02  1.4161909e+01  1.4161916e+01  1.4161048e+01  1.3144768e+01  0.0000000e+00 
  0.0000000e+00  1.6252787e+01  1.7267292e+01  1.7267447e+01  1.7267454e+01  4.8398941e+02  1.7267826e+01  1.7267833e+01  1.7266955e+01  1.6252790e+01  0.0000000e+00 
  0.0000000e+00  1.9554483e+01  2.0566909e+01  2.0567064e+01  2.0567072e+01  5.3551040e+02  2.0567449e+01  2.0567457e+01  2.0566569e+01  1.9554486e+01  0.0000000e+00 
  0.0000000e+00  2.3071756e+01  2.4082133e+01  2.4082290e+01  2.4082297e+01  5.9397619e+02  2.4082680e+01  2.4082688e+01  2.4081790e+01  2.3071759e+01  0.0000000e+00 
  0.0000000e+00  2.6815155e+01  2.7823512e+01  2.7823670e+01  2.7823678e+01  6.6012936e+02  2.7824067e+01  2.7824075e+01  2.7823166e+01  2.6815158e+01  0.0000000e+00 
  0.0000000e+00  3.0812191e+01  3.1818556e+01  3.1818715e+01  3.1818723e+01  7.3487082e+02  3.1819117e+01  3.1819125e+01  3.1818207e+01  3.0812194e+01  0.0000000e+00 
  0.0000000e+00  3.4946957e+01  3.5951422e+01  3.5951583e+01  3.5951591e+01  8.1603906e+02  3.5951991e+01  3.5951999e+01  3.5951071e+01  3.4946962e+01  0.0000000e+00 
  0.0000000e+00  3.3315021e-04  1.0112840e+00  1.0114425e+00  1.0114494e+00  2.6672406e+02  1.0118183e+00  1.0118252e+00  1.0109417e+00  3.3315027e-04  0.0000000e+00 
  0.0000000e+00  2.1870004e+00  3.1956602e+00  3.1958199e+00  3.1958270e+00  2.8812667e+02  3.1962020e+00  3.1962092e+00  3.1953149e+00  2.1870009e+00  0.0000000e+00 
  0.0000000e+00  4.4899353e+00  5.4963495e+00  5.4965103e+00  5.4965176e+00  3.1285698e+02  5.4968988e+00  5.4969062e+00  5.4960011e+00  4.4899364e+00  0.0000000e+00 
  0.0000000e+00  6.9194296e+00  7.9236405e+00  7.9238025e+00  7.9238101e+00  3.4129621e+02  7.9241974e+00  7.9242050e+00  7.9232891e+00  6.9194311e+00  0.0000000e+00 
  0.0000000e+00  9.4866238e+00  1.0488671e+01  1.0488834e+01  1.0488842e+01  3.7387029e+02  1.0489235e+01  1.0489243e+01  1.0488317e+01  9.4866257e+00  0.0000000e+00 
  0.0000000e+00  1.2204198e+01  1.3204119e+01  1.3204283e+01  1.3204291e+01  4.1105427e+02  1.3204691e+01  1.3204699e+01  1.3203762e+01  1.2204201e+01  0.0000000e+00 
  0.0000000e+00  1.5084989e+01  1.6082819e+01  1.6082984e+01  1.6082992e+01  4.5337465e+02  1.6083398e+01  1.6083406e+01  1.6082458e+01  1.5084992e+01  0.0000000e+00 
