PdfType: replica
Format: lhagrid1
FromMCReplica: 138
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  1.2970803e+00  6.9143033e+00  7.2654752e+00  7.2654786e+00  3.5799637e-01  7.2658133e+00  7.2658162e+00  6.9141526e+00  1.2970803e+00  0.0000000e+00 
  0.0000000e+00  1.6569557e+00  7.2560243e+00  7.6060417e+00  7.6060451e+00  1.3951702e+00  7.6063852e+00  7.6063882e+00  7.2558724e+00  1.6569561e+00  0.0000000e+00 
  0.0000000e+00  2.0724087e+00  7.6536096e+00  8.0024933e+00  8.0024969e+00  2.3986484e+00  8.0028422e+00  8.0028455e+00  7.6534564e+00  2.0724095e+00  0.0000000e+00 
  0.0000000e+00  2.5476829e+00  8.1112841e+00  8.4590544e+00  8.4590582e+00  3.5202642e+00  8.4594088e+00  8.4594122e+00  8.1111296e+00  2.5476841e+00  0.0000000e+00 
  0.0000000e+00  3.0873849e+00  8.6336357e+00  8.9803107e+00  8.9803147e+00  4.9566235e+00  8.9806705e+00  8.9806741e+00  8.6334799e+00  3.0873865e+00  0.0000000e+00 
  0.0000000e+00  3.6980559e+00  9.2271898e+00  9.5727871e+00  9.5727912e+00  6.9760067e+00  9.5731523e+00  9.5731560e+00  9.2270327e+00  3.6980578e+00  0.0000000e+00 
  0.0000000e+00  4.3848254e+00  9.8970587e+00  1.0241595e+01  1.0241599e+01  9.8726309e+00  1.0241966e+01  1.0241970e+01  9.8969003e+00  4.3848276e+00  0.0000000e+00 
  0.0000000e+00  5.1551907e+00  1.0650725e+01  1.0994217e+01  1.0994221e+01  1.4025453e+01  1.0994593e+01  1.0994597e+01  1.0650566e+01  5.1551932e+00  0.0000000e+00 
  0.0000000e+00  6.0246718e+00  1.1503696e+01  1.1846156e+01  1.1846161e+01  1.9959772e+01  1.1846538e+01  1.1846542e+01  1.1503535e+01  6.0246746e+00  0.0000000e+00 
  0.0000000e+00  6.9889217e+00  1.2451609e+01  1.2793053e+01  1.2793057e+01  2.8070398e+01  1.2793439e+01  1.2793444e+01  1.2451447e+01  6.9889248e+00  0.0000000e+00 
  0.0000000e+00  8.0702999e+00  1.3516812e+01  1.3857252e+01  1.3857257e+01  3.9073194e+01  1.3857644e+01  1.3857649e+01  1.3516648e+01  8.0703032e+00  0.0000000e+00 
  0.0000000e+00  9.2591795e+00  1.4690217e+01  1.5029699e+01  1.5029704e+01  5.3146979e+01  1.5030097e+01  1.5030101e+01  1.4690052e+01  9.2591831e+00  0.0000000e+00 
  0.0000000e+00  1.2482045e+00  6.7287836e+00  7.0706877e+00  7.0706920e+00  3.6800253e-01  7.0710558e+00  7.0710601e+00  6.7286219e+00  1.2482045e+00  0.0000000e+00 
  0.0000000e+00  1.5914218e+00  7.0539675e+00  7.3947471e+00  7.3947514e+00  1.3846154e+00  7.3951212e+00  7.3951256e+00  7.0538046e+00  1.5914223e+00  0.0000000e+00 
  0.0000000e+00  1.9871520e+00  7.4319400e+00  7.7716154e+00  7.7716199e+00  2.3912860e+00  7.7719954e+00  7.7719999e+00  7.4317758e+00  1.9871529e+00  0.0000000e+00 
  0.0000000e+00  2.4393651e+00  7.8666530e+00  8.2052440e+00  8.2052486e+00  3.5402366e+00  8.2056299e+00  8.2056346e+00  7.8664874e+00  2.4393665e+00  0.0000000e+00 
  0.0000000e+00  2.9524079e+00  8.3624351e+00  8.6999592e+00  8.6999639e+00  5.0269886e+00  8.7003510e+00  8.7003559e+00  8.3622682e+00  2.9524096e+00  0.0000000e+00 
  0.0000000e+00  3.5323806e+00  8.9253709e+00  9.2618453e+00  9.2618501e+00  7.1107353e+00  9.2622430e+00  9.2622480e+00  8.9252026e+00  3.5323827e+00  0.0000000e+00 
  0.0000000e+00  4.1842346e+00  9.5603953e+00  9.8958363e+00  9.8958413e+00  1.0082576e+01  9.8962400e+00  9.8962451e+00  9.5602256e+00  4.1842371e+00  0.0000000e+00 
