PdfType: replica
Format: lhagrid1
FromMCReplica: 139
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  2.7860209e-01  1.5913813e+00  1.5660649e+00  1.6157352e+00  2.1269049e+01  1.6160983e+00  1.5664276e+00  1.5906107e+00  2.7860209e-01  0.0000000e+00 
  0.0000000e+00  7.8228010e-01  2.0900679e+00  2.0648454e+00  2.1143176e+00  2.1749850e+01  2.1146853e+00  2.0652126e+00  2.0892884e+00  7.8228024e-01  0.0000000e+00 
  0.0000000e+00  1.3494457e+00  2.6523304e+00  2.6272000e+00  2.6764778e+00  2.2397324e+01  2.6768500e+00  2.6275717e+00  2.6515419e+00  1.3494460e+00  0.0000000e+00 
  0.0000000e+00  1.9851901e+00  3.2832552e+00  3.2582154e+00  3.3073019e+00  2.3426600e+01  3.3076787e+00  3.2585915e+00  3.2824578e+00  1.9851905e+00  0.0000000e+00 
  0.0000000e+00  2.6951348e+00  3.9884588e+00  3.9635078e+00  4.0124064e+00  2.5103413e+01  4.0127876e+00  3.9638885e+00  3.9876524e+00  2.6951353e+00  0.0000000e+00 
  0.0000000e+00  3.4869170e+00  4.7755742e+00  4.7507106e+00  4.7994241e+00  2.7764540e+01  4.7998099e+00  4.7510958e+00  4.7747589e+00  3.4869177e+00  0.0000000e+00 
  0.0000000e+00  4.3670768e+00  5.6511369e+00  5.6263594e+00  5.6748907e+00  3.1787490e+01  5.6752810e+00  5.6267491e+00  5.6503128e+00  4.3670776e+00  0.0000000e+00 
  0.0000000e+00  5.3445927e+00  6.6241217e+00  6.5994291e+00  6.6477807e+00  3.7632469e+01  6.6481755e+00  6.5998233e+00  6.6232886e+00  5.3445936e+00  0.0000000e+00 
  0.0000000e+00  6.4361385e+00  7.7111987e+00  7.6865896e+00  7.7347640e+00  4.5885531e+01  7.7351634e+00  7.6869883e+00  7.7103568e+00  6.4361395e+00  0.0000000e+00 
  0.0000000e+00  7.6403467e+00  8.9109967e+00  8.8864699e+00  8.9344695e+00  5.7091723e+01  8.9348735e+00  8.8868731e+00  8.9101459e+00  7.6403478e+00  0.0000000e+00 
  0.0000000e+00  8.9807239e+00  1.0247019e+01  1.0222574e+01  1.0270401e+01  7.2018693e+01  1.0270809e+01  1.0222981e+01  1.0246159e+01  8.9807252e+00  0.0000000e+00 
  0.0000000e+00  1.0437708e+01  1.1699848e+01  1.1675480e+01  1.1723142e+01  9.0672647e+01  1.1723555e+01  1.1675892e+01  1.1698980e+01  1.0437709e+01  0.0000000e+00 
  0.0000000e+00  2.7485764e-01  1.5465387e+00  1.5220145e+00  1.5700334e+00  2.0270557e+01  1.5704237e+00  1.5224043e+00  1.5457094e+00  2.7485758e-01  0.0000000e+00 
  0.0000000e+00  7.5605981e-01  2.0228968e+00  1.9984628e+00  2.0462903e+00  2.0779073e+01  2.0466855e+00  1.9988575e+00  2.0220578e+00  7.5605992e-01  0.0000000e+00 
  0.0000000e+00  1.2972058e+00  2.5592843e+00  2.5349388e+00  2.5825783e+00  2.1484937e+01  2.5829785e+00  2.5353384e+00  2.5584357e+00  1.2972061e+00  0.0000000e+00 
  0.0000000e+00  1.9030744e+00  3.1604755e+00  3.1362170e+00  3.1836717e+00  2.2599781e+01  3.1840768e+00  3.1366215e+00  3.1596173e+00  1.9030748e+00  0.0000000e+00 
  0.0000000e+00  2.5789758e+00  3.8317756e+00  3.8076026e+00  3.8548754e+00  2.4383581e+01  3.8552854e+00  3.8080119e+00  3.8309079e+00  2.5789764e+00  0.0000000e+00 
  0.0000000e+00  3.3320407e+00  4.5803112e+00  4.5562222e+00  4.6033161e+00  2.7159081e+01  4.6037311e+00  4.5566365e+00  4.5794340e+00  3.3320415e+00  0.0000000e+00 
  0.0000000e+00  4.1685501e+00  5.4123592e+00  5.3883529e+00  5.4352706e+00  3.1294126e+01  5.4356904e+00  5.3887721e+00  5.4114724e+00  4.1685510e+00  0.0000000e+00 
