PdfType: replica
Format: lhagrid1
FromMCReplica: 54
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  3.5762739e-07  1.3036100e+00  1.3035217e+00  1.3035222e+00  8.3361465e+01  1.3037720e+00  1.3037724e+00  1.3034890e+00  3.5762835e-07  0.0000000e+00 
  0.0000000e+00  1.0030579e+00  2.3029770e+00  2.3028875e+00  2.3028881e+00  9.0613626e+01  2.3031426e+00  2.3031431e+00  2.3028547e+00  1.0030583e+00  0.0000000e+00 
  0.0000000e+00  2.0865013e+00  3.3827999e+00  3.3827092e+00  3.3827098e+00  9.9086045e+01  3.3829691e+00  3.3829697e+00  3.3826763e+00  2.0865022e+00  0.0000000e+00 
  0.0000000e+00  3.2570141e+00  4.5497580e+00  4.5496661e+00  4.5496668e+00  1.0903102e+02  4.5499308e+00  4.5499315e+00  4.5496330e+00  3.2570154e+00  0.0000000e+00 
  0.0000000e+00  4.5218592e+00  5.8111099e+00  5.8110168e+00  5.8110175e+00  1.2074678e+02  5.8112864e+00  5.8112871e+00  5.8109836e+00  4.5218608e+00  0.0000000e+00 
  0.0000000e+00  5.8901678e+00  7.1759836e+00  7.1758893e+00  7.1758900e+00  1.3459718e+02  7.1761636e+00  7.1761644e+00  7.1758560e+00  5.8901697e+00  0.0000000e+00 
  0.0000000e+00  7.3702268e+00  8.6526623e+00  8.6525667e+00  8.6525676e+00  1.5098161e+02  8.6528459e+00  8.6528468e+00  8.6525333e+00  7.3702291e+00  0.0000000e+00 
  0.0000000e+00  8.9725327e+00  1.0251639e+01  1.0251542e+01  1.0251543e+01  1.7037542e+02  1.0251826e+01  1.0251827e+01  1.0251509e+01  8.9725353e+00  0.0000000e+00 
  0.0000000e+00  1.0714835e+01  1.1990660e+01  1.1990562e+01  1.1990563e+01  1.9338718e+02  1.1990851e+01  1.1990852e+01  1.1990528e+01  1.0714838e+01  0.0000000e+00 
  0.0000000e+00  1.2598242e+01  1.3870831e+01  1.3870732e+01  1.3870733e+01  2.2054296e+02  1.3871026e+01  1.3871027e+01  1.3870698e+01  1.2598245e+01  0.0000000e+00 
  0.0000000e+00  1.4646887e+01  1.5916284e+01  1.5916183e+01  1.5916185e+01  2.5262735e+02  1.5916482e+01  1.5916483e+01  1.5916149e+01  1.4646891e+01  0.0000000e+00 
  0.0000000e+00  1.6815625e+01  1.8081977e+01  1.8081875e+01  1.8081877e+01  2.8904309e+02  1.8082179e+01  1.8082180e+01  1.8081841e+01  1.6815629e+01  0.0000000e+00 
  0.0000000e+00  4.2915053e-07  1.2748438e+00  1.2747484e+00  1.2747493e+00  7.9420189e+01  1.2750233e+00  1.2750242e+00  1.2747121e+00  4.2915636e-07  0.0000000e+00 
  0.0000000e+00  9.4479589e-01  2.2160301e+00  2.2159334e+00  2.2159343e+00  8.6372626e+01  2.2162137e+00  2.2162146e+00  2.2158970e+00  9.4479637e-01  0.0000000e+00 
  0.0000000e+00  1.9645073e+00  3.2322007e+00  3.2321027e+00  3.2321036e+00  9.4482281e+01  3.2323883e+00  3.2323892e+00  3.2320662e+00  1.9645082e+00  0.0000000e+00 
  0.0000000e+00  3.0653227e+00  4.3295397e+00  4.3294405e+00  4.3294415e+00  1.0398807e+02  4.3297315e+00  4.3297324e+00  4.3294038e+00  3.0653241e+00  0.0000000e+00 
  0.0000000e+00  4.2539889e+00  5.5147898e+00  5.5146892e+00  5.5146903e+00  1.1517262e+02  5.5149855e+00  5.5149866e+00  5.5146524e+00  4.2539907e+00  0.0000000e+00 
  0.0000000e+00  5.5389362e+00  6.7963780e+00  6.7962761e+00  6.7962771e+00  1.2837673e+02  6.7965777e+00  6.7965788e+00  6.7962391e+00  5.5389384e+00  0.0000000e+00 
  0.0000000e+00  6.9279371e+00  8.1820729e+00  8.1819697e+00  8.1819708e+00  1.4398034e+02  8.1822766e+00  8.1822778e+00  8.1819325e+00  6.9279396e+00  0.0000000e+00 
