1.46239E+00 8.89547E-02 7.30583E-01 8.68260E-02 0.17825E+03 2.25056E+00 4.42931E-01 0.16019E+03 0.14624E+01 0.88958E-01 0.57307E-01 6.80086E+00 1.74384E+00 -6.83477E-01
1.81176E+00 1.41180E-01 9.01728E-01 1.18697E-01 0.19569E+03 2.78674E+00 5.99953E-01 0.17681E+03 0.18118E+01 0.14119E+00 0.82608E-01 8.44325E+00 2.11387E+00 -7.49987E-01
2.22771E+00 2.13115E-01 1.10297E+00 1.58340E-01 0.21308E+03 3.40748E+00 7.85080E-01 0.19320E+03 0.22278E+01 0.21312E+00 0.11980E+00 1.03365E+01 2.54360E+00 -8.06532E-01
2.72191E+00 3.06276E-01 1.33920E+00 2.06265E-01 0.23046E+03 4.12364E+00 9.97467E-01 0.20943E+03 0.27220E+01 0.30629E+00 0.17465E+00 1.25041E+01 3.04070E+00 -8.53145E-01
3.30509E+00 4.22220E-01 1.61511E+00 2.63120E-01 0.24784E+03 4.94611E+00 1.23659E+00 0.22553E+03 0.33053E+01 0.42225E+00 0.25692E+00 1.49650E+01 3.61425E+00 -8.87831E-01
3.99019E+00 5.63036E-01 1.93564E+00 3.29635E-01 0.26522E+03 5.88649E+00 1.50179E+00 0.24153E+03 0.39905E+01 0.56309E+00 0.38122E+00 1.77379E+01 4.27361E+00 -9.09165E-01
4.79734E+00 7.29230E-01 2.30527E+00 4.06512E-01 0.28257E+03 6.95545E+00 1.79170E+00 0.25743E+03 0.47979E+01 0.72933E+00 0.57209E+00 2.08531E+01 5.02733E+00 -9.17836E-01
5.80326E+00 9.47220E-01 2.77128E+00 5.07769E-01 0.30227E+03 8.28900E+00 2.15353E+00 0.27567E+03 0.58042E+01 0.94740E+00 0.90107E+00 2.47261E+01 6.02834E+00 -9.11201E-01
6.97288E+00 1.17676E+00 3.32298E+00 6.14599E-01 0.32160E+03 9.84113E+00 2.50222E+00 0.29365E+03 0.69747E+01 0.11771E+01 0.14388E+01 2.90779E+01 7.09114E+00 -8.95494E-01
8.31935E+00 1.43700E+00 3.96566E+00 7.36908E-01 0.34112E+03 1.16338E+01 2.87404E+00 0.31188E+03 0.83229E+01 0.14377E+01 0.23349E+01 3.39863E+01 8.31084E+00 -8.67411E-01
9.85849E+00 1.72714E+00 4.71090E+00 8.75984E-01 0.36086E+03 1.36985E+01 3.26753E+00 0.33036E+03 0.98655E+01 0.17285E+01 0.38582E+01 3.95274E+01 9.71423E+00 -8.30995E-01
1.16034E+01 2.04455E+00 5.56739E+00 1.03297E+00 0.38082E+03 1.60618E+01 3.68490E+00 0.34908E+03 0.11618E+02 0.20475E+01 0.64801E+01 4.57874E+01 1.13327E+01 -7.92312E-01
1.35687E+01 2.38721E+00 6.53841E+00 1.20752E+00 0.40102E+03 1.87382E+01 4.12982E+00 0.36800E+03 0.13602E+02 0.23940E+01 0.11056E+02 5.28499E+01 1.31882E+01 -7.60493E-01
