PdfType: central
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
  0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998     
 908 909 910 930 931 932 940 941 942
 6.0663259E+04 -8.4372524E+02  8.1382631E-01  2.2405296E+05  2.1480754E+04 -1.3209650E+13  2.2405296E+05  2.1480754E+04  1.3209650E+13
 5.9531934E+04 -8.0657474E+02  8.1775521E-01  2.2114627E+05  2.1675588E+04 -1.3984914E+13  2.2114627E+05  2.1675588E+04  1.3984915E+13
 5.8427731E+04 -7.7099778E+02  8.5575837E-01  2.1834835E+05  2.1830292E+04 -1.4805355E+13  2.1834835E+05  2.1830292E+04  1.4805355E+13
 5.7348922E+04 -7.3700131E+02  9.3052590E-01  2.1567780E+05  2.1910715E+04 -1.5731159E+13  2.1567780E+05  2.1910715E+04  1.5731159E+13
 5.6297165E+04 -7.0434875E+02  1.0439864E+00  2.1308861E+05  2.1990565E+04 -1.6637176E+13  2.1308861E+05  2.1990565E+04  1.6637176E+13
 5.5267189E+04 -6.7338930E+02  1.1995569E+00  2.1060484E+05  2.1928691E+04 -1.7705139E+13  2.1060484E+05  2.1928691E+04  1.7705139E+13
 5.4262878E+04 -6.4363217E+02  1.4015845E+00  2.0820093E+05  2.1869854E+04 -1.8754142E+13  2.0820093E+05  2.1869854E+04  1.8754142E+13
 5.3279557E+04 -6.1543113E+02  1.6540251E+00  2.0587411E+05  2.1689644E+04 -1.9918506E+13  2.0587411E+05  2.1689644E+04  1.9918506E+13
 5.2319575E+04 -5.8841477E+02  1.9634477E+00  2.0362477E+05  2.1480023E+04 -2.1102284E+13  2.0362477E+05  2.1480023E+04  2.1102284E+13
 5.1379482E+04 -5.6291740E+02  2.3357149E+00  2.0143187E+05  2.1163089E+04 -2.2371097E+13  2.0143187E+05  2.1163089E+04  2.2371098E+13
 5.0460840E+04 -5.3860179E+02  2.7789717E+00  1.9930489E+05  2.0798078E+04 -2.3673212E+13  1.9930489E+05  2.0798078E+04  2.3673212E+13
 4.9559406E+04 -5.1582791E+02  3.3028996E+00  1.9722075E+05  2.0331110E+04 -2.5044968E+13  1.9722075E+05  2.0331110E+04  2.5044968E+13
 4.8704161E+04 -6.0932828E+02  1.4841447E+00  1.7937823E+05  1.7178037E+04 -8.1438196E+12  1.7937823E+05  1.7178037E+04  8.1438197E+12
 4.7765809E+04 -5.8140241E+02  1.9801218E+00  1.7693293E+05  1.7317175E+04 -8.6179531E+12  1.7693293E+05  1.7317175E+04  8.6179532E+12
 4.6852046E+04 -5.5465591E+02  2.4839987E+00  1.7457901E+05  1.7423062E+04 -9.1184827E+12  1.7457901E+05  1.7423062E+04  9.1184828E+12
 4.5961311E+04 -5.2909735E+02  2.9992790E+00  1.7232517E+05  1.7465922E+04 -9.6807957E+12  1.7232517E+05  1.7465922E+04  9.6807958E+12
 4.5094673E+04 -5.0454749E+02  3.5298771E+00  1.7014718E+05  1.7510411E+04 -1.0231949E+13  1.7014718E+05  1.7510411E+04  1.0231949E+13
 4.4247846E+04 -4.8127828E+02  4.0802926E+00  1.6809071E+05  1.7463014E+04 -1.0890598E+13  1.6809071E+05  1.7463014E+04  1.0890598E+13
 4.3423658E+04 -4.5891345E+02  4.6551539E+00  1.6610437E+05  1.7417876E+04 -1.1537719E+13  1.6610437E+05  1.7417876E+04  1.1537719E+13
 4.2618311E+04 -4.3772859E+02  5.2603474E+00  1.6419776E+05  1.7283281E+04 -1.2259986E+13  1.6419776E+05  1.7283281E+04  1.2259986E+13
 4.1833468E+04 -4.1743837E+02  5.9019749E+00  1.6236044E+05  1.7126372E+04 -1.2994992E+13  1.6236044E+05  1.7126372E+04  1.2994992E+13
 4.1066314E+04 -3.9830249E+02  6.5867283E+00  1.6057700E+05  1.6885720E+04 -1.3784321E+13  1.6057700E+05  1.6885720E+04  1.3784321E+13
 4.0317915E+04 -3.8006182E+02  7.3227715E+00  1.5885156E+05  1.6607005E+04 -1.4594747E+13  1.5885156E+05  1.6607005E+04  1.4594747E+13
 3.9584860E+04 -3.6299522E+02  8.1196708E+00  1.5715929E+05  1.6244162E+04 -1.5446651E+13  1.5715929E+05  1.6244162E+04  1.5446651E+13
