PdfType: replica
Format: lhagrid1
FromMCReplica: 140
---
1.0000000E-09 1.2970848E-09 1.6824290E-09 2.1822532E-09 2.8305674E-09 3.6714860E-09 4.7622286E-09 6.1770143E-09 8.0121111E-09 1.0392387E-08 1.3479806E-08 1.7484450E-08 2.2678812E-08 2.9416337E-08 3.8155475E-08 4.9490871E-08 6.4193830E-08 8.3264795E-08 1.0800142E-07 1.4008687E-07 1.8170433E-07 2.3568555E-07 3.0570351E-07 3.9652231E-07 5.1432126E-07 6.6711525E-07 8.6529992E-07 1.1223588E-06 1.4557800E-06 1.8882456E-06 2.4491735E-06 3.1767165E-06 4.1203542E-06 5.3442527E-06 6.9316190E-06 8.9903426E-06 1.1660303E-05 1.5122831E-05 1.9612953E-05 2.5435221E-05 3.2984168E-05 4.2770705E-05 5.5456125E-05 7.1895831E-05 9.3195423E-05 1.2078237E-04 1.5649721E-04 2.0270894E-04 2.6245980E-04 3.3964524E-04 4.3923444E-04 5.6753566E-04 7.3250762E-04 9.4411211E-04 1.2146932E-03 1.5593531E-03 1.9962745E-03 2.5469149E-03 3.2359751E-03 4.0910344E-03 5.1417598E-03 6.4186510E-03 7.9513794E-03 9.7669000E-03 1.1887614E-02 1.4329895E-02 1.7103228E-02 2.0210073E-02 2.3646397E-02 2.7402692E-02 3.1465251E-02 3.5817483E-02 4.0441106E-02 4.5317134E-02 5.0426635E-02 5.5751261E-02 6.1273602E-02 6.6977383E-02 7.2847559E-02 7.8870332E-02 8.5033120E-02 9.1324491E-02 9.7734088E-02 1.0425254E-01 1.1087137E-01 1.1758291E-01 1.2438023E-01 1.3125706E-01 1.3820771E-01 1.4522701E-01 1.5231026E-01 1.5945321E-01 1.6665195E-01 1.7390294E-01 1.8120291E-01 1.8854889E-01 1.9593815E-01 2.0336816E-01 2.1083662E-01 2.1834138E-01 2.2588049E-01 2.3345210E-01 2.4105454E-01 2.4868622E-01 2.5634570E-01 2.6403161E-01 2.7174270E-01 2.7947777E-01 2.8723573E-01 2.9501555E-01 3.0281625E-01 3.1063694E-01 3.1847676E-01 3.2633492E-01 3.3421065E-01 3.4210326E-01 3.5001207E-01 3.5793645E-01 3.6587581E-01 3.7382958E-01 3.8179724E-01 3.8977827E-01 3.9777220E-01 4.0577857E-01 4.1379696E-01 4.2182694E-01 4.2986814E-01 4.3792018E-01 4.4598271E-01 4.5405538E-01 4.6213789E-01 4.7022992E-01 4.7833118E-01 4.8644138E-01 4.9456027E-01 5.0268759E-01 5.1082309E-01 5.1896653E-01 5.2711769E-01 5.3527636E-01 5.4344232E-01 5.5161538E-01 5.5979535E-01 5.6798204E-01 5.7617528E-01 5.8437490E-01 5.9258073E-01 6.0079262E-01 6.0901041E-01 6.1723396E-01 6.2546313E-01 6.3369778E-01 6.4193778E-01 6.5018301E-01 6.5843334E-01 6.6668866E-01 6.7494884E-01 6.8321379E-01 6.9148339E-01 6.9975754E-01 7.0803614E-01 7.1631910E-01 7.2460632E-01 7.3289771E-01 7.4119318E-01 7.4949265E-01 7.5779603E-01 7.6610325E-01 7.7441423E-01 7.8272889E-01 7.9104716E-01 7.9936897E-01 8.0769425E-01 8.1602293E-01 8.2435495E-01 8.3269024E-01 8.4102875E-01 8.4937041E-01 8.5771516E-01 8.6606296E-01 8.7441373E-01 8.8276744E-01 8.9112402E-01 8.9948343E-01 9.0784562E-01 9.1621053E-01 9.2457813E-01 9.3294836E-01 9.4132119E-01 9.4969656E-01 9.5807444E-01 9.6645478E-01 9.7483755E-01 9.8322270E-01 9.9161020E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502944E+00 2.8142025E+00 3.1184122E+00 3.4705775E+00 3.8800751E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000E+00  5.5198565E-02  2.2433612E+00  2.2219969E+00  2.1724936E+00  4.2241517E+01  2.1727443E+00  2.2222530E+00  2.2432531E+00  5.5198573E-02  0.0000000E+00
 0.0000000E+00  7.0460588E-01  2.8841105E+00  2.8625400E+00  2.8142752E+00  4.5050013E+01  2.8145305E+00  2.8628009E+00  2.8840014E+00  7.0460632E-01  0.0000000E+00
 0.0000000E+00  1.4205401E+00  3.5915428E+00  3.5697740E+00  3.5227184E+00  4.8355637E+01  3.5229782E+00  3.5700397E+00  3.5914327E+00  1.4205409E+00  0.0000000E+00
 0.0000000E+00  2.2084475E+00  4.3710958E+00  4.3491365E+00  4.3032620E+00  5.2370188E+01  4.3035264E+00  4.3494069E+00  4.3709847E+00  2.2084487E+00  0.0000000E+00
 0.0000000E+00  3.0742722E+00  5.2287053E+00  5.2065626E+00  5.1618424E+00  5.7352028E+01  5.1621114E+00  5.2068378E+00  5.2285932E+00  3.0742738E+00  0.0000000E+00
 0.0000000E+00  4.0258857E+00  6.1722353E+00  6.1499163E+00  6.1063246E+00  6.3628284E+01  6.1065982E+00  6.1501962E+00  6.1721221E+00  4.0258877E+00  0.0000000E+00
 0.0000000E+00  5.0700701E+00  7.2084600E+00  7.1859716E+00  7.1434839E+00  7.1559621E+01  7.1437621E+00  7.1862563E+00  7.2083458E+00  5.0700725E+00  0.0000000E+00
 0.0000000E+00  6.2159248E+00  8.3464722E+00  8.3238211E+00  8.2824138E+00  8.1586997E+01  8.2826965E+00  8.3241105E+00  8.3463569E+00  6.2159274E+00  0.0000000E+00
 0.0000000E+00  7.4801446E+00  9.6029605E+00  9.5801527E+00  9.5398032E+00  9.4286668E+01  9.5400904E+00  9.5804468E+00  9.6028440E+00  7.4801476E+00  0.0000000E+00
 0.0000000E+00  8.8614294E+00  1.0976618E+01  1.0953660E+01  1.0914346E+01  1.1014694E+02  1.0914638E+01  1.0953959E+01  1.0976500E+01  8.8614326E+00  0.0000000E+00
 0.0000000E+00  1.0383108E+01  1.2490768E+01  1.2467665E+01  1.2429367E+01  1.2992578E+02  1.2429664E+01  1.2467969E+01  1.2490649E+01  1.0383111E+01  0.0000000E+00
 0.0000000E+00  1.2019212E+01  1.4119692E+01  1.4096455E+01  1.4059118E+01  1.5347193E+02  1.4059419E+01  1.4096764E+01  1.4119572E+01  1.2019216E+01  0.0000000E+00
 0.0000000E+00  5.3119422E-02  2.1686261E+00  2.1439802E+00  2.1086012E+00  3.9908736E+01  2.1088753E+00  2.1442604E+00  2.1685091E+00  5.3119434E-02  0.0000000E+00
 0.0000000E+00  6.6800177E-01  2.7751660E+00  2.7503992E+00  2.7160436E+00  4.2620477E+01  2.7163228E+00  2.7506847E+00  2.7750479E+00  6.6800227E-01  0.0000000E+00
 0.0000000E+00  1.3453993E+00  3.4443713E+00  3.4194897E+00  3.3861330E+00  4.5827185E+01  3.3864172E+00  3.4197804E+00  3.4442522E+00  1.3454003E+00  0.0000000E+00
 0.0000000E+00  2.0903927E+00  4.1813147E+00  4.1563240E+00  4.1239428E+00  4.9734367E+01  4.1242320E+00  4.1566199E+00  4.1811944E+00  2.0903941E+00  0.0000000E+00
 0.0000000E+00  2.9085560E+00  4.9915620E+00  4.9664675E+00  4.9350396E+00  5.4592090E+01  4.9353338E+00  4.9667687E+00  4.9914407E+00  2.9085578E+00  0.0000000E+00
 0.0000000E+00  3.8072045E+00  5.8824212E+00  5.8572281E+00  5.8267321E+00  6.0711329E+01  5.8270313E+00  5.8575345E+00  5.8822987E+00  3.8072067E+00  0.0000000E+00
 0.0000000E+00  4.7927901E+00  6.8603369E+00  6.8350505E+00  6.8054658E+00  6.8441113E+01  6.8057701E+00  6.8353622E+00  6.8602132E+00  4.7927927E+00  0.0000000E+00
