PdfType: replica
Format: lhagrid1
FromMCReplica: 124
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  4.6730047e-06  4.1079788e+00  4.1088299e+00  4.1088299e+00  9.1125240e+00  4.1084437e+00  4.1084437e+00  4.1089124e+00  4.6730029e-06  0.0000000e+00 
  0.0000000e+00  8.6027758e-01  4.9496575e+00  4.9505216e+00  4.9505216e+00  9.4301817e+00  4.9501315e+00  4.9501315e+00  4.9506061e+00  8.6027801e-01  0.0000000e+00 
  0.0000000e+00  1.8251743e+00  5.8962858e+00  5.8971628e+00  5.8971629e+00  1.1060536e+01  5.8967687e+00  5.8967688e+00  5.8972494e+00  1.8251751e+00  0.0000000e+00 
  0.0000000e+00  2.9033427e+00  6.9564942e+00  6.9573845e+00  6.9573845e+00  1.4491133e+01  6.9569865e+00  6.9569865e+00  6.9574728e+00  2.9033440e+00  0.0000000e+00 
  0.0000000e+00  4.1046548e+00  8.1401376e+00  8.1410406e+00  8.1410407e+00  2.0276296e+01  8.1406387e+00  8.1406388e+00  8.1411310e+00  4.1046564e+00  0.0000000e+00 
  0.0000000e+00  5.4411442e+00  9.4592339e+00  9.4601498e+00  9.4601499e+00  2.9032472e+01  9.4597440e+00  9.4597441e+00  9.4602422e+00  5.4411462e+00  0.0000000e+00 
  0.0000000e+00  6.9252082e+00  1.0926165e+01  1.0927094e+01  1.0927094e+01  4.1465550e+01  1.0926684e+01  1.0926684e+01  1.0927188e+01  6.9252105e+00  0.0000000e+00 
  0.0000000e+00  8.5717231e+00  1.2555793e+01  1.2556735e+01  1.2556735e+01  5.8348334e+01  1.2556322e+01  1.2556322e+01  1.2556831e+01  8.5717257e+00  0.0000000e+00 
  0.0000000e+00  1.0401368e+01  1.4368785e+01  1.4369739e+01  1.4369740e+01  8.0506491e+01  1.4369322e+01  1.4369322e+01  1.4369837e+01  1.0401371e+01  0.0000000e+00 
  0.0000000e+00  1.2425548e+01  1.6376531e+01  1.6377499e+01  1.6377499e+01  1.0901700e+02  1.6377077e+01  1.6377077e+01  1.6377598e+01  1.2425551e+01  0.0000000e+00 
  0.0000000e+00  1.4671189e+01  1.8605947e+01  1.8606928e+01  1.8606928e+01  1.4484391e+02  1.8606503e+01  1.8606503e+01  1.8607029e+01  1.4671193e+01  0.0000000e+00 
  0.0000000e+00  1.7081725e+01  2.1001004e+01  2.1001997e+01  2.1001998e+01  1.8715199e+02  2.1001568e+01  2.1001569e+01  2.1002100e+01  1.7081729e+01  0.0000000e+00 
  0.0000000e+00  5.4359430e-06  3.9494064e+00  3.9503388e+00  3.9503388e+00  9.2289505e+00  3.9499216e+00  3.9499216e+00  3.9504297e+00  5.4359439e-06  0.0000000e+00 
  0.0000000e+00  8.2786090e-01  4.7593732e+00  4.7603198e+00  4.7603198e+00  9.8615786e+00  4.7598984e+00  4.7598985e+00  4.7604128e+00  8.2786138e-01  0.0000000e+00 
  0.0000000e+00  1.7542356e+00  5.6681726e+00  5.6691332e+00  5.6691332e+00  1.1846132e+01  5.6687078e+00  5.6687078e+00  5.6692285e+00  1.7542365e+00  0.0000000e+00 
  0.0000000e+00  2.7872943e+00  6.6839525e+00  6.6849274e+00  6.6849275e+00  1.5645868e+01  6.6844980e+00  6.6844981e+00  6.6850248e+00  2.7872957e+00  0.0000000e+00 
  0.0000000e+00  3.9363618e+00  7.8160215e+00  7.8170103e+00  7.8170104e+00  2.1785508e+01  7.8165768e+00  7.8165769e+00  7.8171099e+00  3.9363636e+00  0.0000000e+00 
  0.0000000e+00  5.2126852e+00  9.0756113e+00  9.0766141e+00  9.0766142e+00  3.0843324e+01  9.0761766e+00  9.0761767e+00  9.0767159e+00  5.2126874e+00  0.0000000e+00 
  0.0000000e+00  6.6280127e+00  1.0474455e+01  1.0475472e+01  1.0475473e+01  4.3484428e+01  1.0475031e+01  1.0475031e+01  1.0475576e+01  6.6280153e+00  0.0000000e+00 
