PdfType: replica
Format: lhagrid1
FromMCReplica: 54
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  1.5719736e-05  1.5161755e+00  2.1665125e+00  2.1663556e+00  1.1706253e+02  2.1669152e+00  2.1670771e+00  1.5156983e+00  1.5719728e-05  0.0000000e+00 
  0.0000000e+00  1.2600516e+00  2.7708395e+00  3.4185042e+00  3.4183456e+00  1.2661916e+02  3.4189138e+00  3.4190777e+00  2.7703568e+00  1.2600522e+00  0.0000000e+00 
  0.0000000e+00  2.6124321e+00  4.1179450e+00  4.7629846e+00  4.7628242e+00  1.3786867e+02  4.7634011e+00  4.7635669e+00  4.1174568e+00  2.6124332e+00  0.0000000e+00 
  0.0000000e+00  4.0649869e+00  5.5653161e+00  6.2077755e+00  6.2076133e+00  1.5112583e+02  6.2081989e+00  6.2083667e+00  5.5648225e+00  4.0649884e+00  0.0000000e+00 
  0.0000000e+00  5.6262749e+00  7.1215066e+00  7.7614276e+00  7.7612637e+00  1.6675440e+02  7.7618579e+00  7.7620276e+00  7.1210074e+00  5.6262768e+00  0.0000000e+00 
  0.0000000e+00  7.3067309e+00  8.7969464e+00  9.4343689e+00  9.4342032e+00  1.8518132e+02  9.4348060e+00  9.4349777e+00  8.7964417e+00  7.3067333e+00  0.0000000e+00 
  0.0000000e+00  9.1162857e+00  1.0601561e+01  1.1236523e+01  1.1236355e+01  2.0687904e+02  1.1236967e+01  1.1237140e+01  1.0601051e+01  9.1162885e+00  0.0000000e+00 
  0.0000000e+00  1.1067053e+01  1.2547461e+01  1.3179997e+01  1.3179828e+01  2.3239190e+02  1.3180448e+01  1.3180623e+01  1.2546945e+01  1.1067056e+01  0.0000000e+00 
  0.0000000e+00  1.3177964e+01  1.4653572e+01  1.5283716e+01  1.5283545e+01  2.6238338e+02  1.5284173e+01  1.5284351e+01  1.4653050e+01  1.3177967e+01  0.0000000e+00 
  0.0000000e+00  1.5453293e+01  1.6924165e+01  1.7551949e+01  1.7551776e+01  2.9749126e+02  1.7552413e+01  1.7552593e+01  1.6923638e+01  1.5453297e+01  0.0000000e+00 
  0.0000000e+00  1.7918180e+01  1.9384377e+01  2.0009831e+01  2.0009656e+01  3.3854563e+02  2.0010302e+01  2.0010483e+01  1.9383844e+01  1.7918184e+01  0.0000000e+00 
  0.0000000e+00  2.0511836e+01  2.1973573e+01  2.2596804e+01  2.2596627e+01  3.8460870e+02  2.2597281e+01  2.2597465e+01  2.1973035e+01  2.0511841e+01  0.0000000e+00 
  0.0000000e+00  1.7563498e-05  1.4723620e+00  2.1003039e+00  2.1001341e+00  1.1048557e+02  2.1007428e+00  2.1009185e+00  1.4718468e+00  1.7563505e-05  0.0000000e+00 
  0.0000000e+00  1.1822736e+00  2.6494008e+00  3.2747614e+00  3.2745898e+00  1.1958677e+02  3.2752079e+00  3.2753857e+00  2.6488797e+00  1.1822742e+00  0.0000000e+00 
  0.0000000e+00  2.4503816e+00  3.9123855e+00  4.5352105e+00  4.5350370e+00  1.3029299e+02  4.5356646e+00  4.5358445e+00  3.9118585e+00  2.4503827e+00  0.0000000e+00 
  0.0000000e+00  3.8115899e+00  5.2685594e+00  5.8888921e+00  5.8887166e+00  1.4289969e+02  5.8893536e+00  5.8895357e+00  5.2680265e+00  3.8115915e+00  0.0000000e+00 
  0.0000000e+00  5.2738386e+00  6.7258573e+00  7.3437381e+00  7.3435608e+00  1.5774848e+02  7.3442072e+00  7.3443913e+00  6.7253185e+00  5.2738408e+00  0.0000000e+00 
  0.0000000e+00  6.8467518e+00  8.2938986e+00  8.9093660e+00  8.9091867e+00  1.7523671e+02  8.9098424e+00  8.9100287e+00  8.2933539e+00  6.8467544e+00  0.0000000e+00 
  0.0000000e+00  8.5396032e+00  9.9819523e+00  1.0595043e+01  1.0594861e+01  1.9580928e+02  1.0595527e+01  1.0595715e+01  9.9814017e+00  8.5396063e+00  0.0000000e+00 
