PdfType: replica
Format: lhagrid1
FromMCReplica: 48
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  2.2393861e-04  2.5349450e+00  2.5793106e+00  2.5730333e+00  1.8066809e+01  2.5730996e+00  2.5793888e+00  2.5353827e+00  2.2393864e-04  0.0000000e+00 
  0.0000000e+00  5.7592338e-01  3.0995252e+00  3.1438635e+00  3.1375745e+00  1.8718113e+01  3.1376419e+00  3.1439434e+00  3.0999717e+00  5.7592392e-01  0.0000000e+00 
  0.0000000e+00  1.2239540e+00  3.7366307e+00  3.7809429e+00  3.7746420e+00  1.9718617e+01  3.7747107e+00  3.7810244e+00  3.7370860e+00  1.2239551e+00  0.0000000e+00 
  0.0000000e+00  1.9500797e+00  4.4520149e+00  4.4963022e+00  4.4899896e+00  2.1332947e+01  4.4900593e+00  4.4963854e+00  4.4524788e+00  1.9500812e+00  0.0000000e+00 
  0.0000000e+00  2.7607277e+00  5.2520946e+00  5.2963579e+00  5.2900334e+00  2.3881473e+01  5.2901043e+00  5.2964427e+00  5.2525672e+00  2.7607296e+00  0.0000000e+00 
  0.0000000e+00  3.6644147e+00  6.1453773e+00  6.1896177e+00  6.1832813e+00  2.7755629e+01  6.1833533e+00  6.1897041e+00  6.1458586e+00  3.6644171e+00  0.0000000e+00 
  0.0000000e+00  4.6687994e+00  7.1395122e+00  7.1837307e+00  7.1773825e+00  3.3400015e+01  7.1774555e+00  7.1838187e+00  7.1400022e+00  4.6688022e+00  0.0000000e+00 
  0.0000000e+00  5.7840535e+00  8.2446628e+00  8.2888604e+00  8.2825002e+00  4.1340982e+01  8.2825743e+00  8.2889499e+00  8.2451615e+00  5.7840566e+00  0.0000000e+00 
  0.0000000e+00  7.0278313e+00  9.4784755e+00  9.5226526e+00  9.5162805e+00  5.2214269e+01  9.5163556e+00  9.5227437e+00  9.4789828e+00  7.0278348e+00  0.0000000e+00 
  0.0000000e+00  8.4010865e+00  1.0841896e+01  1.0886054e+01  1.0879670e+01  6.6689576e+01  1.0879746e+01  1.0886146e+01  1.0842412e+01  8.4010904e+00  0.0000000e+00 
  0.0000000e+00  9.9283494e+00  1.2359448e+01  1.2403587e+01  1.2397191e+01  8.5578042e+01  1.2397268e+01  1.2403681e+01  1.2359972e+01  9.9283536e+00  0.0000000e+00 
  0.0000000e+00  1.1582808e+01  1.4004640e+01  1.4048762e+01  1.4042354e+01  1.0871608e+02  1.4042432e+01  1.4048857e+01  1.4005173e+01  1.1582812e+01  0.0000000e+00 
  0.0000000e+00  2.3999215e-04  2.4409270e+00  2.4851875e+00  2.4787941e+00  1.7516823e+01  2.4788649e+00  2.4852724e+00  2.4414124e+00  2.3999214e-04  0.0000000e+00 
  0.0000000e+00  5.5157741e-01  2.9815389e+00  3.0257727e+00  3.0193673e+00  1.8237321e+01  3.0194394e+00  3.0258593e+00  2.9820339e+00  5.5157800e-01  0.0000000e+00 
  0.0000000e+00  1.1711386e+00  3.5905616e+00  3.6347699e+00  3.6283525e+00  1.9337786e+01  3.6284258e+00  3.6348583e+00  3.5910662e+00  1.1711397e+00  0.0000000e+00 
  0.0000000e+00  1.8643367e+00  4.2733982e+00  4.3175823e+00  4.3111529e+00  2.1076181e+01  4.3112273e+00  4.3176724e+00  4.2739123e+00  1.8643383e+00  0.0000000e+00 
  0.0000000e+00  2.6372403e+00  5.0361074e+00  5.0802681e+00  5.0738267e+00  2.3763346e+01  5.0739022e+00  5.0803599e+00  5.0366309e+00  2.6372425e+00  0.0000000e+00 
  0.0000000e+00  3.4978000e+00  5.8866306e+00  5.9307690e+00  5.9243156e+00  2.7772654e+01  5.9243922e+00  5.9308626e+00  5.8871637e+00  3.4978027e+00  0.0000000e+00 
  0.0000000e+00  4.4533463e+00  6.8322894e+00  6.8764065e+00  6.8699409e+00  3.3533837e+01  6.8700187e+00  6.8765018e+00  6.8328319e+00  4.4533493e+00  0.0000000e+00 
