PdfType: replica
Format: lhagrid1
FromMCReplica: 88
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  4.6889004e-06  1.6976352e+00  1.6961703e+00  1.6961769e+00  4.9234184e+01  1.6963467e+00  1.6963534e+00  1.6975629e+00  4.6888972e-06  0.0000000e+00 
  0.0000000e+00  6.3381555e-01  2.3256994e+00  2.3242173e+00  2.3242240e+00  5.1475040e+01  2.3243977e+00  2.3244045e+00  2.3256264e+00  6.3381595e-01  0.0000000e+00 
  0.0000000e+00  1.3326857e+00  3.0189277e+00  3.0174282e+00  3.0174351e+00  5.4026265e+01  3.0176125e+00  3.0176195e+00  3.0188539e+00  1.3326865e+00  0.0000000e+00 
  0.0000000e+00  2.1019268e+00  3.7826257e+00  3.7811088e+00  3.7811160e+00  5.7100373e+01  3.7812971e+00  3.7813043e+00  3.7825510e+00  2.1019279e+00  0.0000000e+00 
  0.0000000e+00  2.9473675e+00  4.6226162e+00  4.6210819e+00  4.6210892e+00  6.0959926e+01  4.6212740e+00  4.6212815e+00  4.6225407e+00  2.9473690e+00  0.0000000e+00 
  0.0000000e+00  3.8768385e+00  5.5467246e+00  5.5451728e+00  5.5451803e+00  6.5938610e+01  5.5453688e+00  5.5453765e+00  5.5466482e+00  3.8768403e+00  0.0000000e+00 
  0.0000000e+00  4.8970546e+00  6.5616606e+00  6.5600912e+00  6.5600990e+00  7.2409367e+01  6.5602912e+00  6.5602991e+00  6.5615833e+00  4.8970567e+00  0.0000000e+00 
  0.0000000e+00  6.0171503e+00  7.6765539e+00  7.6749670e+00  7.6749750e+00  8.0827998e+01  7.6751709e+00  7.6751790e+00  7.6764757e+00  6.0171528e+00  0.0000000e+00 
  0.0000000e+00  7.2540078e+00  8.9082822e+00  8.9066776e+00  8.9066858e+00  9.1779731e+01  8.9068855e+00  8.9068938e+00  8.9082031e+00  7.2540105e+00  0.0000000e+00 
  0.0000000e+00  8.6062659e+00  1.0255480e+01  1.0253858e+01  1.0253866e+01  1.0579651e+02  1.0254069e+01  1.0254078e+01  1.0255400e+01  8.6062689e+00  0.0000000e+00 
  0.0000000e+00  1.0097640e+01  1.1741859e+01  1.1740219e+01  1.1740227e+01  1.2364678e+02  1.1740434e+01  1.1740443e+01  1.1741778e+01  1.0097643e+01  0.0000000e+00 
  0.0000000e+00  1.1703570e+01  1.3343024e+01  1.3341367e+01  1.3341375e+01  1.4523733e+02  1.3341586e+01  1.3341595e+01  1.3342942e+01  1.1703573e+01  0.0000000e+00 
  0.0000000e+00  5.3723638e-06  1.6511367e+00  1.6495545e+00  1.6495618e+00  4.5942406e+01  1.6497500e+00  1.6497574e+00  1.6510575e+00  5.3723666e-06  0.0000000e+00 
  0.0000000e+00  5.9832539e-01  2.2438690e+00  2.2422680e+00  2.2422755e+00  4.8044754e+01  2.2424679e+00  2.2424755e+00  2.2437889e+00  5.9832584e-01  0.0000000e+00 
  0.0000000e+00  1.2578577e+00  2.8979154e+00  2.8962957e+00  2.8963034e+00  5.0467852e+01  2.8964999e+00  2.8965078e+00  2.8978344e+00  1.2578586e+00  0.0000000e+00 
  0.0000000e+00  1.9835677e+00  3.6182355e+00  3.6165971e+00  3.6166050e+00  5.3420099e+01  3.6168056e+00  3.6168137e+00  3.6181536e+00  1.9835690e+00  0.0000000e+00 
  0.0000000e+00  2.7809381e+00  4.4103064e+00  4.4086491e+00  4.4086573e+00  5.7157760e+01  4.4088620e+00  4.4088703e+00  4.4102236e+00  2.7809398e+00  0.0000000e+00 
  0.0000000e+00  3.6572604e+00  5.2814144e+00  5.2797381e+00  5.2797466e+00  6.2000001e+01  5.2799553e+00  5.2799639e+00  5.2813306e+00  3.6572624e+00  0.0000000e+00 
  0.0000000e+00  4.6189549e+00  6.2379747e+00  6.2362795e+00  6.2362882e+00  6.8309743e+01  6.2365011e+00  6.2365100e+00  6.2378899e+00  4.6189572e+00  0.0000000e+00 
