PdfType: replica
Format: lhagrid1
FromMCReplica: 82
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  4.0719029e-03  2.5961418e+00  2.6183550e+00  2.6185620e+00  2.0609375e+01  2.6186480e+00  2.6184430e+00  2.5961346e+00  4.0719034e-03  0.0000000e+00 
  0.0000000e+00  6.3498446e-01  3.2160921e+00  3.2384252e+00  3.2386362e+00  2.1951000e+01  3.2387244e+00  3.2385155e+00  3.2160854e+00  6.3498479e-01  0.0000000e+00 
  0.0000000e+00  1.3406847e+00  3.9110225e+00  3.9334751e+00  3.9336902e+00  2.3860563e+01  3.9337806e+00  3.9335677e+00  3.9110162e+00  1.3406853e+00  0.0000000e+00 
  0.0000000e+00  2.1272239e+00  4.6869736e+00  4.7095459e+00  4.7097650e+00  2.6613458e+01  4.7098577e+00  4.7096408e+00  4.6869678e+00  2.1272248e+00  0.0000000e+00 
  0.0000000e+00  3.0013280e+00  5.5506613e+00  5.5733528e+00  5.5735760e+00  3.0538002e+01  5.5736708e+00  5.5734500e+00  5.5506559e+00  3.0013292e+00  0.0000000e+00 
  0.0000000e+00  3.9717462e+00  6.5108253e+00  6.5336359e+00  6.5338632e+00  3.6030991e+01  6.5339602e+00  6.5337354e+00  6.5108203e+00  3.9717477e+00  0.0000000e+00 
  0.0000000e+00  5.0464549e+00  7.5754327e+00  7.5983625e+00  7.5985939e+00  4.3538387e+01  7.5986931e+00  7.5984642e+00  7.5754281e+00  5.0464567e+00  0.0000000e+00 
  0.0000000e+00  6.2358433e+00  8.7548644e+00  8.7779132e+00  8.7781489e+00  5.3584792e+01  8.7782503e+00  8.7780173e+00  8.7548602e+00  6.2358453e+00  0.0000000e+00 
  0.0000000e+00  7.5575668e+00  1.0066768e+01  1.0089936e+01  1.0090175e+01  6.6808202e+01  1.0090279e+01  1.0090042e+01  1.0066764e+01  7.5575690e+00  0.0000000e+00 
  0.0000000e+00  9.0131458e+00  1.1512656e+01  1.1535942e+01  1.1536186e+01  8.3854130e+01  1.1536292e+01  1.1536051e+01  1.1512653e+01  9.0131482e+00  0.0000000e+00 
  0.0000000e+00  1.0626893e+01  1.3116834e+01  1.3140239e+01  1.3140488e+01  1.0553327e+02  1.3140596e+01  1.3140350e+01  1.3116831e+01  1.0626896e+01  0.0000000e+00 
  0.0000000e+00  1.2368533e+01  1.4849345e+01  1.4872865e+01  1.4873118e+01  1.3159533e+02  1.4873228e+01  1.4872978e+01  1.4849342e+01  1.2368536e+01  0.0000000e+00 
  0.0000000e+00  4.1605630e-03  2.5040393e+00  2.5272438e+00  2.5274741e+00  2.0068521e+01  2.5275698e+00  2.5273414e+00  2.5040321e+00  4.1605630e-03  0.0000000e+00 
  0.0000000e+00  6.0779087e-01  3.0970839e+00  3.1204130e+00  3.1206478e+00  2.1484681e+01  3.1207459e+00  3.1205132e+00  3.0970773e+00  6.0779123e-01  0.0000000e+00 
  0.0000000e+00  1.2818535e+00  3.7607465e+00  3.7841999e+00  3.7844391e+00  2.3487390e+01  3.7845397e+00  3.7843026e+00  3.7607405e+00  1.2818542e+00  0.0000000e+00 
  0.0000000e+00  2.0320243e+00  4.5006928e+00  4.5242705e+00  4.5245143e+00  2.6342626e+01  4.5246173e+00  4.5243759e+00  4.5006873e+00  2.0320254e+00  0.0000000e+00 
  0.0000000e+00  2.8646384e+00  5.3232480e+00  5.3469495e+00  5.3471979e+00  3.0366448e+01  5.3473034e+00  5.3470575e+00  5.3232430e+00  2.8646398e+00  0.0000000e+00 
  0.0000000e+00  3.7878514e+00  6.2365586e+00  6.2603839e+00  6.2606368e+00  3.5935193e+01  6.2607447e+00  6.2604944e+00  6.2365541e+00  3.7878531e+00  0.0000000e+00 
  0.0000000e+00  4.8092619e+00  7.2482144e+00  7.2721633e+00  7.2724209e+00  4.3477274e+01  7.2725313e+00  7.2722765e+00  7.2482103e+00  4.8092639e+00  0.0000000e+00 
