PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
  0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
 7.2177187E+00 -8.7374946E+00 -2.6047239E+04  2.1849021E+01 -2.7982755E+01  1.9833393E+09  2.1860516E+01 -2.7960083E+01 -3.1950566E+09
 6.4631017E+00 -8.6322800E+00 -2.8089018E+04  1.9229532E+01 -2.7964116E+01  2.0429075E+09  1.9240143E+01 -2.7941867E+01 -3.2659901E+09
 5.7464470E+00 -8.5304747E+00 -3.0318576E+04  1.6726463E+01 -2.7965507E+01  2.1108482E+09  1.6736253E+01 -2.7943710E+01 -3.3446000E+09
 5.0633936E+00 -8.4331033E+00 -3.2758196E+04  1.4331565E+01 -2.7995222E+01  2.1997483E+09  1.4340610E+01 -2.7973921E+01 -3.4435352E+09
 4.4182210E+00 -8.3402790E+00 -3.5433139E+04  1.2045297E+01 -2.8038938E+01  2.2838480E+09  1.2053639E+01 -2.8018143E+01 -3.5370635E+09
 3.7981715E+00 -8.2536282E+00 -3.8372079E+04  9.8492390E+00 -2.8119807E+01  2.4017992E+09  9.8569504E+00 -2.8099575E+01 -3.6639040E+09
 3.2132030E+00 -8.1721640E+00 -4.1607607E+04  7.7521640E+00 -2.8214866E+01  2.5157131E+09  7.7592813E+00 -2.8195209E+01 -3.7861858E+09
 2.6518678E+00 -8.0971617E+00 -4.5176913E+04  5.7369083E+00 -2.8341037E+01  2.6549125E+09  5.7434840E+00 -2.8321997E+01 -3.9332800E+09
 2.1202632E+00 -8.0277148E+00 -4.9122440E+04  3.8088732E+00 -2.8484937E+01  2.7991359E+09  3.8149440E+00 -2.8466536E+01 -4.0849516E+09
 1.6100031E+00 -7.9648241E+00 -5.3492802E+04  1.9527324E+00 -2.8653775E+01  2.9642166E+09  1.9583392E+00 -2.8636044E+01 -4.2570653E+09
 1.1252830E+00 -7.9074356E+00 -5.8343718E+04  1.7333583E-01 -2.8839358E+01  3.1388444E+09  1.7851145E-01 -2.8822320E+01 -4.4383391E+09
 6.5520342E-01 -7.8563914E+00 -6.3739303E+04 -1.5392355E+00 -2.9044697E+01  3.3333343E+09 -1.5344588E+00 -2.9028378E+01 -4.6391080E+09
 6.4738118E+00 -7.6484203E+00 -1.9793721E+04  2.0020814E+01 -2.4150401E+01  1.3204920E+09  2.0032032E+01 -2.4128321E+01 -2.2412956E+09
 5.8480760E+00 -7.5424538E+00 -2.1345252E+04  1.7875759E+01 -2.4069505E+01  1.3723484E+09  1.7886115E+01 -2.4047838E+01 -2.3017863E+09
 5.2574054E+00 -7.4406305E+00 -2.3039470E+04  1.5838471E+01 -2.4009789E+01  1.4314343E+09  1.5848028E+01 -2.3988561E+01 -2.3689777E+09
 4.6980074E+00 -7.3438137E+00 -2.4893310E+04  1.3901899E+01 -2.3978545E+01  1.5064498E+09  1.3910729E+01 -2.3957801E+01 -2.4516167E+09
 4.1733231E+00 -7.2520877E+00 -2.6925966E+04  1.2066049E+01 -2.3962966E+01  1.5800362E+09  1.2074193E+01 -2.3942716E+01 -2.5323657E+09
 3.6724993E+00 -7.1667681E+00 -2.9159227E+04  1.0315347E+01 -2.3983599E+01  1.6786329E+09  1.0322877E+01 -2.3963898E+01 -2.6377154E+09
 3.2038177E+00 -7.0869804E+00 -3.1617856E+04  8.6569694E+00 -2.4019817E+01  1.7766298E+09  8.6639204E+00 -2.4000676E+01 -2.7420690E+09
 2.7575075E+00 -7.0137210E+00 -3.4330114E+04  7.0763011E+00 -2.4086672E+01  1.8941144E+09  7.0827243E+00 -2.4068132E+01 -2.8655508E+09
 2.3386780E+00 -6.9461459E+00 -3.7328251E+04  5.5779053E+00 -2.4172037E+01  2.0174801E+09  5.5838366E+00 -2.4154119E+01 -2.9945743E+09
 1.9401442E+00 -6.8850031E+00 -4.0649208E+04  4.1486816E+00 -2.4282328E+01  2.1576024E+09  4.1541606E+00 -2.4265064E+01 -3.1400388E+09
 1.5654651E+00 -6.8293038E+00 -4.4335322E+04  2.7928797E+00 -2.4410051E+01  2.3069765E+09  2.7979386E+00 -2.4393461E+01 -3.2944611E+09
 1.2053251E+00 -6.7796545E+00 -4.8435313E+04  1.5020157E+00 -2.4557849E+01  2.4726515E+09  1.5066860E+00 -2.4541960E+01 -3.4649056E+09
 5.8053670E+00 -6.6716562E+00 -1.5041129E+04  1.8344801E+01 -2.0747696E+01  8.7465156E+08  1.8355749E+01 -2.0726192E+01 -1.5743640E+09
 5.2913976E+00 -6.5667907E+00 -1.6220092E+04  1.6607833E+01 -2.0619812E+01  9.1813435E+08  1.6617941E+01 -2.0598711E+01 -1.6244066E+09
 4.8097779E+00 -6.4666827E+00 -1.7507477E+04  1.4970624E+01 -2.0513910E+01  9.6767381E+08  1.4979953E+01 -2.0493237E+01 -1.6801039E+09
 4.3572063E+00 -6.3720443E+00 -1.8916151E+04  1.3427139E+01 -2.0436363E+01  1.0292735E+09  1.3435761E+01 -2.0416161E+01 -1.7474951E+09
 3.9364039E+00 -6.2829236E+00 -2.0460698E+04  1.1976997E+01 -2.0375697E+01  1.0912779E+09  1.1984952E+01 -2.0355975E+01 -1.8149408E+09
 3.5381680E+00 -6.2003611E+00 -2.2157673E+04  1.0607084E+01 -2.0350098E+01  1.1717326E+09  1.0614440E+01 -2.0330912E+01 -1.9005254E+09
 3.1693337E+00 -6.1235714E+00 -2.4025895E+04  9.3231859E+00 -2.0341029E+01  1.2533818E+09  9.3299776E+00 -2.0322390E+01 -1.9870034E+09
 2.8215887E+00 -6.0533056E+00 -2.6086836E+04  8.1129034E+00 -2.0361843E+01  1.3499591E+09  8.1191808E+00 -2.0343789E+01 -2.0881362E+09
 2.4991877E+00 -5.9887700E+00 -2.8365001E+04  6.9800606E+00 -2.0401541E+01  1.4523596E+09  6.9858586E+00 -2.0384093E+01 -2.1948344E+09
 2.1959942E+00 -5.9304921E+00 -3.0888458E+04  5.9134976E+00 -2.0465808E+01  1.5680404E+09  5.9188548E+00 -2.0448996E+01 -2.3145730E+09
 1.9150158E+00 -5.8775384E+00 -3.3689379E+04  4.9169293E+00 -2.0547778E+01  1.6920453E+09  4.9218770E+00 -2.0531624E+01 -2.4424123E+09
 1.6483179E+00 -5.8303118E+00 -3.6804781E+04  3.9831239E+00 -2.0649759E+01  1.8291807E+09  3.9876929E+00 -2.0634287E+01 -2.5831702E+09
 5.2060629E+00 -5.7978536E+00 -1.1429384E+04  1.6811469E+01 -1.7734880E+01  5.7605460E+08  1.6822162E+01 -1.7713935E+01 -1.1077485E+09
 4.7886920E+00 -5.6955966E+00 -1.2325214E+04  1.5424182E+01 -1.7572904E+01  6.1158000E+08  1.5434056E+01 -1.7552352E+01 -1.1482570E+09
 4.4011294E+00 -5.5985988E+00 -1.3303426E+04  1.4129249E+01 -1.7433392E+01  6.5206941E+08  1.4138364E+01 -1.7413257E+01 -1.1934241E+09
 4.0404974E+00 -5.5074316E+00 -1.4373797E+04  1.2921498E+01 -1.7321879E+01  7.0165945E+08  1.2929923E+01 -1.7302204E+01 -1.2474136E+09
