PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
  0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
 3.3979060E+00  2.9354376E-01 -1.3000332E+06  2.0987837E+01  9.1330159E+00 -2.6521521E+10  2.1191256E+01  1.0058042E+01 -3.3842368E+10
 4.1041638E+00  3.3870100E-01 -1.3982446E+06  2.4028491E+01  9.7926703E+00 -2.6290900E+10  2.4207057E+01  1.0706606E+01 -3.4481242E+10
 4.8361333E+00  3.8470206E-01 -1.5053280E+06  2.7168860E+01  1.0450086E+01 -2.6002474E+10  2.7325169E+01  1.1351536E+01 -3.5143869E+10
 5.5957196E+00  4.3184660E-01 -1.6223287E+06  3.0416936E+01  1.1097697E+01 -2.5651404E+10  3.0553690E+01  1.1984128E+01 -3.5838495E+10
 6.3810741E+00  4.7996401E-01 -1.7504301E+06  3.3769543E+01  1.1745306E+01 -2.5239780E+10  3.3888751E+01  1.2616472E+01 -3.6564229E+10
 7.1967448E+00  5.3000372E-01 -1.8909736E+06  3.7240390E+01  1.2372736E+01 -2.4758404E+10  3.7344310E+01  1.3225100E+01 -3.7334241E+10
 8.0397113E+00  5.8151612E-01 -2.0454822E+06  4.0824908E+01  1.2996657E+01 -2.4210524E+10  4.0915298E+01  1.3829932E+01 -3.8145761E+10
 8.9135147E+00  6.3542609E-01 -2.2156913E+06  4.4533246E+01  1.3600682E+01 -2.3589409E+10  4.4611750E+01  1.4412248E+01 -3.9008405E+10
 9.8174125E+00  6.9167807E-01 -2.4035795E+06  4.8366751E+01  1.4193375E+01 -2.2894068E+10  4.8434915E+01  1.4982240E+01 -3.9924262E+10
 1.0753747E+01  7.5122004E-01 -2.6114102E+06  5.2332786E+01  1.4765427E+01 -2.2121340E+10  5.2391861E+01  1.5529551E+01 -4.0898323E+10
 1.1723017E+01  8.1418578E-01 -2.8417747E+06  5.6435561E+01  1.5320740E+01 -2.1267883E+10  5.6486815E+01  1.6058906E+01 -4.1935212E+10
 1.2728085E+01  8.8152995E-01 -3.0976514E+06  6.0680665E+01  1.5853896E+01 -2.0333503E+10  6.0724996E+01  1.6564384E+01 -4.3036292E+10
 3.2848114E+00  2.9749247E-01 -9.5468229E+05  2.0199795E+01  8.7721128E+00 -1.9457643E+10  2.0390829E+01  9.6418098E+00 -2.4870641E+10
 3.9512494E+00  3.4288489E-01 -1.0268018E+06  2.3070940E+01  9.4049125E+00 -1.9288104E+10  2.3238610E+01  1.0264185E+01 -2.5339886E+10
 4.6419107E+00  3.8922260E-01 -1.1054362E+06  2.6035280E+01  1.0035604E+01 -1.9076252E+10  2.6182028E+01  1.0883140E+01 -2.5826438E+10
 5.3585906E+00  4.3675194E-01 -1.1913531E+06  2.9100381E+01  1.0657002E+01 -1.8818569E+10  2.9228745E+01  1.1490418E+01 -2.6336314E+10
 6.0994745E+00  4.8527719E-01 -1.2854213E+06  3.2263134E+01  1.1278350E+01 -1.8516585E+10  3.2375006E+01  1.2097417E+01 -2.6868869E+10
 6.8689234E+00  5.3568219E-01 -1.3886259E+06  3.5536592E+01  1.1880601E+01 -1.8163645E+10  3.5634095E+01  1.2681992E+01 -2.7433673E+10
 7.6639757E+00  5.8751312E-01 -1.5020853E+06  3.8916285E+01  1.2479498E+01 -1.7762089E+10  3.9001074E+01  1.3262945E+01 -2.8028737E+10
 8.4880413E+00  6.4163996E-01 -1.6270738E+06  4.2411881E+01  1.3059619E+01 -1.7307095E+10  4.2485502E+01  1.3822657E+01 -2.8661002E+10
 9.3403455E+00  6.9799292E-01 -1.7650442E+06  4.6024555E+01  1.3629060E+01 -1.6797908E+10  4.6088462E+01  1.4370758E+01 -2.9332030E+10
 1.0223152E+01  7.5747193E-01 -1.9176586E+06  4.9761336E+01  1.4179100E+01 -1.6232318E+10  4.9816706E+01  1.4897540E+01 -3.0045372E+10
 1.1136880E+01  8.2019123E-01 -2.0868198E+06  5.3626124E+01  1.4713448E+01 -1.5607866E+10  5.3674149E+01  1.5407485E+01 -3.0804432E+10
 1.2084326E+01  8.8706143E-01 -2.2747148E+06  5.7624242E+01  1.5227065E+01 -1.4924523E+10  5.7665765E+01  1.5895082E+01 -3.1610095E+10
 3.1732804E+00  3.0093161E-01 -7.0105145E+05  1.9437469E+01  8.4272565E+00 -1.4274439E+10  1.9616830E+01  9.2448977E+00 -1.8277069E+10
 3.8018885E+00  3.4650284E-01 -7.5400949E+05  2.2146907E+01  9.0338554E+00 -1.4149913E+10  2.2304308E+01  9.8416995E+00 -1.8621616E+10
 4.4533286E+00  3.9307241E-01 -8.1175133E+05  2.4943479E+01  9.6383765E+00 -1.3994415E+10  2.5081217E+01  1.0435190E+01 -1.8978770E+10
 5.1292855E+00  4.4083976E-01 -8.7484061E+05  2.7834331E+01  1.0234003E+01 -1.3805391E+10  2.7954791E+01  1.1017544E+01 -1.9352921E+10
 5.8279749E+00  4.8958942E-01 -9.4391536E+05  3.0816411E+01  1.0829460E+01 -1.3583956E+10  3.0921374E+01  1.1599514E+01 -1.9743604E+10
 6.5535723E+00  5.4014562E-01 -1.0196989E+06  3.3902123E+01  1.1406772E+01 -1.3325302E+10  3.3993583E+01  1.2160210E+01 -2.0157766E+10
 7.3031740E+00  5.9205460E-01 -1.1030123E+06  3.7087096E+01  1.1980814E+01 -1.3031113E+10  3.7166610E+01  1.2717385E+01 -2.0593985E+10
 8.0800579E+00  6.4613637E-01 -1.1947915E+06  4.0380524E+01  1.2537079E+01 -1.2697935E+10  4.0449544E+01  1.3254464E+01 -2.1057266E+10
 8.8834205E+00  7.0231088E-01 -1.2961030E+06  4.3783417E+01  1.3083229E+01 -1.2325195E+10  4.3843310E+01  1.3780553E+01 -2.1548778E+10
 9.7154458E+00  7.6143396E-01 -1.4081675E+06  4.7302473E+01  1.3611097E+01 -1.1911355E+10  4.7354345E+01  1.4286556E+01 -2.2071044E+10
 1.0576477E+01  8.2360398E-01 -1.5323819E+06  5.0941297E+01  1.4124215E+01 -1.1454601E+10  5.0986269E+01  1.4776732E+01 -2.2626571E+10
 1.1469239E+01  8.8969073E-01 -1.6703524E+06  5.4704952E+01  1.4617901E+01 -1.0954997E+10  5.4743817E+01  1.5245957E+01 -2.3215923E+10
 3.0634105E+00  3.0389960E-01 -5.1478919E+05  1.8700010E+01  8.0976574E+00 -1.0471451E+10  1.8868358E+01  8.8663026E+00 -1.3431403E+10
 3.6561157E+00  3.4958892E-01 -5.5367547E+05  2.1255290E+01  8.6786810E+00 -1.0380061E+10  2.1403003E+01  9.4381223E+00 -1.3684300E+10
 4.2703488E+00  3.9628543E-01 -5.9607433E+05  2.3892070E+01  9.2575709E+00 -1.0265999E+10  2.4021308E+01  1.0006648E+01 -1.3946381E+10
 4.9076838E+00  4.4414816E-01 -6.4239962E+05  2.6617081E+01  9.8278682E+00 -1.0127415E+10  2.6730086E+01  1.0564474E+01 -1.4220847E+10
 5.5663650E+00  4.9294719E-01 -6.9311980E+05  2.9427314E+01  1.0397816E+01 -9.9651209E+09  2.9525761E+01  1.1121749E+01 -1.4507360E+10
 6.2503839E+00  5.4345300E-01 -7.4876600E+05  3.2334546E+01  1.0950458E+01 -9.7756455E+09  3.2420308E+01  1.1658774E+01 -1.4810965E+10
 6.9568945E+00  5.9521602E-01 -8.0994109E+05  3.5334496E+01  1.1499859E+01 -9.5601972E+09  3.5409037E+01  1.2192323E+01 -1.5130644E+10
 7.6890434E+00  6.4901108E-01 -8.7733222E+05  3.8435894E+01  1.2032377E+01 -9.3163078E+09  3.8500578E+01  1.2706807E+01 -1.5470007E+10
 8.4460011E+00  7.0475162E-01 -9.5172261E+05  4.1639591E+01  1.2555269E+01 -9.0435415E+09  4.1695704E+01  1.3210844E+01 -1.5829925E+10
 9.2298708E+00  7.6325314E-01 -1.0340084E+06  4.4951963E+01  1.3060893E+01 -8.7408298E+09  4.5000544E+01  1.3695915E+01 -1.6212190E+10
 1.0040925E+01  8.2460160E-01 -1.1252154E+06  4.8376332E+01  1.3552617E+01 -8.4068364E+09  4.8418435E+01  1.4166074E+01 -1.6618648E+10
 1.0881815E+01  8.8962901E-01 -1.2265228E+06  5.1917503E+01  1.4026096E+01 -8.0416716E+09  5.1953873E+01  1.4616558E+01 -1.7049652E+10
 2.9553092E+00  3.0643299E-01 -3.7800239E+05  1.7986684E+01  7.7825611E+00 -7.6812223E+09  1.8144656E+01  8.5051063E+00 -9.8702612E+09
 3.5139745E+00  3.5217551E-01 -4.0655487E+05  2.0395105E+01  8.3386109E+00 -7.6142015E+09  2.0533686E+01  9.0525078E+00 -1.0055823E+10
 4.0929416E+00  3.9889404E-01 -4.3768638E+05  2.2879786E+01  8.8923974E+00 -7.5305881E+09  2.3001006E+01  9.5965557E+00 -1.0248074E+10
 4.6936750E+00  4.4671368E-01 -4.7170080E+05  2.5447047E+01  9.4378094E+00 -7.4290384E+09  2.5553014E+01  1.0130247E+01 -1.0449347E+10
 5.3144458E+00  4.9539525E-01 -5.0894210E+05  2.8093917E+01  9.9826438E+00 -7.3101456E+09  2.8186208E+01  1.0663173E+01 -1.0659400E+10
 5.9590635E+00  5.4566122E-01 -5.4980021E+05  3.0831562E+01  1.0510915E+01 -7.1714041E+09  3.0911937E+01  1.1176768E+01 -1.0881892E+10
 6.6247407E+00  5.9707015E-01 -5.9471781E+05  3.3655784E+01  1.1035929E+01 -7.0136813E+09  3.3725621E+01  1.1686883E+01 -1.1116096E+10
 7.3144940E+00  6.5035628E-01 -6.4419939E+05  3.6574862E+01  1.1544862E+01 -6.8352147E+09  3.6635444E+01  1.2178869E+01 -1.1364614E+10
 8.0274708E+00  7.0543011E-01 -6.9882001E+05  3.9589499E+01  1.2044596E+01 -6.6356727E+09  3.9642033E+01  1.2660882E+01 -1.1628096E+10
 8.7656934E+00  7.6307038E-01 -7.5923763E+05  4.2705749E+01  1.2527986E+01 -6.4143167E+09  4.2751215E+01  1.3124955E+01 -1.1907813E+10
 9.5293686E+00  8.2335383E-01 -8.2620542E+05  4.5926671E+01  1.2998247E+01 -6.1701619E+09  4.5966057E+01  1.3574947E+01 -1.2205122E+10
 1.0321071E+01  8.8707757E-01 -9.0058914E+05  4.9256816E+01  1.3451351E+01 -5.9033351E+09  4.9290822E+01  1.4006437E+01 -1.2520239E+10
 2.8490630E+00  3.0856646E-01 -2.7755070E+05  1.7296728E+01  7.4812526E+00 -5.6341248E+09  1.7444909E+01  8.1604059E+00 -7.2531339E+09
 3.3754895E+00  3.5429328E-01 -2.9851458E+05  1.9565351E+01  8.0129061E+00 -5.5850136E+09  1.9695315E+01  8.6839371E+00 -7.3892435E+09
 3.9210617E+00  4.0092905E-01 -3.2137198E+05  2.1905356E+01  8.5421061E+00 -5.5237586E+09  2.2019012E+01  9.2039899E+00 -7.5302238E+09
 4.4871360E+00  4.4857127E-01 -3.4634600E+05  2.4322661E+01  9.0630799E+00 -5.4493857E+09  2.4421990E+01  9.7139531E+00 -7.6777765E+09
 5.0720092E+00  4.9697658E-01 -3.7368916E+05  2.6814324E+01  9.5832120E+00 -5.3623272E+09  2.6900810E+01  1.0222898E+01 -7.8317260E+09
 5.6793121E+00  5.4682502E-01 -4.0368778E+05  2.9390917E+01  1.0087439E+01 -5.2607769E+09  2.9466212E+01  1.0713333E+01 -7.9947268E+09
 6.3063165E+00  5.9768700E-01 -4.3666683E+05  3.2048324E+01  1.0588355E+01 -5.1453558E+09  3.2113724E+01  1.1200250E+01 -8.1662602E+09
 6.9559103E+00  6.5026057E-01 -4.7299671E+05  3.4794386E+01  1.1073917E+01 -5.0148075E+09  3.4851095E+01  1.1669886E+01 -8.3481987E+09
 7.6272220E+00  7.0445661E-01 -5.1309962E+05  3.7629662E+01  1.1550655E+01 -4.8688797E+09  3.7678817E+01  1.2129970E+01 -8.5410295E+09
 8.3221937E+00  7.6102046E-01 -5.5745862E+05  4.0559898E+01  1.2011895E+01 -4.7070639E+09  4.0602417E+01  1.2573054E+01 -8.7456515E+09
 9.0409716E+00  8.2002264E-01 -6.0662667E+05  4.3587899E+01  1.2460709E+01 -4.5286345E+09  4.3624714E+01  1.3002819E+01 -8.9630645E+09
 9.7860516E+00  8.8222800E-01 -6.6123938E+05  4.6717972E+01  1.2893371E+01 -4.3337180E+09  4.6749741E+01  1.3415167E+01 -9.1933920E+09
 2.7447815E+00  3.1033223E-01 -2.0378452E+05  1.6629495E+01  7.1930425E+00 -4.1323136E+09  1.6768447E+01  7.8313668E+00 -5.3297957E+09
 3.2407060E+00  3.5597069E-01 -2.1917587E+05  1.8765139E+01  7.7008570E+00 -4.0963521E+09  1.8886977E+01  8.3315518E+00 -5.4295977E+09
 3.7546820E+00  4.0241921E-01 -2.3595737E+05  2.0967618E+01  8.2059787E+00 -4.0515031E+09  2.1074138E+01  8.8280805E+00 -5.5329465E+09
 4.2879605E+00  4.4975389E-01 -2.5429279E+05  2.3242459E+01  8.7029644E+00 -3.9970608E+09  2.3335522E+01  9.3147207E+00 -5.6410821E+09
 4.8388635E+00  4.9773209E-01 -2.7436752E+05  2.5586745E+01  9.1988179E+00 -3.9333404E+09  2.5667745E+01  9.8000635E+00 -5.7538781E+09
 5.4108468E+00  5.4699677E-01 -2.9639175E+05  2.8010471E+01  9.6793522E+00 -3.8590407E+09  2.8080963E+01  1.0267640E+01 -5.8732588E+09
 6.0012428E+00  5.9713370E-01 -3.2060408E+05  3.0509601E+01  1.0156498E+01 -3.7746058E+09  3.0570804E+01  1.0731633E+01 -5.9988547E+09
 6.6128124E+00  6.4880891E-01 -3.4727641E+05  3.3091549E+01  1.0618951E+01 -3.6791411E+09  3.3144596E+01  1.1179121E+01 -6.1320133E+09
 7.2446692E+00  7.0193670E-01 -3.7671870E+05  3.5756745E+01  1.1072914E+01 -3.5724550E+09  3.5802705E+01  1.1617435E+01 -6.2730985E+09
 7.8986759E+00  7.5723222E-01 -4.0928558E+05  3.8510631E+01  1.1512157E+01 -3.4541990E+09  3.8550366E+01  1.2039618E+01 -6.4227454E+09
 8.5749238E+00  8.1476240E-01 -4.4538299E+05  4.1355775E+01  1.1939623E+01 -3.3238386E+09  4.1390160E+01  1.2449183E+01 -6.5816901E+09
 9.2758286E+00  8.7526243E-01 -4.8547755E+05  4.4296245E+01  1.2351866E+01 -3.1814913E+09  4.4325897E+01  1.2842335E+01 -6.7499983E+09
 2.6425426E+00  3.1176101E-01 -1.4961579E+05  1.5984317E+01  6.9173045E+00 -3.0305870E+09  1.6114554E+01  7.5171884E+00 -3.9163388E+09
 3.1096398E+00  3.5723493E-01 -1.6091521E+05  1.7993561E+01  7.4018132E+00 -3.0042728E+09  1.8107728E+01  7.9945350E+00 -3.9894938E+09
 3.5937489E+00  4.0339213E-01 -1.7323514E+05  2.0065399E+01  7.8833512E+00 -2.9714546E+09  2.0165183E+01  8.4680058E+00 -4.0652315E+09
 4.0960184E+00  4.5029334E-01 -1.8669582E+05  2.2204973E+01  8.3567964E+00 -2.9316214E+09  2.2292126E+01  8.9317362E+00 -4.1444550E+09
 4.6147961E+00  4.9770136E-01 -2.0143334E+05  2.4409391E+01  8.8288027E+00 -2.8850027E+09  2.4485224E+01  9.3938730E+00 -4.2270735E+09
 5.1533676E+00  5.4622715E-01 -2.1760200E+05  2.6688093E+01  9.2860190E+00 -2.8306616E+09  2.6754063E+01  9.8389160E+00 -4.3144811E+09
 5.7091270E+00  5.9547513E-01 -2.3537694E+05  2.9037121E+01  9.7397538E+00 -2.7689156E+09  2.9094374E+01  1.0280295E+01 -4.4064154E+09
 6.2847108E+00  6.4608324E-01 -2.5495777E+05  3.1463476E+01  1.0179402E+01 -2.6991287E+09  3.1513075E+01  1.0705883E+01 -4.5038449E+09
 6.8792216E+00  6.9797196E-01 -2.7657203E+05  3.3967467E+01  1.0610863E+01 -2.6211554E+09  3.4010416E+01  1.1122640E+01 -4.6070418E+09
 7.4944443E+00  7.5182919E-01 -3.0048004E+05  3.6554240E+01  1.1028326E+01 -2.5347583E+09  3.6591348E+01  1.1524072E+01 -4.7164538E+09
 8.1304205E+00  8.0772075E-01 -3.2697980E+05  3.9226142E+01  1.1434614E+01 -2.4395435E+09  3.9258233E+01  1.1913539E+01 -4.8326227E+09
 8.7894851E+00  8.6635442E-01 -3.5641385E+05  4.1987009E+01  1.1826544E+01 -2.3356154E+09  4.2014664E+01  1.2287530E+01 -4.9555790E+09
 2.5424206E+00  3.1288263E-01 -1.0983929E+05  1.5360511E+01  6.6534163E+00 -2.2224052E+09  1.5482529E+01  7.2171160E+00 -2.8776066E+09
 2.9823046E+00  3.5811238E-01 -1.1813411E+05  1.7249717E+01  7.1151374E+00 -2.2031634E+09  1.7356645E+01  7.6721140E+00 -2.9312122E+09
 3.4382083E+00  4.0387465E-01 -1.2717804E+05  1.9197551E+01  7.5735830E+00 -2.1791619E+09  1.9290976E+01  8.1229858E+00 -2.9866983E+09
 3.9111819E+00  4.5022064E-01 -1.3705935E+05  2.1208787E+01  8.0239434E+00 -2.1500310E+09  2.1290354E+01  8.5642233E+00 -3.0447224E+09
 4.3995996E+00  4.9692296E-01 -1.4787792E+05  2.3280553E+01  8.4725507E+00 -2.1159378E+09  2.3351496E+01  9.0035632E+00 -3.1052193E+09
 4.9065824E+00  5.4456549E-01 -1.5974702E+05  2.5421752E+01  8.9068460E+00 -2.0762086E+09  2.5483440E+01  9.4264250E+00 -3.1691988E+09
 5.4295873E+00  5.9277423E-01 -1.7279521E+05  2.7628506E+01  9.3375589E+00 -2.0310699E+09  2.7682017E+01  9.8455341E+00 -3.2364745E+09
 5.9711300E+00  6.4216272E-01 -1.8716901E+05  2.9907419E+01  9.7547467E+00 -1.9800701E+09  2.9953751E+01  1.0249514E+01 -3.3077422E+09
 6.5303061E+00  6.9266012E-01 -2.0303544E+05  3.2258686E+01  1.0164024E+01 -1.9230989E+09  3.2298785E+01  1.0644982E+01 -3.3832052E+09
 7.1088245E+00  7.4492985E-01 -2.2058557E+05  3.4687170E+01  1.0559980E+01 -1.8599957E+09  3.4721796E+01  1.1025878E+01 -3.4631788E+09
 7.7066825E+00  7.9903874E-01 -2.4003816E+05  3.7195012E+01  1.0945325E+01 -1.7904703E+09  3.7224939E+01  1.1395420E+01 -3.5480616E+09
 8.3261338E+00  8.5566930E-01 -2.6164463E+05  3.9785827E+01  1.1317125E+01 -1.7146124E+09  3.9811598E+01  1.1750365E+01 -3.6378628E+09
 2.4445191E+00  3.1372504E-01 -8.0632558E+04  1.4757516E+01  6.4007791E+00 -1.6296005E+09  1.4871791E+01  6.9304272E+00 -2.1142805E+09
 2.8587402E+00  3.5862779E-01 -8.6721258E+04  1.6532815E+01  6.8402145E+00 -1.6155382E+09  1.6632923E+01  7.3635516E+00 -2.1535478E+09
 3.2880303E+00  4.0389219E-01 -9.3359802E+04  1.8363029E+01  7.2760524E+00 -1.5979930E+09  1.8450461E+01  7.7922792E+00 -2.1941841E+09
 3.7333453E+00  4.4956537E-01 -1.0061297E+05  2.0252577E+01  7.7037876E+00 -1.5766975E+09  2.0328878E+01  8.2114472E+00 -2.2366684E+09
 4.1930881E+00  4.9543395E-01 -1.0855409E+05  2.2198608E+01  8.1294562E+00 -1.5517733E+09  2.2264938E+01  8.6284137E+00 -2.2809536E+09
 4.6702203E+00  5.4205926E-01 -1.1726629E+05  2.4209506E+01  8.5412509E+00 -1.5227364E+09  2.4267151E+01  9.0294703E+00 -2.3277706E+09
 5.1622641E+00  5.8909159E-01 -1.2684392E+05  2.6281475E+01  8.9493620E+00 -1.4897481E+09  2.6331452E+01  9.4266839E+00 -2.3769875E+09
 5.6716178E+00  6.3712347E-01 -1.3739453E+05  2.8420738E+01  9.3444733E+00 -1.4524884E+09  2.8463983E+01  9.8093898E+00 -2.4291038E+09
 6.1973742E+00  6.8609497E-01 -1.4904071E+05  3.0627389E+01  9.7319362E+00 -1.4108737E+09  3.0664791E+01  1.0183881E+01 -2.4842712E+09
 6.7411685E+00  7.3664752E-01 -1.6192271E+05  3.2906015E+01  1.0106714E+01 -1.3647962E+09  3.2938288E+01  1.0544512E+01 -2.5427112E+09
 7.3029591E+00  7.8885085E-01 -1.7620106E+05  3.5258567E+01  1.0471414E+01 -1.3140420E+09  3.5286438E+01  1.0894368E+01 -2.6047170E+09
 7.8849188E+00  8.4336416E-01 -1.9206032E+05  3.7688446E+01  1.0823334E+01 -1.2586868E+09  3.7712424E+01  1.1230453E+01 -2.6702860E+09
 2.3489115E+00  3.1431543E-01 -5.9187401E+04  1.4174738E+01  6.1588400E+00 -1.1947954E+09  1.4281710E+01  6.6564308E+00 -1.5533442E+09
 2.7389581E+00  3.5880535E-01 -6.3656350E+04  1.5842036E+01  6.5764747E+00 -1.1845245E+09  1.5935713E+01  7.0681447E+00 -1.5820998E+09
 3.1431584E+00  4.0346965E-01 -6.8528846E+04  1.7560764E+01  6.9901816E+00 -1.1717050E+09  1.7642547E+01  7.4751796E+00 -1.6118521E+09
