PdfType: replica
Format: lhagrid1
---
1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000
0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998
908 909 910 940 941 942 930 931 932 
2.3708876E+00  6.9842990E-01 -1.8818172E+04  1.1481109E+01  5.0107709E+00  8.5230100E+07  1.1481389E+01  5.0226025E+00 -9.5717110E+08
2.6353619E+00  7.4300048E-01 -2.0184149E+04  1.2615486E+01  5.3160360E+00  2.1060758E+08  1.2615594E+01  5.3277964E+00 -1.0860741E+09
2.9159863E+00  7.8309639E-01 -2.1670116E+04  1.3803691E+01  5.6016433E+00  3.5498363E+08  1.3803666E+01  5.6133140E+00 -1.2334580E+09
3.2132606E+00  8.1789761E-01 -2.3290076E+04  1.5048532E+01  5.8636023E+00  5.2047572E+08  1.5048404E+01  5.8751425E+00 -1.4014973E+09
3.5256476E+00  8.4656958E-01 -2.5059842E+04  1.6348344E+01  6.1019289E+00  7.1007471E+08  1.6348151E+01  6.1133429E+00 -1.5931996E+09
3.8548914E+00  8.6890820E-01 -2.6997310E+04  1.7707722E+01  6.3104552E+00  9.2561115E+08  1.7707481E+01  6.3216802E+00 -1.8104643E+09
4.1985352E+00  8.8426339E-01 -2.9122747E+04  1.9123584E+01  6.4917164E+00  1.1705808E+09  1.9123327E+01  6.5027557E+00 -2.0567901E+09
4.5576862E+00  8.9268557E-01 -3.1459216E+04  2.0598704E+01  6.6405787E+00  1.4470904E+09  2.0598444E+01  6.6513861E+00 -2.3343338E+09
4.9308931E+00  8.9395481E-01 -3.4032948E+04  2.2131887E+01  6.7584762E+00  1.7586500E+09  2.2131648E+01  6.7690401E+00 -2.6466201E+09
5.3185416E+00  8.8833073E-01 -3.6873906E+04  2.3724447E+01  6.8421146E+00  2.1074362E+09  2.3724239E+01  6.8523990E+00 -2.9958569E+09
5.7197047E+00  8.7586702E-01 -4.0016320E+04  2.5375974E+01  6.8922933E+00  2.4970930E+09  2.5375813E+01  6.9022806E+00 -3.3857066E+09
6.1348392E+00  8.5698487E-01 -4.3499473E+04  2.7086568E+01  6.9069268E+00  2.9293204E+09  2.7086461E+01  6.9165855E+00 -3.8178893E+09
2.2603903E+00  6.7402219E-01 -1.3306081E+04  1.0952324E+01  4.7823300E+00  8.2334838E+07  1.0952313E+01  4.7928866E+00 -6.9868172E+08
2.5076506E+00  7.1592851E-01 -1.4265734E+04  1.2005486E+01  5.0625940E+00  1.7403911E+08  1.2005345E+01  5.0730972E+00 -7.9261262E+08
2.7704481E+00  7.5316009E-01 -1.5309338E+04  1.3110554E+01  5.3232595E+00  2.7982232E+08  1.3110319E+01  5.3336928E+00 -9.0025568E+08
3.0491485E+00  7.8498596E-01 -1.6446672E+04  1.4269903E+01  5.5607240E+00  4.0123478E+08  1.4269599E+01  5.5710499E+00 -1.0232021E+09
3.3422426E+00  8.1067305E-01 -1.7688781E+04  1.5481760E+01  5.7752428E+00  5.4044938E+08  1.5481422E+01  5.7854659E+00 -1.1636366E+09
3.6512728E+00  8.3007725E-01 -1.9048153E+04  1.6750209E+01  5.9611367E+00  6.9880938E+08  1.6749851E+01  5.9711985E+00 -1.3229520E+09
3.9739017E+00  8.4265076E-01 -2.0538935E+04  1.8072233E+01  6.1210592E+00  8.7884621E+08  1.8071884E+01  6.1309636E+00 -1.5036813E+09
4.3111035E+00  8.4849538E-01 -2.2177213E+04  1.9450258E+01  6.2503264E+00  1.0820970E+09  1.9449928E+01  6.2600306E+00 -1.7073980E+09
