PdfType: replica
Format: lhagrid1
FromMCReplica: 20
---
1.0000000E-09 1.2970848E-09 1.6824290E-09 2.1822532E-09 2.8305674E-09 3.6714860E-09 4.7622286E-09 6.1770143E-09 8.0121111E-09 1.0392387E-08 1.3479806E-08 1.7484450E-08 2.2678812E-08 2.9416337E-08 3.8155475E-08 4.9490871E-08 6.4193830E-08 8.3264795E-08 1.0800142E-07 1.4008687E-07 1.8170433E-07 2.3568555E-07 3.0570351E-07 3.9652231E-07 5.1432126E-07 6.6711525E-07 8.6529992E-07 1.1223588E-06 1.4557800E-06 1.8882456E-06 2.4491735E-06 3.1767165E-06 4.1203542E-06 5.3442527E-06 6.9316190E-06 8.9903426E-06 1.1660303E-05 1.5122831E-05 1.9612953E-05 2.5435221E-05 3.2984168E-05 4.2770705E-05 5.5456125E-05 7.1895831E-05 9.3195423E-05 1.2078237E-04 1.5649721E-04 2.0270894E-04 2.6245980E-04 3.3964524E-04 4.3923444E-04 5.6753566E-04 7.3250762E-04 9.4411211E-04 1.2146932E-03 1.5593531E-03 1.9962745E-03 2.5469149E-03 3.2359751E-03 4.0910344E-03 5.1417598E-03 6.4186510E-03 7.9513794E-03 9.7669000E-03 1.1887614E-02 1.4329895E-02 1.7103228E-02 2.0210073E-02 2.3646397E-02 2.7402692E-02 3.1465251E-02 3.5817483E-02 4.0441106E-02 4.5317134E-02 5.0426635E-02 5.5751261E-02 6.1273602E-02 6.6977383E-02 7.2847559E-02 7.8870332E-02 8.5033120E-02 9.1324491E-02 9.7734088E-02 1.0425254E-01 1.1087137E-01 1.1758291E-01 1.2438023E-01 1.3125706E-01 1.3820771E-01 1.4522701E-01 1.5231026E-01 1.5945321E-01 1.6665195E-01 1.7390294E-01 1.8120291E-01 1.8854889E-01 1.9593815E-01 2.0336816E-01 2.1083662E-01 2.1834138E-01 2.2588049E-01 2.3345210E-01 2.4105454E-01 2.4868622E-01 2.5634570E-01 2.6403161E-01 2.7174270E-01 2.7947777E-01 2.8723573E-01 2.9501555E-01 3.0281625E-01 3.1063694E-01 3.1847676E-01 3.2633492E-01 3.3421065E-01 3.4210326E-01 3.5001207E-01 3.5793645E-01 3.6587581E-01 3.7382958E-01 3.8179724E-01 3.8977827E-01 3.9777220E-01 4.0577857E-01 4.1379696E-01 4.2182694E-01 4.2986814E-01 4.3792018E-01 4.4598271E-01 4.5405538E-01 4.6213789E-01 4.7022992E-01 4.7833118E-01 4.8644138E-01 4.9456027E-01 5.0268759E-01 5.1082309E-01 5.1896653E-01 5.2711769E-01 5.3527636E-01 5.4344232E-01 5.5161538E-01 5.5979535E-01 5.6798204E-01 5.7617528E-01 5.8437490E-01 5.9258073E-01 6.0079262E-01 6.0901041E-01 6.1723396E-01 6.2546313E-01 6.3369778E-01 6.4193778E-01 6.5018301E-01 6.5843334E-01 6.6668866E-01 6.7494884E-01 6.8321379E-01 6.9148339E-01 6.9975754E-01 7.0803614E-01 7.1631910E-01 7.2460632E-01 7.3289771E-01 7.4119318E-01 7.4949265E-01 7.5779603E-01 7.6610325E-01 7.7441423E-01 7.8272889E-01 7.9104716E-01 7.9936897E-01 8.0769425E-01 8.1602293E-01 8.2435495E-01 8.3269024E-01 8.4102875E-01 8.4937041E-01 8.5771516E-01 8.6606296E-01 8.7441373E-01 8.8276744E-01 8.9112402E-01 8.9948343E-01 9.0784562E-01 9.1621053E-01 9.2457813E-01 9.3294836E-01 9.4132119E-01 9.4969656E-01 9.5807444E-01 9.6645478E-01 9.7483755E-01 9.8322270E-01 9.9161020E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502944E+00 2.8142025E+00 3.1184122E+00 3.4705775E+00 3.8800751E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000E+00  7.5632190E-01  2.7513408E+00  2.8740824E+00  3.2621849E+00  2.7372506E+01  3.2623597E+00  2.8742646E+00  2.7512715E+00  7.5632188E-01  0.0000000E+00
 0.0000000E+00  1.3347839E+00  3.3215493E+00  3.4454500E+00  3.8285811E+00  2.8959656E+01  3.8287600E+00  3.4456365E+00  3.3214782E+00  1.3347843E+00  0.0000000E+00
 0.0000000E+00  1.9809871E+00  3.9596412E+00  4.0846739E+00  4.4629350E+00  3.0898161E+01  4.4631181E+00  4.0848648E+00  3.9595682E+00  1.9809879E+00  0.0000000E+00
 0.0000000E+00  2.7003760E+00  4.6710532E+00  4.7971920E+00  5.1706800E+00  3.3414676E+01  5.1708673E+00  4.7973873E+00  4.6709783E+00  2.7003771E+00  0.0000000E+00
 0.0000000E+00  3.4989437E+00  5.4617707E+00  5.5889902E+00  5.9577977E+00  3.6786370E+01  5.9579890E+00  5.5891899E+00  5.4616938E+00  3.4989451E+00  0.0000000E+00
 0.0000000E+00  4.3847027E+00  6.3397993E+00  6.4680753E+00  6.8322907E+00  4.1361435E+01  6.8324863E+00  6.4682793E+00  6.3397205E+00  4.3847044E+00  0.0000000E+00
 0.0000000E+00  5.3646008E+00  7.3120798E+00  7.4413890E+00  7.8010970E+00  4.7528599E+01  7.8012965E+00  7.4415974E+00  7.3119991E+00  5.3646028E+00  0.0000000E+00
 0.0000000E+00  6.4480211E+00  8.3879890E+00  8.5183088E+00  8.8735902E+00  5.5759221E+01  8.8737939E+00  8.5185216E+00  8.3879062E+00  6.4480234E+00  0.0000000E+00
 0.0000000E+00  7.6520662E+00  9.5846238E+00  9.7159320E+00  1.0066864E+01  6.6652971E+01  1.0067072E+01  9.7161492E+00  9.5845388E+00  7.6520688E+00  0.0000000E+00
 0.0000000E+00  8.9758183E+00  1.0901060E+01  1.1033336E+01  1.1379993E+01  8.0762619E+01  1.1380205E+01  1.1033557E+01  1.0900973E+01  8.9758212E+00  0.0000000E+00
 0.0000000E+00  1.0443232E+01  1.2361247E+01  1.2494470E+01  1.2836923E+01  9.8870686E+01  1.2837139E+01  1.2494696E+01  1.2361158E+01  1.0443235E+01  0.0000000E+00
 0.0000000E+00  1.2030490E+01  1.3941609E+01  1.4075727E+01  1.4414185E+01  1.2087721E+02  1.4414406E+01  1.4075958E+01  1.3941518E+01  1.2030493E+01  0.0000000E+00
 0.0000000E+00  7.3495815E-01  2.6615005E+00  2.7986983E+00  3.1354486E+00  2.5867727E+01  3.1356425E+00  2.7989003E+00  2.6614223E+00  7.3495815E-01  0.0000000E+00
 0.0000000E+00  1.2851777E+00  3.2037000E+00  3.3418254E+00  3.6741678E+00  2.7435739E+01  3.6743664E+00  3.3420323E+00  3.2036197E+00  1.2851782E+00  0.0000000E+00
 0.0000000E+00  1.8992217E+00  3.8098624E+00  3.9488929E+00  4.2769176E+00  2.9372015E+01  4.2771208E+00  3.9491047E+00  3.8097799E+00  1.8992226E+00  0.0000000E+00
 0.0000000E+00  2.5821868E+00  4.4850768E+00  4.6249910E+00  4.9487844E+00  3.1897754E+01  4.9489921E+00  4.6252077E+00  4.4849921E+00  2.5821881E+00  0.0000000E+00
 0.0000000E+00  3.3397156E+00  5.2349782E+00  5.3757549E+00  5.6953991E+00  3.5282374E+01  5.6956115E+00  5.3759765E+00  5.2348912E+00  3.3397172E+00  0.0000000E+00
 0.0000000E+00  4.1792730E+00  6.0670249E+00  6.2086440E+00  6.5242180E+00  3.9858052E+01  6.5244348E+00  6.2088705E+00  6.0669356E+00  4.1792750E+00  0.0000000E+00
 0.0000000E+00  5.1074999E+00  6.9878508E+00  7.1302929E+00  7.4418718E+00  4.6001783E+01  7.4420933E+00  7.1305243E+00  6.9877592E+00  5.1075022E+00  0.0000000E+00
 0.0000000E+00  6.1332386E+00  8.0062924E+00  8.1495387E+00  8.4571944E+00  5.4163235E+01  8.4574205E+00  8.1497750E+00  8.0061984E+00  6.1332412E+00  0.0000000E+00
 0.0000000E+00  7.2719982E+00  9.1378530E+00  9.2818848E+00  9.5856864E+00  6.4890032E+01  9.5859171E+00  9.2821261E+00  9.1377566E+00  7.2720011E+00  0.0000000E+00
 0.0000000E+00  8.5242070E+00  1.0382955E+01  1.0527755E+01  1.0827768E+01  7.8752550E+01  1.0828003E+01  1.0528001E+01  1.0382856E+01  8.5242102E+00  0.0000000E+00
 0.0000000E+00  9.9114441E+00  1.1763173E+01  1.1908723E+01  1.2205012E+01  9.6454086E+01  1.2205252E+01  1.1908975E+01  1.1763071E+01  9.9114476E+00  0.0000000E+00
 0.0000000E+00  1.1408758E+01  1.3253788E+01  1.3400048E+01  1.3692797E+01  1.1780156E+02  1.3693041E+01  1.3400304E+01  1.3253684E+01  1.1408762E+01  0.0000000E+00
 0.0000000E+00  7.1431751E-01  2.5740769E+00  2.7233253E+00  3.0144157E+00  2.4458069E+01  3.0146305E+00  2.7235494E+00  2.5739881E+00  7.1431753E-01  0.0000000E+00
 0.0000000E+00  1.2376428E+00  3.0896145E+00  3.2395852E+00  3.5267735E+00  2.6007963E+01  3.5269935E+00  3.2398148E+00  3.0895232E+00  1.2376433E+00  0.0000000E+00
 0.0000000E+00  1.8210756E+00  3.6653947E+00  3.8160694E+00  4.0994358E+00  2.7940780E+01  4.0996610E+00  3.8163046E+00  3.6653009E+00  1.8210765E+00  0.0000000E+00
 0.0000000E+00  2.4693868E+00  4.3061810E+00  4.4575424E+00  4.7371634E+00  3.0471962E+01  4.7373937E+00  4.4577830E+00  4.3060846E+00  2.4693881E+00  0.0000000E+00
 0.0000000E+00  3.1878875E+00  5.0172773E+00  5.1693078E+00  5.4452567E+00  3.3862829E+01  5.4454922E+00  5.1695540E+00  5.0171783E+00  3.1878893E+00  0.0000000E+00
 0.0000000E+00  3.9835318E+00  5.8056309E+00  5.9583142E+00  6.2306610E+00  3.8430009E+01  6.2309014E+00  5.9585658E+00  5.8055292E+00  3.9835340E+00  0.0000000E+00
 0.0000000E+00  4.8626607E+00  6.6775764E+00  6.8308964E+00  7.0997078E+00  4.4538118E+01  7.0999535E+00  6.8311535E+00  6.6774721E+00  4.8626633E+00  0.0000000E+00
 0.0000000E+00  5.8336025E+00  7.6414361E+00  7.7953773E+00  8.0607175E+00  5.2615457E+01  8.0609684E+00  7.7956399E+00  7.6413289E+00  5.8336054E+00  0.0000000E+00
 0.0000000E+00  6.9104122E+00  8.7112595E+00  8.8658064E+00  9.1277367E+00  6.3162332E+01  9.1279928E+00  8.8660747E+00  8.7111495E+00  6.9104155E+00  0.0000000E+00
 0.0000000E+00  8.0946631E+00  9.8886139E+00  1.0043752E+01  1.0302331E+01  7.6758896E+01  1.0302592E+01  1.0044026E+01  9.8885012E+00  8.0946666E+00  0.0000000E+00
 0.0000000E+00  9.4057735E+00  1.1192913E+01  1.1348629E+01  1.1603912E+01  9.4037155E+01  1.1604179E+01  1.1348908E+01  1.1192798E+01  9.4057774E+00  0.0000000E+00
 0.0000000E+00  1.0817969E+01  1.2598609E+01  1.2754869E+01  1.3007022E+01  1.1472733E+02  1.3007293E+01  1.2755153E+01  1.2598490E+01  1.0817973E+01  0.0000000E+00
 0.0000000E+00  6.9437250E-01  2.4889347E+00  2.6480924E+00  2.8986413E+00  2.3137282E+01  2.8988793E+00  2.6483414E+00  2.4888336E+00  6.9437242E-01  0.0000000E+00
 0.0000000E+00  1.1920823E+00  2.9791021E+00  3.1388007E+00  3.3859008E+00  2.4669850E+01  3.3861447E+00  3.1390559E+00  2.9789982E+00  1.1920828E+00  0.0000000E+00
 0.0000000E+00  1.7463734E+00  3.5259825E+00  3.6862073E+00  3.9299297E+00  2.6597879E+01  3.9301794E+00  3.6864687E+00  3.5258756E+00  1.7463744E+00  0.0000000E+00
 0.0000000E+00  2.3617112E+00  4.1340338E+00  4.2947709E+00  4.5351836E+00  2.9130785E+01  4.5354391E+00  4.2950384E+00  4.1339239E+00  2.3617127E+00  0.0000000E+00
 0.0000000E+00  3.0430941E+00  4.8082473E+00  4.9694827E+00  5.2066507E+00  3.2521514E+01  5.2069120E+00  4.9697564E+00  4.8081343E+00  3.0430960E+00  0.0000000E+00
