PdfType: replica
Format: lhagrid1
FromMCReplica: 55
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  1.4911255e+00  2.0207474e+00  2.0211847e+00  2.0211849e+00  3.1570301e+00  2.0213754e+00  2.0213756e+00  2.0205064e+00  1.4911255e+00  0.0000000e+00 
  0.0000000e+00  1.8603700e+00  2.3859677e+00  2.3864099e+00  2.3864102e+00  2.2634792e+00  2.3866045e+00  2.3866048e+00  2.3857236e+00  1.8603703e+00  0.0000000e+00 
  0.0000000e+00  2.2881910e+00  2.8098321e+00  2.8102793e+00  2.8102796e+00  1.3150045e+00  2.8104777e+00  2.8104780e+00  2.8095850e+00  2.2881917e+00  0.0000000e+00 
  0.0000000e+00  2.7792057e+00  3.2969543e+00  3.2974067e+00  3.2974070e+00  5.0868341e-01  3.2976089e+00  3.2976093e+00  3.2967042e+00  2.7792067e+00  0.0000000e+00 
  0.0000000e+00  3.3385199e+00  3.8524369e+00  3.8528942e+00  3.8528946e+00  9.1260025e-02  3.8531003e+00  3.8531007e+00  3.8521838e+00  3.3385212e+00  0.0000000e+00 
  0.0000000e+00  3.9732493e+00  4.4833929e+00  4.4838553e+00  4.4838557e+00  3.8088230e-01  4.4840652e+00  4.4840656e+00  4.4831368e+00  3.9732508e+00  0.0000000e+00 
  0.0000000e+00  4.6893237e+00  5.1957490e+00  5.1962164e+00  5.1962169e+00  1.7337485e+00  5.1964302e+00  5.1964306e+00  5.1954898e+00  4.6893255e+00  0.0000000e+00 
  0.0000000e+00  5.4951158e+00  5.9978750e+00  5.9983477e+00  5.9983482e+00  4.5894923e+00  5.9985653e+00  5.9985658e+00  5.9976127e+00  5.4951178e+00  0.0000000e+00 
  0.0000000e+00  6.4067660e+00  6.9059091e+00  6.9063868e+00  6.9063874e+00  9.5159620e+00  6.9066082e+00  6.9066088e+00  6.9056438e+00  6.4067683e+00  0.0000000e+00 
  0.0000000e+00  7.4219438e+00  7.9175178e+00  7.9180006e+00  7.9180012e+00  1.7027105e+01  7.9182259e+00  7.9182265e+00  7.9172494e+00  7.4219464e+00  0.0000000e+00 
  0.0000000e+00  8.5636421e+00  9.0556921e+00  9.0561802e+00  9.0561809e+00  2.7873679e+01  9.0564094e+00  9.0564100e+00  9.0554205e+00  8.5636449e+00  0.0000000e+00 
  0.0000000e+00  9.8193514e+00  1.0308039e+01  1.0308533e+01  1.0308533e+01  4.2211625e+01  1.0308765e+01  1.0308766e+01  1.0307765e+01  9.8193544e+00  0.0000000e+00 
  0.0000000e+00  1.4491582e+00  1.9422630e+00  1.9427365e+00  1.9427369e+00  3.1487181e+00  1.9429469e+00  1.9429471e+00  1.9420013e+00  1.4491584e+00  0.0000000e+00 
  0.0000000e+00  1.8053221e+00  2.2946089e+00  2.2950878e+00  2.2950882e+00  2.3625934e+00  2.2953025e+00  2.2953027e+00  2.2943440e+00  1.8053227e+00  0.0000000e+00 
  0.0000000e+00  2.2170088e+00  2.7025418e+00  2.7030261e+00  2.7030265e+00  1.5699112e+00  2.7032449e+00  2.7032452e+00  2.7022736e+00  2.2170097e+00  0.0000000e+00 
  0.0000000e+00  2.6885673e+00  3.1704073e+00  3.1708971e+00  3.1708976e+00  9.6646475e-01  3.1711201e+00  3.1711205e+00  3.1701358e+00  2.6885685e+00  0.0000000e+00 
  0.0000000e+00  3.2248419e+00  3.7030466e+00  3.7035417e+00  3.7035423e+00  7.9560320e-01  3.7037690e+00  3.7037694e+00  3.7027718e+00  3.2248435e+00  0.0000000e+00 
  0.0000000e+00  3.8324936e+00  4.3071182e+00  4.3076188e+00  4.3076194e+00  1.3637897e+00  4.3078502e+00  4.3078507e+00  4.3068401e+00  3.8324955e+00  0.0000000e+00 
  0.0000000e+00  4.5172554e+00  4.9883520e+00  4.9888581e+00  4.9888588e+00  3.0202879e+00  4.9890938e+00  4.9890943e+00  4.9880706e+00  4.5172576e+00  0.0000000e+00 
