PdfType: replica
Format: lhagrid1
FromMCReplica: 34
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  1.3685534e+01  1.4778733e+00  1.5372349e+00  1.5372361e+00  5.0134115e+00  1.5380360e+00  1.5380372e+00  1.4772785e+00  1.3685532e+01  0.0000000e+00 
  0.0000000e+00  1.4192638e+01  2.0568748e+00  2.1164097e+00  2.1164110e+00  5.9445352e+00  2.1172232e+00  2.1172244e+00  2.0562719e+00  1.4192637e+01  0.0000000e+00 
  0.0000000e+00  1.4778334e+01  2.7132192e+00  2.7729275e+00  2.7729288e+00  7.3452656e+00  2.7737533e+00  2.7737546e+00  2.7126082e+00  1.4778333e+01  0.0000000e+00 
  0.0000000e+00  1.5448656e+01  3.4530053e+00  3.5128873e+00  3.5128887e+00  9.4972438e+00  3.5137253e+00  3.5137268e+00  3.4523863e+00  1.5448656e+01  0.0000000e+00 
  0.0000000e+00  1.6210337e+01  4.2830256e+00  4.3430811e+00  4.3430826e+00  1.2738863e+01  4.3439314e+00  4.3439329e+00  4.2823984e+00  1.6210338e+01  0.0000000e+00 
  0.0000000e+00  1.7072234e+01  5.2121979e+00  5.2724269e+00  5.2724285e+00  1.7480494e+01  5.2732894e+00  5.2732910e+00  5.2115626e+00  1.7072236e+01  0.0000000e+00 
  0.0000000e+00  1.8042378e+01  6.2486080e+00  6.3090108e+00  6.3090124e+00  2.4187105e+01  6.3098854e+00  6.3098870e+00  6.2479646e+00  1.8042381e+01  0.0000000e+00 
  0.0000000e+00  1.9131360e+01  7.4028960e+00  7.4634726e+00  7.4634743e+00  3.3406415e+01  7.4643594e+00  7.4643611e+00  7.4022445e+00  1.9131363e+01  0.0000000e+00 
  0.0000000e+00  2.0357340e+01  8.6932733e+00  8.7540237e+00  8.7540255e+00  4.5796750e+01  8.7549225e+00  8.7549244e+00  8.6926138e+00  2.0357343e+01  0.0000000e+00 
  0.0000000e+00  2.1721702e+01  1.0121169e+01  1.0182093e+01  1.0182095e+01  6.2053993e+01  1.0183004e+01  1.0183006e+01  1.0120501e+01  2.1721705e+01  0.0000000e+00 
  0.0000000e+00  2.3249596e+01  1.1711779e+01  1.1772877e+01  1.1772879e+01  8.3014252e+01  1.1773800e+01  1.1773802e+01  1.1711103e+01  2.3249601e+01  0.0000000e+00 
  0.0000000e+00  2.4914394e+01  1.3436390e+01  1.3497656e+01  1.3497658e+01  1.0844800e+02  1.3498591e+01  1.3498593e+01  1.3435706e+01  2.4914398e+01  0.0000000e+00 
  0.0000000e+00  1.3088750e+01  1.5207884e+00  1.5817296e+00  1.5817312e+00  4.9754233e+00  1.5826039e+00  1.5826055e+00  1.5201352e+00  1.3088750e+01  0.0000000e+00 
  0.0000000e+00  1.3574935e+01  2.0753741e+00  2.1364929e+00  2.1364945e+00  6.0168297e+00  2.1373806e+00  2.1373822e+00  2.0747123e+00  1.3574936e+01  0.0000000e+00 
  0.0000000e+00  1.4135269e+01  2.7029217e+00  2.7642181e+00  2.7642198e+00  7.5559464e+00  2.7651191e+00  2.7651208e+00  2.7022512e+00  1.4135271e+01  0.0000000e+00 
  0.0000000e+00  1.4775413e+01  3.4091524e+00  3.4706266e+00  3.4706284e+00  9.8659382e+00  3.4715409e+00  3.4715427e+00  3.4084733e+00  1.4775416e+01  0.0000000e+00 
  0.0000000e+00  1.5501714e+01  4.2004695e+00  4.2621215e+00  4.2621233e+00  1.3273737e+01  4.2630490e+00  4.2630508e+00  4.1997817e+00  1.5501717e+01  0.0000000e+00 
  0.0000000e+00  1.6322430e+01  5.0851891e+00  5.1470190e+00  5.1470209e+00  1.8169570e+01  5.1479597e+00  5.1479616e+00  5.0844928e+00  1.6322434e+01  0.0000000e+00 
  0.0000000e+00  1.7245229e+01  6.0710315e+00  6.1330393e+00  6.1330413e+00  2.5001349e+01  6.1339931e+00  6.1339951e+00  6.0703265e+00  1.7245233e+01  0.0000000e+00 
  0.0000000e+00  1.8280084e+01  7.1680173e+00  7.2302032e+00  7.2302053e+00  3.4289333e+01  7.2311701e+00  7.2311723e+00  7.1673037e+00  1.8280089e+01  0.0000000e+00 
  0.0000000e+00  1.9443462e+01  8.3926606e+00  8.4550244e+00  8.4550266e+00  4.6635084e+01  8.4560044e+00  8.4560067e+00  8.3919384e+00  1.9443467e+01  0.0000000e+00 
  0.0000000e+00  2.0738002e+01  9.7476447e+00  9.8101866e+00  9.8101889e+00  6.2740552e+01  9.8111797e+00  9.8111820e+00  9.7469138e+00  2.0738008e+01  0.0000000e+00 
  0.0000000e+00  2.2186339e+01  1.1255647e+01  1.1318367e+01  1.1318369e+01  8.3357571e+01  1.1319373e+01  1.1319376e+01  1.1254907e+01  2.2186345e+01  0.0000000e+00 
  0.0000000e+00  2.3760629e+01  1.2886841e+01  1.2949733e+01  1.2949735e+01  1.0816265e+02  1.2950752e+01  1.2950754e+01  1.2886093e+01  2.3760635e+01  0.0000000e+00 
  0.0000000e+00  1.2517987e+01  1.5589507e+00  1.6215110e+00  1.6215128e+00  4.9377236e+00  1.6224646e+00  1.6224664e+00  1.5582343e+00  1.2517989e+01  0.0000000e+00 
  0.0000000e+00  1.2983892e+01  2.0899203e+00  2.1526625e+00  2.1526644e+00  6.0807221e+00  2.1536307e+00  2.1536326e+00  2.0891949e+00  1.2983894e+01  0.0000000e+00 
  0.0000000e+00  1.3519715e+01  2.6896794e+00  2.7526036e+00  2.7526056e+00  7.7452128e+00  2.7535862e+00  2.7535881e+00  2.6889449e+00  1.3519718e+01  0.0000000e+00 
  0.0000000e+00  1.4130766e+01  3.3635938e+00  3.4267001e+00  3.4267021e+00  1.0195553e+01  3.4276970e+00  3.4276991e+00  3.3628501e+00  1.4130770e+01  0.0000000e+00 
  0.0000000e+00  1.4823023e+01  4.1176970e+00  4.1809854e+00  4.1809876e+00  1.3746895e+01  4.1819967e+00  4.1819988e+00  4.1169442e+00  1.4823028e+01  0.0000000e+00 
  0.0000000e+00  1.5604185e+01  4.9597419e+00  5.0232125e+00  5.0232148e+00  1.8769884e+01  5.0242380e+00  5.0242403e+00  4.9589799e+00  1.5604190e+01  0.0000000e+00 
  0.0000000e+00  1.6481565e+01  5.8970905e+00  5.9607434e+00  5.9607457e+00  2.5694862e+01  5.9617830e+00  5.9617854e+00  5.8963193e+00  1.6481570e+01  0.0000000e+00 
  0.0000000e+00  1.7464547e+01  6.9391729e+00  7.0030083e+00  7.0030107e+00  3.5015169e+01  7.0040621e+00  7.0040646e+00  6.9383926e+00  1.7464553e+01  0.0000000e+00 
  0.0000000e+00  1.8568051e+01  8.1009550e+00  8.1649726e+00  8.1649751e+00  4.7280628e+01  8.1660406e+00  8.1660432e+00  8.1001656e+00  1.8568058e+01  0.0000000e+00 
  0.0000000e+00  1.9795765e+01  9.3861641e+00  9.4503641e+00  9.4503667e+00  6.3191814e+01  9.4514462e+00  9.4514489e+00  9.3853655e+00  1.9795772e+01  0.0000000e+00 
  0.0000000e+00  2.1168035e+01  1.0815189e+01  1.0879571e+01  1.0879574e+01  8.3424663e+01  1.0880668e+01  1.0880671e+01  1.0814381e+01  2.1168042e+01  0.0000000e+00 
  0.0000000e+00  2.2656156e+01  1.2357438e+01  1.2421997e+01  1.2422000e+01  1.0757923e+02  1.2423107e+01  1.2423110e+01  1.2356621e+01  2.2656164e+01  0.0000000e+00 
  0.0000000e+00  1.1972116e+01  1.5926359e+00  1.6568560e+00  1.6568581e+00  4.9003096e+00  1.6578962e+00  1.6578982e+00  1.5918525e+00  1.1972116e+01  0.0000000e+00 
  0.0000000e+00  1.2418366e+01  2.1007691e+00  2.1651756e+00  2.1651777e+00  6.1364566e+00  2.1662313e+00  2.1662334e+00  2.0999761e+00  1.2418367e+01  0.0000000e+00 
  0.0000000e+00  1.2930508e+01  2.6737198e+00  2.7383127e+00  2.7383149e+00  7.9138361e+00  2.7393839e+00  2.7393861e+00  2.6729171e+00  1.2930509e+01  0.0000000e+00 
  0.0000000e+00  1.3513517e+01  3.3165189e+00  3.3812984e+00  3.3813007e+00  1.0487736e+01  3.3823851e+00  3.3823875e+00  3.3157065e+00  1.3513520e+01  0.0000000e+00 
  0.0000000e+00  1.4173026e+01  4.0348495e+00  4.0998156e+00  4.0998180e+00  1.4161297e+01  4.1009177e+00  4.1009202e+00  4.0340274e+00  1.4173030e+01  0.0000000e+00 
  0.0000000e+00  1.4916208e+01  4.8359368e+00  4.9010894e+00  4.9010920e+00  1.9286149e+01  4.9022069e+00  4.9022095e+00  4.8351050e+00  1.4916212e+01  0.0000000e+00 
