PdfType: replica
Format: lhagrid1
FromMCReplica: 16
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  5.2099365e-01  2.2486718e+00  2.3211894e+00  2.1769891e+00  3.6207985e+01  2.1780536e+00  2.3222549e+00  2.2495105e+00  5.2099365e-01  0.0000000e+00 
  0.0000000e+00  1.2968446e+00  3.0158423e+00  3.0880094e+00  2.9445178e+00  3.8428584e+01  2.9455987e+00  3.0890913e+00  3.0166927e+00  1.2968457e+00  0.0000000e+00 
  0.0000000e+00  2.1582812e+00  3.8687404e+00  3.9405632e+00  3.7977680e+00  4.1332059e+01  3.7988651e+00  3.9416615e+00  3.8696023e+00  2.1582833e+00  0.0000000e+00 
  0.0000000e+00  3.1121435e+00  4.8141985e+00  4.8856831e+00  4.7435724e+00  4.5241196e+01  4.7446856e+00  4.8867976e+00  4.8150719e+00  3.1121465e+00  0.0000000e+00 
  0.0000000e+00  4.1660846e+00  5.8598620e+00  5.9310137e+00  5.7895764e+00  5.0541391e+01  5.7907057e+00  5.9321443e+00  5.8607466e+00  4.1660885e+00  0.0000000e+00 
  0.0000000e+00  5.3299861e+00  7.0156057e+00  7.0864298e+00  6.9456554e+00  5.7691601e+01  6.9468006e+00  7.0875765e+00  7.0165015e+00  5.3299909e+00  0.0000000e+00 
  0.0000000e+00  6.6130729e+00  8.2906473e+00  8.3611489e+00  8.2210274e+00  6.7217822e+01  8.2221885e+00  8.3623115e+00  8.2915542e+00  6.6130784e+00  0.0000000e+00 
  0.0000000e+00  8.0272344e+00  9.6968701e+00  9.7670540e+00  9.6275760e+00  7.9729769e+01  9.6287529e+00  9.7682326e+00  9.6977880e+00  8.0272406e+00  0.0000000e+00 
  0.0000000e+00  9.5919259e+00  1.1253723e+01  1.1323594e+01  1.1184750e+01  9.5935037e+01  1.1185943e+01  1.1324788e+01  1.1254652e+01  9.5919328e+00  0.0000000e+00 
  0.0000000e+00  1.1310552e+01  1.2964606e+01  1.3034167e+01  1.2895950e+01  1.1664840e+02  1.2897158e+01  1.3035377e+01  1.2965545e+01  1.1310559e+01  0.0000000e+00 
  0.0000000e+00  1.3209730e+01  1.4856130e+01  1.4925386e+01  1.4787787e+01  1.4275331e+02  1.4789011e+01  1.4926613e+01  1.4857081e+01  1.3209738e+01  0.0000000e+00 
  0.0000000e+00  1.5250001e+01  1.6889090e+01  1.6958055e+01  1.6821046e+01  1.7381388e+02  1.6822285e+01  1.6959297e+01  1.6890051e+01  1.5250009e+01  0.0000000e+00 
  0.0000000e+00  5.2368653e-01  2.1778312e+00  2.2473080e+00  2.1092493e+00  3.4786312e+01  2.1104090e+00  2.2484689e+00  2.1787398e+00  5.2368653e-01  0.0000000e+00 
  0.0000000e+00  1.2631373e+00  2.9088846e+00  2.9780262e+00  2.8406463e+00  3.7014305e+01  2.8418236e+00  2.9792048e+00  2.9098056e+00  1.2631384e+00  0.0000000e+00 
  0.0000000e+00  2.0830593e+00  3.7205454e+00  3.7893577e+00  3.6526447e+00  3.9939186e+01  3.6538395e+00  3.7905539e+00  3.7214787e+00  2.0830615e+00  0.0000000e+00 
  0.0000000e+00  2.9898616e+00  4.6192151e+00  4.6877039e+00  4.5516465e+00  4.3872911e+01  4.5528586e+00  4.6889175e+00  4.6201606e+00  2.9898648e+00  0.0000000e+00 
  0.0000000e+00  3.9907476e+00  5.6120896e+00  5.6802601e+00  5.5448476e+00  4.9186538e+01  5.5460770e+00  5.6814911e+00  5.6130472e+00  3.9907517e+00  0.0000000e+00 
  0.0000000e+00  5.0949233e+00  6.7083686e+00  6.7762257e+00  6.6414481e+00  5.6315641e+01  6.6426947e+00  6.7774740e+00  6.7093381e+00  5.0949282e+00  0.0000000e+00 
  0.0000000e+00  6.3111718e+00  7.9168282e+00  7.9843768e+00  7.8502245e+00  6.5765034e+01  7.8514883e+00  7.9856424e+00  7.9178095e+00  6.3111775e+00  0.0000000e+00 
