PdfType: replica
Format: lhagrid1
FromMCReplica: 103
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  1.1444101e-06  2.4956429e+00  7.3296647e-01  7.2805481e-01  5.0051450e+02  7.2818463e-01  7.3313849e-01  2.4954934e+00  1.1444082e-06  0.0000000e+00 
  0.0000000e+00  3.4884072e+00  5.9750643e+00  4.2200627e+00  4.2151519e+00  5.3753034e+02  4.2152840e+00  4.2202380e+00  5.9749126e+00  3.4884074e+00  0.0000000e+00 
  0.0000000e+00  7.1274309e+00  9.6052651e+00  7.8578045e+00  7.8528946e+00  5.7970311e+02  7.8530289e+00  7.8579832e+00  9.6051112e+00  7.1274313e+00  0.0000000e+00 
  0.0000000e+00  1.0931037e+01  1.3400201e+01  1.1660155e+01  1.1655245e+01  6.2749837e+02  1.1655382e+01  1.1660337e+01  1.3400045e+01  1.0931037e+01  0.0000000e+00 
  0.0000000e+00  1.4914180e+01  1.7374818e+01  1.5642067e+01  1.5637158e+01  6.8142757e+02  1.5637297e+01  1.5642252e+01  1.7374660e+01  1.4914181e+01  0.0000000e+00 
  0.0000000e+00  1.9093408e+01  2.1545655e+01  1.9820086e+01  1.9815178e+01  7.4205392e+02  1.9815319e+01  1.9820275e+01  2.1545495e+01  1.9093409e+01  0.0000000e+00 
  0.0000000e+00  2.3485644e+01  2.5929629e+01  2.4211135e+01  2.4206227e+01  8.0999117e+02  2.4206370e+01  2.4211327e+01  2.5929466e+01  2.3485645e+01  0.0000000e+00 
  0.0000000e+00  2.8109504e+01  3.0545346e+01  2.8833827e+01  2.8828920e+01  8.8590906e+02  2.8829065e+01  2.8834023e+01  3.0545181e+01  2.8109505e+01  0.0000000e+00 
  0.0000000e+00  3.2989321e+01  3.5417136e+01  3.3712496e+01  3.3707588e+01  9.7059913e+02  3.3707736e+01  3.3712694e+01  3.5416968e+01  3.2989322e+01  0.0000000e+00 
  0.0000000e+00  3.8139245e+01  4.0559139e+01  3.8861288e+01  3.8856381e+01  1.0648174e+03  3.8856531e+01  3.8861490e+01  4.0558969e+01  3.8139247e+01  0.0000000e+00 
  0.0000000e+00  4.3588870e+01  4.6000943e+01  4.4309796e+01  4.4304890e+01  1.1695058e+03  4.4305042e+01  4.4310002e+01  4.6000771e+01  4.3588871e+01  0.0000000e+00 
  0.0000000e+00  4.9171659e+01  5.1576273e+01  4.9891523e+01  4.9886616e+01  1.2814385e+03  4.9886771e+01  4.9891732e+01  5.1576099e+01  4.9171661e+01  0.0000000e+00 
  0.0000000e+00  1.3907749e-06  2.4220924e+00  7.2418433e-01  7.1926247e-01  4.6489847e+02  7.1940451e-01  7.2437369e-01  2.4219282e+00  1.3907753e-06  0.0000000e+00 
  0.0000000e+00  3.2174350e+00  5.6308069e+00  3.9403087e+00  3.9353878e+00  4.9939923e+02  3.9355323e+00  3.9405018e+00  5.6306403e+00  3.2174352e+00  0.0000000e+00 
  0.0000000e+00  6.5721025e+00  8.9769124e+00  7.2936949e+00  7.2887748e+00  5.3863361e+02  7.2889218e+00  7.2938917e+00  8.9767434e+00  6.5721030e+00  0.0000000e+00 
  0.0000000e+00  1.0076696e+01  1.2473092e+01  1.0797033e+01  1.0792114e+01  5.8301852e+02  1.0792263e+01  1.0797234e+01  1.2472921e+01  1.0076697e+01  0.0000000e+00 
  0.0000000e+00  1.3744796e+01  1.6132918e+01  1.4463902e+01  1.4458983e+01  6.3301322e+02  1.4459135e+01  1.4464106e+01  1.6132744e+01  1.3744797e+01  0.0000000e+00 
  0.0000000e+00  1.7591396e+01  1.9971375e+01  1.8309294e+01  1.8304375e+01  6.8912293e+02  1.8304530e+01  1.8309501e+01  1.9971199e+01  1.7591397e+01  0.0000000e+00 
  0.0000000e+00  2.1631856e+01  2.4003818e+01  2.2348567e+01  2.2343649e+01  7.5190214e+02  2.2343806e+01  2.2348778e+01  2.4003639e+01  2.1631857e+01  0.0000000e+00 
