PdfType: replica
Format: lhagrid1
FromMCReplica: 86
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00 -1.5895543e-08  1.5006326e+00  1.5334061e+00  1.5340867e+00  7.2325684e+01  1.5344273e+00  1.5337478e+00  1.5005768e+00 -1.5893601e-08  0.0000000e+00 
  0.0000000e+00  8.8197403e-01  2.3775696e+00  2.4103610e+00  2.4110576e+00  7.7087962e+01  2.4114040e+00  2.4107087e+00  2.3775132e+00  8.8197451e-01  0.0000000e+00 
  0.0000000e+00  1.8420910e+00  3.3327407e+00  3.3655504e+00  3.3662631e+00  8.2696114e+01  3.3666154e+00  3.3659040e+00  3.3326837e+00  1.8420919e+00  0.0000000e+00 
  0.0000000e+00  2.8868015e+00  4.3725916e+00  4.4054200e+00  4.4061489e+00  8.9420189e+01  4.4065071e+00  4.4057796e+00  4.3725338e+00  2.8868029e+00  0.0000000e+00 
  0.0000000e+00  4.0232104e+00  5.5042215e+00  5.5370689e+00  5.5378142e+00  9.7582566e+01  5.5381781e+00  5.5374344e+00  5.5041631e+00  4.0232121e+00  0.0000000e+00 
  0.0000000e+00  5.2604208e+00  6.7367295e+00  6.7695960e+00  6.7703579e+00  1.0757420e+02  6.7707276e+00  6.7699674e+00  6.7366703e+00  5.2604230e+00  0.0000000e+00 
  0.0000000e+00  6.6067403e+00  8.0784181e+00  8.1113042e+00  8.1120827e+00  1.1983363e+02  8.1124582e+00  8.1116815e+00  8.0783582e+00  6.6067428e+00  0.0000000e+00 
  0.0000000e+00  8.0728561e+00  9.5399707e+00  9.5728765e+00  9.5736719e+00  1.3487818e+02  9.5740532e+00  9.5732598e+00  9.5399099e+00  8.0728590e+00  0.0000000e+00 
  0.0000000e+00  9.6767962e+00  1.1139411e+01  1.1172337e+01  1.1173149e+01  1.5334315e+02  1.1173536e+01  1.1172726e+01  1.1139350e+01  9.6767994e+00  0.0000000e+00 
  0.0000000e+00  1.1420180e+01  1.2878355e+01  1.2911301e+01  1.2912130e+01  1.7585668e+02  1.2912523e+01  1.2911696e+01  1.2878293e+01  1.1420183e+01  0.0000000e+00 
  0.0000000e+00  1.3327686e+01  1.4781478e+01  1.4814444e+01  1.4815291e+01  2.0322883e+02  1.4815690e+01  1.4814845e+01  1.4781415e+01  1.3327690e+01  0.0000000e+00 
  0.0000000e+00  1.5359153e+01  1.6808764e+01  1.6841750e+01  1.6842613e+01  2.3500816e+02  1.6843018e+01  1.6842156e+01  1.6808700e+01  1.5359157e+01  0.0000000e+00 
  0.0000000e+00  7.9475768e-08  1.4600943e+00  1.4931539e+00  1.4939226e+00  6.8186569e+01  1.4942949e+00  1.4935278e+00  1.4600326e+00  7.9469949e-08  0.0000000e+00 
  0.0000000e+00  8.3130291e-01  2.2864895e+00  2.3195660e+00  2.3203527e+00  7.2716806e+01  2.3207314e+00  2.3199464e+00  2.2864271e+00  8.3130344e-01  0.0000000e+00 
  0.0000000e+00  1.7357445e+00  3.1861124e+00  3.2192062e+00  3.2200110e+00  7.8070586e+01  3.2203961e+00  3.2195931e+00  3.1860492e+00  1.7357455e+00  0.0000000e+00 
  0.0000000e+00  2.7193350e+00  4.1649681e+00  4.1980796e+00  4.1989027e+00  8.4507477e+01  4.1992942e+00  4.1984730e+00  4.1649041e+00  2.7193365e+00  0.0000000e+00 
  0.0000000e+00  3.7887222e+00  5.2296993e+00  5.2628287e+00  5.2636702e+00  9.2336668e+01  5.2640681e+00  5.2632286e+00  5.2296345e+00  3.7887242e+00  0.0000000e+00 
  0.0000000e+00  4.9523537e+00  6.3887492e+00  6.4218968e+00  6.4227568e+00  1.0192783e+02  6.4231611e+00  6.4223031e+00  6.3886836e+00  4.9523561e+00  0.0000000e+00 
  0.0000000e+00  6.2180919e+00  7.6499755e+00  7.6831416e+00  7.6840204e+00  1.1370131e+02  7.6844310e+00  7.6835545e+00  7.6499091e+00  6.2180946e+00  0.0000000e+00 
  0.0000000e+00  7.5959451e+00  9.0233829e+00  9.0565677e+00  9.0574655e+00  1.2814659e+02  9.0578823e+00  9.0569871e+00  9.0233156e+00  7.5959483e+00  0.0000000e+00 
  0.0000000e+00  9.1022479e+00  1.0525302e+01  1.0558506e+01  1.0559422e+01  1.4584255e+02  1.0559846e+01  1.0558931e+01  1.0525234e+01  9.1022514e+00  0.0000000e+00 
