PdfType: replica
Format: lhagrid1
FromMCReplica: 77
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  2.6475410e+00  2.3083620e-01  3.8291576e-01  3.8291734e-01  9.8958540e+00  3.8323206e-01  3.8323363e-01  2.3093840e-01  2.6475410e+00  0.0000000e+00 
  0.0000000e+00  2.9685022e+00  5.5630589e-01  7.0861191e-01  7.0861361e-01  9.4051526e+00  7.0893386e-01  7.0893556e-01  5.5640978e-01  2.9685028e+00  0.0000000e+00 
  0.0000000e+00  3.3389129e+00  9.3112574e-01  1.0836597e+00  1.0836615e+00  8.7420229e+00  1.0839872e+00  1.0839890e+00  9.3123128e-01  3.3389140e+00  0.0000000e+00 
  0.0000000e+00  3.7627107e+00  1.3592397e+00  1.5120028e+00  1.5120047e+00  8.0438229e+00  1.5123359e+00  1.5123379e+00  1.3593468e+00  3.7627124e+00  0.0000000e+00 
  0.0000000e+00  4.2441553e+00  1.8449129e+00  1.9979064e+00  1.9979085e+00  7.4906164e+00  1.9982451e+00  1.9982472e+00  1.8450217e+00  4.2441573e+00  0.0000000e+00 
  0.0000000e+00  4.7894154e+00  2.3943209e+00  2.5475457e+00  2.5475479e+00  7.3336498e+00  2.5478899e+00  2.5478922e+00  2.3944311e+00  4.7894180e+00  0.0000000e+00 
  0.0000000e+00  5.4031800e+00  3.0121573e+00  3.1656144e+00  3.1656167e+00  7.8456475e+00  3.1659642e+00  3.1659666e+00  3.0122691e+00  5.4031830e+00  0.0000000e+00 
  0.0000000e+00  6.0924743e+00  3.7054521e+00  3.8591423e+00  3.8591448e+00  9.3838134e+00  3.8594977e+00  3.8595002e+00  3.7055654e+00  6.0924776e+00  0.0000000e+00 
  0.0000000e+00  6.8723697e+00  4.4892816e+00  4.6432058e+00  4.6432084e+00  1.2456322e+01  4.6435667e+00  4.6435693e+00  4.4893964e+00  6.8723734e+00  0.0000000e+00 
  0.0000000e+00  7.7377488e+00  5.3585325e+00  5.5126913e+00  5.5126941e+00  1.7415792e+01  5.5130578e+00  5.5130606e+00  5.3586488e+00  7.7377529e+00  0.0000000e+00 
  0.0000000e+00  8.7104746e+00  6.3350721e+00  6.4894662e+00  6.4894691e+00  2.4961823e+01  6.4898382e+00  6.4898411e+00  6.3351898e+00  8.7104790e+00  0.0000000e+00 
  0.0000000e+00  9.7849292e+00  7.4131571e+00  7.5677790e+00  7.5677821e+00  3.5406805e+01  7.5681564e+00  7.5681594e+00  7.4132762e+00  9.7849340e+00  0.0000000e+00 
  0.0000000e+00  2.6016991e+00  2.1671936e-01  3.7114945e-01  3.7115136e-01  9.4864197e+00  3.7149542e-01  3.7149733e-01  2.1682922e-01  2.6016996e+00  0.0000000e+00 
  0.0000000e+00  2.9098129e+00  5.2927956e-01  6.8393931e-01  6.8394136e-01  9.0409981e+00  6.8429147e-01  6.8429352e-01  5.2939124e-01  2.9098139e+00  0.0000000e+00 
  0.0000000e+00  3.2648272e+00  8.8864233e-01  1.0435332e+00  1.0435354e+00  8.4616229e+00  1.0438915e+00  1.0438937e+00  8.8875578e-01  3.2648288e+00  0.0000000e+00 
  0.0000000e+00  3.6704397e+00  1.2985115e+00  1.4536348e+00  1.4536372e+00  7.8872898e+00  1.4539993e+00  1.4540016e+00  1.2986267e+00  3.6704418e+00  0.0000000e+00 
  0.0000000e+00  4.1306863e+00  1.7629287e+00  1.9182855e+00  1.9182880e+00  7.4983858e+00  1.9186561e+00  1.9186586e+00  1.7630456e+00  4.1306889e+00  0.0000000e+00 
  0.0000000e+00  4.6513348e+00  2.2876679e+00  2.4432593e+00  2.4432620e+00  7.5385775e+00  2.4436360e+00  2.4436386e+00  2.2877864e+00  4.6513378e+00  0.0000000e+00 
  0.0000000e+00  5.2369380e+00  2.8772870e+00  3.0331140e+00  3.0331168e+00  8.2792696e+00  3.0334967e+00  3.0334995e+00  2.8774071e+00  5.2369415e+00  0.0000000e+00 
