PdfType: replica
Format: lhagrid1
FromMCReplica: 36
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  1.5893601e-08  3.0693545e-01  1.8034235e+00  1.8034235e+00  1.1316831e+01  1.8033712e+00  1.8033712e+00  3.0668946e-01  1.5895543e-08  0.0000000e+00 
  0.0000000e+00  4.4808040e-01  7.5451633e-01  2.2457168e+00  2.2457168e+00  1.0981626e+01  2.2456637e+00  2.2456637e+00  7.5426596e-01  4.4808025e-01  0.0000000e+00 
  0.0000000e+00  9.5794159e-01  1.2638891e+00  2.7498973e+00  2.7498973e+00  1.0757874e+01  2.7498435e+00  2.7498435e+00  1.2636343e+00  9.5794131e-01  0.0000000e+00 
  0.0000000e+00  1.5345275e+00  1.8399967e+00  3.3209030e+00  3.3209031e+00  1.0860404e+01  3.3208485e+00  3.3208485e+00  1.8397377e+00  1.5345271e+00  0.0000000e+00 
  0.0000000e+00  2.1833133e+00  2.4883139e+00  3.9642029e+00  3.9642029e+00  1.1553925e+01  3.9641476e+00  3.9641477e+00  2.4880505e+00  2.1833128e+00  0.0000000e+00 
  0.0000000e+00  2.9117656e+00  3.2163065e+00  4.6872581e+00  4.6872582e+00  1.3172997e+01  4.6872022e+00  4.6872023e+00  3.2160388e+00  2.9117650e+00  0.0000000e+00 
  0.0000000e+00  3.7262843e+00  4.0303737e+00  5.4964633e+00  5.4964634e+00  1.6092467e+01  5.4964067e+00  5.4964068e+00  4.0301016e+00  3.7262836e+00  0.0000000e+00 
  0.0000000e+00  4.6356752e+00  4.9393210e+00  6.4006196e+00  6.4006197e+00  2.0768419e+01  6.4005623e+00  6.4005624e+00  4.9390445e+00  4.6356745e+00  0.0000000e+00 
  0.0000000e+00  5.6563025e+00  5.9595118e+00  7.4160863e+00  7.4160864e+00  2.7780558e+01  7.4160283e+00  7.4160285e+00  5.9592309e+00  5.6563017e+00  0.0000000e+00 
  0.0000000e+00  6.7868465e+00  7.0896259e+00  8.5415393e+00  8.5415395e+00  3.7668764e+01  8.5414807e+00  8.5414809e+00  7.0893407e+00  6.7868456e+00  0.0000000e+00 
  0.0000000e+00  8.0503968e+00  8.3527526e+00  9.8000646e+00  9.8000648e+00  5.1191219e+01  9.8000053e+00  9.8000056e+00  8.3524631e+00  8.0503959e+00  0.0000000e+00 
  0.0000000e+00  9.4296170e+00  9.7315693e+00  1.1174492e+01  1.1174492e+01  6.8399793e+01  1.1174432e+01  1.1174432e+01  9.7312756e+00  9.4296161e+00  0.0000000e+00 
  0.0000000e+00  1.1921124e-07  3.0372756e-01  1.7571095e+00  1.7571095e+00  1.1024861e+01  1.7570531e+00  1.7570531e+00  3.0345722e-01  1.1920735e-07  0.0000000e+00 
  0.0000000e+00  4.3079695e-01  7.3402220e-01  2.1822686e+00  2.1822686e+00  1.0789326e+01  2.1822114e+00  2.1822114e+00  7.3374707e-01  4.3079680e-01  0.0000000e+00 
  0.0000000e+00  9.2002672e-01  1.2227608e+00  2.6659643e+00  2.6659644e+00  1.0704692e+01  2.6659063e+00  2.6659064e+00  1.2224809e+00  9.2002644e-01  0.0000000e+00 
  0.0000000e+00  1.4723399e+00  1.7745931e+00  3.2128414e+00  3.2128414e+00  1.0982411e+01  3.2127826e+00  3.2127827e+00  1.7743085e+00  1.4723395e+00  0.0000000e+00 
  0.0000000e+00  2.0929192e+00  2.3947011e+00  3.8280762e+00  3.8280763e+00  1.1881546e+01  3.8280167e+00  3.8280168e+00  2.3944117e+00  2.0929187e+00  0.0000000e+00 
  0.0000000e+00  2.7887451e+00  3.0900647e+00  4.5186444e+00  4.5186445e+00  1.3722840e+01  4.5185841e+00  4.5185843e+00  3.0897705e+00  2.7887445e+00  0.0000000e+00 
  0.0000000e+00  3.5659754e+00  3.8668409e+00  5.2906984e+00  5.2906985e+00  1.6871549e+01  5.2906374e+00  5.2906376e+00  3.8665419e+00  3.5659747e+00  0.0000000e+00 
  0.0000000e+00  4.4329430e+00  4.7333621e+00  6.1525664e+00  6.1525666e+00  2.1764309e+01  6.1525047e+00  6.1525049e+00  4.7330584e+00  4.4329422e+00  0.0000000e+00 
  0.0000000e+00  5.4044996e+00  5.7044796e+00  7.1190955e+00  7.1190958e+00  2.8931717e+01  7.1190331e+00  7.1190334e+00  5.7041712e+00  5.4044988e+00  0.0000000e+00 
  0.0000000e+00  6.4807303e+00  6.7802778e+00  8.1903667e+00  8.1903669e+00  3.8932563e+01  8.1903036e+00  8.1903039e+00  6.7799646e+00  6.4807294e+00  0.0000000e+00 
  0.0000000e+00  7.6824423e+00  7.9815637e+00  9.3871834e+00  9.3871836e+00  5.2449239e+01  9.3871196e+00  9.3871200e+00  7.9812457e+00  7.6824414e+00  0.0000000e+00 
  0.0000000e+00  8.9905984e+00  9.2893138e+00  1.0690670e+01  1.0690670e+01  6.9428973e+01  1.0690606e+01  1.0690606e+01  9.2889913e+00  8.9905975e+00  0.0000000e+00 
  0.0000000e+00  7.1525577e-08  3.0047568e-01  1.7119919e+00  1.7119921e+00  1.0740426e+01  1.7119309e+00  1.7119311e+00  3.0017864e-01  7.1525577e-08  0.0000000e+00 
  0.0000000e+00  4.1405584e-01  7.1402712e-01  2.1205554e+00  2.1205556e+00  1.0599319e+01  2.1204935e+00  2.1204938e+00  7.1372485e-01  4.1405570e-01  0.0000000e+00 
  0.0000000e+00  8.8334818e-01  1.1828262e+00  2.5844565e+00  2.5844567e+00  1.0644911e+01  2.5843937e+00  2.5843940e+00  1.1825187e+00  8.8334790e-01  0.0000000e+00 
  0.0000000e+00  1.4122515e+00  1.7112465e+00  3.1080639e+00  3.1080642e+00  1.1084714e+01  3.1080004e+00  3.1080007e+00  1.7109338e+00  1.4122511e+00  0.0000000e+00 
  0.0000000e+00  2.0056702e+00  2.3041917e+00  3.6962761e+00  3.6962764e+00  1.2171525e+01  3.6962118e+00  3.6962121e+00  2.3038738e+00  2.0056697e+00  0.0000000e+00 
