PdfType: replica
Format: lhagrid1
FromMCReplica: 33
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  6.3101461e-06  1.8746960e+00  1.8740927e+00  1.8740924e+00  4.2163486e+00  1.8746339e+00  1.8746337e+00  1.8738763e+00  6.3101443e-06  0.0000000e+00 
  0.0000000e+00  3.8987230e-01  2.2580148e+00  2.2574051e+00  2.2574049e+00  3.2188733e+00  2.2579538e+00  2.2579536e+00  2.2571868e+00  3.8987267e-01  0.0000000e+00 
  0.0000000e+00  8.3977539e-01  2.7014892e+00  2.7008731e+00  2.7008729e+00  2.1921489e+00  2.7014292e+00  2.7014290e+00  2.7006528e+00  8.3977612e-01  0.0000000e+00 
  0.0000000e+00  1.3544772e+00  3.2098740e+00  3.2092517e+00  3.2092515e+00  1.3431632e+00  3.2098152e+00  3.2098151e+00  3.2090294e+00  1.3544783e+00  0.0000000e+00 
  0.0000000e+00  1.9392550e+00  3.7884401e+00  3.7878113e+00  3.7878111e+00  9.2979862e-01  3.7883823e+00  3.7883821e+00  3.7875871e+00  1.9392564e+00  0.0000000e+00 
  0.0000000e+00  2.6014180e+00  4.4444905e+00  4.4438554e+00  4.4438552e+00  1.2816160e+00  4.4444337e+00  4.4444336e+00  4.4436292e+00  2.6014196e+00  0.0000000e+00 
  0.0000000e+00  3.3471301e+00  5.1841834e+00  5.1835420e+00  5.1835418e+00  2.7688994e+00  5.1841277e+00  5.1841276e+00  5.1833138e+00  3.3471320e+00  0.0000000e+00 
  0.0000000e+00  4.1850218e+00  6.0161440e+00  6.0154964e+00  6.0154963e+00  5.8455057e+00  6.0160895e+00  6.0160894e+00  6.0152661e+00  4.1850241e+00  0.0000000e+00 
  0.0000000e+00  5.1314749e+00  6.9567491e+00  6.9560951e+00  6.9560950e+00  1.1090452e+01  6.9566956e+00  6.9566955e+00  6.9558629e+00  5.1314775e+00  0.0000000e+00 
  0.0000000e+00  6.1846018e+00  8.0041059e+00  8.0034457e+00  8.0034456e+00  1.9044349e+01  8.0040535e+00  8.0040535e+00  8.0032115e+00  6.1846046e+00  0.0000000e+00 
  0.0000000e+00  7.3676682e+00  9.1814762e+00  9.1808098e+00  9.1808097e+00  3.0468482e+01  9.1814250e+00  9.1814250e+00  9.1805734e+00  7.3676712e+00  0.0000000e+00 
  0.0000000e+00  8.6666804e+00  1.0475055e+01  1.0474382e+01  1.0474382e+01  4.5493576e+01  1.0475004e+01  1.0475005e+01  1.0474144e+01  8.6666836e+00  0.0000000e+00 
  0.0000000e+00  7.3273986e-06  1.8214276e+00  1.8207824e+00  1.8207822e+00  4.1847034e+00  1.8213674e+00  1.8213671e+00  1.8205502e+00  7.3273973e-06  0.0000000e+00 
  0.0000000e+00  3.7629523e-01  2.1913545e+00  2.1907025e+00  2.1907023e+00  3.3109615e+00  2.1912955e+00  2.1912953e+00  2.1904682e+00  3.7629565e-01  0.0000000e+00 
  0.0000000e+00  8.0948465e-01  2.6182980e+00  2.6176392e+00  2.6176390e+00  2.4575409e+00  2.6182403e+00  2.6182401e+00  2.6174028e+00  8.0948545e-01  0.0000000e+00 
  0.0000000e+00  1.3040619e+00  3.1067379e+00  3.1060724e+00  3.1060723e+00  1.8296245e+00  3.1066816e+00  3.1066814e+00  3.1058339e+00  1.3040631e+00  0.0000000e+00 
  0.0000000e+00  1.8650341e+00  3.6616749e+00  3.6610027e+00  3.6610025e+00  1.6810529e+00  3.6616198e+00  3.6616197e+00  3.6607621e+00  1.8650357e+00  0.0000000e+00 
  0.0000000e+00  2.4992439e+00  4.2899460e+00  4.2892670e+00  4.2892669e+00  2.3289736e+00  4.2898921e+00  4.2898921e+00  4.2890243e+00  2.4992458e+00  0.0000000e+00 
  0.0000000e+00  3.2126461e+00  4.9975001e+00  4.9968143e+00  4.9968142e+00  4.1357915e+00  4.9974475e+00  4.9974474e+00  4.9965696e+00  3.2126482e+00  0.0000000e+00 
  0.0000000e+00  4.0134262e+00  5.7925177e+00  5.7918255e+00  5.7918254e+00  7.5373424e+00  5.7924666e+00  5.7924666e+00  5.7915784e+00  4.0134287e+00  0.0000000e+00 
