PdfType: replica
Format: lhagrid1
FromMCReplica: 96
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  2.6810244e-01  1.8745419e+00  1.9698723e+00  1.9579743e+00  4.4493561e+01  1.9589171e+00  1.9707979e+00  1.8740823e+00  2.6810244e-01  0.0000000e+00 
  0.0000000e+00  1.0767573e+00  2.6760504e+00  2.7714781e+00  2.7595440e+00  4.7810313e+01  2.7605005e+00  2.7724168e+00  2.6755870e+00  1.0767582e+00  0.0000000e+00 
  0.0000000e+00  1.9671168e+00  3.5593866e+00  3.6549127e+00  3.6429426e+00  5.2010149e+01  3.6439128e+00  3.6558647e+00  3.5589195e+00  1.9671185e+00  0.0000000e+00 
  0.0000000e+00  2.9458545e+00  4.5312175e+00  4.6268432e+00  4.6148371e+00  5.7394816e+01  4.6158208e+00  4.6278083e+00  4.5307466e+00  2.9458569e+00  0.0000000e+00 
  0.0000000e+00  4.0203810e+00  5.5989472e+00  5.6946732e+00  5.6826309e+00  6.4320154e+01  5.6836282e+00  5.6956513e+00  5.5984723e+00  4.0203841e+00  0.0000000e+00 
  0.0000000e+00  5.2001211e+00  6.7719944e+00  6.8678217e+00  6.8557433e+00  7.3209107e+01  6.8567541e+00  6.8688128e+00  6.7715156e+00  5.2001249e+00  0.0000000e+00 
  0.0000000e+00  6.4938839e+00  8.0591623e+00  8.1550917e+00  8.1429772e+00  8.4538152e+01  8.1440014e+00  8.1560958e+00  8.0586796e+00  6.4938883e+00  0.0000000e+00 
  0.0000000e+00  7.9128633e+00  9.4716395e+00  9.5676718e+00  9.5555212e+00  9.8860249e+01  9.5565589e+00  9.5686889e+00  9.4711529e+00  7.9128684e+00  0.0000000e+00 
  0.0000000e+00  9.4753093e+00  1.1027671e+01  1.1123807e+01  1.1111620e+01  1.1683542e+02  1.1112671e+01  1.1124837e+01  1.1027180e+01  9.4753149e+00  0.0000000e+00 
  0.0000000e+00  1.1184263e+01  1.2730293e+01  1.2826532e+01  1.2814309e+01  1.3915636e+02  1.2815374e+01  1.2827575e+01  1.2729798e+01  1.1184269e+01  0.0000000e+00 
  0.0000000e+00  1.3064526e+01  1.4604303e+01  1.4700647e+01  1.4688388e+01  1.6665108e+02  1.4689466e+01  1.4701703e+01  1.4603804e+01  1.3064533e+01  0.0000000e+00 
  0.0000000e+00  1.5075947e+01  1.6609756e+01  1.6706201e+01  1.6693907e+01  1.9884718e+02  1.6694998e+01  1.6707270e+01  1.6609253e+01  1.5075954e+01  0.0000000e+00 
  0.0000000e+00  2.6400647e-01  1.8101799e+00  1.9066441e+00  1.8944232e+00  4.2660561e+01  1.8954441e+00  1.9076450e+00  1.8096901e+00  2.6400647e-01  0.0000000e+00 
  0.0000000e+00  1.0326055e+00  2.5718720e+00  2.6684338e+00  2.6561759e+00  4.5935994e+01  2.6572118e+00  2.6694491e+00  2.5713782e+00  1.0326064e+00  0.0000000e+00 
  0.0000000e+00  1.8778578e+00  3.4103364e+00  3.5069970e+00  3.4947020e+00  5.0088183e+01  3.4957527e+00  3.5080266e+00  3.4098386e+00  1.8778596e+00  0.0000000e+00 
  0.0000000e+00  2.8060024e+00  4.3318054e+00  4.4285659e+00  4.4162340e+00  5.5406241e+01  4.4172994e+00  4.4296098e+00  4.3313035e+00  2.8060050e+00  0.0000000e+00 
  0.0000000e+00  3.8239916e+00  5.3432251e+00  5.4400865e+00  5.4277174e+00  6.2230299e+01  5.4287975e+00  5.4411445e+00  5.3427191e+00  3.8239950e+00  0.0000000e+00 
  0.0000000e+00  4.9405877e+00  6.4533522e+00  6.5503152e+00  6.5379090e+00  7.0959482e+01  6.5390038e+00  6.5513874e+00  6.4528420e+00  4.9405918e+00  0.0000000e+00 
  0.0000000e+00  6.1641356e+00  7.6705257e+00  7.7675912e+00  7.7551480e+00  8.2048680e+01  7.7562574e+00  7.7686776e+00  7.6700114e+00  6.1641404e+00  0.0000000e+00 
