PdfType: replica
Format: lhagrid1
FromMCReplica: 58
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  6.9890723e-02  1.5249039e+00  1.4971211e+00  1.5618236e+00  1.7729107e+01  1.5616611e+00  1.4969585e+00  1.5249095e+00  6.9890723e-02  0.0000000e+00 
  0.0000000e+00  6.3483255e-01  2.0846358e+00  2.0570001e+00  2.1214234e+00  1.7983251e+01  2.1212598e+00  2.0568363e+00  2.0846406e+00  6.3483261e-01  0.0000000e+00 
  0.0000000e+00  1.2718075e+00  2.7164883e+00  2.6889972e+00  2.7531464e+00  1.8552590e+01  2.7529815e+00  2.6888323e+00  2.7164924e+00  1.2718076e+00  0.0000000e+00 
  0.0000000e+00  1.9865749e+00  3.4262158e+00  3.3988671e+00  3.4627466e+00  1.9703868e+01  3.4625806e+00  3.3987010e+00  3.4262191e+00  1.9865751e+00  0.0000000e+00 
  0.0000000e+00  2.7855662e+00  4.2202445e+00  4.1930358e+00  4.2566502e+00  2.1760282e+01  4.2564830e+00  4.1928686e+00  4.2202470e+00  2.7855665e+00  0.0000000e+00 
  0.0000000e+00  3.6773161e+00  5.1071047e+00  5.0800338e+00  5.1433871e+00  2.5116377e+01  5.1432189e+00  5.0798655e+00  5.1071063e+00  3.6773164e+00  0.0000000e+00 
  0.0000000e+00  4.6695093e+00  6.0944763e+00  6.0675414e+00  6.1306376e+00  3.0221296e+01  6.1304683e+00  6.0673720e+00  6.0944771e+00  4.6695096e+00  0.0000000e+00 
  0.0000000e+00  5.7723613e+00  7.1925709e+00  7.1657701e+00  7.2286130e+00  3.7606223e+01  7.2284426e+00  7.1655998e+00  7.1925709e+00  5.7723617e+00  0.0000000e+00 
  0.0000000e+00  7.0035715e+00  8.4190841e+00  8.3924155e+00  8.4550085e+00  4.7909722e+01  8.4548370e+00  8.3922441e+00  8.4190833e+00  7.0035720e+00  0.0000000e+00 
  0.0000000e+00  8.3641935e+00  9.7750656e+00  9.7485274e+00  9.8108738e+00  6.1813797e+01  9.8107013e+00  9.7483550e+00  9.7750638e+00  8.3641941e+00  0.0000000e+00 
  0.0000000e+00  9.8788281e+00  1.1285113e+01  1.1258704e+01  1.1320807e+01  8.0132158e+01  1.1320633e+01  1.1258530e+01  1.1285110e+01  9.8788287e+00  0.0000000e+00 
  0.0000000e+00  1.1521090e+01  1.2922992e+01  1.2896706e+01  1.2958577e+01  1.0271745e+02  1.2958403e+01  1.2896532e+01  1.2922989e+01  1.1521090e+01  0.0000000e+00 
  0.0000000e+00  7.2528981e-02  1.4862720e+00  1.4597545e+00  1.5220941e+00  1.7194912e+01  1.5219207e+00  1.4595810e+00  1.4862745e+00  7.2528981e-02  0.0000000e+00 
  0.0000000e+00  6.1435935e-01  2.0229816e+00  1.9966061e+00  2.0586767e+00  1.7544372e+01  2.0585021e+00  1.9964315e+00  2.0229833e+00  6.1435942e-01  0.0000000e+00 
  0.0000000e+00  1.2241809e+00  2.6277680e+00  2.6015319e+00  2.6633383e+00  1.8244342e+01  2.6631626e+00  2.6013562e+00  2.6277687e+00  1.2241811e+00  0.0000000e+00 
  0.0000000e+00  1.9074071e+00  3.3060393e+00  3.2799406e+00  3.3414872e+00  1.9555122e+01  3.3413103e+00  3.2797638e+00  3.3060391e+00  1.9074074e+00  0.0000000e+00 
  0.0000000e+00  2.6701153e+00  4.0638680e+00  4.0379044e+00  4.0991955e+00  2.1790548e+01  4.0990175e+00  4.0377265e+00  4.0638670e+00  2.6701156e+00  0.0000000e+00 
  0.0000000e+00  3.5202773e+00  4.9092216e+00  4.8833910e+00  4.9444306e+00  2.5327214e+01  4.9442515e+00  4.8832121e+00  4.9092197e+00  3.5202777e+00  0.0000000e+00 
  0.0000000e+00  4.4652549e+00  5.8494573e+00  5.8237579e+00  5.8845496e+00  3.0599441e+01  5.8843696e+00  5.8235779e+00  5.8494544e+00  4.4652554e+00  0.0000000e+00 
