PdfType: replica
Format: lhagrid1
FromMCReplica: 123
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  5.3699809e-05  6.7105281e-01  1.1133410e+00  2.3226580e-01  1.2762083e+03  2.3251868e-01  1.1135930e+00  6.7119878e-01  5.3699816e-05  0.0000000e+00 
  0.0000000e+00  9.3278623e+00  9.9992220e+00  1.0439645e+01  9.5623333e+00  1.3813557e+03  9.5625912e+00  1.0439902e+01  9.9993711e+00  9.3278629e+00  0.0000000e+00 
  0.0000000e+00  1.9028828e+01  1.9700548e+01  2.0139138e+01  1.9265524e+01  1.5027435e+03  1.9265787e+01  2.0139400e+01  1.9700700e+01  1.9028829e+01  0.0000000e+00 
  0.0000000e+00  2.9137863e+01  2.9809941e+01  3.0246731e+01  2.9376751e+01  1.6416250e+03  2.9377019e+01  3.0246998e+01  2.9810096e+01  2.9137865e+01  0.0000000e+00 
  0.0000000e+00  3.9692539e+01  4.0364973e+01  4.0799992e+01  3.9933587e+01  1.7993080e+03  3.9933860e+01  4.0800264e+01  4.0365131e+01  3.9692541e+01  0.0000000e+00 
  0.0000000e+00  5.0731343e+01  5.1404131e+01  5.1837407e+01  5.0974521e+01  1.9771030e+03  5.0974799e+01  5.1837684e+01  5.1404292e+01  5.0731346e+01  0.0000000e+00 
  0.0000000e+00  6.2297656e+01  6.2970795e+01  6.3402355e+01  6.2542935e+01  2.1764449e+03  6.2543217e+01  6.3402637e+01  6.2970959e+01  6.2297659e+01  0.0000000e+00 
  0.0000000e+00  7.4435143e+01  7.5108629e+01  7.5538497e+01  7.4682493e+01  2.3987540e+03  7.4682781e+01  7.5538784e+01  7.5108796e+01  7.4435147e+01  0.0000000e+00 
  0.0000000e+00  8.7187124e+01  8.7860953e+01  8.8289154e+01  8.7436519e+01  2.6454791e+03  8.7436811e+01  8.8289446e+01  8.7861123e+01  8.7187128e+01  0.0000000e+00 
  0.0000000e+00  1.0061210e+02  1.0128627e+02  1.0171282e+02  1.0086351e+02  2.9183813e+03  1.0086381e+02  1.0171312e+02  1.0128644e+02  1.0061211e+02  0.0000000e+00 
  0.0000000e+00  1.1475490e+02  1.1542941e+02  1.1585434e+02  1.1500831e+02  3.2189481e+03  1.1500861e+02  1.1585464e+02  1.1542958e+02  1.1475491e+02  0.0000000e+00 
  0.0000000e+00  1.2913157e+02  1.2980640e+02  1.3022978e+02  1.2938688e+02  3.5367717e+03  1.2938719e+02  1.3023008e+02  1.2980657e+02  1.2913158e+02  0.0000000e+00 
  0.0000000e+00  5.8166184e-05  6.7882335e-01  1.1053264e+00  2.5606346e-01  1.1927723e+03  2.5634098e-01  1.1056029e+00  6.7898380e-01  5.8166184e-05  0.0000000e+00 
  0.0000000e+00  8.6216962e+00  9.3006981e+00  9.7254050e+00  8.8797696e+00  1.2915145e+03  8.8800527e+00  9.7256869e+00  9.3008619e+00  8.6216969e+00  0.0000000e+00 
  0.0000000e+00  1.7580712e+01  1.8259951e+01  1.8682894e+01  1.7840822e+01  1.4052048e+03  1.7841110e+01  1.8683181e+01  1.8260118e+01  1.7580713e+01  0.0000000e+00 
  0.0000000e+00  2.6908706e+01  2.7588183e+01  2.8009392e+01  2.7170823e+01  1.5349345e+03  2.7171117e+01  2.8009684e+01  2.7588353e+01  2.6908708e+01  0.0000000e+00 
  0.0000000e+00  3.6639558e+01  3.7319271e+01  3.7738775e+01  3.6903652e+01  1.6818400e+03  3.6903951e+01  3.7739073e+01  3.7319445e+01  3.6639561e+01  0.0000000e+00 
  0.0000000e+00  4.6807874e+01  4.7487823e+01  4.7905648e+01  4.7073917e+01  1.8470593e+03  4.7074222e+01  4.7905952e+01  4.7488000e+01  4.6807877e+01  0.0000000e+00 
  0.0000000e+00  5.7452509e+01  5.8132691e+01  5.8548864e+01  5.7720473e+01  2.0318353e+03  5.7720783e+01  5.8549173e+01  5.8132871e+01  5.7452512e+01  0.0000000e+00 
