PdfType: replica
Format: lhagrid1
FromMCReplica: 103
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  6.3572465e-08  4.3337254e+00  3.6679673e+00  3.6679666e+00  4.3726364e+01  3.6675393e+00  3.6675389e+00  4.3354344e+00  6.3584110e-08  0.0000000e+00 
  0.0000000e+00  7.9101070e-01  5.1060849e+00  4.4407441e+00  4.4407433e+00  4.7709383e+01  4.4403106e+00  4.4403101e+00  5.1078193e+00  7.9101128e-01  0.0000000e+00 
  0.0000000e+00  1.6611792e+00  5.9579358e+00  5.2929942e+00  5.2929934e+00  5.2545620e+01  5.2925553e+00  5.2925548e+00  5.9596953e+00  1.6611803e+00  0.0000000e+00 
  0.0000000e+00  2.6169481e+00  6.8957027e+00  6.2311438e+00  6.2311431e+00  5.8508596e+01  6.2306996e+00  6.2306990e+00  6.8974871e+00  2.6169497e+00  0.0000000e+00 
  0.0000000e+00  3.6654147e+00  7.9264654e+00  7.2622735e+00  7.2622727e+00  6.5923295e+01  7.2618239e+00  7.2618233e+00  7.9282746e+00  3.6654168e+00  0.0000000e+00 
  0.0000000e+00  4.8156647e+00  9.0592936e+00  8.3954543e+00  8.3954535e+00  7.5182797e+01  8.3949994e+00  8.3949988e+00  9.0611274e+00  4.8156673e+00  0.0000000e+00 
  0.0000000e+00  6.0759974e+00  1.0302471e+01  9.6389710e+00  9.6389702e+00  8.6726312e+01  9.6385108e+00  9.6385102e+00  1.0304329e+01  6.0760004e+00  0.0000000e+00 
  0.0000000e+00  7.4570786e+00  1.1666648e+01  1.1003476e+01  1.1003475e+01  1.0107143e+02  1.1003011e+01  1.1003010e+01  1.1668531e+01  7.4570820e+00  0.0000000e+00 
  0.0000000e+00  8.9768782e+00  1.3169783e+01  1.2506926e+01  1.2506925e+01  1.1885504e+02  1.2506456e+01  1.2506455e+01  1.3171690e+01  8.9768821e+00  0.0000000e+00 
  0.0000000e+00  1.0637035e+01  1.4813500e+01  1.4150948e+01  1.4150947e+01  1.4069910e+02  1.4150473e+01  1.4150472e+01  1.4815431e+01  1.0637039e+01  0.0000000e+00 
  0.0000000e+00  1.2462140e+01  1.6622379e+01  1.5960123e+01  1.5960122e+01  1.6741520e+02  1.5959642e+01  1.5959641e+01  1.6624333e+01  1.2462145e+01  0.0000000e+00 
  0.0000000e+00  1.4414758e+01  1.8559521e+01  1.7897541e+01  1.7897541e+01  1.9857944e+02  1.7897056e+01  1.7897055e+01  1.8561499e+01  1.4414763e+01  0.0000000e+00 
  0.0000000e+00  9.5364520e-08  4.1749139e+00  3.5105064e+00  3.5105059e+00  4.1862190e+01  3.5100310e+00  3.5100302e+00  4.1767936e+00  9.5370339e-08  0.0000000e+00 
  0.0000000e+00  7.5024399e-01  4.9072354e+00  4.2432467e+00  4.2432462e+00  4.5747592e+01  4.2427655e+00  4.2427648e+00  4.9091422e+00  7.5024463e-01  0.0000000e+00 
  0.0000000e+00  1.5747015e+00  5.7140913e+00  5.0505036e+00  5.0505030e+00  5.0471276e+01  5.0500166e+00  5.0500158e+00  5.7160251e+00  1.5747028e+00  0.0000000e+00 
  0.0000000e+00  2.4793815e+00  6.6014733e+00  5.9382699e+00  5.9382693e+00  5.6295432e+01  5.9377772e+00  5.9377764e+00  6.6034338e+00  2.4793833e+00  0.0000000e+00 
  0.0000000e+00  3.4709289e+00  7.5760095e+00  6.9131747e+00  6.9131740e+00  6.3531031e+01  6.9126764e+00  6.9126756e+00  7.5779965e+00  3.4709312e+00  0.0000000e+00 
  0.0000000e+00  4.5577786e+00  8.6461194e+00  7.9836388e+00  7.9836382e+00  7.2549110e+01  7.9831350e+00  7.9831342e+00  8.6481327e+00  4.5577815e+00  0.0000000e+00 
  0.0000000e+00  5.7477853e+00  9.8196423e+00  9.1575029e+00  9.1575022e+00  8.3769933e+01  9.1569936e+00  9.1569928e+00  9.8216816e+00  5.7477886e+00  0.0000000e+00 
