PdfType: replica
Format: lhagrid1
FromMCReplica: 98
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  3.0601898e-02  2.1974068e+00  1.9867498e+00  2.4064216e+00  5.3316888e+02  2.4080453e+00  1.9883695e+00  2.1944089e+00  3.0601898e-02  0.0000000e+00 
  0.0000000e+00  4.4942282e+00  6.6524475e+00  6.4433859e+00  6.8598328e+00  5.8522654e+02  6.8614785e+00  6.4450275e+00  6.6494126e+00  4.4942287e+00  0.0000000e+00 
  0.0000000e+00  9.1620176e+00  1.1311802e+01  1.1104307e+01  1.1517588e+01  6.4530976e+02  1.1519256e+01  1.1105970e+01  1.1308731e+01  9.1620185e+00  0.0000000e+00 
  0.0000000e+00  1.4052095e+01  1.6193588e+01  1.5987630e+01  1.6397802e+01  7.1398944e+02  1.6399492e+01  1.5989315e+01  1.6190480e+01  1.4052096e+01  0.0000000e+00 
  0.0000000e+00  1.9183721e+01  2.1317057e+01  2.1112610e+01  2.1519727e+01  7.9187171e+02  2.1521438e+01  2.1114317e+01  2.1313912e+01  1.9183723e+01  0.0000000e+00 
  0.0000000e+00  2.4577414e+01  2.6702719e+01  2.6499757e+01  2.6903870e+01  8.7960111e+02  2.6905603e+01  2.6501486e+01  2.6699538e+01  2.4577415e+01  0.0000000e+00 
  0.0000000e+00  3.0254724e+01  3.2372120e+01  3.2170619e+01  3.2571777e+01  9.7786283e+02  3.2573531e+01  3.2172369e+01  3.2368902e+01  3.0254727e+01  0.0000000e+00 
  0.0000000e+00  3.6238381e+01  3.8347979e+01  3.8147916e+01  3.8546165e+01  1.0873819e+03  3.8547942e+01  3.8149688e+01  3.8344725e+01  3.6238384e+01  0.0000000e+00 
  0.0000000e+00  4.2555750e+01  4.4657658e+01  4.4459011e+01  4.4854395e+01  1.2090189e+03  4.4856193e+01  4.4460804e+01  4.4654368e+01  4.2555753e+01  0.0000000e+00 
  0.0000000e+00  4.9227647e+01  5.1321964e+01  5.1124712e+01  5.1517274e+01  1.3435202e+03  5.1519093e+01  5.1126526e+01  5.1318638e+01  4.9227650e+01  0.0000000e+00 
  0.0000000e+00  5.6285686e+01  5.8372509e+01  5.8176632e+01  5.8566411e+01  1.4918824e+03  5.8568252e+01  5.8178467e+01  5.8369146e+01  5.6285689e+01  0.0000000e+00 
  0.0000000e+00  6.3504453e+01  6.5584125e+01  6.5389558e+01  6.5776687e+01  1.6493134e+03  6.5778549e+01  6.5391414e+01  6.5580728e+01  6.3504457e+01  0.0000000e+00 
  0.0000000e+00  3.0304413e-02  2.1258690e+00  1.9303577e+00  2.3195379e+00  5.0424185e+02  2.3212998e+00  1.9321148e+00  2.1226251e+00  3.0304419e-02  0.0000000e+00 
  0.0000000e+00  4.1791476e+00  6.2663924e+00  6.0723580e+00  6.4585475e+00  5.5360866e+02  6.4603331e+00  6.0741387e+00  6.2631089e+00  4.1791481e+00  0.0000000e+00 
  0.0000000e+00  8.5134246e+00  1.0592496e+01  1.0399911e+01  1.0783165e+01  6.1034290e+02  1.0784974e+01  1.0401715e+01  1.0589173e+01  8.5134255e+00  0.0000000e+00 
  0.0000000e+00  1.3049503e+01  1.5120540e+01  1.4929378e+01  1.5309749e+01  6.7493791e+02  1.5311582e+01  1.4931206e+01  1.5117177e+01  1.3049505e+01  0.0000000e+00 
  0.0000000e+00  1.7804725e+01  1.9867856e+01  1.9678093e+01  2.0055631e+01  7.4791904e+02  2.0057487e+01  1.9679944e+01  1.9864455e+01  1.7804726e+01  0.0000000e+00 
  0.0000000e+00  2.2797530e+01  2.4852880e+01  2.4664492e+01  2.5039244e+01  8.2984632e+02  2.5041124e+01  2.4666366e+01  2.4849440e+01  2.2797533e+01  0.0000000e+00 
  0.0000000e+00  2.8047229e+01  3.0094914e+01  2.9907878e+01  3.0279889e+01  9.2131744e+02  3.0281792e+01  2.9909775e+01  3.0091434e+01  2.8047232e+01  0.0000000e+00 
