PdfType: replica
Format: lhagrid1
FromMCReplica: 54
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  2.0397551e-02  1.9124830e+00  1.8396648e+00  2.2852082e+00  2.7229414e+01  2.2855651e+00  1.8400249e+00  1.9119209e+00  2.0397551e-02  0.0000000e+00 
  0.0000000e+00  6.4406106e-01  2.5287537e+00  2.4566102e+00  2.9002558e+00  2.9598942e+01  2.9006177e+00  2.4569754e+00  2.5281864e+00  6.4406138e-01  0.0000000e+00 
  0.0000000e+00  1.3358228e+00  3.2132540e+00  3.1417743e+00  3.5835557e+00  3.2584380e+01  3.5839225e+00  3.1421445e+00  3.2126815e+00  1.3358234e+00  0.0000000e+00 
  0.0000000e+00  2.1012784e+00  3.9715721e+00  3.9007463e+00  4.3406951e+00  3.6408454e+01  4.3410667e+00  3.9011216e+00  3.9709944e+00  2.1012793e+00  0.0000000e+00 
  0.0000000e+00  2.9465373e+00  4.8098104e+00  4.7396286e+00  5.1777746e+00  4.1338525e+01  5.1781511e+00  4.7400089e+00  4.8092275e+00  2.9465385e+00  0.0000000e+00 
  0.0000000e+00  3.8795913e+00  5.7359542e+00  5.6664073e+00  6.1027787e+00  4.7708571e+01  6.1031601e+00  5.6667927e+00  5.7353661e+00  3.8795928e+00  0.0000000e+00 
  0.0000000e+00  4.9074215e+00  6.7569781e+00  6.6880575e+00  7.1226810e+00  5.5883881e+01  7.1230672e+00  6.6884479e+00  6.7563848e+00  4.9074231e+00  0.0000000e+00 
  0.0000000e+00  6.0392575e+00  7.8821062e+00  7.8138038e+00  8.2467044e+00  6.6307491e+01  8.2470956e+00  7.8141992e+00  7.8815078e+00  6.0392595e+00  0.0000000e+00 
  0.0000000e+00  7.2917236e+00  9.1279571e+00  9.0602647e+00  9.4914664e+00  7.9558447e+01  9.4918624e+00  9.0606651e+00  9.1273536e+00  7.2917257e+00  0.0000000e+00 
  0.0000000e+00  8.6640201e+00  1.0493726e+01  1.0426636e+01  1.0856161e+01  9.6115625e+01  1.0856562e+01  1.0427042e+01  1.0493117e+01  8.6640225e+00  0.0000000e+00 
  0.0000000e+00  1.0179233e+01  1.2002494e+01  1.1936000e+01  1.2363869e+01  1.1673655e+02  1.2364275e+01  1.1936410e+01  1.2001880e+01  1.0179235e+01  0.0000000e+00 
  0.0000000e+00  1.1811095e+01  1.3628207e+01  1.3562281e+01  1.3988572e+01  1.4124411e+02  1.3988982e+01  1.3562697e+01  1.3627588e+01  1.1811097e+01  0.0000000e+00 
  0.0000000e+00  1.9953299e-02  1.8506676e+00  1.7839579e+00  2.2134824e+00  2.6416748e+01  2.2138679e+00  1.7843468e+00  1.8500678e+00  1.9953299e-02  0.0000000e+00 
  0.0000000e+00  6.1457319e-01  2.4381306e+00  2.3720646e+00  2.7997592e+00  2.8803475e+01  2.8001500e+00  2.3724590e+00  2.4375253e+00  6.1457354e-01  0.0000000e+00 
  0.0000000e+00  1.2732235e+00  3.0897510e+00  3.0243186e+00  3.4502154e+00  3.1804563e+01  3.4506116e+00  3.0247184e+00  3.0891403e+00  1.2732242e+00  0.0000000e+00 
  0.0000000e+00  2.0011291e+00  3.8107468e+00  3.7459384e+00  4.1700681e+00  3.5634283e+01  4.1704695e+00  3.7463438e+00  3.8101306e+00  2.0011301e+00  0.0000000e+00 
  0.0000000e+00  2.8040185e+00  4.6068395e+00  4.5426457e+00  4.9650370e+00  4.0549514e+01  4.9654437e+00  4.5430565e+00  4.6062178e+00  2.8040198e+00  0.0000000e+00 
  0.0000000e+00  3.6893182e+00  5.4854495e+00  5.4218616e+00  5.8425417e+00  4.6866144e+01  5.8429536e+00  5.4222779e+00  5.4848223e+00  3.6893198e+00  0.0000000e+00 
  0.0000000e+00  4.6636543e+00  6.4531964e+00  6.3902063e+00  6.8092009e+00  5.4935607e+01  6.8096180e+00  6.3906280e+00  6.4525637e+00  4.6636562e+00  0.0000000e+00 
  0.0000000e+00  5.7356868e+00  7.5187350e+00  7.4563348e+00  7.8736682e+00  6.5177973e+01  7.8740906e+00  7.4567621e+00  7.5180968e+00  5.7356890e+00  0.0000000e+00 
  0.0000000e+00  6.9204957e+00  8.6971397e+00  8.6353218e+00  9.0510168e+00  7.8120050e+01  9.0514444e+00  8.6357545e+00  8.6964961e+00  6.9204981e+00  0.0000000e+00 
  0.0000000e+00  8.2184362e+00  9.9887606e+00  9.9275179e+00  1.0341596e+01  9.4256906e+01  1.0342029e+01  9.9279561e+00  9.9881115e+00  8.2184388e+00  0.0000000e+00 
  0.0000000e+00  9.6503263e+00  1.1414411e+01  1.1353737e+01  1.1766219e+01  1.1426825e+02  1.1766657e+01  1.1354181e+01  1.1413757e+01  9.6503292e+00  0.0000000e+00 
  0.0000000e+00  1.1189103e+01  1.2947235e+01  1.2887104e+01  1.3298063e+01  1.3789278e+02  1.3298506e+01  1.2887553e+01  1.2946575e+01  1.1189106e+01  0.0000000e+00 
  0.0000000e+00  1.9518631e-02  1.7908143e+00  1.7299473e+00  2.1440272e+00  2.5628384e+01  2.1444428e+00  1.7303672e+00  1.7901747e+00  1.9518631e-02  0.0000000e+00 
  0.0000000e+00  5.8623522e-01  2.3506024e+00  2.2903494e+00  2.7026647e+00  2.8025620e+01  2.7030861e+00  2.2907752e+00  2.3499570e+00  5.8623562e-01  0.0000000e+00 
  0.0000000e+00  1.2131259e+00  2.9706876e+00  2.9110388e+00  3.3216206e+00  3.1033259e+01  3.3220478e+00  2.9114707e+00  2.9700364e+00  1.2131266e+00  0.0000000e+00 
  0.0000000e+00  1.9050664e+00  3.6559389e+00  3.5968854e+00  4.0057630e+00  3.4857162e+01  4.0061959e+00  3.5973231e+00  3.6552818e+00  1.9050676e+00  0.0000000e+00 
  0.0000000e+00  2.6674247e+00  4.4117174e+00  4.3532502e+00  4.7604514e+00  3.9743775e+01  4.7608901e+00  4.3536939e+00  4.4110545e+00  2.6674262e+00  0.0000000e+00 
  0.0000000e+00  3.5070988e+00  5.2449152e+00  5.1870261e+00  5.5925771e+00  4.5991685e+01  5.5930215e+00  5.1874758e+00  5.2442465e+00  3.5071006e+00  0.0000000e+00 
  0.0000000e+00  4.4303717e+00  6.1618092e+00  6.1044904e+00  6.5084159e+00  5.3938284e+01  6.5088661e+00  6.1049460e+00  6.1611347e+00  4.4303738e+00  0.0000000e+00 
  0.0000000e+00  5.4453635e+00  7.1705143e+00  7.1137584e+00  7.5160818e+00  6.3981373e+01  7.5165377e+00  7.1142199e+00  7.1698340e+00  5.4453659e+00  0.0000000e+00 
  0.0000000e+00  6.5657429e+00  8.2846940e+00  8.2284936e+00  8.6292370e+00  7.6600295e+01  8.6296986e+00  8.2289611e+00  8.2840079e+00  6.5657457e+00  0.0000000e+00 
  0.0000000e+00  7.7928465e+00  9.5056795e+00  9.4500280e+00  9.8492124e+00  9.2299547e+01  9.8496797e+00  9.4505015e+00  9.5049877e+00  7.7928495e+00  0.0000000e+00 
  0.0000000e+00  9.1454265e+00  1.0852219e+01  1.0797110e+01  1.1194755e+01  1.1168874e+02  1.1195228e+01  1.0797590e+01  1.0851522e+01  9.1454298e+00  0.0000000e+00 
  0.0000000e+00  1.0595902e+01  1.2296932e+01  1.2242341e+01  1.2638517e+01  1.3443793e+02  1.2638996e+01  1.2242826e+01  1.2296229e+01  1.0595906e+01  0.0000000e+00 
  0.0000000e+00  1.9093323e-02  1.7328622e+00  1.6775814e+00  2.0767693e+00  2.4863588e+01  2.0772185e+00  1.6780345e+00  1.7321796e+00  1.9093323e-02  0.0000000e+00 
  0.0000000e+00  5.5901025e-01  2.2660719e+00  2.2113764e+00  2.6088627e+00  2.7264932e+01  2.6093181e+00  2.2118361e+00  2.2653832e+00  5.5901070e-01  0.0000000e+00 
  0.0000000e+00  1.1554466e+00  2.8559200e+00  2.8018007e+00  3.1976152e+00  3.0270551e+01  3.1980769e+00  2.8022669e+00  2.8552252e+00  1.1554474e+00  0.0000000e+00 
  0.0000000e+00  1.8129494e+00  3.5069471e+00  3.4533954e+00  3.8475664e+00  3.4077986e+01  3.8480344e+00  3.4538681e+00  3.5062461e+00  1.8129507e+00  0.0000000e+00 
  0.0000000e+00  2.5365457e+00  4.2241737e+00  4.1711811e+00  4.5637355e+00  3.8923333e+01  4.5642096e+00  4.1716603e+00  4.2234666e+00  2.5365473e+00  0.0000000e+00 
  0.0000000e+00  3.3326395e+00  5.0139979e+00  4.9615566e+00  5.3525196e+00  4.5088648e+01  5.3529999e+00  4.9620424e+00  5.0132847e+00  3.3326415e+00  0.0000000e+00 
  0.0000000e+00  4.2071829e+00  5.8823661e+00  5.8304687e+00  6.2198641e+00  5.2897204e+01  6.2203506e+00  5.8309609e+00  5.8816468e+00  4.2071853e+00  0.0000000e+00 
