PdfType: replica
Format: lhagrid1
FromMCReplica: 145
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  3.1787689e-08  1.3411496e+00  1.3417960e+00  1.3418008e+00  9.4207792e+00  1.3419989e+00  1.3420037e+00  1.3410674e+00  3.1790599e-08  0.0000000e+00 
  0.0000000e+00  3.9338410e-01  1.7299386e+00  1.7305877e+00  1.7305927e+00  9.2855596e+00  1.7307948e+00  1.7307997e+00  1.7298559e+00  3.9338453e-01  0.0000000e+00 
  0.0000000e+00  8.4210486e-01  2.1741512e+00  2.1748029e+00  2.1748080e+00  9.1997911e+00  2.1750141e+00  2.1750193e+00  2.1740678e+00  8.4210568e-01  0.0000000e+00 
  0.0000000e+00  1.3506350e+00  2.6782552e+00  2.6789095e+00  2.6789148e+00  9.3328772e+00  2.6791249e+00  2.6791303e+00  2.6781711e+00  1.3506362e+00  0.0000000e+00 
  0.0000000e+00  1.9238430e+00  3.2471144e+00  3.2477712e+00  3.2477767e+00  9.8980901e+00  3.2479908e+00  3.2479964e+00  3.2470296e+00  1.9238446e+00  0.0000000e+00 
  0.0000000e+00  2.5685092e+00  3.8875048e+00  3.8881641e+00  3.8881698e+00  1.1178450e+01  3.8883879e+00  3.8883936e+00  3.8874193e+00  2.5685111e+00  0.0000000e+00 
  0.0000000e+00  3.2901037e+00  4.6048921e+00  4.6055540e+00  4.6055600e+00  1.3482920e+01  4.6057819e+00  4.6057879e+00  4.6048059e+00  3.2901059e+00  0.0000000e+00 
  0.0000000e+00  4.0964169e+00  5.4070632e+00  5.4077276e+00  5.4077338e+00  1.7202745e+01  5.4079597e+00  5.4079659e+00  5.4069762e+00  4.0964194e+00  0.0000000e+00 
  0.0000000e+00  5.0030523e+00  6.3096178e+00  6.3102847e+00  6.3102911e+00  2.2873195e+01  6.3105210e+00  6.3105274e+00  6.3095301e+00  5.0030552e+00  0.0000000e+00 
  0.0000000e+00  6.0064479e+00  7.3089902e+00  7.3096597e+00  7.3096663e+00  3.0900664e+01  7.3099001e+00  7.3099067e+00  7.3089018e+00  6.0064510e+00  0.0000000e+00 
  0.0000000e+00  7.1289003e+00  8.4274743e+00  8.4281464e+00  8.4281532e+00  4.2006925e+01  8.4283909e+00  8.4283978e+00  8.4273851e+00  7.1289038e+00  0.0000000e+00 
  0.0000000e+00  8.3589277e+00  9.6537191e+00  9.6543936e+00  9.6544006e+00  5.6366737e+01  9.6546422e+00  9.6546493e+00  9.6536291e+00  8.3589314e+00  0.0000000e+00 
  0.0000000e+00  7.9472372e-08  1.3031411e+00  1.3038133e+00  1.3038189e+00  9.2361956e+00  1.3040373e+00  1.3040429e+00  1.3030524e+00  7.9473345e-08  0.0000000e+00 
  0.0000000e+00  3.7818908e-01  1.6769033e+00  1.6775781e+00  1.6775840e+00  9.1858493e+00  1.6778068e+00  1.6778126e+00  1.6768139e+00  3.7818955e-01  0.0000000e+00 
  0.0000000e+00  8.0875789e-01  2.1031292e+00  2.1038066e+00  2.1038126e+00  9.2174509e+00  2.1040398e+00  2.1040459e+00  2.1030391e+00  8.0875880e-01  0.0000000e+00 
  0.0000000e+00  1.2959039e+00  2.5860115e+00  2.5866916e+00  2.5866978e+00  9.4987384e+00  2.5869294e+00  2.5869357e+00  2.5859207e+00  1.2959053e+00  0.0000000e+00 
  0.0000000e+00  1.8442278e+00  3.1301463e+00  3.1308288e+00  3.1308353e+00  1.0239709e+01  3.1310712e+00  3.1310777e+00  3.1300547e+00  1.8442295e+00  0.0000000e+00 
  0.0000000e+00  2.4600605e+00  3.7418602e+00  3.7425453e+00  3.7425520e+00  1.1712254e+01  3.7427923e+00  3.7427990e+00  3.7417679e+00  2.4600626e+00  0.0000000e+00 
  0.0000000e+00  3.1486706e+00  4.4264181e+00  4.4271057e+00  4.4271127e+00  1.4219703e+01  4.4273573e+00  4.4273643e+00  4.4263249e+00  3.1486731e+00  0.0000000e+00 
