PdfType: replica
Format: lhagrid1
FromMCReplica: 7
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  4.7532718e-05  1.0360118e+00  1.1043838e+00  1.1043763e+00  1.2371971e+02  1.1046195e+00  1.1046158e+00  1.0358597e+00  4.7532722e-05  0.0000000e+00 
  0.0000000e+00  1.1221850e+00  2.1552341e+00  2.2237227e+00  2.2237150e+00  1.3312678e+02  2.2239627e+00  2.2239590e+00  2.1550797e+00  1.1221854e+00  0.0000000e+00 
  0.0000000e+00  2.3200421e+00  3.3502305e+00  3.4188362e+00  3.4188283e+00  1.4382821e+02  3.4190806e+00  3.4190768e+00  3.3500739e+00  2.3200427e+00  0.0000000e+00 
  0.0000000e+00  3.6001236e+00  4.6275026e+00  4.6962260e+00  4.6962179e+00  1.5603608e+02  4.6964747e+00  4.6964708e+00  4.6273438e+00  3.6001245e+00  0.0000000e+00 
  0.0000000e+00  4.9693914e+00  5.9940092e+00  6.0628505e+00  6.0628421e+00  1.7000336e+02  6.0631035e+00  6.0630995e+00  5.9938481e+00  4.9693925e+00  0.0000000e+00 
  0.0000000e+00  6.4365890e+00  7.4584909e+00  7.5274505e+00  7.5274419e+00  1.8604828e+02  7.5277078e+00  7.5277038e+00  7.4583275e+00  6.4365905e+00  0.0000000e+00 
  0.0000000e+00  8.0094160e+00  9.0286443e+00  9.0977226e+00  9.0977137e+00  2.0451288e+02  9.0979842e+00  9.0979801e+00  9.0284786e+00  8.0094177e+00  0.0000000e+00 
  0.0000000e+00  9.6976855e+00  1.0714280e+01  1.0783477e+01  1.0783468e+01  2.2581566e+02  1.0783743e+01  1.0783739e+01  1.0714112e+01  9.6976874e+00  0.0000000e+00 
  0.0000000e+00  1.1518654e+01  1.2532652e+01  1.2601969e+01  1.2601959e+01  2.5052471e+02  1.2602239e+01  1.2602235e+01  1.2532482e+01  1.1518656e+01  0.0000000e+00 
  0.0000000e+00  1.3471751e+01  1.4483188e+01  1.4552624e+01  1.4552614e+01  2.7905316e+02  1.4552899e+01  1.4552894e+01  1.4483016e+01  1.3471753e+01  0.0000000e+00 
  0.0000000e+00  1.5580550e+01  1.6589460e+01  1.6659015e+01  1.6659005e+01  3.1215101e+02  1.6659294e+01  1.6659290e+01  1.6589285e+01  1.5580553e+01  0.0000000e+00 
  0.0000000e+00  1.7798588e+01  1.8805086e+01  1.8874757e+01  1.8874747e+01  3.4920819e+02  1.8875040e+01  1.8875036e+01  1.8804909e+01  1.7798591e+01  0.0000000e+00 
  0.0000000e+00  5.3906439e-05  1.0134847e+00  1.0830414e+00  1.0830330e+00  1.1605375e+02  1.0833002e+00  1.0832964e+00  1.0133179e+00  5.3906439e-05  0.0000000e+00 
  0.0000000e+00  1.0473357e+00  2.0579070e+00  2.1275818e+00  2.1275731e+00  1.2490851e+02  2.1278453e+00  2.1278414e+00  2.0577378e+00  1.0473361e+00  0.0000000e+00 
  0.0000000e+00  2.1649290e+00  3.1726941e+00  3.2424875e+00  3.2424786e+00  1.3496845e+02  3.2427558e+00  3.2427518e+00  3.1725225e+00  2.1649297e+00  0.0000000e+00 
  0.0000000e+00  3.3588243e+00  4.3638337e+00  4.4337462e+00  4.4337370e+00  1.4643343e+02  4.4340192e+00  4.4340151e+00  4.3636596e+00  3.3588253e+00  0.0000000e+00 
  0.0000000e+00  4.6354538e+00  5.6377545e+00  5.7077864e+00  5.7077769e+00  1.5954260e+02  5.7080641e+00  5.7080600e+00  5.6375779e+00  4.6354551e+00  0.0000000e+00 
  0.0000000e+00  6.0028592e+00  7.0024956e+00  7.0726473e+00  7.0726375e+00  1.7459318e+02  7.0729297e+00  7.0729255e+00  7.0023165e+00  6.0028607e+00  0.0000000e+00 
  0.0000000e+00  7.4682252e+00  8.4652388e+00  8.5355107e+00  8.5355006e+00  1.9191089e+02  8.5357978e+00  8.5357935e+00  8.4650572e+00  7.4682270e+00  0.0000000e+00 
