PdfType: replica
Format: lhagrid1
FromMCReplica: 79
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  8.5422201e-03  4.8021416e+00 -7.3062860e+02  7.3958795e+02  1.4791716e+00  7.3958807e+02 -7.3062848e+02  4.8024306e+00  8.5422201e-03  0.0000000e+00 
  0.0000000e+00  4.0933839e-01  5.1879419e+00 -7.2087103e+02  7.3060331e+02  1.4439563e+00  7.3060343e+02 -7.2087091e+02  5.1882362e+00  4.0933892e-01  0.0000000e+00 
  0.0000000e+00  8.7109482e-01  5.6349771e+00 -7.1123671e+02  7.2186437e+02  1.4381068e+00  7.2186449e+02 -7.1123659e+02  5.6352766e+00  8.7109584e-01  0.0000000e+00 
  0.0000000e+00  1.3985703e+00  6.1479898e+00 -7.0171287e+02  7.1336784e+02  1.6557979e+00  7.1336796e+02 -7.0171276e+02  6.1482945e+00  1.3985718e+00  0.0000000e+00 
  0.0000000e+00  1.9969989e+00  6.7321983e+00 -6.9228649e+02  7.0511113e+02  2.3409977e+00  7.0511124e+02 -6.9228638e+02  6.7325082e+00  1.9970009e+00  0.0000000e+00 
  0.0000000e+00  2.6736433e+00  7.3948512e+00 -6.8294309e+02  6.9709427e+02  3.8102797e+00  6.9709438e+02 -6.8294298e+02  7.3951663e+00  2.6736457e+00  0.0000000e+00 
  0.0000000e+00  3.4345250e+00  8.1419556e+00 -6.7366963e+02  6.8931623e+02  6.4173513e+00  6.8931633e+02 -6.7366952e+02  8.1422759e+00  3.4345277e+00  0.0000000e+00 
  0.0000000e+00  4.2881364e+00  8.9819915e+00 -6.6445104e+02  6.8177890e+02  1.0601011e+01  6.8177900e+02 -6.6445093e+02  8.9823169e+00  4.2881395e+00  0.0000000e+00 
  0.0000000e+00  5.2509098e+00  9.9313795e+00 -6.5526463e+02  6.7449243e+02  1.6932459e+01  6.7449254e+02 -6.5526452e+02  9.9317100e+00  5.2509133e+00  0.0000000e+00 
  0.0000000e+00  6.3202874e+00  1.0987549e+01 -6.4610705e+02  6.6744834e+02  2.5919879e+01  6.6744845e+02 -6.4610694e+02  1.0987885e+01  6.3202912e+00  0.0000000e+00 
  0.0000000e+00  7.5196704e+00  1.2173892e+01 -6.3694933e+02  6.6066445e+02  3.8321447e+01  6.6066456e+02 -6.3694923e+02  1.2174233e+01  7.5196746e+00  0.0000000e+00 
  0.0000000e+00  8.8350586e+00  1.3476840e+01 -6.2806827e+02  6.5439036e+02  5.4243680e+01  6.5439047e+02 -6.2806816e+02  1.3477185e+01  8.8350630e+00  0.0000000e+00 
  0.0000000e+00  8.8721914e-03  4.6835479e+00 -6.3574536e+02  6.4447730e+02  1.4923073e+00  6.4447730e+02 -6.3574536e+02  4.6838665e+00  8.8721914e-03  0.0000000e+00 
  0.0000000e+00  3.9389881e-01  5.0539383e+00 -6.2691425e+02  6.3638828e+02  1.5385908e+00  6.3638828e+02 -6.2691425e+02  5.0542624e+00  3.9389939e-01  0.0000000e+00 
  0.0000000e+00  8.3661462e-01  5.4822851e+00 -6.1819503e+02  6.2852703e+02  1.6515346e+00  6.2852704e+02 -6.1819502e+02  5.4826149e+00  8.3661573e-01  0.0000000e+00 
  0.0000000e+00  1.3414870e+00  5.9730401e+00 -6.0957588e+02  6.2089065e+02  2.0235819e+00  6.2089066e+02 -6.0957587e+02  5.9733754e+00  1.3414886e+00  0.0000000e+00 
  0.0000000e+00  1.9134656e+00  6.5311376e+00 -6.0104476e+02  6.1347695e+02  2.8949540e+00  6.1347697e+02 -6.0104474e+02  6.5314785e+00  1.9134677e+00  0.0000000e+00 
  0.0000000e+00  2.5593346e+00  7.1633479e+00 -5.9258827e+02  6.0628610e+02  4.5701170e+00  6.0628612e+02 -5.9258825e+02  7.1636943e+00  2.5593372e+00  0.0000000e+00 
  0.0000000e+00  3.2848983e+00  7.8754613e+00 -5.8419421e+02  5.9931745e+02  7.3957251e+00  5.9931747e+02 -5.8419419e+02  7.8758132e+00  3.2849013e+00  0.0000000e+00 
  0.0000000e+00  4.0981992e+00  8.6755082e+00 -5.7584852e+02  5.9257301e+02  1.1793361e+01  5.9257304e+02 -5.7584849e+02  8.6758657e+00  4.0982027e+00  0.0000000e+00 
  0.0000000e+00  5.0141416e+00  9.5783813e+00 -5.6753057e+02  5.8606196e+02  1.8285625e+01  5.8606200e+02 -5.6753054e+02  9.5787443e+00  5.0141454e+00  0.0000000e+00 
  0.0000000e+00  6.0317022e+00  1.0583045e+01 -5.5923600e+02  5.7977785e+02  2.7406089e+01  5.7977789e+02 -5.5923596e+02  1.0583414e+01  6.0317064e+00  0.0000000e+00 
  0.0000000e+00  7.1719649e+00  1.1710575e+01 -5.5093863e+02  5.7373665e+02  3.9836580e+01  5.7373669e+02 -5.5093859e+02  1.1710949e+01  7.1719695e+00  0.0000000e+00 
  0.0000000e+00  8.4189905e+00  1.2945451e+01 -5.4289051e+02  5.6815934e+02  5.5573731e+01  5.6815939e+02 -5.4289046e+02  1.2945830e+01  8.4189954e+00  0.0000000e+00 
