PdfType: replica
Format: lhagrid1
FromMCReplica: 55
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  6.0399424e-07  3.4821541e+00  3.4823205e+00  3.4823217e+00  2.1320579e+00  3.4824595e+00  3.4824605e+00  3.4820680e+00  6.0399327e-07  0.0000000e+00 
  0.0000000e+00  4.5375609e-01  3.9194142e+00  3.9195832e+00  3.9195844e+00  1.3789624e+00  3.9197254e+00  3.9197264e+00  3.9193272e+00  4.5375643e-01  0.0000000e+00 
  0.0000000e+00  9.7468979e-01  4.4241403e+00  4.4243118e+00  4.4243130e+00  7.9654701e-01  4.4244571e+00  4.4244582e+00  4.4240522e+00  9.7469045e-01  0.0000000e+00 
  0.0000000e+00  1.5681629e+00  5.0016782e+00  5.0018524e+00  5.0018537e+00  6.3580832e-01  5.0020009e+00  5.0020021e+00  5.0015891e+00  1.5681638e+00  0.0000000e+00 
  0.0000000e+00  2.2401626e+00  5.6580003e+00  5.6581770e+00  5.6581783e+00  1.2011145e+00  5.6583287e+00  5.6583298e+00  5.6579101e+00  2.2401639e+00  0.0000000e+00 
  0.0000000e+00  2.9987336e+00  6.4011375e+00  6.4013167e+00  6.4013180e+00  2.8672643e+00  6.4014715e+00  6.4014727e+00  6.4010462e+00  2.9987352e+00  0.0000000e+00 
  0.0000000e+00  3.8510027e+00  7.2382029e+00  7.2383848e+00  7.2383862e+00  6.0570700e+00  7.2385428e+00  7.2385441e+00  7.2381106e+00  3.8510045e+00  0.0000000e+00 
  0.0000000e+00  4.8065715e+00  8.1787863e+00  8.1789710e+00  8.1789724e+00  1.1274612e+01  8.1791322e+00  8.1791335e+00  8.1786929e+00  4.8065736e+00  0.0000000e+00 
  0.0000000e+00  5.8825212e+00  9.2399570e+00  9.2401442e+00  9.2401456e+00  1.9139016e+01  9.2403085e+00  9.2403099e+00  9.2398625e+00  5.8825235e+00  0.0000000e+00 
  0.0000000e+00  7.0789712e+00  1.0421823e+01  1.0422013e+01  1.0422014e+01  3.0272922e+01  1.0422180e+01  1.0422182e+01  1.0421728e+01  7.0789738e+00  0.0000000e+00 
  0.0000000e+00  8.4198101e+00  1.1748263e+01  1.1748456e+01  1.1748457e+01  4.5471762e+01  1.1748626e+01  1.1748628e+01  1.1748166e+01  8.4198129e+00  0.0000000e+00 
  0.0000000e+00  9.8847927e+00  1.3199509e+01  1.3199705e+01  1.3199706e+01  6.4721210e+01  1.3199878e+01  1.3199880e+01  1.3199411e+01  9.8847956e+00  0.0000000e+00 
  0.0000000e+00  9.8546400e-07  3.3404991e+00  3.3406827e+00  3.3406837e+00  2.1906910e+00  3.3408367e+00  3.3408379e+00  3.3404050e+00  9.8546298e-07  0.0000000e+00 
  0.0000000e+00  4.3751182e-01  3.7621623e+00  3.7623487e+00  3.7623497e+00  1.5824619e+00  3.7625063e+00  3.7625075e+00  3.7620670e+00  4.3751220e-01  0.0000000e+00 
  0.0000000e+00  9.3859843e-01  4.2476777e+00  4.2478668e+00  4.2478679e+00  1.1938691e+00  4.2480279e+00  4.2480292e+00  4.2475813e+00  9.3859916e-01  0.0000000e+00 
  0.0000000e+00  1.5083156e+00  4.8020853e+00  4.8022775e+00  4.8022786e+00  1.2706520e+00  4.8024421e+00  4.8024434e+00  4.8019878e+00  1.5083166e+00  0.0000000e+00 
  0.0000000e+00  2.1523386e+00  5.4310463e+00  5.4312411e+00  5.4312423e+00  2.1092024e+00  5.4314093e+00  5.4314106e+00  5.4309476e+00  2.1523400e+00  0.0000000e+00 
  0.0000000e+00  2.8781965e+00  6.1420764e+00  6.1422741e+00  6.1422753e+00  4.0679115e+00  6.1424457e+00  6.1424471e+00  6.1419767e+00  2.8781983e+00  0.0000000e+00 
  0.0000000e+00  3.6927403e+00  6.9420137e+00  6.9422142e+00  6.9422155e+00  7.5566416e+00  6.9423894e+00  6.9423909e+00  6.9419127e+00  3.6927424e+00  0.0000000e+00 
