PdfType: error
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00
1.30000E+00 1.50159E+00 1.75516E+00 2.07810E+00 2.49495E+00 3.04086E+00 3.76715E+00 4.50000E+00 4.75000E+00 6.23113E+00 8.37423E+00 1.15549E+01 1.64076E+01 2.40380E+01 3.64361E+01 5.73145E+01 9.38707E+01 1.60654E+02 2.88438E+02 5.45587E+02 1.09231E+03 2.32646E+03 5.30043E+03 1.29956E+04 3.45140E+04 1.00000E+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000E+00 0.00000E+00 3.98930E-01 9.97309E-01 9.97341E-01 9.97342E-01 9.98061E-01 3.98930E-01 0.00000E+00 0.00000E+00 1.60225E-02
0.00000E+00 3.99773E-02 4.34487E-01 1.02623E+00 1.02627E+00 1.02627E+00 1.02705E+00 4.34487E-01 3.99773E-02 0.00000E+00 1.43063E+00
0.00000E+00 1.15474E-01 5.05752E-01 1.09114E+00 1.09119E+00 1.09120E+00 1.09203E+00 5.05752E-01 1.15474E-01 0.00000E+00 3.80917E+00
0.00000E+00 2.30457E-01 6.16647E-01 1.19590E+00 1.19596E+00 1.19597E+00 1.19686E+00 6.16647E-01 2.30457E-01 0.00000E+00 7.41285E+00
0.00000E+00 3.91295E-01 7.73522E-01 1.34682E+00 1.34689E+00 1.34691E+00 1.34786E+00 7.73522E-01 3.91295E-01 0.00000E+00 1.25057E+01
0.00000E+00 6.07677E-01 9.86053E-01 1.55357E+00 1.55365E+00 1.55367E+00 1.55468E+00 9.86053E-01 6.07677E-01 0.00000E+00 1.94600E+01
0.00000E+00 8.87176E-01 1.26180E+00 1.82368E+00 1.82376E+00 1.82380E+00 1.82487E+00 1.26180E+00 8.87176E-01 0.00000E+00 2.85697E+01
0.00000E+00 1.14788E+00 1.51965E+00 2.07725E+00 2.07734E+00 2.07738E+00 2.07851E+00 1.51965E+00 1.14788E+00 0.00000E+00 3.71477E+01
8.20476E-02 1.22820E+00 1.59915E+00 2.15552E+00 2.15561E+00 2.15566E+00 2.15680E+00 1.59915E+00 1.22820E+00 8.20476E-02 3.99923E+01
5.48990E-01 1.68695E+00 2.05404E+00 2.60462E+00 2.60472E+00 2.60478E+00 2.60599E+00 2.05404E+00 1.68695E+00 5.48990E-01 5.46832E+01
1.13049E+00 2.26030E+00 2.62359E+00 3.16844E+00 3.16856E+00 3.16863E+00 3.16991E+00 2.62359E+00 2.26030E+00 1.13049E+00 7.27903E+01
1.83341E+00 2.95511E+00 3.31463E+00 3.85382E+00 3.85395E+00 3.85404E+00 3.85539E+00 3.31463E+00 2.95511E+00 1.83341E+00 9.48528E+01
2.67374E+00 3.78735E+00 4.14313E+00 4.67672E+00 4.67687E+00 4.67698E+00 4.67841E+00 4.14313E+00 3.78735E+00 2.67374E+00 1.21341E+02
3.67164E+00 4.77718E+00 5.12927E+00 5.65732E+00 5.65747E+00 5.65761E+00 5.65912E+00 5.12927E+00 4.77718E+00 3.67164E+00 1.52810E+02
4.84576E+00 5.94323E+00 6.29167E+00 6.81421E+00 6.81438E+00 6.81454E+00 6.81615E+00 6.29167E+00 5.94323E+00 4.84576E+00 1.89724E+02
6.21431E+00 7.30372E+00 7.64854E+00 8.16564E+00 8.16582E+00 8.16601E+00 8.16770E+00 7.64854E+00 7.30372E+00 6.21431E+00 2.32496E+02
7.79804E+00 8.87940E+00 9.22062E+00 9.73232E+00 9.73252E+00 9.73274E+00 9.73453E+00 9.22062E+00 8.87940E+00 7.79804E+00 2.81575E+02
9.61850E+00 1.06918E+01 1.10295E+01 1.15358E+01 1.15360E+01 1.15363E+01 1.15382E+01 1.10295E+01 1.06918E+01 9.61850E+00 3.37388E+02
1.16980E+01 1.27632E+01 1.30973E+01 1.35984E+01 1.35986E+01 1.35989E+01 1.36009E+01 1.30973E+01 1.27632E+01 1.16980E+01 4.00335E+02
1.40591E+01 1.51163E+01 1.54469E+01 1.59427E+01 1.59429E+01 1.59433E+01 1.59453E+01 1.54469E+01 1.51163E+01 1.40591E+01 4.70781E+02
1.67249E+01 1.77741E+01 1.81012E+01 1.85917E+01 1.85920E+01 1.85924E+01 1.85946E+01 1.81012E+01 1.77741E+01 1.67249E+01 5.49052E+02
1.97186E+01 2.07596E+01 2.10833E+01 2.15687E+01 2.15690E+01 2.15694E+01 2.15717E+01 2.10833E+01 2.07596E+01 1.97186E+01 6.35428E+02
2.30630E+01 2.40960E+01 2.44163E+01 2.48965E+01 2.48968E+01 2.48973E+01 2.48997E+01 2.44163E+01 2.40960E+01 2.30630E+01 7.30138E+02
2.67808E+01 2.78056E+01 2.81225E+01 2.85976E+01 2.85980E+01 2.85985E+01 2.86010E+01 2.81225E+01 2.78056E+01 2.67808E+01 8.33356E+02
3.09013E+01 3.19180E+01 3.22315E+01 3.27015E+01 3.27019E+01 3.27025E+01 3.27052E+01 3.22315E+01 3.19180E+01 3.09013E+01 9.45355E+02
3.54420E+01 3.64506E+01 3.67608E+01 3.72258E+01 3.72262E+01 3.72268E+01 3.72296E+01 3.67608E+01 3.64506E+01 3.54420E+01 1.06609E+03
0.00000E+00 0.00000E+00 3.95755E-01 9.89369E-01 9.89404E-01 9.89407E-01 9.90166E-01 3.95755E-01 0.00000E+00 0.00000E+00 1.69373E-02
0.00000E+00 4.01634E-02 4.31527E-01 1.01855E+00 1.01859E+00 1.01860E+00 1.01942E+00 4.31527E-01 4.01634E-02 0.00000E+00 1.43362E+00
0.00000E+00 1.15642E-01 5.02802E-01 1.08351E+00 1.08356E+00 1.08357E+00 1.08445E+00 5.02802E-01 1.15642E-01 0.00000E+00 3.80835E+00
0.00000E+00 2.30288E-01 6.13387E-01 1.18800E+00 1.18806E+00 1.18808E+00 1.18902E+00 6.13387E-01 2.30288E-01 0.00000E+00 7.39860E+00
0.00000E+00 3.90368E-01 7.69530E-01 1.33823E+00 1.33830E+00 1.33832E+00 1.33932E+00 7.69530E-01 3.90368E-01 0.00000E+00 1.24641E+01
0.00000E+00 6.05423E-01 9.80759E-01 1.54372E+00 1.54380E+00 1.54383E+00 1.54489E+00 9.80759E-01 6.05423E-01 0.00000E+00 1.93711E+01
0.00000E+00 8.82892E-01 1.25450E+00 1.81186E+00 1.81195E+00 1.81199E+00 1.81312E+00 1.25450E+00 8.82892E-01 0.00000E+00 2.84083E+01
0.00000E+00 1.14150E+00 1.51028E+00 2.06338E+00 2.06348E+00 2.06353E+00 2.06471E+00 1.51028E+00 1.14150E+00 0.00000E+00 3.69110E+01
8.13543E-02 1.22112E+00 1.58909E+00 2.14097E+00 2.14107E+00 2.14113E+00 2.14232E+00 1.58909E+00 1.22112E+00 8.13543E-02 3.97287E+01
5.44164E-01 1.67574E+00 2.03987E+00 2.58599E+00 2.58610E+00 2.58617E+00 2.58744E+00 2.03987E+00 1.67574E+00 5.44164E-01 5.42741E+01
1.12007E+00 2.24349E+00 2.60384E+00 3.14428E+00 3.14440E+00 3.14449E+00 3.14583E+00 2.60384E+00 2.24349E+00 1.12007E+00 7.21870E+01
1.81574E+00 2.93104E+00 3.28764E+00 3.82246E+00 3.82260E+00 3.82270E+00 3.82413E+00 3.28764E+00 2.93104E+00 1.81574E+00 9.39964E+01
2.64686E+00 3.75406E+00 4.10696E+00 4.63621E+00 4.63636E+00 4.63649E+00 4.63800E+00 4.10696E+00 3.75406E+00 2.64686E+00 1.20163E+02
3.63323E+00 4.73235E+00 5.08158E+00 5.60532E+00 5.60549E+00 5.60564E+00 5.60723E+00 5.08158E+00 4.73235E+00 3.63323E+00 1.51230E+02
